D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_a15.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 10:51:29 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3442,200.00,0.00,50.00,220656.47,2300.18,36846.67,150.00,200.00,10603.94,9102.90,50.00,0.00,700.02,0.00,450.01
0.6443,250.00,0.00,100.00,218423.24,2500.21,35944.41,100.00,50.00,11454.59,8702.66,50.00,0.00,1300.06,50.00,50.00
0.9443,100.00,0.00,100.00,228678.61,4200.61,31033.11,50.00,100.00,11104.32,10203.65,100.00,0.00,1500.08,0.00,350.00
1.2443,300.00,0.00,50.00,223803.88,3800.50,34440.77,0.00,100.00,12655.61,9253.00,0.00,0.00,950.03,50.00,100.00
1.5443,100.00,0.00,50.00,221570.17,3200.35,41158.22,50.00,0.00,12455.43,8352.45,150.00,0.00,1100.04,0.00,400.01
1.8443,450.01,0.00,50.00,220961.04,3000.31,34340.54,150.00,150.00,11154.36,8902.78,0.00,0.00,1100.04,50.00,50.00
2.1443,200.00,50.00,0.00,223702.34,3200.35,33839.36,50.00,50.00,11454.59,8152.33,100.00,0.00,1000.04,50.00,50.00
2.4444,250.00,50.00,150.00,221773.22,4200.61,36445.66,50.00,300.00,11004.24,9102.90,50.00,0.00,1000.04,0.00,200.00
2.7444,300.00,0.00,50.00,223093.12,3100.33,41358.79,100.00,150.00,9653.26,10153.61,0.00,0.00,1050.04,50.00,200.00
3.0444,400.01,0.00,0.00,213957.79,1400.07,33137.75,50.00,0.00,12655.61,8502.53,100.00,0.00,1100.04,50.00,250.00
3.3444,300.00,0.00,0.00,215479.93,2800.27,37347.95,50.00,150.00,11104.32,7752.11,0.00,0.00,850.03,100.00,150.00
3.6444,600.01,50.00,100.00,225733.28,2600.23,36345.41,0.00,200.00,9803.36,9603.23,0.00,0.00,650.01,100.00,150.00
3.9444,450.01,0.00,150.00,220961.04,1900.12,34741.49,150.00,50.00,10553.90,9553.20,50.00,0.00,800.02,100.00,200.00
4.2444,150.00,0.00,50.00,218524.73,2200.17,34340.54,100.00,150.00,10954.20,9653.27,0.00,0.00,1200.05,100.00,100.00
4.5445,100.00,0.00,50.00,229999.15,3600.45,38651.35,100.00,0.00,10503.86,7852.16,0.00,0.00,1350.06,0.00,50.00
4.8445,300.00,0.00,150.00,232335.74,2000.14,30431.84,0.00,0.00,10804.09,8602.59,0.00,0.00,1150.05,50.00,50.00
5.1445,450.01,0.00,50.00,225022.41,3200.35,35543.43,50.00,0.00,10653.97,9603.23,0.00,0.00,1750.11,50.00,150.00
5.4445,250.00,0.00,0.00,218220.24,3800.50,35042.21,50.00,0.00,11054.28,8652.62,50.00,0.00,1000.04,150.00,200.00
5.7445,250.00,0.00,100.00,234266.24,3300.37,38150.03,100.00,50.00,12055.09,9953.47,0.00,50.00,850.03,50.00,200.00
6.0445,100.00,0.00,50.00,219539.82,3500.42,37849.24,50.00,50.00,11804.88,8652.62,50.00,50.00,450.01,0.00,300.00
6.3445,400.01,0.00,50.00,220758.01,3200.35,35142.45,50.00,150.00,12355.34,7652.05,0.00,0.00,750.02,0.00,200.00
6.6446,350.00,0.00,100.00,224514.67,3300.37,34541.01,100.00,150.00,11354.51,9052.87,0.00,0.00,650.01,100.00,100.00
6.9446,250.00,50.00,100.00,215276.98,2900.29,35142.45,50.00,50.00,10553.90,9102.90,0.00,0.00,1050.04,50.00,150.00
7.2446,250.00,0.00,150.00,233758.20,2200.17,32135.50,50.00,200.00,11504.63,9703.30,0.00,0.00,1050.04,50.00,150.00
7.5446,200.00,100.00,50.00,228983.35,2900.29,37147.43,100.00,200.00,12055.09,9503.17,0.00,0.00,1300.06,0.00,100.00
7.8446,300.00,0.00,50.00,226647.29,2400.20,36445.66,100.00,250.00,11054.28,8702.66,0.00,0.00,900.03,50.00,150.00
8.1446,100.00,0.00,50.00,222991.58,2500.21,31433.97,100.00,50.00,11654.75,9102.90,0.00,0.00,1100.04,50.00,150.00
8.4446,300.00,0.00,50.00,218829.25,2800.27,34741.49,0.00,150.00,10253.68,9503.17,50.00,0.00,1400.07,0.00,200.00
8.7447,400.01,0.00,100.00,229897.56,2700.25,36946.92,100.00,150.00,12105.13,8852.75,0.00,0.00,1000.04,50.00,250.00
9.0447,500.01,0.00,100.00,223803.88,2400.20,35242.69,0.00,50.00,9803.36,7852.16,50.00,0.00,800.02,50.00,150.00
9.3447,100.00,0.00,50.00,224717.77,3300.37,33939.60,0.00,0.00,11554.67,8452.50,50.00,50.00,1050.04,0.00,250.00
9.6447,100.00,0.00,150.00,224006.96,3000.31,36846.67,100.00,100.00,11604.71,8952.81,50.00,0.00,950.03,50.00,250.00
9.9447,250.00,0.00,250.00,233351.76,3900.52,39252.96,50.00,50.00,12405.39,10804.09,50.00,0.00,850.03,0.00,150.00
10.2447,350.00,0.00,100.00,226647.29,2400.20,33638.90,50.00,250.00,11955.00,8502.53,50.00,0.00,800.02,100.00,350.00
10.5448,150.00,0.00,0.00,222280.86,3900.52,33939.60,150.00,100.00,10553.90,9353.07,0.00,0.00,700.02,0.00,200.00
10.8448,200.00,50.00,0.00,217103.76,2600.23,34440.77,100.00,100.00,10704.01,8952.81,50.00,0.00,1100.04,0.00,350.00
11.1448,150.00,50.00,50.00,231726.17,3300.37,36144.91,50.00,100.00,10854.12,7702.08,0.00,0.00,950.03,0.00,250.00
