D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_a17.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 10:58:31 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3447,300.00,0.00,0.00,220554.96,2100.15,31133.33,100.00,150.00,11704.80,8552.56,50.00,0.00,1700.10,0.00,250.00
0.6447,300.00,0.00,100.00,227662.92,3400.40,32837.07,50.00,100.00,11254.43,8702.66,0.00,0.00,1100.04,50.00,200.00
0.9447,450.01,0.00,50.00,215885.89,2500.21,34140.07,50.00,100.00,10103.57,8102.30,0.00,0.00,600.01,0.00,200.00
1.2447,300.00,50.00,50.00,224616.24,3000.31,32135.50,100.00,100.00,12155.17,9403.10,0.00,0.00,1050.04,50.00,350.00
1.5447,300.00,0.00,50.00,223905.42,1800.11,30932.89,100.00,100.00,10503.86,7652.05,50.00,50.00,1650.10,0.00,250.00
1.8447,250.00,0.00,50.00,216393.31,2100.15,31734.62,0.00,200.00,11354.51,9202.97,50.00,0.00,650.01,50.00,50.00
2.1447,300.00,0.00,0.00,231827.76,2900.29,34741.49,250.00,100.00,11955.00,9303.03,150.00,0.00,1050.04,50.00,300.00
2.4448,450.01,0.00,100.00,226951.98,4700.76,31233.54,100.00,100.00,10503.86,9503.17,50.00,0.00,900.03,150.00,200.00
2.7448,200.00,50.00,50.00,223093.12,3000.31,32135.50,100.00,300.00,9603.23,9753.33,0.00,0.00,900.03,100.00,200.00
3.0448,300.00,50.00,50.00,226139.50,3500.42,33037.52,0.00,50.00,11204.39,8302.42,0.00,0.00,800.02,0.00,0.00
3.3448,50.00,0.00,100.00,232843.75,3200.35,31634.41,200.00,0.00,10704.01,7902.19,0.00,0.00,1400.07,50.00,150.00
3.6448,250.00,0.00,0.00,227053.54,1600.09,34340.54,100.00,200.00,11804.88,8702.66,50.00,0.00,1050.04,0.00,50.00
3.9448,150.00,0.00,150.00,220351.90,3200.35,31433.97,300.00,100.00,10854.12,8652.62,0.00,50.00,750.02,50.00,250.00
4.2448,100.00,0.00,0.00,219032.28,3700.47,32636.62,150.00,0.00,10954.20,8752.69,50.00,0.00,1250.06,0.00,100.00
4.5449,250.00,0.00,0.00,228983.35,3000.31,31634.41,50.00,50.00,10153.61,8452.50,50.00,0.00,1000.04,150.00,350.00
4.8449,300.00,0.00,100.00,222483.91,1500.08,33638.90,100.00,100.00,10804.09,8902.78,0.00,0.00,1100.04,150.00,200.00
