D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_a25.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 11:33:37 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,450.01,100.00,50.00,328354.69,10904.08,37047.18,100.00,400.01,10603.94,8402.47,600.01,400.01,1350.06,150.00,600.01
0.6446,300.00,0.00,150.00,323037.94,8802.66,36245.16,150.00,200.00,11504.63,7852.16,500.01,400.01,1100.04,150.00,600.01
0.9446,250.00,0.00,300.00,309141.60,9603.17,34340.54,400.01,0.00,11404.55,9303.03,700.02,450.01,1600.09,50.00,300.00
1.2446,350.00,0.00,0.00,299034.16,10804.01,35944.41,300.00,250.00,12305.30,8402.47,750.02,250.00,1400.07,50.00,350.00
1.5446,750.02,0.00,100.00,315883.76,11104.24,33037.52,50.00,50.00,12405.39,8252.39,300.00,450.01,1050.04,100.00,450.01
1.8447,450.01,0.00,100.00,306792.77,8502.48,34140.07,350.00,250.00,12605.56,9403.10,950.03,500.01,2450.21,250.00,450.01
2.1447,450.01,0.00,0.00,335514.89,14707.43,35643.67,100.00,100.00,10653.97,7702.08,750.02,600.01,950.03,100.00,950.03
2.4447,450.01,0.00,100.00,334184.86,14307.03,37849.24,0.00,150.00,10403.79,8102.30,400.01,350.00,1850.12,200.00,600.01
2.7447,700.02,50.00,50.00,323446.85,9503.10,35844.17,100.00,0.00,10754.05,7802.13,400.01,600.01,1050.04,100.00,400.01
3.0447,300.00,50.00,200.00,305771.68,9503.10,34541.01,300.00,200.00,11604.71,8752.69,450.01,450.01,1650.10,100.00,500.01
3.3447,100.00,50.00,50.00,285160.42,10203.58,34641.25,100.00,100.00,12455.43,9553.20,850.03,100.00,1100.04,0.00,300.00
3.6448,350.00,0.00,200.00,314555.52,7301.83,31333.75,150.00,200.00,11104.32,8002.24,700.02,450.01,850.03,250.00,650.02
3.9448,350.00,0.00,50.00,300156.84,7501.93,38450.82,50.00,200.00,10904.16,8302.42,650.01,250.00,1050.04,50.00,550.01
4.2448,600.01,50.00,0.00,327434.35,7401.88,34039.83,50.00,100.00,11604.71,9202.97,500.01,450.01,1250.06,0.00,400.01
4.5448,200.00,0.00,50.00,302504.61,10003.44,35543.43,50.00,150.00,11654.75,8552.56,850.03,750.02,1300.06,100.00,400.01
4.8448,350.00,0.00,100.00,300054.79,12205.12,34941.97,100.00,200.00,11955.00,9653.27,1050.04,250.00,1000.04,0.00,600.01
5.1448,650.01,0.00,0.00,310980.08,9002.78,37247.69,150.00,100.00,12755.69,8402.47,550.01,300.00,1500.08,100.00,1100.04
5.4448,400.01,0.00,0.00,288117.70,9903.37,35142.45,100.00,50.00,10553.90,8252.39,600.01,500.01,1100.04,100.00,700.02
5.7449,400.01,50.00,100.00,309243.75,12105.03,34941.97,150.00,150.00,11254.43,8802.72,500.01,450.01,1250.06,0.00,250.00
6.0449,450.01,100.00,100.00,272216.63,12004.95,35743.92,150.00,300.00,11504.63,9403.10,550.01,650.01,1600.09,350.00,500.01
6.3449,400.01,0.00,100.00,271401.66,10203.58,33638.90,250.00,250.00,11054.28,9102.90,700.02,200.00,900.03,100.00,400.01
6.6449,300.00,100.00,100.00,301279.64,6101.28,39854.59,0.00,150.00,10854.12,8852.75,450.01,650.01,1250.06,100.00,500.01
6.9449,650.01,0.00,50.00,289647.56,10403.72,33638.90,150.00,250.00,11654.75,7752.11,550.01,300.00,1550.09,150.00,350.00
7.2449,400.01,0.00,150.00,304240.16,7702.04,37147.43,50.00,100.00,12205.21,9102.90,650.01,350.00,1350.06,50.00,500.01
7.5450,300.00,0.00,0.00,271299.78,5501.04,33338.21,100.00,200.00,12855.78,7952.22,350.00,250.00,1000.04,150.00,150.00
7.8450,500.01,50.00,0.00,306384.33,7902.15,35242.69,150.00,50.00,11854.92,8052.27,650.01,250.00,1100.04,100.00,350.00
8.1450,300.00,0.00,150.00,297707.42,7301.83,32736.84,50.00,250.00,11854.92,8852.75,750.02,200.00,1500.08,0.00,400.01
8.4450,500.01,50.00,100.00,288933.59,8302.37,33037.52,100.00,100.00,11654.75,9253.00,450.01,450.01,1250.06,100.00,200.00
8.7450,650.01,0.00,150.00,295054.32,6901.64,36746.41,100.00,150.00,11004.24,9152.94,200.00,200.00,1300.06,50.00,650.02
9.0450,250.00,0.00,50.00,311899.39,6901.64,35543.43,200.00,150.00,9403.10,7902.19,400.01,150.00,1450.07,50.00,400.01
9.3450,650.01,0.00,50.00,317620.90,8902.72,33438.44,0.00,150.00,10203.64,8552.56,700.02,450.01,1200.05,150.00,650.02
9.6451,300.00,50.00,50.00,286689.99,10804.01,37147.43,50.00,200.00,12505.47,9052.87,800.02,300.00,1100.04,150.00,350.00
9.9451,350.00,50.00,150.00,269058.84,7902.15,33037.52,50.00,50.00,11104.32,8002.24,450.01,500.01,850.03,150.00,300.00
10.2451,200.00,50.00,100.00,263967.07,5200.93,35944.41,300.00,150.00,12505.47,7301.87,400.01,150.00,1700.10,50.00,450.01
10.5451,450.01,0.00,50.00,294544.17,9002.78,30732.47,200.00,200.00,9953.47,9403.10,350.00,300.00,800.02,100.00,250.00
