D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_a02.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 10:07:02 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3450,250.00,0.00,100.00,318438.43,8702.60,37047.18,50.00,200.00,13256.15,9503.17,700.02,800.02,1800.11,150.00,450.01
0.6450,500.01,0.00,50.00,283936.91,9002.78,37147.43,100.00,150.00,11904.96,10053.54,650.01,400.01,1650.10,200.00,300.00
0.9451,400.01,50.00,100.00,279961.16,8402.43,38350.55,50.00,150.00,13106.01,10303.72,600.01,350.00,1250.06,50.00,650.02
1.2451,350.00,0.00,150.00,279859.23,8302.37,39152.69,100.00,100.00,11604.71,9002.84,350.00,500.01,1750.11,250.00,850.03
1.5451,450.01,50.00,200.00,310980.08,6301.36,40255.69,50.00,100.00,12255.26,9853.40,450.01,350.00,1050.04,200.00,550.01
1.8451,550.01,50.00,150.00,287811.77,11104.24,39553.77,150.00,150.00,11154.36,9503.17,500.01,400.01,1050.04,100.00,800.02
2.1451,500.01,0.00,50.00,278330.40,8202.31,35743.92,150.00,0.00,11454.59,9653.27,650.01,450.01,1900.13,300.00,500.01
2.4451,300.00,50.00,50.00,321095.73,7802.09,37949.50,50.00,150.00,13005.92,9403.10,700.02,400.01,1600.09,50.00,650.02
2.7452,500.01,0.00,50.00,303015.06,10403.72,34240.30,300.00,100.00,11454.59,9903.44,1000.04,450.01,2100.16,250.00,450.01
3.0452,450.01,50.00,100.00,317212.16,9002.78,38450.82,100.00,50.00,13356.24,10403.79,500.01,450.01,1250.06,150.00,200.00
3.3452,400.01,50.00,150.00,287913.75,7902.15,39754.32,100.00,50.00,12555.52,11654.76,350.00,450.01,1550.09,150.00,600.01
3.6452,250.00,0.00,150.00,275171.29,8102.26,33538.67,200.00,200.00,11704.80,9653.27,150.00,450.01,1600.09,50.00,450.01
3.9452,350.00,0.00,50.00,316701.22,6201.32,41057.93,100.00,50.00,11354.51,9903.44,450.01,500.01,1400.07,200.00,300.00
