D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_a24.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 12:25:02 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3445,150.00,0.00,100.00,176359.75,1900.12,67757.65,100.00,50.00,14207.06,8552.56,50.00,0.00,1150.05,0.00,100.00
0.6445,200.00,50.00,50.00,170187.07,2000.14,72379.86,150.00,50.00,15057.94,9603.23,0.00,0.00,1450.07,50.00,350.00
0.9446,50.00,0.00,50.00,176157.32,1200.05,66351.17,50.00,200.00,16259.25,8852.75,0.00,0.00,1750.11,0.00,0.00
1.2446,100.00,0.00,50.00,169681.23,2200.17,69566.16,100.00,0.00,14507.37,7802.13,0.00,0.00,1350.06,50.00,100.00
1.5446,200.00,0.00,0.00,173222.50,1700.10,73183.87,150.00,0.00,15608.53,8702.66,50.00,0.00,750.02,0.00,200.00
1.8446,150.00,0.00,50.00,179497.68,1200.05,65547.54,100.00,0.00,14557.42,8752.69,0.00,0.00,1200.05,50.00,250.00
2.1446,200.00,0.00,0.00,180003.86,1800.11,67556.71,200.00,200.00,13256.15,8052.27,0.00,50.00,1200.05,0.00,300.00
2.4446,200.00,0.00,150.00,175752.49,1400.07,68159.52,0.00,50.00,15208.09,7802.13,0.00,0.00,1000.04,50.00,50.00
2.7446,350.00,50.00,150.00,179700.16,1900.12,67657.18,50.00,50.00,14407.26,9102.90,50.00,0.00,1350.06,0.00,150.00
3.0447,50.00,0.00,100.00,174234.44,1400.07,68360.46,0.00,0.00,14157.01,8552.56,0.00,50.00,800.02,0.00,150.00
3.3447,150.00,0.00,50.00,169580.07,1700.10,65547.54,50.00,0.00,15558.47,9002.84,50.00,0.00,1350.06,0.00,0.00
3.6447,150.00,0.00,50.00,163410.24,2100.15,64342.17,200.00,0.00,15258.15,9202.97,50.00,0.00,800.02,50.00,200.00
3.9447,150.00,0.00,50.00,171198.82,2700.25,67556.71,0.00,0.00,15107.99,7952.22,0.00,0.00,1450.07,0.00,350.00
4.2447,200.00,0.00,50.00,179598.91,1500.08,69264.73,150.00,50.00,15658.58,7902.19,100.00,0.00,800.02,50.00,100.00
4.5447,150.00,0.00,50.00,174740.44,1900.12,70972.94,100.00,100.00,13706.58,8302.42,50.00,0.00,1100.04,50.00,300.00
4.8447,150.00,0.00,50.00,177675.59,1200.05,69666.64,0.00,0.00,14207.06,9603.23,50.00,0.00,1050.04,0.00,200.00
5.1448,100.00,0.00,50.00,170692.94,1700.10,68460.93,0.00,0.00,14657.52,8802.72,100.00,0.00,800.02,50.00,150.00
5.4448,50.00,0.00,150.00,171603.53,1900.12,66250.72,100.00,50.00,13706.58,7552.00,100.00,0.00,1350.06,100.00,300.00
5.7448,150.00,0.00,50.00,171603.53,1800.11,63438.21,50.00,150.00,13706.58,7752.11,100.00,0.00,1400.07,50.00,250.00
6.0448,200.00,0.00,200.00,178991.52,1500.08,68059.05,50.00,50.00,14307.16,9202.97,0.00,0.00,1400.07,0.00,50.00
6.3448,0.00,0.00,50.00,169478.89,1700.10,68360.46,150.00,50.00,15358.26,8652.62,100.00,0.00,950.03,50.00,100.00
6.6448,350.00,0.00,50.00,178384.14,2100.15,68159.52,50.00,150.00,12555.52,7752.11,0.00,0.00,700.02,0.00,300.00
6.9449,0.00,0.00,50.00,177371.91,1000.03,71274.41,50.00,200.00,14056.92,8702.66,0.00,0.00,1500.08,100.00,0.00
7.2449,100.00,0.00,100.00,169580.07,1700.10,66150.26,50.00,100.00,14557.42,7702.08,50.00,0.00,1600.09,0.00,150.00
7.5449,200.00,0.00,50.00,172716.55,2700.25,66150.26,150.00,0.00,15408.31,8252.39,0.00,0.00,750.02,0.00,150.00
7.8449,50.00,0.00,50.00,174335.64,1700.10,66250.72,50.00,100.00,14056.92,8002.24,150.00,0.00,1350.06,0.00,250.00
8.1449,300.00,0.00,50.00,173323.69,1000.03,69164.25,100.00,50.00,16109.08,9002.84,250.00,0.00,1100.04,50.00,350.00
8.4449,100.00,0.00,0.00,171198.82,2100.15,62233.01,50.00,50.00,14207.06,7501.97,50.00,0.00,1300.06,0.00,200.00
8.7449,150.00,0.00,50.00,178890.30,1300.06,72279.36,100.00,150.00,13356.24,9152.94,100.00,50.00,950.03,0.00,300.00
9.0450,100.00,0.00,0.00,178384.14,2000.14,68661.88,50.00,100.00,15558.47,6851.65,0.00,50.00,1000.04,0.00,150.00
9.3450,100.00,0.00,0.00,178586.60,3100.33,65145.74,200.00,50.00,13506.38,8302.42,150.00,0.00,1350.06,0.00,150.00
9.6450,400.01,0.00,50.00,168264.97,1600.09,71776.88,0.00,200.00,14507.37,8602.59,0.00,0.00,1150.05,50.00,100.00
9.9450,250.00,0.00,50.00,164623.77,1700.10,67154.85,100.00,0.00,15308.20,8802.72,50.00,0.00,1100.04,0.00,100.00
10.2450,300.00,0.00,50.00,173323.69,1700.10,72982.86,0.00,0.00,14457.32,8002.24,0.00,0.00,1250.06,0.00,100.00
10.5450,100.00,50.00,0.00,179801.39,1700.10,66652.55,50.00,200.00,14157.01,9353.07,50.00,0.00,1600.09,0.00,100.00
10.8450,250.00,50.00,50.00,177473.14,2000.14,72781.86,100.00,0.00,14707.57,7902.19,0.00,0.00,1400.07,0.00,150.00
11.1451,350.00,0.00,50.00,172817.74,2300.18,65045.29,0.00,150.00,15408.31,7451.95,50.00,0.00,1150.05,0.00,150.00
11.4451,50.00,0.00,200.00,176460.97,1200.05,69867.60,50.00,100.00,14557.42,9202.97,100.00,0.00,850.03,100.00,150.00
11.7451,150.00,0.00,100.00,173121.30,900.03,65447.09,100.00,150.00,14407.26,8652.62,50.00,0.00,1450.07,0.00,200.00
12.0451,100.00,0.00,100.00,171704.71,1500.08,69566.16,50.00,150.00,14006.87,7752.11,50.00,0.00,1250.06,0.00,500.01
12.3451,100.00,0.00,100.00,184965.36,1700.10,59622.09,50.00,200.00,14507.37,9903.44,50.00,0.00,1350.06,0.00,200.00
12.6451,250.00,0.00,250.00,178181.69,1500.08,68159.52,0.00,100.00,13206.11,7301.87,0.00,0.00,800.02,0.00,150.00
12.9452,350.00,50.00,0.00,171502.36,1400.07,71274.41,100.00,0.00,15358.26,9052.87,50.00,0.00,1200.05,0.00,350.00
13.2452,200.00,0.00,50.00,167253.43,1800.11,67858.11,50.00,100.00,15608.53,9353.07,0.00,0.00,1000.04,50.00,150.00
