D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_a16.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 11:58:46 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,150.00,0.00,150.00,164016.99,2300.18,62534.30,100.00,100.00,12055.09,8802.72,0.00,0.00,600.01,50.00,350.00
0.6446,100.00,50.00,0.00,178586.60,1700.10,61730.87,50.00,200.00,11604.71,9753.33,50.00,0.00,1700.10,0.00,50.00
0.9446,250.00,0.00,100.00,174133.24,1100.04,59722.50,100.00,200.00,13706.58,10003.51,100.00,0.00,700.02,0.00,100.00
1.2446,200.00,50.00,150.00,176663.40,1900.12,61831.30,200.00,50.00,11804.88,9503.17,0.00,0.00,1250.06,50.00,50.00
1.5446,250.00,0.00,100.00,170895.29,2600.23,60023.74,0.00,200.00,12155.17,10603.94,0.00,0.00,1450.07,0.00,150.00
1.8446,300.00,0.00,150.00,175246.45,1800.11,55405.45,150.00,150.00,11904.96,10403.79,0.00,0.00,1400.07,0.00,200.00
2.1447,250.00,0.00,50.00,178080.47,1800.11,63538.65,50.00,150.00,12305.30,8352.45,100.00,0.00,1000.04,0.00,100.00
2.4447,250.00,0.00,50.00,169074.24,2100.15,57312.83,100.00,50.00,11154.36,9553.20,0.00,0.00,1200.05,0.00,300.00
2.7447,200.00,50.00,50.00,181927.51,1500.08,58517.62,0.00,100.00,13206.11,8802.72,150.00,0.00,1600.09,50.00,100.00
3.0447,250.00,50.00,50.00,177068.26,2900.29,64844.39,50.00,200.00,11754.84,7852.16,0.00,0.00,1000.04,100.00,100.00
3.3447,350.00,0.00,0.00,174234.44,2200.17,57011.65,50.00,200.00,11204.39,9303.03,0.00,0.00,1150.05,50.00,50.00
3.6447,150.00,0.00,100.00,174436.83,1700.10,58316.82,50.00,100.00,12455.43,8102.30,50.00,0.00,750.02,0.00,250.00
3.9447,0.00,0.00,100.00,172716.55,1200.05,59421.28,0.00,50.00,12305.30,8202.36,100.00,0.00,1000.04,50.00,150.00
4.2448,200.00,50.00,150.00,175448.88,2700.25,59120.05,150.00,50.00,13506.38,8202.36,0.00,0.00,1400.07,50.00,350.00
