D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_a15.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 11:56:37 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3449,350.00,0.00,50.00,178789.06,2700.25,69063.77,150.00,300.00,11054.28,9653.27,0.00,0.00,600.01,0.00,200.00
0.6449,200.00,0.00,150.00,175853.70,2000.14,65346.64,150.00,150.00,12055.09,8752.69,100.00,0.00,1300.06,0.00,350.00
0.9449,350.00,0.00,50.00,171805.88,2700.25,63237.34,0.00,50.00,12855.78,8852.75,0.00,0.00,850.03,0.00,150.00
1.2449,250.00,0.00,0.00,176460.97,2100.15,63438.21,200.00,50.00,11804.88,8802.72,0.00,0.00,1300.06,0.00,250.00
1.5449,200.00,0.00,50.00,176663.40,2600.23,62835.60,100.00,100.00,12905.83,9453.13,50.00,0.00,1100.04,50.00,500.01
1.8449,450.01,0.00,0.00,177371.91,2600.23,61128.34,50.00,0.00,12755.69,9353.07,0.00,0.00,950.03,0.00,300.00
2.1449,300.00,0.00,50.00,178687.83,2700.25,69867.60,150.00,50.00,11654.75,9653.27,100.00,50.00,1000.04,0.00,200.00
2.4450,100.00,0.00,50.00,186788.38,2600.23,60827.08,0.00,200.00,10704.01,8552.56,50.00,0.00,950.03,0.00,100.00
2.7450,300.00,0.00,0.00,166747.69,1000.03,64442.61,50.00,0.00,10553.90,9703.30,0.00,0.00,1300.06,50.00,50.00
3.0450,550.01,0.00,0.00,177675.59,1800.11,61730.87,100.00,250.00,11254.43,8452.50,0.00,0.00,850.03,50.00,150.00
3.3450,150.00,0.00,0.00,172412.99,2700.25,64141.28,150.00,50.00,12255.26,9703.30,0.00,0.00,1550.09,0.00,300.00
3.6450,150.00,0.00,0.00,169276.57,1500.08,65547.54,100.00,150.00,12155.17,8152.33,0.00,0.00,950.03,0.00,300.00
3.9450,100.00,0.00,50.00,171097.64,2400.20,78109.42,150.00,150.00,13356.24,9102.90,100.00,0.00,1100.04,0.00,100.00
4.2450,200.00,0.00,100.00,179396.45,2200.17,65848.90,150.00,100.00,12605.56,8952.81,100.00,0.00,1200.05,100.00,400.01
4.5451,250.00,0.00,0.00,182433.78,2400.20,60626.24,0.00,150.00,11804.88,8702.66,0.00,0.00,1400.07,100.00,350.00
4.8451,150.00,0.00,100.00,170996.46,1500.08,60324.99,100.00,150.00,12155.17,8252.39,100.00,0.00,1250.06,0.00,100.00
5.1451,250.00,0.00,0.00,172412.99,2000.14,62835.60,200.00,50.00,11654.75,9102.90,50.00,0.00,1100.04,150.00,200.00
