D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_a09.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 11:42:17 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,250.00,0.00,50.00,167455.74,1400.07,67355.79,150.00,50.00,12205.21,9303.03,0.00,0.00,850.03,150.00,150.00
0.6446,300.00,0.00,100.00,173627.26,1600.09,63136.90,100.00,50.00,12205.21,9603.23,0.00,0.00,950.03,50.00,250.00
0.9446,350.00,0.00,50.00,179598.91,2500.21,65848.90,100.00,100.00,15007.88,9403.10,50.00,0.00,1200.05,50.00,150.00
1.2446,200.00,0.00,300.00,169276.57,2700.25,63940.41,150.00,0.00,12455.43,9603.23,50.00,0.00,600.01,100.00,250.00
1.5446,100.00,0.00,0.00,176056.13,1100.04,68661.88,0.00,350.00,11404.55,8102.30,100.00,0.00,1550.09,0.00,150.00
1.8447,250.00,50.00,50.00,182130.02,2600.23,67154.85,0.00,100.00,12255.26,9152.94,100.00,0.00,850.03,50.00,50.00
2.1447,100.00,0.00,0.00,178485.38,2400.20,62634.73,0.00,50.00,12105.13,10003.51,0.00,0.00,1350.06,50.00,150.00
2.4447,450.01,0.00,0.00,179497.68,1600.09,64643.51,100.00,50.00,12205.21,9753.33,0.00,0.00,1100.04,100.00,200.00
2.7447,350.00,0.00,50.00,174639.23,1600.09,64944.84,200.00,50.00,13256.15,9953.47,50.00,0.00,1150.05,0.00,200.00
3.0447,250.00,0.00,0.00,178080.47,1100.04,56810.86,50.00,50.00,14056.92,10253.68,50.00,0.00,950.03,0.00,50.00
3.3447,150.00,0.00,50.00,169175.42,2100.15,60425.40,100.00,50.00,12755.69,9553.20,50.00,0.00,750.02,50.00,250.00
3.6447,150.00,0.00,50.00,182535.02,1500.08,66451.63,50.00,150.00,12705.65,8252.39,50.00,0.00,1150.05,0.00,150.00
3.9448,250.00,50.00,150.00,173121.30,1800.11,60324.99,0.00,350.00,11904.96,9703.30,0.00,0.00,1400.07,0.00,100.00
4.2448,200.00,0.00,100.00,175550.07,2700.25,60324.99,100.00,100.00,10954.20,8502.53,0.00,0.00,1200.05,0.00,150.00
4.5448,250.00,0.00,100.00,175145.25,2000.14,61630.45,50.00,50.00,13156.06,9703.30,50.00,0.00,1150.05,0.00,300.00
4.8448,100.00,0.00,50.00,177068.26,1900.12,62534.30,100.00,100.00,13906.77,9303.03,50.00,0.00,1400.07,100.00,150.00
5.1448,50.00,0.00,0.00,180915.04,1000.03,64442.61,100.00,50.00,13156.06,10103.58,100.00,50.00,1150.05,0.00,50.00
5.4448,200.00,0.00,50.00,178181.69,2000.14,62132.58,150.00,50.00,12655.61,9353.07,50.00,0.00,800.02,50.00,100.00
5.7448,300.00,0.00,100.00,174234.44,1800.11,63438.21,100.00,150.00,12505.47,9353.07,50.00,0.00,1000.04,50.00,350.00
6.0449,250.00,0.00,150.00,178789.06,2300.18,62433.87,50.00,100.00,11154.36,9303.03,50.00,0.00,1050.04,0.00,100.00
6.3449,250.00,0.00,100.00,173222.50,1900.12,61730.87,0.00,150.00,12655.61,10704.02,150.00,0.00,1250.06,200.00,300.00
