D:\0 ICPMS Data\User Data\Hakim, Fahmi\24_03_22_ap_ne_FIMI.b\24_03_22_a25.d
Intensity Vs Time,CPS
Acquired      : 22/03/2024 13:11:09 using Batch 24_03_22_ap_ne_FIMI.b
Time [Sec],Li7,B11,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca43,Ca44,Sc45,Ti49,V51,Mn55,Fe56,Fe57,Ni60,Cu63,Zn66,As75,Br81,Rb85,Sr88,Y89,Zr90,Nb93,Sb121,I127,Cs133,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Dy163,Er166,Yb172,Hf178,Ta181,Pb208
4.5985,1000.03,0.00,20514.42,0.00,500.01,7001.69,4000.55,500.01,2000.14,32536.64,0.00,3000.31,0.00,0.00,0.00,3500.43,62134.99,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.7786,500.01,0.00,22517.37,0.00,1500.08,13005.82,1000.03,1250.05,750.02,41559.76,500.01,3000.31,0.00,0.00,0.00,1500.08,60628.53,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.9586,500.01,0.00,19012.38,0.00,500.01,10503.80,2000.14,1000.03,2000.14,32536.64,500.01,7001.70,0.00,0.00,0.00,4500.71,58118.11,500.01,0.00,0.00,0.00,0.00,250.00,500.01,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.1387,1000.03,500.01,17510.50,0.00,1500.08,10503.80,2500.22,500.01,500.01,45070.27,0.00,5000.87,0.00,0.00,0.00,2500.22,64143.84,1000.04,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.3187,500.01,0.00,19012.38,0.00,0.00,13506.28,2500.22,1000.03,1500.08,37548.79,500.01,4500.70,0.00,0.00,0.00,2000.14,70674.59,500.01,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.4987,500.01,0.00,19012.38,0.00,0.00,9002.79,2500.22,1750.11,1250.05,37047.49,0.00,9503.14,500.01,0.00,0.00,1000.04,76202.93,1500.08,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.6788,500.01,0.00,23518.95,0.00,0.00,10003.44,2000.14,1750.11,2500.22,42061.21,500.01,2500.22,0.00,0.00,0.00,2000.14,74694.99,500.01,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.8588,0.00,0.00,12505.36,0.00,1000.03,7001.69,1500.08,1750.11,1250.05,35543.72,500.01,3000.31,0.00,0.00,0.00,3500.43,62637.18,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.0389,0.00,0.00,18511.74,0.00,1000.03,11004.17,1000.03,1500.08,500.01,41559.76,500.01,5000.87,0.00,0.00,0.00,4000.56,57114.07,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.2189,500.01,0.00,19513.04,0.00,0.00,9503.11,1000.03,500.01,750.02,39052.77,0.00,2500.22,0.00,0.00,0.00,4000.56,56612.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
