Ag;22.00
As;37.40
Au;5.00
B;32.00
Ba;38.60
Cd;29.90
Ce;39.00
Co;35.50
Cr;35.00
Cu;37.70
Dy;35.00
Er;39.00
Eu;36.00
Fe;51.00
Gd;39.00
K;64.00
La;36.00
Li;40.00
Mn;37.70
Nd;36.00
Ni;38.80
Pb;38.57
Rb;31.40
Sb;34.90
Se;16.10
Sm;39.00
Sr;78.40
Th;37.79
Ti;50.10
Tl;15.70
U;37.38
Yb;42.00
