D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_c08.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 14:43:15 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3447,200.00,0.00,100.00,181826.27,1000.03,64944.84,50.00,150.00,16159.14,6701.57,50.00,0.00,850.03,0.00,200.00
0.6447,300.00,0.00,50.00,176460.97,1200.05,67355.79,250.00,0.00,16109.08,6801.62,100.00,50.00,950.03,0.00,150.00
0.9447,100.00,0.00,0.00,172615.36,1300.06,63538.65,50.00,200.00,16059.03,6901.67,0.00,0.00,750.02,0.00,0.00
1.2447,250.00,0.00,50.00,176460.97,1700.10,61429.60,100.00,200.00,17861.16,7802.13,50.00,0.00,1250.06,0.00,150.00
1.5447,100.00,100.00,0.00,176663.40,1200.05,61831.30,50.00,150.00,15358.26,7802.13,0.00,0.00,700.02,50.00,100.00
1.8447,150.00,0.00,100.00,181218.77,1100.04,65647.99,100.00,50.00,16109.08,9052.87,50.00,0.00,1900.13,50.00,200.00
2.1447,150.00,0.00,0.00,176157.32,1900.12,64844.39,0.00,200.00,15758.69,7702.08,50.00,0.00,700.02,50.00,100.00
2.4448,100.00,0.00,50.00,169478.89,1900.12,62534.30,150.00,100.00,14957.83,7501.97,0.00,0.00,1000.04,50.00,100.00
2.7448,250.00,0.00,150.00,175347.66,1300.06,64944.84,0.00,0.00,16459.48,7902.19,100.00,0.00,600.01,50.00,100.00
3.0448,150.00,0.00,200.00,177675.59,1700.10,63136.90,50.00,50.00,16709.77,7952.22,0.00,0.00,1300.06,0.00,250.00
3.3448,250.00,0.00,100.00,165938.55,1600.09,62534.30,100.00,150.00,15758.69,8202.36,100.00,0.00,1050.04,100.00,50.00
3.6448,400.01,0.00,0.00,178080.47,1000.03,60224.57,50.00,50.00,14006.87,8652.62,50.00,0.00,1100.04,0.00,100.00
3.9448,50.00,0.00,0.00,174335.64,1500.08,65045.29,0.00,50.00,16559.60,7852.16,0.00,0.00,1350.06,0.00,50.00
4.2448,150.00,0.00,0.00,174639.23,1800.11,64141.28,0.00,0.00,15007.88,7201.82,0.00,0.00,1150.05,150.00,250.00
4.5449,250.00,0.00,50.00,172109.44,1900.12,60525.82,100.00,0.00,16609.65,6551.50,50.00,0.00,1250.06,50.00,100.00
4.8449,250.00,0.00,100.00,179598.91,1200.05,67355.79,0.00,350.00,16509.54,7151.79,0.00,0.00,1050.04,0.00,100.00
5.1449,350.00,0.00,100.00,183041.32,1600.09,62835.60,50.00,150.00,16209.19,7602.03,100.00,0.00,1150.05,0.00,100.00
5.4449,450.01,0.00,0.00,173020.12,1900.12,63237.34,100.00,150.00,16059.03,8252.39,50.00,0.00,1000.04,0.00,50.00
5.7449,200.00,0.00,0.00,179598.91,1800.11,64241.72,150.00,50.00,16309.31,7902.19,50.00,0.00,800.02,0.00,100.00
6.0449,200.00,0.00,100.00,179902.62,1900.12,63438.21,0.00,200.00,16759.83,8402.47,100.00,0.00,950.03,50.00,200.00
6.3449,100.00,0.00,0.00,180105.10,1000.03,62835.60,0.00,150.00,14607.47,7752.11,0.00,0.00,1100.04,50.00,500.01
6.6450,150.00,0.00,0.00,170389.42,2100.15,61429.60,50.00,0.00,14907.78,7501.97,50.00,0.00,1150.05,0.00,350.00
6.9450,300.00,0.00,0.00,172008.25,1300.06,64342.17,50.00,200.00,14056.92,7401.92,0.00,0.00,1050.04,0.00,200.00
7.2450,150.00,50.00,50.00,169883.57,1600.09,62433.87,50.00,50.00,16359.37,6401.44,50.00,0.00,750.02,0.00,100.00
7.5450,150.00,0.00,50.00,166140.83,1300.06,60827.08,0.00,100.00,16059.03,7602.03,50.00,0.00,1150.05,0.00,250.00
7.8450,150.00,0.00,50.00,172615.36,1600.09,58517.62,100.00,50.00,16008.97,8002.24,50.00,0.00,1100.04,0.00,50.00
8.1450,100.00,0.00,0.00,166545.41,2000.14,65647.99,0.00,50.00,13906.77,8752.69,0.00,0.00,1300.06,0.00,50.00
8.4451,300.00,0.00,200.00,179902.62,1700.10,61530.03,50.00,150.00,17460.67,7351.90,0.00,0.00,1200.05,0.00,50.00
8.7451,300.00,0.00,50.00,178890.30,1300.06,62835.60,50.00,100.00,16409.42,6651.55,0.00,0.00,1800.11,0.00,50.00
