D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_c10.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 14:49:24 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3444,100.00,0.00,50.00,166444.26,1900.12,76500.89,250.00,0.00,15308.20,7301.87,0.00,0.00,1050.04,50.00,0.00
0.6444,300.00,0.00,100.00,169276.57,2400.20,69164.25,50.00,150.00,18311.73,7702.08,50.00,0.00,1050.04,0.00,50.00
0.9444,150.00,0.00,150.00,173020.12,1300.06,77003.54,50.00,50.00,16209.19,7151.79,200.00,0.00,850.03,0.00,250.00
1.2444,50.00,0.00,50.00,171805.88,1600.09,73284.38,150.00,100.00,16859.95,6001.26,100.00,0.00,1150.05,50.00,200.00
1.5444,200.00,0.00,0.00,168163.82,2500.21,68360.46,50.00,100.00,17410.61,6751.60,0.00,0.00,1350.06,50.00,50.00
1.8444,100.00,0.00,0.00,158961.49,1800.11,73083.37,50.00,150.00,17260.43,8302.42,100.00,0.00,1200.05,100.00,100.00
2.1445,150.00,50.00,50.00,166747.69,1700.10,78411.04,50.00,50.00,17761.04,7902.19,0.00,0.00,850.03,50.00,150.00
2.4445,150.00,0.00,0.00,171704.71,2200.17,70470.51,50.00,150.00,17210.37,7401.92,200.00,0.00,750.02,0.00,0.00
2.7445,100.00,50.00,0.00,170490.60,1800.11,71776.88,0.00,200.00,16609.65,6901.67,0.00,0.00,1250.06,0.00,50.00
3.0445,350.00,50.00,0.00,164118.12,1000.03,68259.99,0.00,100.00,17510.73,7151.79,50.00,0.00,1100.04,0.00,100.00
3.3445,350.00,0.00,100.00,169276.57,1800.11,72178.86,100.00,50.00,15358.26,7251.84,200.00,0.00,1250.06,50.00,0.00
3.6445,100.00,0.00,50.00,167354.59,1500.08,72178.86,150.00,50.00,18261.67,6951.69,100.00,0.00,1100.04,50.00,200.00
3.9445,400.01,0.00,0.00,173930.85,1500.08,78008.88,50.00,200.00,15908.86,8252.39,50.00,0.00,1400.07,50.00,100.00
