D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_b26.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 14:12:25 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,350.00,0.00,50.00,167253.43,1300.06,80723.65,100.00,0.00,16209.19,6051.28,50.00,0.00,1350.06,50.00,200.00
0.6446,300.00,0.00,0.00,160680.16,1600.09,77405.66,100.00,150.00,17210.37,6951.69,100.00,0.00,1150.05,0.00,0.00
0.9446,0.00,0.00,0.00,168467.29,1900.12,71877.37,100.00,0.00,16559.60,6901.67,50.00,0.00,1100.04,100.00,50.00
1.2447,350.00,0.00,0.00,154311.95,700.02,75194.10,200.00,100.00,16209.19,6751.60,0.00,0.00,900.03,0.00,150.00
1.5447,200.00,0.00,50.00,173829.65,2000.14,71676.39,50.00,0.00,17360.55,6851.65,50.00,0.00,1000.04,0.00,50.00
1.8447,200.00,0.00,50.00,165736.27,900.03,79617.57,50.00,200.00,16409.42,7301.87,0.00,0.00,1050.04,0.00,150.00
2.1447,250.00,0.00,50.00,165028.31,1700.10,78712.66,50.00,100.00,18862.45,8352.45,0.00,50.00,1000.04,50.00,200.00
2.4447,50.00,0.00,0.00,166444.26,1100.04,74993.06,150.00,100.00,15708.64,7852.16,0.00,0.00,1600.09,0.00,50.00
2.7447,50.00,0.00,50.00,155726.87,1400.07,77305.13,0.00,150.00,14957.83,7401.92,0.00,0.00,1150.05,0.00,150.00
3.0447,150.00,0.00,150.00,166848.84,1700.10,78411.04,100.00,150.00,16459.48,7051.74,50.00,0.00,1400.07,50.00,50.00
3.3448,150.00,0.00,50.00,170692.94,1600.09,76299.84,150.00,100.00,17110.24,7602.03,0.00,0.00,1150.05,0.00,50.00
3.6448,150.00,0.00,100.00,161994.58,2200.17,76299.84,100.00,150.00,18511.99,6551.50,150.00,0.00,850.03,0.00,200.00
3.9448,250.00,0.00,50.00,166848.84,1600.09,76500.89,50.00,50.00,16209.19,7101.77,100.00,0.00,1350.06,0.00,200.00
4.2448,200.00,0.00,50.00,166949.99,1300.06,70068.57,100.00,50.00,17160.31,8002.24,0.00,0.00,1150.05,0.00,250.00
4.5448,150.00,0.00,0.00,166241.97,1200.05,74591.00,0.00,50.00,18411.86,7501.97,0.00,0.00,950.03,0.00,50.00
4.8448,150.00,0.00,0.00,164219.25,1200.05,81427.56,50.00,100.00,17911.23,6251.37,0.00,0.00,950.03,0.00,150.00
5.1449,100.00,0.00,50.00,171805.88,2100.15,74792.03,100.00,100.00,16059.03,7552.00,0.00,0.00,950.03,50.00,0.00
5.4449,300.00,0.00,100.00,161489.03,1800.11,73083.37,100.00,50.00,18261.67,6101.31,50.00,0.00,900.03,0.00,400.01
5.7449,250.00,0.00,0.00,166140.83,1800.11,72178.86,200.00,50.00,16409.42,8202.36,0.00,0.00,1050.04,100.00,0.00
6.0449,200.00,0.00,50.00,168568.44,1700.10,74490.49,50.00,100.00,16209.19,8052.27,50.00,0.00,1100.04,0.00,100.00
6.3449,150.00,0.00,0.00,178181.69,1500.08,74188.95,50.00,200.00,15408.31,8602.59,50.00,0.00,1150.05,100.00,250.00
6.6449,200.00,0.00,100.00,165938.55,1300.06,74591.00,50.00,150.00,18912.52,6251.37,0.00,0.00,950.03,0.00,350.00
6.9449,350.00,0.00,100.00,170794.10,400.01,81427.56,0.00,0.00,16910.01,5351.00,0.00,0.00,1250.06,0.00,100.00
7.2450,300.00,0.00,50.00,166343.12,1100.04,78712.66,50.00,100.00,16309.31,7201.82,50.00,0.00,1300.06,0.00,0.00
7.5450,250.00,0.00,50.00,172817.74,1900.12,79416.48,100.00,300.00,17210.37,6901.67,0.00,0.00,1250.06,0.00,100.00
7.8450,300.00,0.00,50.00,160579.06,1700.10,73384.88,100.00,100.00,16609.65,7501.97,0.00,0.00,1100.04,0.00,200.00
8.1450,50.00,50.00,50.00,160680.16,1700.10,77003.54,150.00,50.00,18311.73,6501.48,0.00,0.00,1050.04,50.00,100.00
8.4450,100.00,0.00,50.00,159568.05,1000.03,72982.86,0.00,150.00,17510.73,7602.03,0.00,0.00,1300.06,0.00,0.00
8.7450,150.00,0.00,50.00,163309.12,2100.15,73585.89,0.00,150.00,17060.19,6701.57,0.00,0.00,1300.06,50.00,150.00
9.0450,150.00,0.00,50.00,165230.58,1900.12,72480.36,0.00,150.00,18762.32,7752.11,50.00,0.00,1300.06,0.00,100.00
9.3451,200.00,0.00,0.00,164522.63,700.02,76299.84,100.00,100.00,18111.48,6451.46,0.00,0.00,1100.04,0.00,100.00
9.6451,150.00,0.00,100.00,163106.87,1700.10,77506.20,100.00,50.00,17360.55,7201.82,150.00,0.00,800.02,50.00,250.00
9.9451,150.00,0.00,50.00,164724.90,900.03,83237.78,50.00,100.00,16609.65,7151.79,50.00,0.00,1350.06,0.00,100.00
10.2451,150.00,0.00,0.00,167658.03,1500.08,70771.97,150.00,50.00,18812.39,6701.57,0.00,0.00,1150.05,0.00,50.00
10.5451,150.00,0.00,100.00,165837.40,1800.11,75696.70,250.00,50.00,19613.46,9603.23,150.00,0.00,1100.04,50.00,150.00
10.8451,50.00,0.00,50.00,161590.14,1000.03,72982.86,150.00,100.00,18612.12,7552.00,50.00,0.00,1300.06,0.00,100.00
11.1452,250.00,0.00,0.00,165331.71,2200.17,77104.07,50.00,50.00,16859.95,6501.48,0.00,0.00,950.03,0.00,350.00
11.4452,200.00,0.00,50.00,168467.29,1900.12,74188.95,0.00,0.00,18912.52,6201.35,50.00,0.00,850.03,0.00,100.00
11.7452,200.00,0.00,50.00,161792.36,1100.04,76400.37,100.00,50.00,16809.89,7652.05,0.00,0.00,850.03,0.00,0.00
12.0452,300.00,0.00,0.00,163915.87,1600.09,77104.07,50.00,0.00,16509.54,6351.41,0.00,0.00,1600.09,0.00,200.00
12.3452,200.00,0.00,150.00,158860.39,1500.08,75596.18,50.00,150.00,18111.48,7552.00,50.00,0.00,900.03,0.00,150.00
12.6452,50.00,0.00,50.00,160781.27,700.02,66753.01,50.00,100.00,17060.19,7752.11,50.00,100.00,1350.06,0.00,100.00
12.9452,200.00,0.00,100.00,168973.08,1400.07,72781.86,50.00,0.00,19062.72,8402.47,0.00,0.00,1200.05,0.00,150.00
13.2453,100.00,0.00,0.00,169580.07,1100.04,80421.98,100.00,100.00,15758.69,6251.37,50.00,0.00,1300.06,100.00,200.00
13.5453,250.00,0.00,0.00,175044.04,1200.05,75897.74,100.00,150.00,16709.77,8252.39,50.00,50.00,850.03,0.00,100.00
13.8453,450.01,0.00,50.00,164623.77,1900.12,69968.08,50.00,100.00,17110.24,7201.82,100.00,0.00,800.02,0.00,250.00
