D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_c07.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 14:39:46 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3447,50.00,0.00,100.00,178890.30,1300.06,70470.51,50.00,100.00,15708.64,7051.74,0.00,0.00,1050.04,50.00,100.00
0.6447,100.00,0.00,0.00,181016.28,1000.03,66351.17,50.00,150.00,16709.77,7201.82,0.00,0.00,1200.05,100.00,0.00
0.9447,250.00,0.00,0.00,180813.79,1300.06,72279.36,50.00,50.00,16809.89,7301.87,0.00,0.00,1800.11,50.00,50.00
1.2447,300.00,0.00,250.00,179295.21,1800.11,73083.37,100.00,100.00,15608.53,7752.11,50.00,0.00,1600.09,100.00,250.00
1.5447,150.00,0.00,100.00,175954.91,1000.03,71274.41,200.00,50.00,17410.61,8102.30,100.00,0.00,1150.05,0.00,200.00
1.8447,100.00,0.00,100.00,180003.86,1100.04,70370.02,50.00,0.00,16259.25,7451.95,0.00,0.00,1400.07,0.00,200.00
2.1447,0.00,0.00,200.00,175347.66,1400.07,66451.63,0.00,100.00,15958.91,8252.39,50.00,0.00,700.02,0.00,100.00
2.4447,200.00,0.00,50.00,176359.75,2000.14,69365.20,50.00,100.00,15007.88,7602.03,50.00,0.00,1100.04,0.00,200.00
2.7448,150.00,0.00,100.00,181421.26,1300.06,66250.72,50.00,100.00,16459.48,9002.84,50.00,0.00,750.02,0.00,100.00
3.0448,50.00,0.00,100.00,178485.38,1000.03,75294.62,100.00,50.00,15408.31,7752.11,0.00,0.00,750.02,100.00,200.00
3.3448,0.00,0.00,150.00,173020.12,1600.09,69365.20,50.00,50.00,16559.60,6801.62,50.00,0.00,1100.04,50.00,150.00
3.6448,50.00,0.00,50.00,173627.26,600.01,70269.53,100.00,150.00,15007.88,7451.95,0.00,0.00,1550.09,0.00,150.00
3.9448,450.01,0.00,50.00,177169.48,1700.10,67556.71,50.00,100.00,16259.25,8452.50,50.00,0.00,800.02,0.00,100.00
4.2448,400.01,0.00,100.00,176056.13,1400.07,67355.79,50.00,100.00,16910.01,6951.69,150.00,0.00,800.02,50.00,100.00
4.5449,50.00,0.00,200.00,178890.30,1700.10,67858.11,0.00,100.00,16059.03,7802.13,0.00,0.00,850.03,0.00,100.00
4.8449,200.00,0.00,100.00,179902.62,1600.09,66953.93,50.00,0.00,14457.32,6301.39,250.00,0.00,1050.04,100.00,150.00
5.1449,50.00,0.00,50.00,182838.81,1300.06,71776.88,50.00,300.00,16759.83,7952.22,50.00,0.00,1200.05,50.00,150.00
5.4449,200.00,0.00,50.00,175853.70,2100.15,66753.01,50.00,50.00,16859.95,7101.77,100.00,0.00,1250.06,0.00,150.00
5.7449,100.00,0.00,100.00,182028.76,1300.06,68360.46,0.00,50.00,15808.75,7251.84,0.00,0.00,1000.04,0.00,0.00
6.0449,250.00,0.00,0.00,177371.91,2100.15,68259.99,150.00,50.00,15758.69,7451.95,0.00,0.00,1200.05,50.00,150.00
6.3449,150.00,0.00,0.00,179193.98,2500.21,73083.37,0.00,50.00,15408.31,8802.72,50.00,0.00,900.03,0.00,150.00
6.6450,100.00,0.00,100.00,175347.66,1400.07,63839.96,50.00,0.00,14557.42,7201.82,50.00,0.00,950.03,0.00,100.00
6.9450,100.00,0.00,50.00,179497.68,1700.10,67154.85,0.00,300.00,14657.52,7151.79,0.00,0.00,1150.05,0.00,100.00
7.2450,100.00,0.00,0.00,173930.85,1600.09,69666.64,0.00,150.00,15858.80,7752.11,0.00,0.00,850.03,0.00,100.00
7.5450,300.00,0.00,100.00,175651.28,1000.03,69264.73,100.00,50.00,18011.35,7401.92,0.00,0.00,1300.06,0.00,100.00
7.8450,150.00,0.00,150.00,182231.27,2300.18,66150.26,100.00,50.00,14457.32,7902.19,100.00,0.00,950.03,50.00,100.00
8.1450,0.00,0.00,50.00,175448.88,1200.05,65949.35,50.00,200.00,16609.65,7001.72,0.00,0.00,1000.04,100.00,100.00
8.4451,0.00,0.00,150.00,175448.88,1700.10,68360.46,0.00,0.00,16509.54,8352.45,0.00,0.00,1000.04,0.00,250.00
8.7451,200.00,0.00,0.00,173627.26,1200.05,73786.91,0.00,100.00,15758.69,9102.90,150.00,0.00,1650.10,0.00,250.00
9.0451,100.00,0.00,0.00,174942.85,1000.03,70771.97,50.00,50.00,13956.82,8302.42,0.00,0.00,950.03,0.00,150.00
9.3451,300.00,0.00,150.00,177878.03,2100.15,68762.35,0.00,0.00,15958.91,7952.22,0.00,0.00,1450.07,0.00,400.01
9.6451,50.00,0.00,150.00,184459.01,1800.11,63237.34,0.00,50.00,16259.25,7602.03,50.00,0.00,1050.04,50.00,100.00
9.9451,250.00,0.00,0.00,180813.79,1500.08,69767.13,0.00,50.00,14207.06,7802.13,0.00,0.00,1200.05,0.00,300.00
10.2451,250.00,0.00,150.00,167354.59,900.03,65145.74,50.00,150.00,13806.67,6301.39,100.00,0.00,850.03,50.00,50.00
10.5452,150.00,0.00,0.00,179801.39,800.02,68762.35,100.00,50.00,15508.42,8852.75,50.00,0.00,950.03,50.00,0.00
10.8452,200.00,0.00,0.00,175853.70,1200.05,64342.17,50.00,200.00,16008.97,6801.62,50.00,0.00,850.03,50.00,150.00
11.1452,150.00,0.00,0.00,172210.62,1100.04,62433.87,100.00,250.00,16709.77,8702.66,100.00,0.00,950.03,50.00,50.00
11.4452,250.00,50.00,0.00,179396.45,500.01,67255.32,100.00,150.00,15858.80,8002.24,100.00,0.00,1100.04,0.00,400.01
11.7452,150.00,0.00,0.00,178485.38,1400.07,64543.05,50.00,0.00,15708.64,7301.87,100.00,0.00,1150.05,0.00,50.00
12.0452,250.00,0.00,100.00,177473.14,1600.09,67456.25,100.00,50.00,14857.73,8452.50,50.00,0.00,1250.06,150.00,50.00
12.3453,100.00,0.00,100.00,183345.09,1500.08,64743.95,100.00,100.00,15057.94,7752.11,0.00,0.00,950.03,0.00,200.00
12.6453,200.00,0.00,150.00,172210.62,900.03,65447.09,0.00,150.00,16659.71,7001.72,50.00,0.00,1000.04,0.00,0.00
12.9453,300.00,0.00,50.00,187902.54,1700.10,67657.18,0.00,0.00,16359.37,7852.16,0.00,0.00,1700.10,0.00,200.00
13.2453,200.00,0.00,100.00,178789.06,1500.08,64040.84,50.00,100.00,13706.58,7852.16,0.00,0.00,800.02,50.00,100.00
13.5453,0.00,0.00,100.00,177270.70,1800.11,69867.60,150.00,50.00,16709.77,8002.24,50.00,0.00,900.03,0.00,50.00
13.8453,50.00,0.00,50.00,175752.49,1400.07,65949.35,200.00,100.00,15708.64,8452.50,0.00,50.00,1100.04,0.00,100.00
14.1453,150.00,0.00,200.00,178181.69,1600.09,68059.05,100.00,200.00,18011.35,7401.92,50.00,50.00,1000.04,50.00,200.00
14.4453,250.00,0.00,50.00,178384.14,1000.03,67958.58,100.00,200.00,15708.64,6251.37,0.00,0.00,1200.05,50.00,150.00
14.7454,150.00,0.00,50.00,172615.36,1700.10,68259.99,50.00,100.00,15358.26,8352.45,0.00,0.00,1100.04,0.00,150.00
15.0454,50.00,0.00,50.00,174740.44,700.02,62233.01,0.00,150.00,15508.42,7351.90,0.00,0.00,1000.04,50.00,100.00
15.3454,100.00,0.00,0.00,167759.19,1900.12,65246.19,150.00,0.00,14907.78,8152.33,0.00,0.00,1150.05,0.00,200.00
15.6454,200.00,0.00,0.00,173020.12,1300.06,69063.77,50.00,50.00,16509.54,7802.13,0.00,0.00,1100.04,0.00,0.00
15.9454,200.00,0.00,100.00,175853.70,1500.08,68159.52,150.00,50.00,17510.73,8602.59,100.00,0.00,1400.07,50.00,50.00
16.2454,350.00,0.00,0.00,173222.50,1700.10,66150.26,500.01,100.00,15508.42,7001.72,0.00,0.00,1350.06,50.00,250.00
16.5455,200.00,0.00,100.00,184053.94,1200.05,66753.01,0.00,50.00,17060.19,7451.95,50.00,0.00,1250.06,50.00,150.00
16.8455,200.00,0.00,100.00,176056.13,1700.10,66953.93,300.00,150.00,15708.64,8052.27,50.00,50.00,1100.04,50.00,100.00
17.1455,250.00,0.00,50.00,177473.14,1500.08,62433.87,50.00,200.00,17310.49,8402.47,0.00,0.00,750.02,0.00,50.00
17.4455,200.00,0.00,100.00,177574.35,1100.04,73183.87,200.00,0.00,14807.67,8452.50,0.00,0.00,1500.08,0.00,200.00
17.7455,150.00,0.00,0.00,186180.68,700.02,68159.52,50.00,200.00,17510.73,7752.11,50.00,0.00,1050.04,0.00,50.00
18.0455,150.00,0.00,50.00,170591.76,800.02,61228.76,50.00,50.00,17761.04,7501.97,50.00,0.00,1350.06,0.00,100.00
18.3455,150.00,100.00,50.00,173526.07,1700.10,62032.15,0.00,100.00,15708.64,6751.60,50.00,0.00,1750.11,0.00,50.00
18.6456,300.00,0.00,0.00,176056.13,1300.06,63337.77,50.00,150.00,15908.86,6401.44,0.00,0.00,750.02,0.00,100.00
