D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_c13.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 14:56:21 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,100.00,0.00,0.00,172109.44,2100.15,68360.46,50.00,200.00,16008.97,6901.67,50.00,0.00,1000.04,0.00,150.00
0.6446,250.00,0.00,50.00,179396.45,1600.09,70470.51,0.00,250.00,17060.19,7151.79,50.00,0.00,1400.07,0.00,100.00
0.9446,200.00,0.00,50.00,169681.23,2300.18,66250.72,50.00,100.00,17310.49,7602.03,0.00,150.00,900.03,0.00,150.00
1.2446,200.00,0.00,50.00,175651.28,1400.07,67255.32,100.00,100.00,14957.83,6501.48,0.00,0.00,1300.06,0.00,50.00
1.5446,200.00,50.00,0.00,166545.41,1500.08,65246.19,0.00,100.00,17160.31,7902.19,50.00,0.00,1450.07,100.00,200.00
1.8447,150.00,0.00,0.00,166343.12,600.01,69767.13,0.00,100.00,16509.54,7401.92,50.00,0.00,900.03,50.00,150.00
2.1447,200.00,0.00,50.00,174335.64,1100.04,65647.99,150.00,150.00,15508.42,8002.24,0.00,0.00,1350.06,0.00,200.00
2.4447,150.00,0.00,150.00,175853.70,700.02,69566.16,50.00,150.00,17210.37,8552.56,0.00,0.00,1150.05,50.00,100.00
2.7447,200.00,0.00,50.00,173020.12,2000.14,69063.77,0.00,100.00,16960.07,6901.67,50.00,0.00,800.02,0.00,50.00
3.0447,200.00,0.00,50.00,169883.57,2000.14,65647.99,50.00,150.00,16008.97,6651.55,50.00,0.00,700.02,0.00,100.00
3.3447,350.00,0.00,100.00,172210.62,1700.10,62835.60,0.00,50.00,14907.78,7852.16,0.00,0.00,700.02,0.00,50.00
3.6447,200.00,0.00,50.00,168366.13,1600.09,66953.93,0.00,100.00,17510.73,6801.62,0.00,0.00,1900.13,50.00,50.00
3.9448,300.00,0.00,100.00,171097.64,300.00,63639.08,50.00,0.00,16409.42,7101.77,0.00,0.00,1450.07,0.00,100.00
4.2448,200.00,0.00,0.00,171300.00,600.01,61931.73,150.00,100.00,16859.95,8602.59,50.00,0.00,600.01,0.00,150.00
4.5448,50.00,0.00,0.00,171603.53,1600.09,68963.30,0.00,300.00,16309.31,7752.11,100.00,0.00,1000.04,50.00,150.00
4.8448,250.00,0.00,50.00,170288.26,1200.05,68460.93,100.00,50.00,17310.49,6901.67,50.00,0.00,1700.10,0.00,50.00
5.1448,100.00,0.00,0.00,169478.89,1400.07,93600.57,0.00,50.00,17060.19,6801.62,0.00,0.00,650.01,0.00,100.00
5.4448,200.00,0.00,0.00,167051.14,1100.04,69365.20,400.01,100.00,15508.42,7101.77,50.00,0.00,1050.04,0.00,100.00
5.7449,100.00,0.00,0.00,165736.27,1900.12,60224.57,150.00,250.00,18011.35,7702.08,50.00,0.00,950.03,0.00,150.00
6.0449,450.01,0.00,100.00,169377.73,1900.12,66552.09,100.00,100.00,15958.91,7702.08,0.00,0.00,700.02,0.00,0.00
6.3449,250.00,0.00,50.00,175246.45,1700.10,68862.82,200.00,200.00,14006.87,7702.08,0.00,0.00,1000.04,0.00,0.00
6.6449,150.00,0.00,50.00,174234.44,1200.05,69968.08,0.00,100.00,15758.69,6651.55,0.00,0.00,800.02,50.00,50.00
