D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_d05.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 15:25:35 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3447,50.00,0.00,50.00,174538.04,1800.11,73686.40,100.00,0.00,14957.83,6851.65,0.00,0.00,1100.04,0.00,200.00
0.6447,150.00,0.00,100.00,172817.74,2300.18,67456.25,100.00,250.00,16759.83,8252.39,0.00,0.00,900.03,100.00,100.00
0.9447,450.01,0.00,150.00,164927.16,1800.11,68159.52,50.00,50.00,14607.47,7001.72,0.00,0.00,1800.11,50.00,200.00
1.2447,300.00,0.00,50.00,172311.80,1000.03,69365.20,50.00,100.00,18011.35,6551.50,100.00,0.00,600.01,50.00,0.00
1.5447,200.00,0.00,150.00,171300.00,2100.15,73183.87,50.00,100.00,16509.54,7702.08,0.00,0.00,900.03,0.00,50.00
1.8447,0.00,0.00,100.00,168062.66,2000.14,64241.72,100.00,100.00,16059.03,6901.67,50.00,0.00,1000.04,100.00,50.00
2.1448,150.00,0.00,150.00,165331.71,1400.07,72580.85,50.00,100.00,14757.62,7001.72,50.00,0.00,1150.05,50.00,50.00
2.4448,50.00,0.00,100.00,163106.87,1900.12,68561.40,50.00,50.00,15908.86,6251.37,50.00,0.00,1550.09,0.00,100.00
2.7448,100.00,0.00,0.00,167759.19,1100.04,69566.16,0.00,50.00,16659.71,7301.87,0.00,0.00,1200.05,50.00,50.00
3.0448,350.00,50.00,50.00,165230.58,2600.23,67456.25,0.00,50.00,17761.04,7451.95,50.00,0.00,1500.08,0.00,0.00
3.3448,150.00,0.00,300.00,169175.42,1400.07,63136.90,250.00,50.00,16059.03,7652.05,0.00,0.00,1250.06,50.00,100.00
3.6448,100.00,0.00,50.00,174942.85,1500.08,67456.25,150.00,100.00,16008.97,6601.53,50.00,0.00,1300.06,0.00,100.00
3.9448,50.00,0.00,50.00,173020.12,1600.09,67255.32,50.00,50.00,15458.36,7652.05,0.00,50.00,700.02,0.00,150.00
4.2449,50.00,0.00,50.00,171907.07,1900.12,64643.51,0.00,100.00,16309.31,6851.65,50.00,0.00,1250.06,50.00,150.00
4.5449,150.00,0.00,100.00,167455.74,1500.08,66049.80,50.00,50.00,16309.31,6401.44,50.00,0.00,850.03,100.00,100.00
4.8449,50.00,0.00,0.00,163309.12,2000.14,72279.36,150.00,200.00,17460.67,7001.72,100.00,0.00,1150.05,0.00,0.00
5.1449,200.00,0.00,0.00,168163.82,800.02,66351.17,0.00,0.00,16159.14,7451.95,50.00,0.00,1250.06,50.00,100.00
5.4449,100.00,0.00,150.00,175954.91,1300.06,68259.99,50.00,50.00,15057.94,7902.19,100.00,0.00,1400.07,0.00,200.00
5.7449,250.00,0.00,0.00,177473.14,1400.07,68259.99,150.00,200.00,14757.62,7101.77,100.00,0.00,1150.05,0.00,100.00
6.0450,350.00,0.00,50.00,169074.24,1700.10,65145.74,50.00,100.00,16008.97,6501.48,50.00,50.00,750.02,0.00,50.00
6.3450,200.00,0.00,150.00,168770.76,700.02,66250.72,100.00,200.00,16209.19,6451.46,250.00,0.00,1100.04,0.00,200.00
6.6450,150.00,0.00,0.00,174234.44,1700.10,61831.30,50.00,50.00,14957.83,7952.22,50.00,0.00,800.02,50.00,100.00
6.9450,150.00,0.00,0.00,171502.36,1000.03,63438.21,100.00,50.00,18311.73,7101.77,50.00,0.00,650.01,50.00,100.00
7.2450,200.00,50.00,100.00,171401.17,1800.11,65949.35,0.00,200.00,16109.08,7151.79,0.00,0.00,1200.05,0.00,200.00
7.5450,250.00,0.00,100.00,171198.82,1900.12,75495.65,50.00,0.00,16259.25,8502.53,0.00,0.00,1300.06,150.00,50.00
7.8450,150.00,0.00,150.00,173222.50,1900.12,64442.61,150.00,50.00,19363.12,7852.16,50.00,50.00,1350.06,50.00,100.00
8.1451,200.00,50.00,50.00,175044.04,2200.17,63839.96,100.00,150.00,16459.48,6601.53,100.00,0.00,1250.06,50.00,50.00
8.4451,300.00,0.00,100.00,172918.93,1700.10,68561.40,50.00,50.00,15708.64,6301.39,0.00,0.00,1200.05,0.00,100.00
8.7451,50.00,50.00,150.00,165837.40,1100.04,67456.25,100.00,50.00,16409.42,7552.00,0.00,0.00,950.03,0.00,200.00
9.0451,300.00,0.00,50.00,175550.07,2600.23,79215.38,100.00,0.00,16609.65,6601.53,0.00,0.00,850.03,0.00,150.00
9.3451,300.00,0.00,50.00,165736.27,1600.09,65547.54,50.00,0.00,15908.86,7301.87,0.00,0.00,1450.07,50.00,250.00
9.6451,250.00,0.00,50.00,174436.83,1700.10,64040.84,0.00,150.00,16359.37,6801.62,50.00,0.00,1700.10,100.00,300.00
9.9451,150.00,0.00,50.00,169580.07,1200.05,72480.36,0.00,50.00,13556.43,8002.24,0.00,0.00,700.02,0.00,50.00
10.2452,50.00,0.00,0.00,172514.17,1100.04,66652.55,50.00,50.00,16309.31,8402.47,0.00,0.00,1250.06,100.00,50.00
10.5452,150.00,0.00,200.00,170692.94,1100.04,69264.73,50.00,0.00,17010.13,7451.95,0.00,0.00,1050.04,0.00,50.00
10.8452,350.00,0.00,50.00,170996.46,1500.08,68460.93,100.00,200.00,18311.73,7902.19,0.00,0.00,1000.04,50.00,100.00
11.1452,150.00,0.00,0.00,170996.46,800.02,71173.92,50.00,100.00,17510.73,7702.08,0.00,0.00,1250.06,0.00,100.00
11.4452,250.00,0.00,0.00,173121.30,2100.15,70169.06,50.00,150.00,17160.31,6951.69,150.00,0.00,950.03,0.00,150.00
11.7452,150.00,0.00,100.00,169984.74,1300.06,69968.08,100.00,0.00,16059.03,6551.50,50.00,0.00,900.03,0.00,100.00
