D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_c12.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 14:54:14 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3444,350.00,0.00,100.00,172716.55,1900.12,66853.47,50.00,50.00,16559.60,7552.00,150.00,0.00,1350.06,100.00,200.00
0.6444,200.00,0.00,50.00,166545.41,2100.15,70470.51,200.00,150.00,16159.14,7602.03,100.00,0.00,1100.04,0.00,200.00
0.9444,300.00,0.00,50.00,170389.42,2100.15,66753.01,50.00,200.00,16459.48,7501.97,50.00,0.00,1300.06,0.00,200.00
1.2444,200.00,0.00,50.00,172716.55,1200.05,69264.73,50.00,150.00,15358.26,7301.87,250.00,0.00,750.02,0.00,50.00
1.5444,100.00,0.00,0.00,174335.64,2400.20,70671.48,0.00,150.00,17160.31,8052.27,100.00,0.00,950.03,0.00,100.00
1.8444,200.00,0.00,50.00,167455.74,1800.11,75395.14,200.00,50.00,17911.23,7451.95,0.00,0.00,800.02,0.00,200.00
2.1445,200.00,0.00,200.00,168973.08,2400.20,70771.97,50.00,50.00,15057.94,7151.79,150.00,0.00,1450.07,0.00,0.00
2.4445,300.00,0.00,50.00,174639.23,1600.09,75495.65,0.00,100.00,15208.09,7501.97,50.00,0.00,1100.04,0.00,150.00
2.7445,100.00,0.00,50.00,170085.90,2400.20,70169.06,0.00,0.00,15007.88,8252.39,100.00,0.00,900.03,0.00,200.00
3.0445,100.00,0.00,100.00,172311.80,3000.31,71274.41,50.00,50.00,16409.42,8202.36,50.00,0.00,1050.04,50.00,100.00
3.3445,250.00,0.00,150.00,165736.27,2300.18,72580.85,50.00,100.00,16359.37,7451.95,100.00,0.00,1100.04,0.00,250.00
3.6445,250.00,0.00,150.00,161185.69,2300.18,73585.89,100.00,0.00,16709.77,7251.84,0.00,0.00,1250.06,0.00,150.00
3.9446,50.00,0.00,50.00,170288.26,2300.18,67657.18,150.00,50.00,16659.71,7251.84,100.00,0.00,950.03,50.00,150.00
4.2446,200.00,0.00,100.00,166444.26,1100.04,70169.06,50.00,150.00,17160.31,7451.95,100.00,0.00,1100.04,50.00,50.00
4.5446,50.00,0.00,100.00,173728.47,2800.27,74691.52,50.00,0.00,14757.62,8602.59,0.00,0.00,1300.06,0.00,100.00
4.8446,0.00,0.00,50.00,171198.82,2100.15,70570.99,150.00,200.00,16309.31,8002.24,150.00,0.00,900.03,0.00,0.00
5.1446,100.00,0.00,100.00,168062.66,1700.10,70470.51,50.00,100.00,14907.78,8252.39,100.00,50.00,1050.04,50.00,100.00
5.4446,150.00,0.00,100.00,170996.46,2100.15,70169.06,200.00,150.00,18211.61,7051.74,0.00,0.00,1200.05,0.00,250.00
5.7446,300.00,0.00,0.00,169276.57,1600.09,75395.14,0.00,100.00,15908.86,7101.77,0.00,0.00,1000.04,0.00,150.00
6.0447,350.00,0.00,100.00,172817.74,2500.21,67757.65,50.00,300.00,16409.42,8052.27,50.00,0.00,1050.04,50.00,200.00
6.3447,150.00,0.00,50.00,170187.07,1500.08,71274.41,0.00,50.00,17510.73,5951.24,50.00,0.00,1450.07,0.00,100.00
6.6447,200.00,0.00,100.00,166241.97,1900.12,67757.65,50.00,150.00,17110.24,7952.22,0.00,0.00,600.01,0.00,0.00
6.9447,100.00,0.00,0.00,169276.57,2400.20,72681.35,0.00,100.00,15758.69,7101.77,0.00,0.00,950.03,0.00,50.00
7.2447,200.00,0.00,0.00,175044.04,1800.11,73585.89,50.00,150.00,16709.77,8702.66,100.00,0.00,950.03,50.00,50.00
7.5447,150.00,0.00,100.00,173222.50,1800.11,74691.52,100.00,50.00,17110.24,6301.39,0.00,0.00,1550.09,0.00,400.01
7.8447,300.00,0.00,0.00,172918.93,2000.14,68561.40,50.00,50.00,16759.83,7201.82,100.00,0.00,1150.05,0.00,0.00
8.1448,500.01,0.00,100.00,173627.26,2100.15,68661.88,100.00,0.00,17160.31,7602.03,100.00,0.00,700.02,0.00,0.00
8.4448,150.00,0.00,100.00,167860.34,2000.14,68259.99,0.00,50.00,16960.07,7301.87,0.00,0.00,950.03,0.00,300.00
8.7448,50.00,0.00,150.00,177979.25,2100.15,73987.93,0.00,0.00,17060.19,7752.11,50.00,0.00,1100.04,100.00,0.00
9.0448,50.00,0.00,0.00,172210.62,1500.08,64141.28,0.00,150.00,14657.52,6851.65,0.00,50.00,750.02,50.00,50.00
9.3448,250.00,0.00,50.00,175347.66,2300.18,70570.99,0.00,150.00,17210.37,7501.97,0.00,0.00,1150.05,0.00,300.00
9.6448,300.00,0.00,50.00,170895.29,1900.12,73585.89,50.00,100.00,16059.03,6701.57,100.00,0.00,900.03,50.00,250.00
9.9449,150.00,0.00,50.00,170794.10,2000.14,63639.08,50.00,150.00,15958.91,7401.92,50.00,50.00,800.02,0.00,100.00
10.2449,100.00,0.00,0.00,169478.89,2500.21,70972.94,150.00,100.00,14657.52,6951.69,0.00,0.00,850.03,0.00,0.00
10.5449,100.00,0.00,50.00,162500.16,1900.12,65246.19,0.00,100.00,15308.20,7802.13,0.00,0.00,1200.05,0.00,50.00
10.8449,50.00,0.00,50.00,175651.28,3200.35,64643.51,0.00,150.00,19262.99,7501.97,0.00,0.00,1150.05,0.00,150.00
11.1449,150.00,0.00,0.00,169377.73,2300.18,67355.79,200.00,200.00,17060.19,6701.57,100.00,0.00,1200.05,0.00,100.00
11.4449,100.00,0.00,50.00,165432.85,2000.14,64040.84,0.00,150.00,15858.80,7251.84,100.00,0.00,800.02,0.00,50.00
11.7449,200.00,50.00,150.00,174133.24,3200.35,71977.87,100.00,50.00,16059.03,7702.08,150.00,50.00,1150.05,0.00,100.00
12.0450,50.00,0.00,50.00,176865.83,2400.20,69264.73,50.00,0.00,15057.94,7652.05,100.00,50.00,1200.05,50.00,50.00
12.3450,50.00,0.00,50.00,167556.88,1600.09,67054.39,100.00,150.00,17410.61,7151.79,100.00,0.00,1250.06,0.00,200.00
12.6450,300.00,0.00,100.00,173728.47,3200.35,70269.53,300.00,150.00,16809.89,7401.92,50.00,0.00,1450.07,50.00,150.00
12.9450,100.00,0.00,100.00,180206.34,1000.03,75495.65,100.00,100.00,16409.42,8902.78,0.00,0.00,1100.04,50.00,0.00
13.2450,200.00,50.00,100.00,169883.57,1900.12,68360.46,50.00,50.00,17460.67,7051.74,100.00,0.00,1100.04,0.00,200.00
13.5450,200.00,0.00,50.00,165129.44,1200.05,71374.91,200.00,0.00,14957.83,8002.24,0.00,0.00,1200.05,0.00,200.00
13.8450,150.00,0.00,0.00,175145.25,2400.20,63639.08,150.00,100.00,16609.65,8102.30,50.00,0.00,650.01,50.00,0.00
14.1451,0.00,0.00,0.00,163005.75,1800.11,67456.25,0.00,0.00,16960.07,7652.05,0.00,0.00,750.02,0.00,50.00
14.4451,250.00,0.00,0.00,169580.07,2000.14,70671.48,50.00,0.00,16659.71,7852.16,0.00,0.00,900.03,50.00,50.00
14.7451,150.00,0.00,100.00,175550.07,2000.14,71475.40,50.00,50.00,16359.37,7201.82,50.00,0.00,1200.05,0.00,200.00
