D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_b24.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 12:38:14 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3447,300.00,0.00,150.00,231116.60,3000.31,33037.52,50.00,150.00,10153.61,8302.42,50.00,0.00,1100.04,0.00,100.00
0.6447,300.00,0.00,150.00,227053.54,3300.37,29830.59,150.00,100.00,8902.77,8552.56,0.00,0.00,1400.07,0.00,100.00
0.9447,100.00,0.00,200.00,236400.27,2100.15,34140.07,0.00,150.00,9453.13,8402.47,50.00,0.00,950.03,100.00,100.00
1.2447,100.00,0.00,0.00,228272.34,2900.29,31634.41,0.00,50.00,10053.54,8702.66,0.00,0.00,1300.06,0.00,100.00
1.5448,250.00,0.00,100.00,231319.80,3700.47,30832.68,250.00,100.00,9603.23,9202.97,0.00,0.00,950.03,50.00,0.00
1.8448,150.00,50.00,0.00,229389.65,1800.11,30431.84,0.00,0.00,10103.57,8752.69,0.00,100.00,850.03,50.00,250.00
2.1448,350.00,50.00,100.00,228780.20,2600.23,29529.98,200.00,150.00,9603.23,8152.33,0.00,0.00,1200.05,0.00,100.00
2.4448,50.00,0.00,50.00,235892.14,2300.18,29529.98,0.00,150.00,10053.54,9253.00,0.00,0.00,1450.07,50.00,150.00
2.7448,550.01,50.00,150.00,231726.17,2600.23,36545.91,0.00,50.00,10403.79,8702.66,0.00,0.00,800.02,0.00,200.00
3.0448,500.01,0.00,100.00,228678.61,1400.07,31433.97,0.00,100.00,10103.57,8302.42,100.00,0.00,1100.04,0.00,200.00
3.3448,450.01,0.00,50.00,232945.36,4000.55,30932.89,200.00,0.00,10003.50,8352.45,0.00,0.00,1600.09,0.00,150.00
3.6449,350.00,0.00,0.00,231522.97,2600.23,34039.83,100.00,0.00,10353.75,7902.19,0.00,0.00,850.03,0.00,150.00
3.9449,150.00,0.00,150.00,232945.36,2900.29,33438.44,50.00,0.00,9703.30,7752.11,0.00,0.00,1000.04,0.00,150.00
