D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_b25.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 12:40:33 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3447,300.00,0.00,50.00,229491.24,2500.21,32436.17,150.00,0.00,8952.81,9102.90,0.00,0.00,800.02,150.00,100.00
0.6447,550.01,0.00,100.00,225631.71,2100.15,33939.60,50.00,150.00,10303.72,9703.30,50.00,0.00,1000.04,0.00,50.00
0.9447,300.00,50.00,0.00,225327.05,3300.37,35042.21,150.00,250.00,10653.97,8002.24,0.00,0.00,1150.05,50.00,100.00
1.2448,300.00,0.00,50.00,227561.35,3400.40,31033.11,50.00,100.00,10704.01,8652.62,150.00,0.00,550.01,50.00,50.00
1.5448,150.00,0.00,0.00,230811.84,3600.45,34741.49,100.00,100.00,10403.79,8852.75,0.00,0.00,750.02,0.00,150.00
1.8448,250.00,0.00,50.00,233453.37,2600.23,32736.84,150.00,100.00,9253.00,9753.33,50.00,0.00,1050.04,50.00,150.00
2.1448,150.00,0.00,0.00,227053.54,2700.25,31834.84,150.00,50.00,9453.13,8102.30,0.00,0.00,1550.09,0.00,250.00
2.4448,500.01,50.00,50.00,223905.42,2700.25,33939.60,100.00,250.00,9753.33,8452.50,0.00,0.00,1150.05,0.00,150.00
2.7448,100.00,0.00,50.00,216393.31,2400.20,33438.44,50.00,150.00,10503.86,8352.45,0.00,0.00,1150.05,50.00,300.00
3.0448,350.00,0.00,0.00,225428.61,2500.21,32235.72,50.00,150.00,9002.84,8002.24,0.00,0.00,1500.08,0.00,0.00
3.3448,250.00,50.00,0.00,224920.87,3000.31,33438.44,150.00,0.00,9603.23,8452.50,50.00,0.00,1050.04,50.00,150.00
3.6449,350.00,0.00,150.00,232132.54,2500.21,32436.17,100.00,100.00,11404.55,9803.37,0.00,0.00,950.03,50.00,150.00
3.9449,300.00,0.00,150.00,225834.84,2500.21,33638.90,250.00,150.00,10203.64,8702.66,0.00,50.00,1000.04,100.00,150.00
4.2449,450.01,0.00,50.00,232742.14,3700.47,31634.41,0.00,200.00,11304.47,9002.84,50.00,0.00,800.02,0.00,200.00
4.5449,300.00,0.00,150.00,232132.54,3000.31,32436.17,150.00,200.00,9553.20,8552.56,0.00,50.00,750.02,50.00,150.00
4.8449,300.00,50.00,200.00,222585.45,3500.42,30832.68,150.00,150.00,11054.28,9553.20,50.00,0.00,950.03,0.00,100.00
5.1449,200.00,0.00,50.00,220758.01,3000.31,33739.13,0.00,200.00,10253.68,8802.72,0.00,0.00,950.03,0.00,200.00
5.4450,50.00,0.00,50.00,225428.61,3300.37,33638.90,0.00,200.00,9853.40,8752.69,100.00,0.00,950.03,0.00,100.00
5.7450,150.00,50.00,0.00,230913.43,3400.40,33137.75,50.00,50.00,10653.97,7952.22,50.00,0.00,650.01,0.00,50.00
