D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_b09.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 11:59:02 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3444,600.01,0.00,0.00,250228.08,2600.23,34240.30,50.00,200.00,11204.39,7552.00,0.00,0.00,1500.08,0.00,200.00
0.6445,650.01,0.00,50.00,239856.01,3500.42,36946.92,0.00,200.00,11004.24,8402.47,0.00,0.00,1350.06,50.00,100.00
0.9445,300.00,0.00,50.00,238026.39,3800.50,33438.44,50.00,150.00,11354.51,8252.39,0.00,0.00,800.02,0.00,250.00
1.2445,350.00,0.00,50.00,239144.46,3600.45,34340.54,50.00,50.00,11354.51,8802.72,0.00,0.00,900.03,50.00,150.00
1.5445,350.00,0.00,50.00,238026.39,2600.23,35042.21,0.00,100.00,9953.47,8602.59,0.00,0.00,600.01,50.00,300.00
1.8445,400.01,0.00,100.00,243109.20,2800.27,32235.72,0.00,100.00,10754.05,10453.83,50.00,0.00,800.02,50.00,150.00
2.1445,300.00,0.00,100.00,233250.15,2800.27,35242.69,100.00,50.00,11604.71,8552.56,0.00,0.00,1000.04,100.00,0.00
2.4445,400.01,0.00,50.00,237619.85,2200.17,33037.52,50.00,0.00,11054.28,8802.72,50.00,0.00,1150.05,0.00,250.00
2.7445,300.00,0.00,0.00,243007.52,2900.29,34741.49,100.00,0.00,10553.90,9202.97,0.00,0.00,950.03,0.00,300.00
3.0446,200.00,0.00,0.00,243719.26,3200.35,31033.11,0.00,100.00,10653.97,8052.27,0.00,50.00,900.03,0.00,150.00
3.3446,350.00,0.00,50.00,239551.05,3300.37,36144.91,50.00,50.00,11654.75,9703.30,50.00,0.00,1050.04,50.00,150.00
3.6446,200.00,0.00,50.00,244939.43,3800.50,31734.62,0.00,100.00,9503.16,8352.45,100.00,0.00,1050.04,0.00,50.00
3.9446,300.00,0.00,0.00,250126.34,2500.21,50989.32,100.00,150.00,10203.64,8202.36,50.00,0.00,700.02,0.00,100.00
4.2446,200.00,0.00,50.00,239347.75,2300.18,34039.83,50.00,150.00,10203.64,8752.69,50.00,0.00,1700.10,50.00,100.00
4.5446,200.00,0.00,0.00,238229.66,2800.27,37548.46,100.00,100.00,10954.20,9453.13,0.00,0.00,600.01,100.00,250.00
4.8447,300.00,0.00,50.00,238026.39,2500.21,37748.98,0.00,100.00,10403.79,7351.90,0.00,0.00,1000.04,100.00,250.00
5.1447,250.00,50.00,0.00,240262.60,2800.27,32536.39,150.00,50.00,10804.09,9453.13,0.00,0.00,800.02,150.00,100.00
5.4447,150.00,0.00,0.00,244634.38,3900.52,31935.06,100.00,50.00,9503.16,9202.97,0.00,0.00,1400.07,50.00,100.00
5.7447,350.00,0.00,50.00,243922.61,2500.21,32235.72,50.00,0.00,9303.03,8852.75,50.00,0.00,800.02,50.00,0.00
6.0447,250.00,0.00,0.00,237111.67,2800.27,30932.89,50.00,100.00,10704.01,9453.13,0.00,0.00,950.03,0.00,100.00
6.3447,300.00,0.00,0.00,243820.92,2800.27,34741.49,0.00,50.00,10103.57,8352.45,50.00,50.00,1100.04,0.00,200.00
6.6447,300.00,0.00,0.00,232945.36,3500.42,33338.21,100.00,150.00,11304.47,9653.27,0.00,0.00,1550.09,100.00,150.00
6.9448,600.01,0.00,50.00,230100.73,2900.29,37949.50,50.00,100.00,9253.00,9703.30,0.00,0.00,1450.07,0.00,50.00
7.2448,300.00,0.00,100.00,239957.64,2100.15,37247.69,50.00,100.00,11504.63,8902.78,0.00,0.00,1400.07,50.00,100.00
7.5448,600.01,0.00,0.00,243210.86,3800.50,35342.94,50.00,100.00,10203.64,7652.05,0.00,50.00,1100.04,50.00,200.00
7.8448,350.00,0.00,50.00,239144.46,3100.33,34541.01,100.00,0.00,11204.39,9853.40,100.00,0.00,850.03,100.00,50.00
8.1448,350.00,0.00,200.00,242092.50,2800.27,30832.68,0.00,100.00,10203.64,8102.30,50.00,0.00,850.03,50.00,200.00
8.4448,400.01,0.00,150.00,241075.88,3600.45,35643.67,200.00,100.00,10603.94,9303.03,0.00,0.00,1450.07,50.00,100.00
8.7449,250.00,50.00,50.00,247685.23,3100.33,36545.91,50.00,150.00,10003.50,7251.84,50.00,50.00,450.01,50.00,100.00
9.0449,200.00,0.00,0.00,239042.80,3300.37,34941.97,50.00,200.00,9303.03,9052.87,50.00,0.00,950.03,0.00,200.00
9.3449,350.00,0.00,0.00,251448.80,2900.29,30532.05,0.00,100.00,10353.75,7652.05,0.00,0.00,750.02,50.00,200.00
9.6449,200.00,0.00,0.00,249922.90,1900.12,35142.45,100.00,0.00,10804.09,9403.10,0.00,0.00,1550.09,50.00,100.00
9.9449,400.01,50.00,50.00,231726.17,3700.47,34741.49,50.00,50.00,9953.47,9202.97,0.00,0.00,750.02,150.00,150.00
10.2449,250.00,0.00,50.00,243312.55,4300.64,35042.21,100.00,50.00,9753.33,10704.02,0.00,50.00,1150.05,50.00,100.00
10.5449,250.00,0.00,0.00,239347.75,3400.40,38751.61,50.00,0.00,10003.50,8652.62,0.00,0.00,950.03,100.00,250.00
10.8450,450.01,50.00,100.00,239449.39,3300.37,34440.77,100.00,100.00,9453.13,8902.78,0.00,0.00,900.03,0.00,100.00
11.1450,300.00,0.00,150.00,248092.04,2700.25,33839.36,0.00,150.00,10804.09,8852.75,0.00,0.00,600.01,150.00,150.00
11.4450,450.01,0.00,0.00,234571.09,3000.31,35242.69,150.00,100.00,11004.24,8352.45,0.00,0.00,1150.05,0.00,100.00
11.7450,300.00,0.00,100.00,236095.39,3900.52,37748.98,50.00,100.00,10253.68,8402.47,50.00,0.00,950.03,50.00,350.00
12.0450,250.00,0.00,0.00,246973.29,4100.58,32536.39,0.00,50.00,11004.24,8202.36,0.00,0.00,550.01,0.00,200.00
12.3450,300.00,0.00,100.00,234774.32,2800.27,36846.67,100.00,100.00,11004.24,9403.10,0.00,0.00,1100.04,50.00,50.00
12.6451,350.00,0.00,150.00,245752.95,3700.47,31133.33,50.00,150.00,9853.40,9853.40,0.00,0.00,1300.06,0.00,350.00
12.9451,250.00,0.00,0.00,243312.55,3300.37,33037.52,50.00,100.00,9703.30,7501.97,0.00,0.00,1050.04,50.00,50.00
13.2451,400.01,0.00,50.00,242499.17,2900.29,35042.21,100.00,50.00,10804.09,8952.81,0.00,0.00,950.03,0.00,100.00
13.5451,200.00,50.00,50.00,235079.17,2400.20,33538.67,200.00,150.00,9553.20,9152.94,100.00,0.00,700.02,50.00,100.00
13.8451,150.00,0.00,0.00,244939.43,3200.35,34140.07,50.00,50.00,9353.06,8352.45,0.00,0.00,1150.05,150.00,50.00
14.1451,300.00,50.00,50.00,238026.39,3000.31,35543.43,0.00,100.00,10804.09,8152.33,0.00,0.00,850.03,50.00,150.00
14.4451,200.00,0.00,50.00,240567.58,2600.23,33739.13,50.00,100.00,10203.64,9553.20,50.00,0.00,1100.04,0.00,250.00
14.7451,450.01,100.00,50.00,245854.64,3400.40,29229.38,200.00,50.00,11804.88,9903.44,0.00,0.00,950.03,0.00,100.00
15.0452,200.00,0.00,50.00,247685.23,2900.29,33739.13,50.00,0.00,11854.92,9553.20,50.00,0.00,1000.04,150.00,150.00
15.3452,100.00,0.00,50.00,234266.24,3000.31,35242.69,150.00,50.00,10603.94,7802.13,50.00,0.00,1200.05,100.00,250.00
15.6452,200.00,50.00,50.00,239347.75,3200.35,37448.21,0.00,100.00,10954.20,8852.75,0.00,0.00,650.01,50.00,300.00
15.9452,450.01,0.00,0.00,243922.61,2200.17,29028.97,0.00,200.00,11204.39,8552.56,0.00,0.00,600.01,50.00,100.00
16.2452,150.00,0.00,50.00,245041.11,2800.27,33438.44,0.00,150.00,10303.72,10353.76,50.00,0.00,650.01,50.00,100.00
16.5452,300.00,50.00,50.00,226748.85,2400.20,36345.41,100.00,50.00,10603.94,8552.56,50.00,0.00,1150.05,0.00,150.00
16.8453,250.00,0.00,100.00,234774.32,3600.45,32937.30,50.00,50.00,12505.47,9753.33,100.00,0.00,950.03,0.00,100.00
17.1453,50.00,0.00,0.00,242499.17,3300.37,34039.83,50.00,50.00,11054.28,9403.10,50.00,0.00,1250.06,50.00,150.00
17.4453,400.01,0.00,200.00,249719.46,2800.27,31233.54,150.00,200.00,11904.96,10553.90,0.00,0.00,1150.05,50.00,200.00
17.7453,300.00,0.00,0.00,240059.30,2900.29,31935.06,250.00,100.00,11054.28,8152.33,0.00,50.00,1050.04,100.00,250.00
18.0453,200.00,0.00,50.00,233148.56,3200.35,36044.66,50.00,0.00,9653.26,9453.13,50.00,50.00,900.03,0.00,100.00
