D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_b18.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 12:23:45 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3449,50.00,0.00,0.00,235790.53,2500.21,31935.06,150.00,200.00,11754.84,8002.24,0.00,0.00,950.03,0.00,50.00
0.6450,250.00,50.00,0.00,232640.53,2300.18,34140.07,150.00,200.00,8602.59,8352.45,50.00,0.00,850.03,100.00,200.00
0.9450,200.00,0.00,100.00,241177.51,3000.31,28728.38,50.00,150.00,10553.90,9753.33,0.00,0.00,750.02,0.00,200.00
1.2450,300.00,0.00,0.00,227662.92,3000.31,31634.41,50.00,150.00,10403.79,8552.56,100.00,0.00,750.02,50.00,250.00
1.5450,200.00,0.00,0.00,224920.87,1600.09,30431.84,50.00,150.00,10353.75,8502.53,0.00,0.00,950.03,0.00,200.00
1.8450,250.00,0.00,50.00,234164.65,2800.27,30932.89,0.00,200.00,10103.57,9002.84,0.00,0.00,700.02,50.00,50.00
2.1450,450.01,0.00,50.00,236806.79,2800.27,32436.17,0.00,100.00,9653.26,7952.22,50.00,0.00,850.03,0.00,50.00
2.4451,300.00,0.00,100.00,230811.84,3000.31,30231.42,0.00,100.00,10053.54,7702.08,0.00,50.00,850.03,50.00,250.00
2.7451,350.00,0.00,50.00,235384.03,2600.23,34039.83,150.00,100.00,11654.75,8902.78,0.00,0.00,700.02,0.00,300.00
3.0451,350.00,0.00,100.00,234774.32,3900.52,33538.67,100.00,100.00,8602.59,8102.30,0.00,0.00,750.02,0.00,250.00
3.3451,250.00,0.00,100.00,230811.84,3600.45,30532.05,100.00,100.00,9453.13,9653.27,50.00,0.00,1300.06,50.00,200.00
3.6451,350.00,0.00,50.00,224819.31,3300.37,36044.66,100.00,50.00,10904.16,8652.62,0.00,0.00,900.03,100.00,100.00
3.9451,550.01,0.00,0.00,228881.76,4200.61,32235.72,50.00,150.00,8752.68,8102.30,0.00,0.00,1500.08,0.00,50.00
4.2452,300.00,0.00,50.00,233961.43,2900.29,28427.79,0.00,150.00,10253.68,7802.13,50.00,0.00,750.02,100.00,50.00
4.5452,50.00,0.00,0.00,235282.40,3300.37,31133.33,0.00,200.00,10553.90,7752.11,50.00,50.00,750.02,0.00,50.00
4.8452,250.00,0.00,50.00,224006.96,3300.37,30632.26,150.00,50.00,10253.68,9353.07,50.00,0.00,1100.04,50.00,150.00
5.1452,350.00,0.00,100.00,233554.98,2700.25,33438.44,100.00,250.00,11304.47,8252.39,50.00,0.00,1050.04,0.00,150.00
5.4452,450.01,0.00,150.00,237416.58,2300.18,34140.07,0.00,50.00,10203.64,8302.42,50.00,0.00,950.03,0.00,300.00
5.7452,100.00,0.00,100.00,234977.56,3400.40,32536.39,0.00,100.00,11154.36,8052.27,0.00,0.00,1250.06,0.00,100.00
6.0452,150.00,0.00,50.00,225733.28,3100.33,29529.98,100.00,150.00,10303.72,8752.69,50.00,0.00,900.03,0.00,100.00
6.3452,250.00,0.00,100.00,230405.49,2600.23,31233.54,100.00,200.00,11904.96,8252.39,0.00,0.00,1250.06,0.00,100.00
6.6453,100.00,0.00,50.00,238128.03,3800.50,34641.25,0.00,50.00,10904.16,8552.56,50.00,50.00,650.01,50.00,150.00
6.9453,350.00,0.00,100.00,234571.09,2300.18,33839.36,200.00,300.00,11654.75,8402.47,50.00,0.00,1100.04,50.00,100.00
7.2453,300.00,0.00,200.00,233961.43,3500.42,34240.30,100.00,100.00,9503.16,9303.03,50.00,0.00,550.01,0.00,200.00
7.5453,250.00,0.00,100.00,236298.66,4000.55,33538.67,50.00,100.00,9953.47,9403.10,0.00,0.00,1050.04,0.00,100.00
7.8453,350.00,50.00,100.00,232538.94,3100.33,30331.63,0.00,0.00,9803.36,7802.13,0.00,0.00,950.03,0.00,50.00
8.1453,300.00,0.00,0.00,231726.17,2400.20,31935.06,150.00,250.00,8602.59,9903.44,0.00,0.00,1100.04,50.00,100.00
8.4454,200.00,0.00,50.00,227459.79,3100.33,30431.84,50.00,100.00,10253.68,9803.37,0.00,0.00,1100.04,0.00,50.00
8.7454,350.00,0.00,50.00,229084.91,2900.29,33839.36,100.00,100.00,9052.87,8552.56,100.00,0.00,950.03,0.00,150.00
9.0454,100.00,0.00,100.00,233859.79,2900.29,29930.80,0.00,300.00,9653.26,8752.69,50.00,0.00,1050.04,0.00,0.00
9.3454,300.00,0.00,50.00,238636.23,3300.37,34039.83,50.00,150.00,10353.75,8352.45,0.00,0.00,800.02,0.00,150.00
