D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_b17.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 12:20:56 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,450.01,0.00,0.00,227459.79,3400.40,32135.50,0.00,200.00,10904.16,9503.17,0.00,0.00,1400.07,0.00,250.00
0.6446,450.01,0.00,50.00,231015.01,2700.25,30832.68,50.00,200.00,10403.79,8502.53,0.00,0.00,1050.04,50.00,200.00
0.9446,300.00,0.00,50.00,231319.80,3400.40,35342.94,50.00,150.00,9753.33,9152.94,0.00,0.00,900.03,50.00,250.00
1.2446,400.01,50.00,0.00,231116.60,3300.37,36144.91,100.00,0.00,11404.55,9953.47,0.00,0.00,900.03,50.00,100.00
1.5446,150.00,0.00,50.00,234266.24,2800.27,33538.67,100.00,200.00,11404.55,7902.19,150.00,0.00,600.01,0.00,200.00
1.8447,300.00,0.00,50.00,239856.01,2400.20,34741.49,0.00,0.00,10253.68,7752.11,100.00,0.00,700.02,0.00,50.00
2.1447,250.00,0.00,50.00,231218.19,2700.25,33939.60,200.00,0.00,10453.83,9303.03,50.00,0.00,750.02,0.00,150.00
2.4447,300.00,0.00,100.00,232335.74,3200.35,31734.62,50.00,50.00,10804.09,9403.10,100.00,0.00,900.03,0.00,250.00
2.7447,500.01,0.00,50.00,228272.34,3500.42,33438.44,0.00,150.00,11104.32,9002.84,0.00,0.00,750.02,50.00,150.00
3.0447,350.00,0.00,100.00,232742.14,3600.45,33438.44,100.00,200.00,9102.90,8402.47,100.00,0.00,500.01,50.00,50.00
3.3447,450.01,0.00,50.00,225428.61,2800.27,30632.26,200.00,150.00,9753.33,8302.42,0.00,50.00,1300.06,0.00,150.00
3.6448,400.01,0.00,0.00,240974.19,2900.29,31534.19,50.00,150.00,11904.96,8502.53,100.00,0.00,600.01,0.00,100.00
3.9448,200.00,0.00,0.00,231827.76,2300.18,40355.97,150.00,150.00,9903.43,7251.84,0.00,0.00,1150.05,100.00,150.00
4.2448,450.01,0.00,50.00,235892.14,2100.15,33839.36,100.00,50.00,11704.80,7852.16,50.00,0.00,950.03,0.00,50.00
4.5448,250.00,0.00,50.00,240465.92,3500.42,33137.75,50.00,150.00,9353.06,7802.13,100.00,0.00,800.02,0.00,100.00
4.8448,400.01,0.00,50.00,234164.65,3400.40,31333.75,100.00,150.00,10553.90,9052.87,0.00,0.00,800.02,100.00,50.00
5.1448,300.00,0.00,200.00,229491.24,2500.21,34841.73,0.00,100.00,11904.96,8752.69,50.00,0.00,1100.04,0.00,150.00
5.4448,150.00,0.00,0.00,232742.14,2000.14,31935.06,100.00,200.00,10453.83,8352.45,50.00,0.00,1150.05,0.00,50.00
5.7449,400.01,0.00,100.00,237924.76,3000.31,32837.07,0.00,300.00,10403.79,8002.24,100.00,0.00,1000.04,0.00,50.00
6.0449,150.00,0.00,0.00,223499.27,2100.15,32035.28,100.00,0.00,10353.75,8452.50,0.00,50.00,900.03,0.00,50.00
6.3449,350.00,50.00,0.00,235688.89,3100.33,32135.50,100.00,300.00,10003.50,8202.36,0.00,0.00,750.02,50.00,200.00
6.6449,100.00,0.00,100.00,231421.36,2200.17,31133.33,150.00,50.00,11104.32,7301.87,50.00,0.00,950.03,0.00,100.00
6.9449,350.00,0.00,150.00,234063.01,3500.42,30832.68,250.00,0.00,9803.36,8752.69,0.00,0.00,950.03,100.00,50.00
7.2449,200.00,0.00,150.00,239957.64,2800.27,34340.54,50.00,50.00,9653.26,9653.27,0.00,0.00,900.03,50.00,200.00
7.5450,100.00,0.00,0.00,235079.17,2700.25,34641.25,50.00,200.00,10353.75,9403.10,150.00,0.00,1450.07,50.00,200.00
7.8450,300.00,0.00,50.00,236908.42,2400.20,34039.83,100.00,200.00,9753.33,7952.22,0.00,0.00,550.01,50.00,100.00
8.1450,300.00,0.00,150.00,232030.93,2600.23,31834.84,0.00,150.00,9953.47,9303.03,50.00,0.00,950.03,0.00,150.00
8.4450,150.00,0.00,50.00,227764.50,2300.18,33037.52,150.00,50.00,10053.54,9403.10,0.00,0.00,1100.04,50.00,0.00
8.7450,200.00,50.00,0.00,233859.79,3200.35,32636.62,100.00,0.00,9853.40,8402.47,50.00,0.00,1150.05,0.00,100.00
9.0450,350.00,0.00,150.00,236705.15,3000.31,31033.11,150.00,0.00,9853.40,8102.30,0.00,0.00,800.02,0.00,150.00
9.3450,250.00,50.00,200.00,246363.11,3800.50,35042.21,50.00,50.00,11204.39,8852.75,50.00,0.00,1250.06,0.00,200.00
9.6451,200.00,0.00,50.00,230405.49,2100.15,33839.36,50.00,50.00,9653.26,8552.56,150.00,50.00,900.03,50.00,0.00
9.9451,300.00,0.00,200.00,227459.79,4000.55,29229.38,50.00,250.00,10453.83,8302.42,0.00,0.00,950.03,50.00,150.00
10.2451,250.00,0.00,100.00,236705.15,3000.31,30932.89,100.00,100.00,9903.43,9002.84,50.00,0.00,1200.05,0.00,100.00
10.5451,250.00,0.00,50.00,241990.82,2500.21,33237.98,150.00,150.00,11154.36,8452.50,50.00,0.00,850.03,0.00,150.00
10.8451,200.00,0.00,50.00,239754.35,2500.21,35042.21,0.00,100.00,9553.20,8802.72,50.00,0.00,1150.05,0.00,0.00
11.1451,350.00,0.00,0.00,239957.64,3500.42,33037.52,0.00,100.00,9803.36,8252.39,0.00,0.00,1600.09,50.00,50.00
11.4451,300.00,0.00,100.00,234977.56,2500.21,36044.66,150.00,150.00,10053.54,8452.50,0.00,0.00,850.03,0.00,50.00
11.7452,200.00,100.00,100.00,226748.85,2600.23,34340.54,100.00,300.00,9553.20,8902.78,0.00,0.00,900.03,0.00,50.00
12.0452,400.01,0.00,0.00,239754.35,2300.18,32837.07,50.00,50.00,9803.36,10253.68,0.00,0.00,800.02,50.00,100.00
12.3452,200.00,0.00,100.00,228678.61,2900.29,34541.01,50.00,150.00,11254.43,9403.10,50.00,0.00,950.03,0.00,50.00
12.6452,150.00,0.00,50.00,233961.43,3200.35,33638.90,100.00,50.00,11504.63,8402.47,50.00,0.00,900.03,0.00,350.00
12.9452,50.00,0.00,150.00,235384.03,1900.12,31734.62,50.00,200.00,10353.75,9503.17,50.00,0.00,1100.04,50.00,50.00
13.2452,200.00,0.00,50.00,234875.93,1800.11,30632.26,50.00,150.00,9553.20,9353.07,50.00,0.00,800.02,50.00,150.00
13.5452,400.01,0.00,50.00,241787.50,3800.50,33237.98,0.00,50.00,11454.59,9503.17,50.00,0.00,1050.04,50.00,100.00
13.8453,300.00,0.00,100.00,227256.67,2700.25,32436.17,50.00,150.00,9303.03,9152.94,0.00,0.00,1100.04,50.00,100.00
14.1453,650.01,0.00,0.00,235790.53,2200.17,29830.59,50.00,200.00,10303.72,6851.65,0.00,0.00,1000.04,0.00,50.00
14.4453,350.00,0.00,50.00,237721.48,2300.18,30331.63,200.00,50.00,9653.26,8052.27,0.00,0.00,1000.04,0.00,100.00
14.7453,350.00,0.00,50.00,230405.49,3700.47,30632.26,0.00,50.00,10203.64,9703.30,50.00,50.00,900.03,0.00,250.00
15.0453,350.00,0.00,0.00,233961.43,2300.18,33137.75,100.00,50.00,10603.94,9653.27,0.00,0.00,800.02,0.00,100.00
