D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_b19.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 12:26:37 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3447,400.01,0.00,50.00,227459.79,3400.40,35342.94,50.00,100.00,8102.30,9202.97,0.00,0.00,1050.04,0.00,150.00
0.6447,200.00,50.00,100.00,228577.05,2400.20,31834.84,0.00,100.00,10253.68,7802.13,0.00,0.00,1200.05,50.00,200.00
0.9447,150.00,0.00,100.00,235485.64,4100.58,33137.75,100.00,50.00,10653.97,8202.36,50.00,0.00,900.03,50.00,100.00
1.2447,300.00,0.00,150.00,234164.65,3600.45,33137.75,50.00,0.00,11604.71,8652.62,0.00,0.00,750.02,50.00,250.00
1.5447,200.00,0.00,100.00,233148.56,2900.29,32736.84,100.00,50.00,9603.23,8602.59,0.00,0.00,800.02,0.00,150.00
1.8447,650.01,0.00,50.00,230507.06,3700.47,35242.69,150.00,100.00,10553.90,7451.95,0.00,50.00,1000.04,100.00,150.00
2.1448,100.00,50.00,0.00,235282.40,2900.29,32837.07,150.00,50.00,10453.83,8102.30,50.00,0.00,800.02,0.00,50.00
2.4448,450.01,0.00,150.00,232335.74,2300.18,31233.54,200.00,0.00,11754.84,8952.81,0.00,0.00,1300.06,0.00,50.00
2.7448,300.00,0.00,100.00,243007.52,3600.45,33538.67,50.00,200.00,10754.05,9253.00,0.00,0.00,700.02,0.00,150.00
3.0448,500.01,0.00,50.00,233656.59,2600.23,37247.69,50.00,100.00,10453.83,7752.11,50.00,0.00,900.03,0.00,200.00
3.3448,200.00,0.00,50.00,229186.50,3900.52,35944.41,200.00,50.00,10353.75,8052.27,0.00,0.00,1250.06,100.00,200.00
3.6448,250.00,0.00,0.00,224819.31,3000.31,32636.62,50.00,0.00,11704.80,9052.87,50.00,0.00,950.03,0.00,100.00
3.9448,400.01,50.00,0.00,229084.91,2800.27,34440.77,100.00,50.00,8052.27,8602.59,0.00,0.00,900.03,0.00,150.00
4.2449,50.00,0.00,0.00,240364.26,3000.31,33739.13,0.00,250.00,10653.97,9052.87,0.00,0.00,750.02,0.00,100.00
4.5449,300.00,50.00,50.00,230405.49,2800.27,30832.68,150.00,0.00,9953.47,9202.97,0.00,0.00,750.02,0.00,50.00
4.8449,200.00,0.00,0.00,231015.01,3200.35,33538.67,200.00,200.00,9453.13,8702.66,0.00,0.00,1250.06,0.00,250.00
5.1449,100.00,0.00,50.00,231827.76,3000.31,31734.62,100.00,100.00,11054.28,7952.22,50.00,0.00,1400.07,50.00,100.00
5.4449,150.00,0.00,150.00,237111.67,3000.31,33939.60,100.00,100.00,10153.61,7852.16,0.00,0.00,1450.07,0.00,200.00
5.7449,50.00,0.00,150.00,229897.56,3500.42,35042.21,100.00,250.00,11104.32,8052.27,0.00,0.00,1000.04,100.00,50.00
6.0450,250.00,0.00,50.00,232640.53,4300.64,30431.84,50.00,50.00,10253.68,8802.72,0.00,0.00,950.03,0.00,150.00
6.3450,150.00,0.00,100.00,237314.94,2400.20,32736.84,150.00,50.00,10854.12,9553.20,0.00,50.00,1300.06,0.00,250.00
6.6450,100.00,50.00,200.00,235688.89,2000.14,33839.36,50.00,100.00,10053.54,8752.69,0.00,0.00,1400.07,0.00,150.00
6.9450,150.00,0.00,50.00,230303.88,2600.23,33338.21,150.00,200.00,9703.30,10153.61,0.00,0.00,850.03,100.00,100.00
7.2450,150.00,0.00,0.00,225123.95,2900.29,31534.19,50.00,50.00,10253.68,9102.90,50.00,0.00,1250.06,150.00,150.00
