D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_b22.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 12:33:40 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3449,50.00,0.00,0.00,225733.28,2500.21,36144.91,150.00,250.00,11054.28,8952.81,0.00,0.00,1200.05,0.00,100.00
0.6449,150.00,0.00,50.00,237416.58,2500.21,35042.21,100.00,150.00,11754.84,10203.65,150.00,0.00,650.01,0.00,0.00
0.9449,100.00,0.00,50.00,231319.80,2700.25,27926.82,250.00,150.00,10704.01,8452.50,0.00,0.00,700.02,0.00,50.00
1.2449,300.00,0.00,0.00,235587.28,1800.11,32335.95,200.00,150.00,10653.97,8752.69,0.00,0.00,1050.04,50.00,150.00
1.5449,100.00,0.00,50.00,229491.24,2300.18,32937.30,0.00,100.00,10203.64,8202.36,0.00,0.00,900.03,100.00,150.00
1.8449,550.01,0.00,100.00,226545.73,3300.37,33739.13,150.00,200.00,10153.61,8452.50,100.00,50.00,700.02,0.00,150.00
2.1450,350.00,0.00,0.00,227561.35,2900.29,30131.21,100.00,150.00,9102.90,8652.62,0.00,0.00,1150.05,0.00,0.00
2.4450,200.00,0.00,50.00,234571.09,2600.23,31033.11,0.00,50.00,10854.12,7301.87,0.00,0.00,600.01,50.00,100.00
2.7450,300.00,0.00,50.00,235688.89,1700.10,33037.52,150.00,50.00,11104.32,9202.97,0.00,0.00,700.02,0.00,200.00
3.0450,300.00,0.00,50.00,244329.32,3200.35,32436.17,300.00,50.00,9803.36,7902.19,100.00,50.00,1150.05,0.00,200.00
3.3450,300.00,0.00,0.00,240872.56,2500.21,31834.84,0.00,100.00,10704.01,9152.94,0.00,0.00,1150.05,50.00,200.00
3.6450,150.00,50.00,100.00,230913.43,3100.33,32536.39,150.00,50.00,9753.33,8152.33,0.00,0.00,1000.04,0.00,250.00
3.9451,250.00,0.00,50.00,230710.23,4100.58,33237.98,100.00,50.00,11254.43,8702.66,0.00,0.00,1150.05,0.00,250.00
4.2451,600.01,0.00,100.00,241482.52,2600.23,28828.58,150.00,100.00,8602.59,8652.62,0.00,50.00,850.03,100.00,300.00
4.5451,350.00,50.00,0.00,229999.15,3600.45,33137.75,200.00,50.00,9753.33,9703.30,50.00,0.00,750.02,50.00,150.00
4.8451,300.00,50.00,100.00,219539.82,2700.25,32235.72,50.00,100.00,10153.61,8652.62,0.00,0.00,1250.06,0.00,150.00
5.1451,600.01,0.00,150.00,225225.51,3100.33,34140.07,0.00,150.00,10553.90,8652.62,0.00,0.00,1000.04,100.00,200.00
5.4451,100.00,0.00,150.00,244939.43,3300.37,34140.07,0.00,200.00,9453.13,9653.27,0.00,0.00,1100.04,50.00,50.00
5.7451,50.00,0.00,150.00,227662.92,3000.31,36646.16,100.00,100.00,10754.05,8702.66,0.00,0.00,1250.06,100.00,50.00
