D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_a22.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 11:17:48 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3440,200.00,0.00,0.00,221062.55,2200.17,30131.21,100.00,50.00,12055.09,7602.03,50.00,0.00,1350.06,50.00,150.00
0.6440,200.00,0.00,150.00,223702.34,3100.33,32636.62,150.00,100.00,10854.12,7301.87,50.00,0.00,1400.07,100.00,150.00
0.9440,50.00,0.00,150.00,226342.60,1800.11,36646.16,150.00,150.00,10053.54,9403.10,0.00,0.00,900.03,50.00,100.00
1.2440,300.00,0.00,50.00,224920.87,2700.25,32235.72,50.00,0.00,9953.47,9753.33,100.00,0.00,1400.07,100.00,150.00
1.5440,200.00,0.00,100.00,220554.96,2500.21,34440.77,0.00,150.00,10503.86,9052.87,0.00,0.00,1200.05,50.00,100.00
1.8440,350.00,0.00,50.00,221164.09,2500.21,33538.67,50.00,50.00,11304.47,9202.97,0.00,0.00,1300.06,0.00,150.00
2.1440,350.00,0.00,0.00,216494.80,2300.18,31333.75,50.00,50.00,10754.05,8802.72,0.00,0.00,750.02,0.00,100.00
2.4441,250.00,0.00,0.00,219235.28,3000.31,31834.84,0.00,0.00,12405.39,8202.36,0.00,0.00,1150.05,50.00,200.00
2.7441,100.00,0.00,0.00,222077.81,2200.17,27826.62,0.00,0.00,11704.80,8802.72,0.00,0.00,850.03,0.00,150.00
3.0441,300.00,0.00,50.00,225123.95,3000.31,31634.41,50.00,0.00,10954.20,9052.87,50.00,0.00,650.01,0.00,100.00
3.3441,50.00,50.00,200.00,225327.05,3800.50,31433.97,150.00,50.00,11204.39,9503.17,0.00,50.00,650.01,50.00,150.00
3.6441,350.00,0.00,50.00,222585.45,2800.27,31634.41,300.00,150.00,10754.05,8452.50,0.00,0.00,750.02,0.00,200.00
3.9441,100.00,0.00,0.00,233453.37,1900.12,35242.69,50.00,50.00,9303.03,9052.87,50.00,0.00,850.03,50.00,150.00
4.2442,250.00,50.00,0.00,227358.23,2700.25,32536.39,0.00,150.00,9202.96,9303.03,0.00,0.00,1100.04,50.00,100.00
4.5442,150.00,0.00,50.00,224819.31,1600.09,30031.01,50.00,150.00,10403.79,9152.94,0.00,0.00,650.01,100.00,50.00
4.8442,250.00,50.00,50.00,218524.73,3400.40,32035.28,200.00,100.00,11854.92,8702.66,50.00,0.00,1000.04,50.00,100.00
5.1442,250.00,0.00,50.00,216291.82,2800.27,32736.84,0.00,50.00,11454.59,9152.94,0.00,0.00,1100.04,0.00,100.00
5.4442,400.01,0.00,0.00,224717.77,2100.15,35743.92,100.00,100.00,10854.12,9653.27,0.00,0.00,1300.06,0.00,350.00
5.7442,300.00,0.00,50.00,219945.85,2200.17,30832.68,150.00,50.00,10253.68,8852.75,0.00,0.00,850.03,50.00,200.00
6.0443,100.00,0.00,0.00,228373.90,2700.25,34741.49,50.00,100.00,11004.24,8802.72,0.00,0.00,750.02,50.00,150.00
6.3443,450.01,50.00,50.00,223093.12,1800.11,33237.98,100.00,100.00,9853.40,7201.82,0.00,0.00,1350.06,0.00,200.00
6.6443,300.00,0.00,100.00,221062.55,3300.37,31534.19,100.00,0.00,9553.20,8752.69,0.00,0.00,1200.05,0.00,250.00
6.9443,100.00,0.00,100.00,225327.05,2200.17,33237.98,50.00,100.00,10103.57,8702.66,50.00,50.00,850.03,0.00,150.00
7.2443,400.01,0.00,0.00,222179.35,3100.33,29730.39,150.00,100.00,10303.72,8852.75,50.00,0.00,700.02,50.00,300.00
7.5443,150.00,50.00,50.00,223499.27,3200.35,33739.13,50.00,150.00,10253.68,8452.50,0.00,0.00,1050.04,0.00,200.00
7.8443,250.00,0.00,150.00,229288.09,2400.20,34140.07,50.00,50.00,10253.68,9703.30,0.00,0.00,1000.04,50.00,350.00
8.1444,300.00,0.00,50.00,221062.55,2000.14,28628.18,0.00,150.00,9353.06,10003.51,0.00,0.00,1300.06,0.00,100.00
8.4444,300.00,0.00,100.00,218829.25,4200.61,30231.42,50.00,150.00,11804.88,9102.90,0.00,0.00,1300.06,0.00,50.00
8.7444,300.00,0.00,0.00,223600.81,2500.21,30131.21,50.00,50.00,11404.55,7752.11,50.00,0.00,1050.04,0.00,50.00
9.0444,250.00,0.00,150.00,225327.05,2800.27,32335.95,150.00,100.00,11254.43,10153.61,0.00,0.00,850.03,0.00,50.00
9.3444,200.00,50.00,50.00,222077.81,2800.27,28127.20,50.00,0.00,10804.09,8602.59,50.00,0.00,1350.06,0.00,50.00
9.6444,200.00,0.00,50.00,227155.10,1700.10,29129.17,100.00,50.00,10503.86,9253.00,150.00,0.00,900.03,50.00,150.00
9.9444,350.00,0.00,50.00,224514.67,2800.27,35142.45,0.00,0.00,9903.43,8952.81,50.00,0.00,1100.04,100.00,150.00
10.2445,300.00,50.00,0.00,221671.70,3300.37,32436.17,50.00,100.00,10353.75,10153.61,0.00,0.00,950.03,100.00,50.00
10.5445,450.01,0.00,50.00,213450.44,2300.18,31433.97,100.00,50.00,10804.09,8452.50,0.00,0.00,1450.07,50.00,200.00
10.8445,400.01,50.00,50.00,219438.31,2200.17,32636.62,100.00,50.00,10904.16,8552.56,50.00,0.00,650.01,150.00,250.00
11.1445,350.00,0.00,100.00,225022.41,2900.29,32235.72,100.00,100.00,10553.90,9953.47,100.00,0.00,1300.06,0.00,300.00
11.4445,300.00,0.00,100.00,226241.04,2900.29,32536.39,0.00,100.00,9403.10,8102.30,100.00,0.00,1050.04,50.00,300.00
11.7445,300.00,0.00,0.00,231421.36,3300.37,31935.06,0.00,250.00,10804.09,8152.33,0.00,0.00,850.03,0.00,200.00
12.0445,50.00,0.00,150.00,227764.50,2900.29,34941.97,100.00,100.00,10353.75,8352.45,0.00,0.00,1400.07,0.00,200.00
12.3446,250.00,0.00,50.00,220656.47,2300.18,34039.83,50.00,50.00,9603.23,8902.78,100.00,0.00,500.01,0.00,100.00
12.6446,300.00,0.00,50.00,217712.72,2400.20,32235.72,0.00,0.00,8952.81,9453.13,0.00,0.00,850.03,0.00,150.00
12.9446,150.00,0.00,0.00,222686.99,3100.33,29028.97,0.00,100.00,11254.43,10754.05,100.00,0.00,1000.04,0.00,350.00
13.2446,300.00,0.00,50.00,226139.50,2900.29,31033.11,0.00,0.00,9052.87,9002.84,0.00,0.00,1350.06,50.00,100.00
13.5446,150.00,0.00,150.00,215987.38,3600.45,32736.84,100.00,100.00,10353.75,7451.95,0.00,0.00,1250.06,0.00,150.00
13.8446,400.01,0.00,0.00,220859.52,3100.33,32536.39,100.00,0.00,9953.47,8852.75,0.00,0.00,850.03,50.00,150.00
14.1446,50.00,0.00,50.00,218727.73,2400.20,30431.84,50.00,50.00,11154.36,8752.69,50.00,0.00,800.02,50.00,100.00
14.4447,200.00,0.00,250.00,216799.29,2900.29,29730.39,50.00,50.00,10203.64,7652.05,0.00,0.00,1050.04,50.00,100.00
14.7447,350.00,0.00,0.00,226342.60,2700.25,33839.36,50.00,0.00,10253.68,9903.44,0.00,0.00,1000.04,100.00,100.00
15.0447,250.00,0.00,50.00,214972.53,2300.18,33137.75,100.00,0.00,10103.57,8902.78,0.00,0.00,1000.04,0.00,150.00
15.3447,250.00,0.00,100.00,217002.27,1700.10,32536.39,100.00,100.00,11454.59,7301.87,150.00,0.00,850.03,0.00,150.00
15.6447,100.00,50.00,100.00,221773.22,3600.45,31935.06,150.00,50.00,9152.93,10003.51,50.00,0.00,1100.04,50.00,100.00
15.9447,400.01,0.00,100.00,230710.23,3200.35,29028.97,200.00,250.00,11104.32,9453.13,0.00,0.00,700.02,0.00,150.00
16.2448,450.01,0.00,100.00,223194.65,1700.10,29229.38,100.00,200.00,11104.32,10003.51,0.00,0.00,1000.04,100.00,150.00
16.5448,350.00,0.00,0.00,217306.74,3200.35,31935.06,50.00,200.00,11404.55,8202.36,50.00,0.00,1150.05,50.00,350.00
16.8448,350.00,0.00,100.00,228983.35,2200.17,34240.30,50.00,0.00,11504.63,8502.53,0.00,50.00,1300.06,0.00,50.00
17.1448,250.00,0.00,100.00,214059.25,3000.31,35643.67,100.00,50.00,10453.83,8902.78,50.00,100.00,1100.04,0.00,100.00
17.4448,250.00,0.00,50.00,224514.67,2200.17,34039.83,200.00,0.00,10153.61,8202.36,0.00,0.00,1300.06,0.00,250.00
17.7448,100.00,0.00,50.00,225022.41,3000.31,32235.72,50.00,50.00,10553.90,10303.72,0.00,0.00,900.03,50.00,150.00
18.0448,200.00,50.00,150.00,230507.06,3300.37,33338.21,150.00,150.00,10203.64,9303.03,50.00,0.00,1200.05,0.00,550.01
18.3449,100.00,50.00,0.00,226037.94,4200.61,32335.95,100.00,100.00,10353.75,9353.07,0.00,0.00,850.03,100.00,200.00
18.6449,700.02,0.00,50.00,223905.42,3800.50,28527.98,100.00,150.00,10804.09,9803.37,50.00,0.00,900.03,0.00,150.00
