D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_b23.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 12:35:48 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3448,450.01,0.00,50.00,233554.98,3200.35,31734.62,50.00,0.00,10103.57,9453.13,0.00,0.00,1100.04,0.00,250.00
0.6448,100.00,0.00,50.00,230608.64,3000.31,34039.83,150.00,50.00,10503.86,7752.11,0.00,0.00,800.02,0.00,100.00
0.9448,500.01,0.00,50.00,235688.89,2100.15,33939.60,50.00,50.00,10003.50,10003.51,0.00,0.00,900.03,0.00,200.00
1.2448,300.00,0.00,50.00,233148.56,2500.21,36044.66,100.00,0.00,9903.43,10403.79,0.00,0.00,900.03,150.00,50.00
1.5448,300.00,0.00,250.00,231421.36,2600.23,32837.07,100.00,0.00,9453.13,9052.87,50.00,0.00,650.01,0.00,150.00
1.8448,200.00,0.00,0.00,229491.24,3300.37,33237.98,50.00,150.00,11054.28,8352.45,0.00,0.00,800.02,50.00,200.00
2.1449,500.01,0.00,50.00,232234.13,2700.25,35042.21,150.00,0.00,9353.06,7251.84,0.00,0.00,950.03,0.00,150.00
2.4449,300.00,0.00,0.00,225123.95,3900.52,31834.84,50.00,150.00,9803.36,9102.90,150.00,0.00,1000.04,50.00,150.00
2.7449,250.00,0.00,50.00,225428.61,3800.50,30832.68,200.00,100.00,11104.32,9403.10,50.00,0.00,750.02,0.00,200.00
3.0449,350.00,0.00,50.00,237924.76,3200.35,32937.30,100.00,150.00,10253.68,8302.42,100.00,0.00,1400.07,0.00,50.00
3.3449,100.00,0.00,50.00,225225.51,1500.08,32035.28,50.00,150.00,10503.86,8552.56,50.00,0.00,800.02,0.00,100.00
3.6449,150.00,0.00,50.00,234164.65,4700.76,34039.83,0.00,450.01,10153.61,8102.30,0.00,0.00,750.02,0.00,100.00
3.9449,250.00,0.00,50.00,240364.26,3400.40,31133.33,50.00,50.00,8902.77,8102.30,0.00,0.00,700.02,0.00,100.00
4.2449,250.00,0.00,100.00,232742.14,2300.18,33739.13,100.00,0.00,11454.59,9403.10,0.00,0.00,1000.04,0.00,150.00
4.5450,400.01,0.00,50.00,235790.53,3300.37,32736.84,50.00,100.00,9202.96,8652.62,0.00,0.00,650.01,0.00,150.00
4.8450,300.00,0.00,50.00,226342.60,2600.23,34841.73,0.00,50.00,9102.90,8552.56,0.00,0.00,750.02,150.00,100.00
5.1450,50.00,0.00,200.00,223905.42,2500.21,36746.41,100.00,50.00,10253.68,7602.03,0.00,0.00,1050.04,50.00,100.00
5.4450,500.01,50.00,150.00,242092.50,2300.18,33939.60,0.00,100.00,10253.68,9102.90,50.00,0.00,1350.06,0.00,50.00
5.7450,300.00,0.00,50.00,229592.82,2700.25,30431.84,150.00,0.00,10103.57,9202.97,0.00,0.00,750.02,0.00,150.00
6.0450,350.00,50.00,50.00,235587.28,3100.33,31935.06,50.00,100.00,9753.33,8002.24,0.00,0.00,800.02,0.00,350.00
6.3451,200.00,0.00,100.00,227459.79,3000.31,27626.24,50.00,100.00,11054.28,8752.69,50.00,50.00,700.02,50.00,350.00
6.6451,350.00,0.00,0.00,227053.54,2800.27,30832.68,50.00,0.00,11704.80,7201.82,0.00,0.00,1250.06,0.00,150.00
6.9451,250.00,0.00,0.00,232742.14,2600.23,31634.41,100.00,100.00,9903.43,9202.97,0.00,0.00,1050.04,50.00,50.00
7.2451,300.00,0.00,100.00,231015.01,3900.52,30231.42,200.00,50.00,10503.86,7702.08,0.00,0.00,750.02,0.00,250.00
7.5451,400.01,0.00,100.00,227358.23,2900.29,35142.45,150.00,100.00,10754.05,9403.10,0.00,0.00,1150.05,50.00,50.00
7.8451,250.00,0.00,50.00,228069.19,3700.47,28527.98,100.00,100.00,9903.43,10253.68,0.00,0.00,700.02,50.00,200.00
8.1452,350.00,50.00,0.00,232234.13,3300.37,31734.62,0.00,50.00,10253.68,7952.22,50.00,50.00,1150.05,50.00,150.00
8.4452,250.00,0.00,50.00,232132.54,3600.45,28527.98,300.00,100.00,10704.01,9102.90,0.00,0.00,850.03,50.00,50.00
8.7452,350.00,0.00,0.00,229999.15,2600.23,30131.21,250.00,100.00,10904.16,7552.00,0.00,0.00,650.01,100.00,150.00
9.0452,450.01,0.00,0.00,234875.93,3600.45,34039.83,50.00,0.00,9653.26,6901.67,0.00,0.00,950.03,0.00,100.00
9.3452,200.00,100.00,100.00,229389.65,3300.37,35443.18,0.00,0.00,10854.12,8852.75,0.00,0.00,1100.04,50.00,0.00
9.6452,400.01,0.00,100.00,234571.09,1700.10,31834.84,100.00,50.00,9303.03,9353.07,0.00,0.00,1500.08,50.00,150.00
9.9452,350.00,50.00,50.00,236705.15,2000.14,32436.17,50.00,100.00,10153.61,7051.74,50.00,0.00,1550.09,0.00,0.00
10.2452,300.00,50.00,0.00,241889.16,2200.17,33137.75,100.00,100.00,9353.06,7802.13,100.00,0.00,900.03,50.00,0.00
10.5453,300.00,0.00,50.00,233351.76,3200.35,29630.18,0.00,200.00,10904.16,8752.69,0.00,0.00,750.02,0.00,150.00
10.8453,200.00,0.00,100.00,228983.35,3800.50,28227.40,50.00,0.00,11354.51,8752.69,0.00,0.00,1350.06,0.00,200.00
11.1453,400.01,0.00,0.00,227561.35,2700.25,32335.95,100.00,200.00,9453.13,8352.45,100.00,0.00,900.03,0.00,50.00
11.4453,200.00,0.00,150.00,234063.01,2800.27,31433.97,200.00,150.00,11104.32,8902.78,0.00,0.00,950.03,0.00,150.00
11.7453,500.01,0.00,0.00,232843.75,3300.37,30331.63,100.00,150.00,8852.74,9603.23,0.00,50.00,600.01,50.00,50.00
12.0453,350.00,0.00,100.00,228272.34,2800.27,27626.24,50.00,100.00,10203.64,7902.19,0.00,50.00,1100.04,50.00,50.00
12.3454,250.00,0.00,0.00,232742.14,2900.29,31033.11,0.00,150.00,10704.01,8902.78,0.00,0.00,750.02,0.00,50.00
12.6454,400.01,0.00,100.00,225022.41,2700.25,30732.47,0.00,150.00,11704.80,9703.30,100.00,0.00,950.03,0.00,150.00
12.9454,150.00,0.00,100.00,233148.56,1600.09,30932.89,100.00,100.00,10904.16,8802.72,0.00,0.00,1050.04,0.00,50.00
13.2454,300.00,0.00,50.00,239246.09,3500.42,29730.39,200.00,50.00,10453.83,9353.07,0.00,0.00,1150.05,0.00,50.00
13.5454,200.00,0.00,0.00,236197.02,2400.20,32436.17,50.00,150.00,10553.90,7451.95,50.00,0.00,750.02,0.00,100.00
13.8454,100.00,0.00,150.00,234875.93,1700.10,31634.41,50.00,100.00,10403.79,8102.30,50.00,0.00,1250.06,0.00,100.00
14.1454,200.00,0.00,0.00,232742.14,3300.37,28027.01,0.00,250.00,11604.71,8902.78,0.00,50.00,1200.05,0.00,150.00
14.4455,250.00,0.00,50.00,228069.19,2000.14,32837.07,150.00,100.00,11054.28,9553.20,50.00,0.00,1000.04,0.00,200.00
14.7455,250.00,0.00,100.00,227155.10,3000.31,31935.06,50.00,150.00,11104.32,8802.72,0.00,0.00,850.03,0.00,150.00
15.0455,450.01,0.00,200.00,234977.56,3500.42,33037.52,100.00,50.00,10403.79,8852.75,50.00,0.00,1000.04,0.00,150.00
15.3455,300.00,0.00,100.00,232945.36,2400.20,30331.63,150.00,100.00,10503.86,8252.39,50.00,0.00,850.03,100.00,100.00
15.6455,250.00,0.00,100.00,227764.50,3100.33,31935.06,100.00,50.00,9253.00,8602.59,0.00,0.00,1250.06,100.00,100.00
15.9455,300.00,50.00,0.00,227053.54,1700.10,31734.62,50.00,50.00,10053.54,8802.72,0.00,0.00,950.03,0.00,0.00
16.2456,350.00,0.00,0.00,233758.20,2400.20,32636.62,0.00,100.00,10253.68,9102.90,0.00,0.00,1200.05,100.00,50.00
16.5456,250.00,0.00,100.00,226647.29,2700.25,29429.78,150.00,50.00,9152.93,8102.30,50.00,0.00,1100.04,0.00,50.00
16.8456,200.00,0.00,200.00,232335.74,4000.55,32736.84,250.00,100.00,9853.40,7802.13,0.00,50.00,1250.06,100.00,150.00
17.1456,0.00,0.00,0.00,228881.76,3300.37,31033.11,100.00,200.00,10453.83,7752.11,0.00,0.00,700.02,200.00,0.00
17.4456,250.00,0.00,100.00,226037.94,2600.23,32536.39,0.00,150.00,9152.93,7451.95,0.00,0.00,650.01,50.00,100.00
17.7456,100.00,0.00,100.00,223702.34,2200.17,30532.05,0.00,100.00,9803.36,8652.62,100.00,0.00,800.02,50.00,0.00
