D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_b26.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 12:42:40 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,200.00,0.00,0.00,237823.12,2200.17,30532.05,200.00,200.00,10153.61,7802.13,0.00,0.00,1150.05,0.00,50.00
0.6446,150.00,0.00,100.00,228678.61,3700.47,30431.84,100.00,50.00,9553.20,7702.08,0.00,0.00,1050.04,0.00,300.00
0.9446,150.00,0.00,50.00,229897.56,3600.45,30431.84,150.00,50.00,11504.63,9403.10,0.00,0.00,1100.04,0.00,150.00
1.2446,350.00,0.00,50.00,222991.58,2400.20,31634.41,50.00,150.00,10353.75,8152.33,50.00,0.00,900.03,0.00,200.00
1.5446,50.00,0.00,150.00,223093.12,3000.31,28928.78,50.00,50.00,10003.50,7702.08,0.00,0.00,1550.09,150.00,150.00
1.8446,150.00,0.00,0.00,226545.73,4400.67,27526.05,150.00,150.00,9853.40,9553.20,50.00,0.00,950.03,0.00,100.00
2.1447,350.00,0.00,50.00,235180.79,3200.35,29129.17,100.00,200.00,10103.57,8102.30,0.00,0.00,650.01,50.00,150.00
2.4447,300.00,50.00,0.00,232742.14,2900.29,26924.93,100.00,50.00,11004.24,8152.33,0.00,0.00,700.02,0.00,100.00
2.7447,450.01,0.00,0.00,230507.06,2900.29,28527.98,100.00,50.00,10203.64,8002.24,50.00,50.00,750.02,50.00,150.00
3.0447,250.00,0.00,100.00,241482.52,2700.25,30231.42,150.00,50.00,10904.16,9403.10,0.00,0.00,1050.04,50.00,50.00
3.3447,150.00,0.00,50.00,227561.35,2400.20,32235.72,0.00,100.00,10804.09,9253.00,0.00,0.00,900.03,200.00,150.00
3.6447,150.00,0.00,0.00,229186.50,3100.33,31534.19,0.00,150.00,11404.55,7451.95,0.00,0.00,1400.07,50.00,200.00
3.9448,100.00,0.00,0.00,224210.06,2600.23,32736.84,100.00,250.00,9653.26,8602.59,50.00,0.00,1050.04,100.00,0.00
4.2448,200.00,0.00,0.00,222483.91,2800.27,28227.40,200.00,50.00,10704.01,7852.16,0.00,50.00,1200.05,100.00,150.00
4.5448,250.00,50.00,100.00,229084.91,2900.29,31233.54,50.00,0.00,9052.87,8752.69,0.00,0.00,900.03,100.00,0.00
4.8448,150.00,100.00,150.00,227155.10,3600.45,29930.80,100.00,50.00,10854.12,7902.19,50.00,0.00,750.02,50.00,250.00
