D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_c22.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 13:57:29 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,450.01,0.00,50.00,238128.03,2400.20,34240.30,150.00,0.00,9453.13,8102.30,0.00,0.00,800.02,0.00,0.00
0.6446,400.01,0.00,0.00,234164.65,4000.55,29930.80,100.00,150.00,8352.44,9002.84,0.00,0.00,1250.06,150.00,100.00
0.9446,400.01,0.00,100.00,243617.58,3000.31,35944.41,50.00,100.00,9102.90,9653.27,50.00,0.00,850.03,50.00,100.00
1.2446,200.00,0.00,150.00,245142.82,3400.40,29028.97,100.00,150.00,10203.64,8802.72,0.00,0.00,750.02,100.00,150.00
1.5446,250.00,50.00,100.00,237416.58,3300.37,32736.84,50.00,400.01,8502.53,8502.53,0.00,0.00,950.03,50.00,200.00
1.8447,200.00,0.00,100.00,243719.26,4300.64,31534.19,100.00,50.00,8852.74,9403.10,0.00,0.00,900.03,100.00,0.00
2.1447,300.00,0.00,0.00,235688.89,2100.15,35342.94,100.00,50.00,9803.36,9603.23,0.00,0.00,600.01,50.00,100.00
2.4447,250.00,50.00,150.00,243007.52,3600.45,34440.77,100.00,100.00,8602.59,8302.42,0.00,50.00,1150.05,0.00,100.00
2.7447,350.00,50.00,0.00,230811.84,3500.42,33638.90,200.00,0.00,9253.00,7802.13,50.00,0.00,1250.06,50.00,50.00
3.0447,600.01,0.00,50.00,241584.18,2600.23,32937.30,100.00,50.00,9503.16,8902.78,0.00,0.00,1000.04,50.00,50.00
3.3447,200.00,50.00,0.00,232132.54,3800.50,31834.84,150.00,150.00,8902.77,8252.39,0.00,50.00,1150.05,100.00,100.00
3.6448,300.00,0.00,100.00,235282.40,3800.50,36646.16,50.00,250.00,8652.62,9653.27,100.00,0.00,1150.05,50.00,150.00
3.9448,400.01,0.00,0.00,240262.60,2300.18,37347.95,100.00,150.00,9253.00,9152.94,100.00,0.00,750.02,0.00,150.00
4.2448,250.00,0.00,100.00,231624.56,3100.33,32937.30,150.00,100.00,9403.10,8902.78,0.00,0.00,900.03,50.00,50.00
4.5448,200.00,0.00,0.00,240465.92,3500.42,29229.38,0.00,150.00,9353.06,7501.97,0.00,0.00,1400.07,50.00,200.00
4.8448,350.00,0.00,50.00,239957.64,4200.61,33538.67,100.00,200.00,8652.62,9503.17,100.00,0.00,1050.04,0.00,50.00
5.1448,250.00,0.00,0.00,236298.66,3700.47,31634.41,100.00,100.00,9403.10,7251.84,50.00,0.00,1050.04,0.00,200.00
