D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_c09.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 13:25:37 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3439,350.00,0.00,50.00,243109.20,3300.37,38350.55,150.00,50.00,9303.03,8802.72,0.00,0.00,850.03,50.00,200.00
0.6439,400.01,0.00,50.00,248092.04,3600.45,34941.97,50.00,100.00,10603.94,8452.50,0.00,0.00,900.03,0.00,200.00
0.9440,200.00,0.00,100.00,247786.91,3100.33,32837.07,100.00,0.00,9253.00,9653.27,0.00,50.00,950.03,0.00,100.00
1.2440,200.00,0.00,0.00,241279.20,2500.21,31834.84,50.00,150.00,10353.75,9803.37,50.00,0.00,950.03,100.00,0.00
1.5440,300.00,0.00,0.00,242194.17,3900.52,30732.47,100.00,200.00,9653.26,8102.30,0.00,0.00,800.02,150.00,200.00
1.8440,300.00,0.00,100.00,238534.59,2000.14,36746.41,0.00,150.00,9653.26,9653.27,0.00,0.00,700.02,0.00,0.00
2.1440,300.00,0.00,0.00,245447.88,2700.25,31033.11,50.00,150.00,9603.23,9453.13,0.00,0.00,1450.07,50.00,100.00
2.4440,100.00,0.00,100.00,233148.56,2400.20,35142.45,100.00,50.00,9703.30,9753.33,0.00,0.00,1050.04,50.00,100.00
2.7441,100.00,0.00,0.00,244532.69,3300.37,32436.17,0.00,50.00,9303.03,9503.17,0.00,0.00,800.02,0.00,50.00
3.0441,250.00,0.00,0.00,242702.51,3200.35,32937.30,100.00,50.00,9603.23,8352.45,0.00,0.00,750.02,0.00,0.00
3.3441,350.00,50.00,0.00,241584.18,2800.27,32035.28,100.00,50.00,10003.50,10353.76,50.00,0.00,1400.07,50.00,250.00
3.6441,350.00,0.00,50.00,240567.58,3200.35,30932.89,0.00,50.00,9253.00,7702.08,0.00,0.00,900.03,0.00,100.00
3.9441,450.01,0.00,0.00,251143.60,2900.29,34741.49,150.00,50.00,8952.81,7952.22,0.00,0.00,1300.06,0.00,0.00
4.2441,250.00,0.00,0.00,251652.27,2700.25,36946.92,50.00,150.00,10103.57,9002.84,0.00,0.00,950.03,0.00,100.00
4.5441,300.00,0.00,100.00,249617.75,2700.25,32937.30,0.00,250.00,8952.81,9102.90,100.00,0.00,750.02,0.00,150.00
4.8442,400.01,0.00,50.00,250126.34,3400.40,31935.06,0.00,200.00,11304.47,8252.39,50.00,0.00,800.02,50.00,100.00
5.1442,750.02,0.00,50.00,243515.89,4100.58,32837.07,150.00,150.00,11054.28,9453.13,50.00,0.00,1100.04,50.00,300.00
5.4442,450.01,0.00,0.00,241787.50,3300.37,33037.52,0.00,50.00,9453.13,9102.90,0.00,0.00,900.03,0.00,150.00
5.7442,450.01,0.00,0.00,253483.57,2700.25,31935.06,100.00,100.00,8902.77,8552.56,0.00,0.00,1300.06,0.00,150.00
6.0442,250.00,50.00,150.00,243515.89,2900.29,37347.95,100.00,0.00,9703.30,8602.59,0.00,0.00,950.03,50.00,150.00
6.3442,500.01,0.00,50.00,244837.74,4100.58,35142.45,150.00,200.00,9753.33,8152.33,0.00,0.00,1250.06,300.00,250.00
6.6442,150.00,50.00,0.00,249516.04,3000.31,32235.72,150.00,100.00,9453.13,8652.62,50.00,0.00,1250.06,0.00,100.00
6.9443,150.00,0.00,100.00,250228.08,4300.64,35443.18,0.00,0.00,8602.59,8952.81,0.00,0.00,1050.04,150.00,50.00
7.2443,250.00,0.00,50.00,245752.95,3800.50,31133.33,100.00,100.00,8852.74,8052.27,0.00,0.00,1000.04,0.00,200.00
7.5443,400.01,0.00,150.00,235993.77,3300.37,32135.50,100.00,100.00,9753.33,8152.33,100.00,0.00,1300.06,0.00,200.00
7.8443,200.00,0.00,50.00,254908.08,2800.27,33538.67,200.00,150.00,9903.43,8702.66,0.00,0.00,1000.04,100.00,100.00
8.1443,150.00,0.00,150.00,247685.23,3900.52,33037.52,50.00,150.00,10053.54,8502.53,50.00,0.00,1100.04,50.00,100.00
8.4443,500.01,0.00,50.00,250838.43,3500.42,37448.21,150.00,200.00,10754.05,9453.13,50.00,0.00,500.01,50.00,200.00
8.7444,300.00,0.00,0.00,244329.32,3400.40,33638.90,150.00,200.00,10653.97,7902.19,0.00,0.00,1050.04,0.00,50.00
9.0444,250.00,0.00,150.00,246871.61,3100.33,34641.25,100.00,200.00,9903.43,8852.75,0.00,0.00,1100.04,0.00,200.00
9.3444,400.01,0.00,0.00,247583.52,2800.27,30031.01,150.00,100.00,10353.75,8152.33,0.00,0.00,1300.06,50.00,200.00
9.6444,200.00,0.00,100.00,240974.19,3600.45,35342.94,150.00,200.00,10603.94,10253.68,0.00,0.00,750.02,0.00,250.00
9.9444,400.01,0.00,50.00,248804.03,3900.52,33338.21,50.00,100.00,8952.81,10403.79,0.00,0.00,1100.04,0.00,0.00
10.2444,200.00,0.00,50.00,248498.90,2500.21,33037.52,100.00,100.00,8902.77,7652.05,0.00,0.00,1350.06,0.00,50.00
10.5444,150.00,0.00,0.00,232538.94,3000.31,32135.50,200.00,50.00,9953.47,8252.39,0.00,0.00,1150.05,50.00,150.00
10.8445,400.01,0.00,0.00,248804.03,2500.21,30331.63,0.00,150.00,9653.26,8502.53,50.00,0.00,700.02,0.00,150.00
11.1445,150.00,0.00,150.00,241990.82,2800.27,34841.73,50.00,200.00,10854.12,9403.10,0.00,50.00,700.02,0.00,100.00
11.4445,200.00,0.00,50.00,242905.86,3800.50,33438.44,0.00,100.00,10103.57,8152.33,50.00,50.00,900.03,0.00,250.00
11.7445,200.00,0.00,100.00,247278.42,3300.37,35242.69,200.00,0.00,9453.13,8152.33,0.00,0.00,700.02,50.00,250.00
12.0445,550.01,0.00,0.00,238839.53,2900.29,34841.73,100.00,250.00,10904.16,9553.20,0.00,0.00,500.01,100.00,250.00
12.3445,200.00,50.00,200.00,243820.92,3300.37,31935.06,50.00,50.00,9503.16,9002.84,0.00,0.00,1250.06,50.00,300.00
12.6445,250.00,0.00,50.00,248193.75,2800.27,32937.30,0.00,0.00,9503.16,8702.66,100.00,0.00,1100.04,50.00,200.00
12.9446,200.00,0.00,50.00,239957.64,3000.31,35844.17,200.00,0.00,9253.00,8852.75,0.00,0.00,1200.05,0.00,150.00
13.2446,450.01,0.00,0.00,247990.33,3400.40,31834.84,150.00,50.00,8702.65,8702.66,0.00,0.00,1300.06,100.00,50.00
13.5446,350.00,0.00,50.00,248905.74,2100.15,37949.50,50.00,50.00,9803.36,8502.53,0.00,0.00,1050.04,50.00,250.00
13.8446,150.00,50.00,50.00,246668.21,10503.79,31033.11,100.00,200.00,10003.50,9152.94,0.00,0.00,1000.04,100.00,150.00
14.1446,350.00,0.00,50.00,249007.45,2800.27,37548.46,50.00,0.00,9403.10,8802.72,50.00,0.00,1050.04,0.00,50.00
14.4446,500.01,0.00,0.00,247888.65,3300.37,36545.91,50.00,0.00,9853.40,9002.84,0.00,0.00,1000.04,0.00,200.00
14.7447,200.00,50.00,50.00,235688.89,3200.35,30932.89,250.00,0.00,10804.09,10453.83,0.00,0.00,1000.04,0.00,250.00
15.0447,300.00,0.00,50.00,246973.29,4100.58,32436.17,50.00,100.00,9152.93,8652.62,0.00,0.00,850.03,0.00,100.00
15.3447,300.00,0.00,0.00,243109.20,4900.83,31433.97,150.00,150.00,10053.54,8652.62,0.00,0.00,800.02,50.00,200.00
15.6447,450.01,0.00,150.00,245549.56,3600.45,32636.62,100.00,150.00,10553.90,7652.05,0.00,0.00,1000.04,50.00,350.00
