D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_c10.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 13:28:05 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3447,250.00,0.00,100.00,246769.90,3300.37,33939.60,100.00,150.00,9953.47,7552.00,0.00,0.00,1100.04,0.00,250.00
0.6447,350.00,0.00,50.00,247888.65,2700.25,37748.98,150.00,100.00,10153.61,9753.33,0.00,0.00,900.03,0.00,150.00
0.9447,200.00,0.00,50.00,250634.96,3800.50,45872.31,100.00,100.00,10303.72,7852.16,100.00,0.00,950.03,0.00,250.00
1.2447,150.00,0.00,0.00,244939.43,2900.29,38851.88,50.00,50.00,9403.10,8102.30,50.00,0.00,1200.05,0.00,450.01
1.5447,300.00,50.00,0.00,238737.89,2700.25,34841.73,100.00,150.00,8852.74,8302.42,0.00,0.00,950.03,50.00,100.00
1.8447,250.00,50.00,100.00,234469.48,4300.64,37147.43,50.00,100.00,9603.23,9553.20,0.00,0.00,1350.06,50.00,100.00
2.1447,300.00,0.00,50.00,245956.32,3700.47,35443.18,150.00,50.00,9753.33,9703.30,0.00,0.00,1500.08,100.00,200.00
2.4448,700.02,0.00,100.00,251347.07,3700.47,33739.13,0.00,50.00,9803.36,8752.69,0.00,50.00,1350.06,0.00,250.00
2.7448,200.00,0.00,100.00,242600.83,3600.45,36044.66,0.00,0.00,9653.26,9152.94,50.00,0.00,800.02,100.00,100.00
3.0448,300.00,0.00,50.00,240770.90,2500.21,37347.95,100.00,100.00,9002.84,8852.75,50.00,0.00,1100.04,0.00,100.00
3.3448,350.00,50.00,50.00,242295.83,4000.55,40456.25,150.00,50.00,8752.68,9102.90,0.00,0.00,900.03,0.00,50.00
3.6448,150.00,50.00,200.00,250736.69,3000.31,32636.62,50.00,0.00,10954.20,8052.27,0.00,0.00,500.01,0.00,50.00
3.9448,300.00,0.00,150.00,242804.17,3700.47,34841.73,50.00,50.00,8552.56,9152.94,0.00,0.00,850.03,100.00,0.00
4.2448,200.00,0.00,150.00,244736.06,3300.37,34941.97,150.00,100.00,9253.00,8602.59,50.00,0.00,1400.07,50.00,100.00
4.5449,150.00,0.00,0.00,242194.17,2900.29,38049.76,0.00,150.00,9703.30,7852.16,50.00,0.00,900.03,0.00,150.00
4.8449,400.01,0.00,0.00,248092.04,2800.27,34941.97,200.00,100.00,9403.10,10553.90,50.00,0.00,1200.05,0.00,250.00
5.1449,700.02,0.00,150.00,246973.29,2700.25,36946.92,50.00,150.00,9453.13,8002.24,50.00,0.00,950.03,50.00,50.00
5.4449,350.00,0.00,0.00,239144.46,5300.97,37448.21,250.00,150.00,10503.86,8802.72,100.00,0.00,800.02,50.00,100.00
5.7449,300.00,0.00,0.00,239347.75,3000.31,37247.69,150.00,200.00,9753.33,7101.77,0.00,0.00,1150.05,0.00,200.00
6.0449,600.01,0.00,150.00,240567.58,3700.47,34841.73,50.00,100.00,9052.87,7802.13,0.00,0.00,800.02,0.00,150.00
6.3450,400.01,50.00,50.00,239551.05,3500.42,30932.89,100.00,100.00,9152.93,8452.50,0.00,0.00,1000.04,0.00,200.00
6.6450,300.00,0.00,0.00,238737.89,2400.20,36646.16,0.00,100.00,9903.43,8402.47,0.00,0.00,1550.09,0.00,350.00
6.9450,250.00,0.00,100.00,242499.17,3600.45,32035.28,100.00,150.00,11054.28,10704.02,0.00,0.00,1100.04,50.00,150.00
7.2450,450.01,0.00,50.00,238839.53,4100.58,35443.18,50.00,200.00,9002.84,8152.33,0.00,0.00,1000.04,50.00,50.00
7.5450,250.00,0.00,100.00,245956.32,3000.31,37448.21,50.00,150.00,9353.06,8552.56,50.00,0.00,1100.04,0.00,200.00
