D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_c14.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 13:37:21 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3448,300.00,0.00,150.00,239856.01,3400.40,31834.84,100.00,100.00,9453.13,8652.62,50.00,0.00,1500.08,0.00,150.00
0.6448,400.01,0.00,100.00,240262.60,3600.45,34440.77,100.00,50.00,9253.00,8252.39,0.00,0.00,1200.05,100.00,200.00
0.9448,450.01,50.00,200.00,239856.01,3400.40,33137.75,50.00,50.00,8952.81,8152.33,50.00,0.00,1100.04,50.00,100.00
1.2448,400.01,150.00,50.00,235993.77,2300.18,31133.33,200.00,50.00,9253.00,8502.53,0.00,0.00,800.02,100.00,50.00
1.5448,200.00,50.00,0.00,236908.42,4200.61,33939.60,0.00,150.00,8502.53,7802.13,0.00,0.00,950.03,100.00,150.00
1.8448,450.01,0.00,100.00,243414.21,3100.33,33037.52,0.00,200.00,9453.13,9553.20,50.00,0.00,900.03,50.00,100.00
2.1449,150.00,0.00,0.00,242397.49,3100.33,30131.21,100.00,0.00,9202.96,7501.97,150.00,0.00,1400.07,50.00,50.00
2.4449,300.00,0.00,50.00,245244.48,2700.25,27926.82,150.00,150.00,9503.16,8552.56,100.00,0.00,900.03,0.00,400.01
2.7449,250.00,0.00,50.00,235993.77,2600.23,31233.54,0.00,50.00,8602.59,7902.19,0.00,0.00,650.01,50.00,0.00
3.0449,50.00,0.00,0.00,232742.14,2500.21,33538.67,200.00,200.00,9303.03,9152.94,0.00,0.00,800.02,100.00,100.00
3.3449,250.00,50.00,100.00,236806.79,2900.29,32035.28,0.00,50.00,9553.20,8452.50,0.00,0.00,1100.04,0.00,150.00
3.6449,200.00,0.00,0.00,245549.56,2400.20,31433.97,0.00,50.00,8802.71,8002.24,0.00,0.00,1000.04,0.00,100.00
3.9449,450.01,100.00,100.00,238128.03,4000.55,29930.80,150.00,50.00,8552.56,9202.97,50.00,0.00,700.02,100.00,0.00
4.2450,100.00,0.00,0.00,241990.82,2400.20,33137.75,0.00,150.00,8752.68,9002.84,0.00,0.00,1300.06,100.00,100.00
4.5450,100.00,0.00,200.00,236603.52,2700.25,32436.17,50.00,200.00,7752.10,8502.53,0.00,0.00,1100.04,0.00,150.00
4.8450,350.00,0.00,150.00,242702.51,2500.21,30431.84,50.00,100.00,9052.87,8252.39,50.00,0.00,850.03,50.00,200.00
5.1450,150.00,0.00,0.00,237721.48,3500.42,28527.98,100.00,0.00,8202.36,9202.97,50.00,0.00,850.03,0.00,100.00
5.4450,300.00,0.00,50.00,230507.06,3500.42,32035.28,50.00,100.00,9202.96,9002.84,0.00,0.00,850.03,50.00,100.00
5.7450,250.00,0.00,0.00,249109.16,3300.37,30231.42,150.00,100.00,8802.71,9002.84,0.00,50.00,1500.08,0.00,50.00
6.0450,150.00,0.00,0.00,239652.69,3100.33,32837.07,100.00,150.00,9453.13,8502.53,0.00,0.00,1000.04,0.00,0.00
6.3451,350.00,0.00,50.00,237924.76,2600.23,31133.33,250.00,50.00,9303.03,7802.13,50.00,0.00,800.02,0.00,150.00
