D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_c13.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 13:35:08 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3447,450.01,0.00,300.00,235688.89,3400.40,35944.41,100.00,200.00,9353.06,7702.08,50.00,0.00,800.02,0.00,50.00
0.6448,350.00,0.00,100.00,234469.48,4900.83,34039.83,50.00,150.00,9002.84,8802.72,0.00,0.00,1000.04,50.00,200.00
0.9448,650.01,0.00,200.00,237314.94,3300.37,32135.50,0.00,100.00,10453.83,8802.72,0.00,0.00,1400.07,100.00,50.00
1.2448,450.01,50.00,0.00,241177.51,2800.27,33638.90,0.00,100.00,9253.00,9453.13,0.00,0.00,800.02,50.00,50.00
1.5448,250.00,0.00,0.00,238737.89,2800.27,35443.18,0.00,100.00,9853.40,8902.78,0.00,50.00,900.03,100.00,250.00
1.8448,250.00,50.00,50.00,241990.82,3100.33,37047.18,0.00,150.00,8902.77,7602.03,0.00,0.00,1100.04,50.00,100.00
2.1448,250.00,0.00,50.00,242905.86,4600.73,31834.84,150.00,150.00,8702.65,8452.50,50.00,0.00,900.03,0.00,0.00
2.4449,200.00,0.00,50.00,244939.43,2800.27,33037.52,250.00,50.00,8702.65,8552.56,50.00,0.00,1550.09,50.00,200.00
2.7449,350.00,0.00,100.00,232843.75,3600.45,34641.25,250.00,100.00,9353.06,8052.27,0.00,0.00,550.01,0.00,150.00
3.0449,250.00,50.00,100.00,244125.98,3600.45,31935.06,200.00,250.00,8802.71,8552.56,50.00,0.00,1200.05,0.00,150.00
3.3449,450.01,0.00,0.00,249414.31,3200.35,33338.21,100.00,100.00,10754.05,8302.42,100.00,0.00,1200.05,50.00,100.00
3.6449,300.00,0.00,50.00,237111.67,3700.47,33638.90,100.00,100.00,8652.62,9002.84,50.00,0.00,1050.04,0.00,150.00
