D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_c18.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 13:46:53 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3441,250.00,50.00,100.00,231319.80,5000.86,31935.06,200.00,150.00,10453.83,9002.84,0.00,0.00,1250.06,0.00,200.00
0.6441,50.00,0.00,250.00,235790.53,3400.40,36345.41,50.00,50.00,8702.65,8952.81,0.00,0.00,400.01,0.00,250.00
0.9441,150.00,50.00,50.00,234063.01,3600.45,34941.97,200.00,200.00,8402.47,9703.30,0.00,0.00,800.02,0.00,50.00
1.2441,350.00,0.00,150.00,237721.48,5200.93,35643.67,100.00,200.00,8052.27,9903.44,50.00,0.00,1400.07,50.00,50.00
1.5442,300.00,0.00,150.00,241177.51,5000.86,34741.49,100.00,50.00,8552.56,9853.40,0.00,0.00,1200.05,0.00,150.00
1.8442,400.01,0.00,100.00,238636.23,2600.23,37147.43,100.00,50.00,8802.71,9052.87,0.00,0.00,1150.05,0.00,50.00
2.1442,250.00,0.00,50.00,240669.21,3200.35,34240.30,0.00,150.00,9002.84,8002.24,100.00,0.00,1050.04,0.00,200.00
2.4442,200.00,0.00,50.00,235790.53,4100.58,31433.97,50.00,100.00,8902.77,9953.47,50.00,0.00,1200.05,100.00,100.00
2.7442,150.00,0.00,100.00,231929.35,3100.33,32636.62,0.00,100.00,8952.81,8502.53,50.00,50.00,650.01,0.00,150.00
3.0442,250.00,0.00,100.00,242702.51,3400.40,33137.75,250.00,50.00,9703.30,7902.19,0.00,0.00,750.02,0.00,0.00
3.3443,200.00,50.00,50.00,236501.90,3600.45,33438.44,0.00,50.00,10653.97,8652.62,150.00,0.00,1400.07,0.00,200.00
3.6443,200.00,0.00,100.00,238128.03,3200.35,36044.66,0.00,150.00,8852.74,7451.95,0.00,50.00,1000.04,0.00,100.00
3.9443,350.00,0.00,50.00,238737.89,2600.23,33538.67,200.00,100.00,9903.43,10904.17,0.00,0.00,1250.06,50.00,50.00
4.2443,300.00,50.00,0.00,240669.21,3300.37,35242.69,0.00,150.00,9603.23,8052.27,0.00,0.00,1100.04,0.00,0.00
4.5443,350.00,0.00,0.00,242499.17,3400.40,29930.80,150.00,0.00,9353.06,8402.47,0.00,0.00,1000.04,0.00,100.00
4.8443,200.00,0.00,0.00,245447.88,3600.45,29730.39,50.00,100.00,9453.13,8252.39,0.00,0.00,1350.06,0.00,250.00
5.1444,150.00,100.00,0.00,237111.67,3300.37,32636.62,50.00,50.00,8102.30,8802.72,0.00,0.00,900.03,0.00,0.00
