D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_c06.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 13:18:10 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,400.01,50.00,50.00,251652.27,3100.33,34440.77,150.00,50.00,10453.83,8402.47,50.00,0.00,900.03,50.00,150.00
0.6446,100.00,50.00,0.00,248295.46,2500.21,34340.54,0.00,50.00,10153.61,9353.07,50.00,0.00,1150.05,0.00,0.00
0.9446,400.01,50.00,50.00,253585.30,3100.33,34941.97,100.00,150.00,9503.16,8902.78,0.00,0.00,600.01,50.00,200.00
1.2446,150.00,0.00,50.00,243922.61,2800.27,35242.69,50.00,200.00,10653.97,8152.33,0.00,0.00,700.02,50.00,150.00
1.5446,200.00,0.00,150.00,246363.11,3100.33,32235.72,50.00,150.00,9403.10,8852.75,0.00,0.00,750.02,50.00,200.00
1.8446,100.00,0.00,50.00,253890.55,2800.27,33438.44,100.00,100.00,9753.33,8302.42,0.00,0.00,800.02,100.00,300.00
2.1447,250.00,0.00,0.00,250126.34,3200.35,33338.21,150.00,150.00,8552.56,10153.61,0.00,0.00,650.01,0.00,200.00
2.4447,350.00,0.00,50.00,252059.20,2600.23,32235.72,50.00,0.00,9653.26,9002.84,50.00,0.00,1250.06,0.00,50.00
2.7447,250.00,0.00,0.00,252262.67,3800.50,35944.41,0.00,100.00,9553.20,8902.78,0.00,0.00,750.02,50.00,200.00
3.0447,350.00,0.00,100.00,253585.30,2900.29,36345.41,0.00,50.00,10303.72,8202.36,150.00,0.00,1100.04,100.00,100.00
3.3447,300.00,0.00,0.00,244227.64,2900.29,32937.30,200.00,50.00,9253.00,8352.45,0.00,0.00,1300.06,50.00,250.00
3.6447,350.00,0.00,100.00,257859.28,4000.55,33739.13,100.00,150.00,9603.23,8602.59,0.00,0.00,900.03,0.00,200.00
3.9448,300.00,0.00,100.00,246363.11,2400.20,33237.98,150.00,150.00,9253.00,7952.22,50.00,0.00,1400.07,50.00,250.00
4.2448,400.01,0.00,150.00,250126.34,3200.35,29529.98,0.00,100.00,8702.65,9453.13,0.00,0.00,1000.04,200.00,250.00
4.5448,200.00,0.00,100.00,257757.50,3100.33,34340.54,150.00,150.00,10103.57,8202.36,0.00,0.00,1100.04,100.00,200.00
4.8448,450.01,0.00,150.00,247176.71,3800.50,35242.69,50.00,50.00,10153.61,7451.95,0.00,0.00,800.02,0.00,150.00
5.1448,200.00,0.00,150.00,243719.26,3700.47,34941.97,50.00,100.00,11254.43,8452.50,0.00,0.00,750.02,0.00,50.00
5.4448,250.00,0.00,50.00,255315.09,2400.20,35443.18,100.00,50.00,9703.30,8152.33,0.00,0.00,750.02,50.00,100.00
5.7448,350.00,0.00,0.00,249210.86,3600.45,33939.60,50.00,250.00,9753.33,8652.62,0.00,0.00,950.03,0.00,150.00
6.0449,300.00,0.00,50.00,257045.09,3400.40,35944.41,50.00,50.00,9353.06,9303.03,50.00,0.00,1000.04,0.00,300.00
6.3449,250.00,0.00,100.00,244532.69,3600.45,32736.84,100.00,150.00,9002.84,8302.42,50.00,0.00,800.02,150.00,100.00
6.6449,300.00,0.00,0.00,249312.60,2800.27,35643.67,50.00,50.00,8352.44,10203.65,50.00,0.00,1200.05,50.00,100.00
6.9449,250.00,0.00,0.00,253280.08,2700.25,31834.84,250.00,200.00,10253.68,8352.45,0.00,0.00,1200.05,0.00,150.00
7.2449,400.01,0.00,0.00,249210.86,2700.25,34039.83,0.00,100.00,9152.93,9052.87,0.00,0.00,1100.04,100.00,100.00
