D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_c24.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 14:01:56 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3454,200.00,0.00,50.00,237213.31,3500.42,30031.01,150.00,50.00,9653.26,10153.61,50.00,0.00,850.03,100.00,100.00
0.6454,400.01,0.00,0.00,232132.54,2700.25,30431.84,100.00,50.00,10203.64,8552.56,200.00,0.00,850.03,0.00,100.00
0.9454,250.00,50.00,50.00,242499.17,3000.31,27225.49,100.00,200.00,10003.50,9553.20,150.00,0.00,950.03,50.00,250.00
1.2454,200.00,50.00,150.00,237721.48,2500.21,30532.05,50.00,250.00,8552.56,8052.27,50.00,0.00,1100.04,100.00,0.00
1.5454,50.00,0.00,50.00,239347.75,2800.27,28127.20,50.00,50.00,9453.13,9202.97,0.00,0.00,1100.04,50.00,150.00
1.8455,300.00,0.00,50.00,238636.23,3900.52,29229.38,50.00,200.00,9152.93,9303.03,50.00,0.00,1300.06,0.00,100.00
2.1455,400.01,0.00,150.00,228577.05,3200.35,31333.75,0.00,100.00,9102.90,8402.47,0.00,0.00,1100.04,50.00,200.00
2.4455,100.00,0.00,0.00,240669.21,2300.18,25923.11,50.00,50.00,9953.47,9403.10,0.00,0.00,800.02,50.00,250.00
2.7455,300.00,0.00,0.00,236095.39,3100.33,29229.38,100.00,200.00,9303.03,8802.72,0.00,50.00,1250.06,0.00,100.00
3.0455,300.00,50.00,0.00,236298.66,3900.52,28928.78,0.00,200.00,9152.93,8402.47,0.00,0.00,1200.05,0.00,250.00
3.3455,350.00,0.00,50.00,240872.56,2900.29,30231.42,50.00,50.00,10503.86,8452.50,0.00,0.00,1200.05,100.00,0.00
3.6456,200.00,0.00,100.00,243007.52,2800.27,32335.95,150.00,50.00,9403.10,8402.47,0.00,0.00,900.03,0.00,0.00
3.9456,100.00,0.00,0.00,247990.33,3100.33,29229.38,150.00,50.00,8652.62,8102.30,0.00,0.00,1250.06,50.00,50.00
4.2456,150.00,0.00,0.00,237111.67,2400.20,29028.97,150.00,0.00,9653.26,9253.00,0.00,0.00,1100.04,50.00,150.00
4.5456,250.00,0.00,100.00,241279.20,2900.29,27726.43,150.00,50.00,7752.10,9553.20,0.00,0.00,850.03,0.00,50.00
4.8456,250.00,50.00,0.00,247278.42,3500.42,33237.98,50.00,100.00,9553.20,9102.90,0.00,0.00,1000.04,100.00,50.00
5.1456,200.00,0.00,50.00,229897.56,3500.42,31033.11,50.00,150.00,8602.59,8252.39,0.00,0.00,950.03,50.00,50.00
5.4457,250.00,50.00,50.00,232234.13,3100.33,27325.67,100.00,150.00,9102.90,7101.77,0.00,0.00,1150.05,100.00,150.00
5.7457,50.00,0.00,0.00,234063.01,3600.45,29028.97,100.00,50.00,9753.33,7852.16,0.00,50.00,1000.04,0.00,100.00
6.0457,300.00,0.00,100.00,236400.27,3000.31,29229.38,50.00,100.00,8902.77,8952.81,0.00,0.00,850.03,0.00,50.00
6.3457,150.00,0.00,50.00,237213.31,2000.14,30632.26,150.00,50.00,9353.06,8402.47,0.00,0.00,500.01,50.00,50.00
6.6457,300.00,0.00,100.00,232742.14,4200.61,29830.59,100.00,100.00,9903.43,7401.92,0.00,0.00,1200.05,0.00,150.00
6.9457,500.01,0.00,50.00,242194.17,4400.67,30331.63,50.00,100.00,7552.00,8202.36,0.00,0.00,700.02,0.00,50.00
7.2457,400.01,50.00,50.00,239551.05,3100.33,31935.06,50.00,200.00,9102.90,9052.87,50.00,0.00,600.01,50.00,100.00
7.5457,400.01,50.00,250.00,236603.52,3000.31,29329.58,50.00,150.00,8652.62,9453.13,0.00,0.00,1400.07,0.00,50.00
7.8458,150.00,0.00,50.00,239144.46,2400.20,30732.47,100.00,50.00,9152.93,9503.17,0.00,0.00,1150.05,50.00,50.00
8.1458,100.00,0.00,50.00,239347.75,2700.25,28828.58,50.00,100.00,8652.62,6901.67,0.00,0.00,1100.04,0.00,0.00
8.4458,250.00,0.00,200.00,232640.53,3100.33,30331.63,150.00,50.00,9553.20,8802.72,50.00,0.00,500.01,0.00,50.00
8.7458,350.00,100.00,50.00,235384.03,3600.45,32636.62,200.00,100.00,9803.36,8152.33,50.00,50.00,900.03,0.00,150.00
9.0458,350.00,0.00,0.00,234469.48,4100.58,32235.72,50.00,200.00,8702.65,7952.22,0.00,0.00,800.02,0.00,250.00
9.3458,350.00,0.00,0.00,238941.16,2800.27,28828.58,50.00,100.00,9353.06,8352.45,50.00,0.00,800.02,100.00,100.00
9.6459,350.00,0.00,300.00,237619.85,2600.23,28127.20,100.00,200.00,8852.74,8802.72,0.00,0.00,700.02,0.00,100.00
9.9459,200.00,100.00,50.00,236400.27,3100.33,29229.38,50.00,50.00,8552.56,8902.78,0.00,0.00,850.03,0.00,200.00
10.2459,200.00,0.00,100.00,242499.17,2900.29,27425.86,100.00,150.00,8752.68,8552.56,0.00,0.00,1150.05,50.00,0.00
10.5459,300.00,0.00,0.00,243617.58,3200.35,31033.11,50.00,150.00,10904.16,8402.47,0.00,0.00,1100.04,50.00,150.00
10.8459,250.00,50.00,150.00,228272.34,3500.42,28828.58,50.00,100.00,9002.84,8152.33,50.00,0.00,900.03,0.00,50.00
11.1459,200.00,50.00,0.00,232437.33,2400.20,26524.19,150.00,100.00,9303.03,8652.62,0.00,0.00,1100.04,0.00,50.00
11.4459,300.00,0.00,50.00,234774.32,2400.20,32335.95,100.00,150.00,10603.94,9353.07,50.00,0.00,1000.04,50.00,50.00
11.7460,400.01,0.00,0.00,239551.05,2700.25,29129.17,100.00,200.00,9803.36,9403.10,0.00,50.00,700.02,0.00,0.00
12.0460,100.00,0.00,50.00,239754.35,2600.23,28728.38,0.00,150.00,10353.75,9202.97,0.00,0.00,750.02,0.00,0.00
12.3460,250.00,0.00,50.00,237619.85,2500.21,32035.28,0.00,100.00,8452.50,9853.40,0.00,0.00,750.02,0.00,400.01
12.6460,250.00,0.00,100.00,238229.66,2400.20,28728.38,150.00,100.00,9703.30,9353.07,0.00,0.00,1050.04,50.00,50.00
12.9460,350.00,0.00,100.00,240465.92,3300.37,28628.18,100.00,100.00,8802.71,8802.72,50.00,0.00,750.02,0.00,0.00
13.2460,150.00,0.00,150.00,237518.21,3000.31,23919.67,0.00,100.00,10303.72,8252.39,0.00,0.00,800.02,50.00,100.00
13.5461,250.00,0.00,50.00,240974.19,2700.25,28227.40,100.00,200.00,9853.40,8302.42,0.00,0.00,950.03,0.00,50.00
13.8461,600.01,50.00,100.00,247075.00,2000.14,34541.01,50.00,200.00,7602.02,8702.66,0.00,0.00,1150.05,0.00,200.00
14.1461,500.01,0.00,50.00,237416.58,3400.40,30031.01,50.00,50.00,8602.59,8502.53,0.00,0.00,1000.04,100.00,250.00
14.4461,350.00,50.00,50.00,238026.39,3500.42,29429.78,50.00,100.00,10103.57,7251.84,150.00,0.00,1400.07,0.00,150.00
14.7461,200.00,0.00,100.00,233453.37,2700.25,32335.95,100.00,150.00,8402.47,8152.33,0.00,0.00,850.03,0.00,50.00
15.0461,100.00,0.00,150.00,240567.58,3900.52,25923.11,0.00,50.00,9903.43,8152.33,0.00,0.00,1150.05,0.00,100.00
15.3461,300.00,50.00,50.00,241075.88,3600.45,30231.42,0.00,0.00,8752.68,9253.00,50.00,50.00,1450.07,0.00,150.00
15.6462,250.00,0.00,0.00,235282.40,3000.31,27425.86,50.00,0.00,10053.54,8402.47,50.00,0.00,1200.05,0.00,100.00
15.9462,100.00,0.00,50.00,242092.50,2700.25,27526.05,0.00,150.00,8802.71,8402.47,0.00,0.00,700.02,0.00,50.00
16.2462,450.01,0.00,0.00,237619.85,2700.25,30732.47,200.00,150.00,9152.93,8902.78,0.00,0.00,800.02,0.00,200.00
16.5462,350.00,0.00,50.00,241279.20,1500.08,27626.24,50.00,100.00,10003.50,8202.36,50.00,0.00,1200.05,0.00,50.00
16.8462,200.00,0.00,50.00,237823.12,3400.40,32636.62,150.00,100.00,9803.36,8902.78,0.00,0.00,850.03,0.00,200.00
17.1462,300.00,0.00,100.00,230811.84,3300.37,27926.82,50.00,50.00,7151.79,7501.97,50.00,0.00,750.02,50.00,100.00
17.4462,350.00,0.00,100.00,235587.28,3200.35,29630.18,100.00,150.00,9953.47,9553.20,0.00,0.00,950.03,50.00,50.00
17.7463,200.00,0.00,100.00,242600.83,3600.45,27125.30,0.00,150.00,8852.74,10704.02,0.00,0.00,650.01,100.00,50.00
18.0463,100.00,0.00,0.00,225123.95,3200.35,30732.47,100.00,100.00,8052.27,9002.84,0.00,0.00,600.01,100.00,150.00
18.3463,100.00,50.00,200.00,242905.86,3500.42,28828.58,150.00,150.00,9953.47,8752.69,0.00,0.00,1000.04,0.00,50.00
18.6463,350.00,50.00,50.00,235079.17,3100.33,32436.17,50.00,50.00,9953.47,7552.00,50.00,0.00,1050.04,0.00,50.00
18.9463,350.00,0.00,150.00,237619.85,2800.27,26924.93,0.00,100.00,9152.93,9002.84,50.00,0.00,1250.06,0.00,200.00
19.2463,200.00,0.00,50.00,228069.19,3400.40,32335.95,100.00,50.00,8402.47,9403.10,0.00,50.00,750.02,0.00,100.00
19.5463,450.01,0.00,0.00,236705.15,2400.20,28027.01,0.00,400.01,10303.72,8402.47,0.00,0.00,600.01,0.00,150.00
19.8464,250.00,0.00,100.00,227053.54,2800.27,31133.33,150.00,50.00,10053.54,9453.13,0.00,0.00,1100.04,100.00,0.00
20.1464,150.00,0.00,100.00,244227.64,2500.21,29028.97,50.00,150.00,9353.06,9403.10,50.00,0.00,700.02,50.00,150.00
20.4464,150.00,0.00,0.00,233453.37,2700.25,29630.18,0.00,100.00,9253.00,8102.30,50.00,0.00,1050.04,0.00,100.00
20.7464,300.00,0.00,200.00,241787.50,3400.40,31534.19,100.00,100.00,11354.51,7451.95,0.00,0.00,750.02,0.00,100.00
21.0464,300.00,0.00,100.00,233453.37,4100.58,29229.38,200.00,0.00,9052.87,8752.69,0.00,0.00,1100.04,50.00,50.00
21.3464,650.01,0.00,50.00,227866.04,4700.76,26123.47,50.00,100.00,10103.57,8952.81,0.00,0.00,950.03,50.00,50.00
21.6465,550.01,0.00,50.00,228678.61,3800.50,25822.93,50.00,50.00,8752.68,9202.97,50.00,0.00,1100.04,100.00,0.00
21.9465,200.00,0.00,150.00,239551.05,3200.35,28427.79,200.00,50.00,10103.57,8902.78,0.00,0.00,1300.06,0.00,300.00
22.2465,500.01,50.00,0.00,243922.61,3800.50,32636.62,50.00,200.00,8952.81,8752.69,0.00,0.00,950.03,0.00,50.00
22.5465,450.01,0.00,50.00,239347.75,4300.64,30932.89,50.00,150.00,8552.56,9052.87,100.00,0.00,950.03,0.00,100.00
22.8465,300.00,0.00,0.00,238737.89,3500.42,29830.59,50.00,100.00,10704.01,8902.78,0.00,0.00,700.02,50.00,100.00
23.1465,300.00,0.00,200.00,241380.83,2300.18,28527.98,0.00,100.00,9953.47,9503.17,0.00,0.00,1050.04,0.00,100.00
23.4465,150.00,0.00,0.00,244431.01,3200.35,29129.17,50.00,100.00,10153.61,9853.40,0.00,0.00,1150.05,50.00,100.00
23.7466,350.00,0.00,100.00,235892.14,3100.33,28227.40,0.00,0.00,10303.72,8552.56,0.00,0.00,900.03,100.00,100.00
24.0466,450.01,0.00,50.00,234672.71,2800.27,27526.05,50.00,0.00,9152.93,8202.36,0.00,0.00,1100.04,0.00,100.00
24.3466,500.01,0.00,0.00,242092.50,3000.31,26524.19,50.00,50.00,9353.06,7902.19,0.00,0.00,1200.05,100.00,150.00
24.6466,300.00,0.00,100.00,232742.14,3100.33,35443.18,50.00,0.00,9303.03,8252.39,0.00,0.00,1050.04,0.00,150.00
24.9466,150.00,0.00,0.00,237416.58,2800.27,29630.18,50.00,150.00,9803.36,8802.72,0.00,0.00,1350.06,50.00,100.00
25.2466,350.00,0.00,150.00,232234.13,2900.29,28527.98,50.00,50.00,8352.44,8352.45,0.00,50.00,1050.04,0.00,50.00
25.5466,150.00,0.00,0.00,235282.40,4200.61,29429.78,0.00,0.00,9202.96,9953.47,50.00,0.00,1100.04,0.00,250.00
25.8467,300.00,0.00,0.00,244329.32,1900.12,30031.01,100.00,150.00,9903.43,8802.72,0.00,0.00,1250.06,0.00,50.00
26.1467,400.01,0.00,0.00,234063.01,4100.58,27926.82,150.00,150.00,10904.16,7902.19,0.00,0.00,1250.06,100.00,100.00
26.4467,200.00,0.00,50.00,242092.50,3000.31,28127.20,100.00,50.00,8502.53,8252.39,150.00,0.00,1250.06,50.00,250.00
26.7467,300.00,0.00,50.00,238941.16,3800.50,24520.68,50.00,150.00,10203.64,7652.05,0.00,0.00,950.03,100.00,0.00
27.0467,450.01,50.00,50.00,235384.03,3200.35,29429.78,200.00,50.00,10103.57,7552.00,0.00,0.00,950.03,0.00,50.00
27.3467,150.00,0.00,0.00,231116.60,3200.35,28427.79,100.00,200.00,9002.84,8002.24,0.00,0.00,950.03,50.00,100.00
27.6468,200.00,0.00,200.00,239957.64,3800.50,30031.01,100.00,250.00,8702.65,9002.84,50.00,0.00,600.01,0.00,50.00
27.9468,450.01,50.00,150.00,246159.72,3700.47,28828.58,100.00,50.00,8952.81,8652.62,0.00,0.00,1400.07,0.00,200.00
28.2468,200.00,0.00,200.00,238839.53,3000.31,28027.01,0.00,200.00,8702.65,9703.30,0.00,0.00,950.03,100.00,150.00
28.5468,300.00,0.00,50.00,240872.56,3400.40,27726.43,0.00,50.00,9102.90,9753.33,50.00,0.00,1050.04,50.00,200.00
28.8468,50.00,0.00,0.00,231421.36,2900.29,31033.11,0.00,150.00,9303.03,9503.17,0.00,0.00,950.03,0.00,50.00
29.1468,300.00,0.00,100.00,237213.31,2900.29,26123.47,0.00,100.00,9253.00,7852.16,0.00,0.00,1650.10,50.00,0.00
29.4468,250.00,0.00,0.00,235993.77,2300.18,31433.97,100.00,0.00,10353.75,8202.36,0.00,0.00,1400.07,50.00,50.00
29.7469,300.00,50.00,0.00,229288.09,2900.29,27526.05,100.00,100.00,9703.30,9002.84,0.00,0.00,1050.04,0.00,150.00
30.0469,50.00,0.00,100.00,230507.06,3300.37,28327.59,50.00,150.00,9253.00,8502.53,0.00,0.00,1200.05,50.00,150.00
30.3469,150.00,50.00,50.00,233250.15,2500.21,27826.62,50.00,150.00,9253.00,9503.17,0.00,100.00,1000.04,0.00,100.00
30.6469,500.01,0.00,0.00,241177.51,3600.45,31935.06,250.00,100.00,9603.23,9202.97,0.00,0.00,950.03,0.00,200.00
30.9469,350.00,0.00,50.00,231116.60,2300.18,30031.01,0.00,150.00,8902.77,10303.72,0.00,0.00,1300.06,0.00,100.00
31.2469,200.00,0.00,0.00,232742.14,1800.11,31033.11,100.00,100.00,8602.59,7952.22,50.00,0.00,1100.04,50.00,50.00
31.5469,250.00,50.00,50.00,228373.90,2400.20,30131.21,100.00,150.00,10804.09,6751.60,50.00,0.00,750.02,0.00,100.00
31.8470,150.00,0.00,50.00,234367.87,2900.29,26023.29,50.00,50.00,8752.68,8202.36,150.00,0.00,1250.06,50.00,0.00
32.1470,400.01,0.00,100.00,236501.90,3500.42,28828.58,100.00,150.00,9703.30,9653.27,0.00,0.00,600.01,0.00,100.00
32.4470,400.01,0.00,150.00,239449.39,3100.33,28628.18,0.00,100.00,8402.47,9503.17,0.00,50.00,900.03,100.00,50.00
32.7470,150.00,100.00,150.00,239449.39,3600.45,29129.17,0.00,150.00,9052.87,9853.40,0.00,0.00,900.03,100.00,100.00
33.0470,400.01,50.00,0.00,241990.82,2600.23,34741.49,100.00,200.00,8952.81,8652.62,50.00,0.00,700.02,50.00,50.00
33.3470,250.00,0.00,0.00,240059.30,3800.50,30532.05,0.00,300.00,8252.38,8602.59,0.00,0.00,400.01,50.00,150.00
33.6471,150.00,0.00,0.00,235790.53,3100.33,28127.20,50.00,0.00,7652.05,7902.19,0.00,0.00,950.03,50.00,100.00
33.9471,350.00,0.00,0.00,236501.90,3700.47,27626.24,50.00,50.00,8652.62,9653.27,100.00,0.00,650.01,0.00,0.00
34.2471,150.00,0.00,50.00,230507.06,3500.42,30632.26,100.00,0.00,8902.77,8502.53,0.00,50.00,1150.05,50.00,100.00
34.5471,400.01,0.00,50.00,237823.12,2800.27,34340.54,0.00,150.00,9503.16,8502.53,150.00,50.00,1200.05,100.00,200.00
34.8471,500.01,0.00,0.00,224819.31,3100.33,29730.39,50.00,200.00,8052.27,7752.11,0.00,0.00,1250.06,0.00,150.00
35.1471,200.00,0.00,50.00,227764.50,2700.25,29229.38,100.00,200.00,8152.33,9253.00,100.00,0.00,1050.04,50.00,250.00
35.4471,400.01,0.00,50.00,233046.95,2800.27,28427.79,0.00,0.00,9953.47,9653.27,0.00,0.00,1200.05,0.00,300.00
35.7472,100.00,0.00,100.00,234774.32,2400.20,31834.84,200.00,0.00,9503.16,9403.10,0.00,0.00,850.03,0.00,150.00
36.0472,150.00,0.00,50.00,240770.90,2000.14,29028.97,300.00,50.00,9253.00,10053.54,50.00,0.00,750.02,50.00,250.00
36.3472,250.00,0.00,0.00,240059.30,3000.31,32235.72,150.00,100.00,10704.01,6801.62,50.00,0.00,1150.05,50.00,100.00
36.6472,200.00,0.00,50.00,237518.21,3000.31,31734.62,150.00,0.00,8352.44,8152.33,0.00,0.00,900.03,50.00,50.00
36.9472,250.00,0.00,0.00,229491.24,3600.45,30632.26,0.00,250.00,8852.74,8552.56,0.00,0.00,1100.04,0.00,200.00
37.2472,350.00,50.00,50.00,235079.17,4400.67,29630.18,100.00,100.00,8402.47,8952.81,0.00,0.00,1050.04,0.00,250.00
37.5472,450.01,0.00,50.00,236298.66,3600.45,32235.72,50.00,200.00,9453.13,8252.39,0.00,0.00,1100.04,0.00,100.00
37.8473,300.00,0.00,50.00,236501.90,3500.42,28928.78,50.00,100.00,8502.53,8202.36,50.00,0.00,1400.07,50.00,50.00
38.1473,250.00,0.00,50.00,238026.39,3500.42,29129.17,100.00,200.00,10053.54,8302.42,0.00,0.00,900.03,0.00,50.00
38.4473,200.00,0.00,0.00,230913.43,3500.42,31133.33,50.00,0.00,9853.40,8552.56,50.00,0.00,1200.05,50.00,0.00
38.7473,300.00,150.00,0.00,230303.88,4600.73,30031.01,50.00,150.00,8752.68,8502.53,0.00,0.00,850.03,50.00,50.00
39.0473,450.01,0.00,50.00,233250.15,4500.70,28928.78,50.00,200.00,10653.97,8702.66,50.00,0.00,850.03,200.00,50.00
39.3473,750.02,0.00,50.00,236705.15,3000.31,29229.38,50.00,50.00,9052.87,8802.72,0.00,0.00,1050.04,100.00,100.00
39.6474,300.00,0.00,50.00,236705.15,4200.61,27225.49,50.00,100.00,8852.74,8702.66,0.00,0.00,700.02,0.00,100.00
39.9474,100.00,0.00,100.00,240770.90,2500.21,28828.58,150.00,100.00,9853.40,10403.79,0.00,0.00,650.01,50.00,250.00
40.2474,150.00,0.00,0.00,245651.25,3400.40,25322.05,100.00,150.00,9403.10,9653.27,0.00,0.00,1250.06,0.00,400.01
40.5474,300.00,0.00,0.00,237010.03,2400.20,30131.21,250.00,100.00,7902.19,8852.75,50.00,0.00,850.03,0.00,100.00
40.8474,150.00,0.00,50.00,229389.65,1900.12,27225.49,150.00,200.00,9102.90,9653.27,50.00,50.00,1150.05,100.00,50.00
41.1474,300.00,0.00,50.00,231319.80,3300.37,28127.20,250.00,300.00,9303.03,8002.24,150.00,0.00,1300.06,0.00,100.00
41.4474,300.00,0.00,0.00,237111.67,2400.20,30331.63,150.00,50.00,9102.90,8652.62,0.00,0.00,1500.08,0.00,250.00
41.7475,350.00,50.00,50.00,234672.71,3200.35,30832.68,0.00,150.00,9853.40,8652.62,50.00,0.00,800.02,0.00,1950.14
42.0475,9853.29,0.00,150.00,463240.97,865609.38,4998901.17,350.00,400.01,12955.87,9253.00,300.00,0.00,4350.67,1300.06,5251.01
42.3475,23068.03,0.00,200.00,535139.70,1713727.73,8801095.20,750.02,150.00,8352.44,8552.56,250.00,42864.92,5200.96,1200.05,300.00
42.6475,23819.22,150.00,200.00,436638.96,1361516.20,7247816.11,500.01,600.01,10353.75,8202.36,350.00,0.00,4600.75,1100.04,450.01
42.9475,22467.10,0.00,150.00,433857.81,1309453.82,9052315.30,1500.08,450.01,9753.33,9653.27,3700.48,700.02,4600.75,1300.06,250.00
43.2475,25722.42,150.00,250.00,464582.62,1473666.10,11022706.90,1000.03,250.00,22617.90,9102.90,300.00,0.00,4250.64,1000.04,250.00
43.5476,26824.38,0.00,350.00,405560.84,1234255.25,11817240.43,750.02,300.00,9653.26,10053.54,4800.81,0.00,5551.09,1300.06,400.01
43.8476,22266.80,0.00,150.00,407411.33,1247630.49,11099153.25,650.01,350.00,8602.59,9052.87,200.00,50.00,11955.06,1450.07,300.00
44.1476,21766.05,0.00,50.00,404121.70,1287946.43,12307970.15,600.01,550.01,9753.33,7051.74,15808.83,1950.13,6101.32,1050.04,450.01
44.4476,28778.05,0.00,350.00,427267.48,1342981.09,12824341.14,1150.05,450.01,10053.54,8352.45,350.00,200.00,5851.21,1300.06,100.00
44.7476,22366.95,150.00,50.00,422944.19,1365035.37,13218020.76,1150.05,200.00,9953.47,9303.03,350.00,0.00,5751.17,1500.08,100.00
45.0476,23919.38,0.00,50.00,420371.44,1613493.83,13609993.34,1250.05,300.00,8202.36,9002.84,500.01,0.00,7201.84,1150.05,150.00
45.3476,23368.50,50.00,300.00,429120.70,1397005.17,14032525.37,1350.06,250.00,8902.77,9052.87,450.01,50.00,7702.10,1750.11,250.00
45.6477,25371.81,50.00,450.01,437257.08,1385674.85,13978413.67,1500.08,350.00,13706.58,9102.90,450.01,0.00,6651.57,1950.13,150.00
45.9477,26173.21,50.00,200.00,421503.37,1374950.88,14489747.13,1050.04,250.00,39604.85,9052.87,250.00,0.00,6851.66,1300.06,100.00
46.2477,24019.55,50.00,150.00,419033.74,1403151.83,14544515.38,950.03,650.01,8352.44,8852.75,250.00,0.00,7001.74,2050.15,150.00
46.5477,23268.34,0.00,200.00,418313.48,1311677.08,14542259.23,1250.05,350.00,10653.97,8302.42,400.01,150.00,6201.36,1450.07,50.00
46.8477,25872.68,50.00,300.00,416564.50,1439080.70,15215211.55,650.01,200.00,9703.30,7251.84,200.00,0.00,8502.56,1350.06,200.00
47.1477,24921.04,0.00,50.00,432518.90,1377554.60,14451774.64,900.03,350.00,8702.65,9102.90,250.00,0.00,6451.47,1650.10,450.01
47.4478,25772.50,0.00,50.00,404121.70,1383297.03,14923750.88,650.01,50.00,9102.90,8702.66,450.01,0.00,6601.54,1800.11,350.00
47.7478,24720.70,0.00,350.00,420577.25,1415314.39,14979915.79,750.02,550.01,9853.40,8952.81,250.00,0.00,6101.32,1300.06,250.00
48.0478,24620.54,0.00,150.00,418930.81,1430698.88,14977564.15,950.03,500.01,9102.90,8102.30,200.00,50.00,7451.97,1150.05,100.00
48.3478,26724.20,0.00,150.00,414507.13,1490358.40,14341509.97,1350.06,400.01,9653.26,8802.72,400.01,0.00,6951.71,1850.12,150.00
48.6478,25421.89,0.00,250.00,404944.04,1432446.58,14828312.32,950.03,500.01,9503.16,9002.84,300.00,0.00,7451.97,1700.10,0.00
48.9478,29178.84,0.00,300.00,418004.83,1462633.01,14992640.94,1000.03,100.00,9152.93,9653.27,550.01,0.00,6351.43,2050.15,300.00
49.2478,26874.47,0.00,250.00,410907.37,1429034.41,15054380.56,600.01,200.00,9453.13,8852.75,400.01,0.00,5601.11,1800.11,150.00
49.5478,26824.38,0.00,250.00,418416.41,1397468.84,14879917.18,1000.03,550.01,8952.81,8452.50,450.01,0.00,6751.61,1250.06,200.00
49.8479,28126.80,0.00,250.00,412861.43,1459030.61,15220834.01,1100.04,350.00,8952.81,9553.20,500.01,0.00,6201.36,1500.08,100.00
50.1479,27575.76,0.00,50.00,405355.22,1403734.40,14909079.96,1400.07,350.00,9403.10,9353.07,400.01,0.00,5901.23,2100.16,200.00
50.4479,27124.93,0.00,100.00,415741.50,1404970.87,15607458.69,1050.04,350.00,10103.57,9503.17,550.01,0.00,7401.94,1500.08,50.00
50.7479,28427.38,0.00,150.00,418519.29,1396636.61,14812614.79,1300.06,350.00,9403.10,10053.54,300.00,0.00,6301.41,1750.11,300.00
51.0479,27425.48,0.00,50.00,402168.82,1435157.30,15149138.70,1200.05,250.00,10103.57,8802.72,500.01,0.00,6701.59,1550.09,100.00
51.3479,27124.93,50.00,250.00,418107.71,1445108.48,14985490.50,1250.05,100.00,9603.23,8202.36,450.01,0.00,6401.45,2300.19,50.00
51.6480,30381.27,0.00,150.00,421091.75,1460421.64,14632624.46,950.03,450.01,9803.36,7902.19,200.00,50.00,7101.79,1450.07,150.00
51.9480,26523.83,0.00,150.00,412655.71,1378256.05,15288983.95,1000.03,200.00,9953.47,8802.72,450.01,100.00,6851.66,1250.06,150.00
52.2480,25822.59,50.00,100.00,405458.03,1376781.81,14038899.87,1200.05,600.01,9603.23,9703.30,300.00,0.00,6501.50,1950.13,250.00
52.5480,24870.96,0.00,450.01,394462.62,1362455.44,13705754.22,1150.05,250.00,9753.33,8852.75,300.00,100.00,7051.76,1900.13,100.00
52.8480,27776.14,0.00,300.00,406588.87,1388754.13,14421262.95,1000.03,500.01,9403.10,9002.84,50.00,0.00,6151.34,1450.07,50.00
53.1480,27926.42,0.00,100.00,403299.41,1372561.17,14532601.97,650.01,250.00,9353.06,8902.78,150.00,0.00,6751.61,2000.14,150.00
53.4480,24820.87,0.00,400.01,420988.87,1294913.45,15036355.26,750.02,250.00,8752.68,8502.53,250.00,0.00,5100.92,2000.14,150.00
