D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_c07.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 13:21:00 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3483,150.00,0.00,100.00,253076.59,2600.23,35844.17,0.00,100.00,8602.59,9603.23,0.00,0.00,1250.06,150.00,150.00
0.6483,300.00,0.00,0.00,245549.56,3600.45,31233.54,0.00,300.00,9553.20,8602.59,0.00,0.00,1400.07,50.00,50.00
0.9483,200.00,0.00,250.00,253483.57,4100.58,30732.47,100.00,150.00,10053.54,8902.78,0.00,0.00,1250.06,0.00,100.00
1.2483,450.01,0.00,150.00,248905.74,2800.27,29129.17,100.00,100.00,10053.54,9253.00,0.00,0.00,1200.05,50.00,200.00
1.5483,100.00,0.00,50.00,246261.43,3200.35,33137.75,0.00,50.00,10003.50,8952.81,0.00,0.00,800.02,0.00,200.00
1.8484,250.00,0.00,200.00,250940.16,3700.47,30732.47,100.00,50.00,9853.40,9152.94,0.00,0.00,850.03,0.00,150.00
2.1484,350.00,0.00,100.00,241889.16,2200.17,31634.41,150.00,150.00,10103.57,9202.97,100.00,0.00,1200.05,100.00,200.00
2.4484,100.00,0.00,100.00,252669.63,2200.17,34841.73,100.00,100.00,9152.93,8902.78,0.00,0.00,900.03,0.00,150.00
2.7484,200.00,0.00,0.00,251550.54,3500.42,33037.52,50.00,0.00,11154.36,7351.90,0.00,0.00,800.02,0.00,300.00
3.0484,350.00,0.00,50.00,248295.46,3100.33,30532.05,0.00,100.00,10053.54,9152.94,0.00,0.00,800.02,50.00,150.00
3.3484,400.01,0.00,150.00,244024.29,2700.25,30131.21,150.00,100.00,10653.97,8302.42,0.00,0.00,750.02,0.00,250.00
3.6485,100.00,0.00,50.00,256841.55,3400.40,35743.92,150.00,100.00,10453.83,9303.03,150.00,0.00,800.02,100.00,100.00
3.9485,450.01,0.00,100.00,248295.46,3300.37,34340.54,50.00,100.00,9403.10,7251.84,0.00,0.00,1000.04,100.00,300.00
4.2485,150.00,50.00,150.00,248804.03,4300.64,35643.67,0.00,50.00,8702.65,9403.10,0.00,0.00,1050.04,100.00,0.00
4.5485,200.00,0.00,0.00,249210.86,3300.37,37147.43,100.00,100.00,9102.90,8602.59,0.00,0.00,700.02,0.00,200.00
4.8485,400.01,0.00,50.00,245651.25,2500.21,35643.67,150.00,150.00,9403.10,9803.37,0.00,0.00,900.03,0.00,0.00
5.1485,100.00,0.00,100.00,235282.40,1900.12,31834.84,0.00,50.00,8502.53,9403.10,0.00,50.00,900.03,100.00,100.00
5.4485,400.01,50.00,50.00,250024.63,3200.35,31433.97,50.00,50.00,9453.13,9353.07,100.00,0.00,1050.04,50.00,200.00
