D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_c37.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 14:53:40 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3448,250.00,0.00,150.00,298013.57,11304.39,34440.77,350.00,350.00,9603.23,8352.45,600.01,350.00,1250.06,150.00,300.00
0.6448,350.00,50.00,100.00,314759.86,8902.72,35743.92,100.00,100.00,11204.39,8702.66,500.01,400.01,1150.05,500.01,650.02
0.9448,300.00,0.00,0.00,339198.63,7401.88,32636.62,300.00,150.00,10153.61,8302.42,650.01,400.01,750.02,50.00,250.00
1.2448,200.00,50.00,100.00,308835.23,8602.54,34841.73,150.00,50.00,9553.20,8752.69,500.01,1550.08,1350.06,100.00,400.01
1.5448,200.00,0.00,50.00,303627.59,10703.94,33739.13,150.00,50.00,11604.71,8202.36,1050.04,450.01,1150.05,100.00,450.01
1.8448,350.00,0.00,300.00,340631.45,9202.91,29730.39,200.00,100.00,9553.20,8402.47,800.02,500.01,1400.07,150.00,450.01
2.1449,250.00,50.00,150.00,295156.35,10003.44,34340.54,350.00,50.00,9202.96,9403.10,550.01,650.01,1250.06,200.00,500.01
2.4449,600.01,50.00,0.00,297605.37,11404.47,63839.96,350.00,100.00,11254.43,8202.36,400.01,300.00,1200.05,100.00,400.01
2.7449,350.00,50.00,200.00,333366.46,8502.48,34240.30,0.00,150.00,9052.87,8252.39,700.02,500.01,1000.04,0.00,600.01
3.0449,300.00,0.00,50.00,322424.58,9803.30,31333.75,150.00,50.00,9253.00,9102.90,450.01,550.01,1100.04,150.00,700.02
3.3449,150.00,0.00,100.00,310775.78,13506.27,30331.63,50.00,100.00,8602.59,7902.19,600.01,300.00,1450.07,200.00,600.01
3.6449,500.01,0.00,50.00,316088.13,13306.08,28628.18,50.00,0.00,10603.94,8552.56,650.01,350.00,1300.06,100.00,350.00
3.9449,500.01,0.00,50.00,329786.43,12405.29,30131.21,0.00,150.00,11254.43,8552.56,800.02,550.01,1400.07,300.00,400.01
4.2450,550.01,0.00,0.00,324980.35,9603.17,30832.68,100.00,100.00,10303.72,8602.59,600.01,150.00,1100.04,200.00,400.01
4.5450,350.00,0.00,150.00,291993.65,7301.83,32736.84,50.00,150.00,11854.92,7802.13,600.01,550.01,1200.05,100.00,550.01
4.8450,350.00,50.00,200.00,308324.58,8402.43,34240.30,50.00,300.00,10403.79,8752.69,400.01,300.00,1400.07,150.00,750.02
5.1450,400.01,0.00,150.00,297503.32,10103.51,34140.07,200.00,200.00,9803.36,8952.81,550.01,400.01,1450.07,200.00,300.00
5.4450,550.01,0.00,100.00,314351.20,7902.15,34039.83,50.00,950.03,10603.94,8402.47,750.02,350.00,1250.06,100.00,100.00
5.7450,150.00,0.00,200.00,332650.39,11304.39,32536.39,200.00,150.00,10253.68,8102.30,850.03,400.01,1100.04,150.00,650.02
6.0451,550.01,0.00,50.00,323037.94,12605.46,32135.50,100.00,100.00,10253.68,10453.83,850.03,450.01,1200.05,150.00,250.00
6.3451,500.01,0.00,150.00,322629.03,11604.63,31734.62,100.00,50.00,9553.20,8902.78,750.02,600.01,1050.04,0.00,250.00
6.6451,250.00,0.00,100.00,312512.30,10003.44,31333.75,100.00,150.00,9953.47,9052.87,150.00,750.02,1700.10,150.00,200.00
6.9451,600.01,50.00,150.00,327741.11,8602.54,31133.33,150.00,150.00,9653.26,8752.69,300.00,400.01,1150.05,150.00,400.01
7.2451,500.01,100.00,0.00,562230.71,11904.87,31634.41,100.00,50.00,11404.55,8852.75,750.02,350.00,1100.04,100.00,350.00
7.5451,250.00,50.00,100.00,306997.02,7802.09,29830.59,0.00,50.00,9903.43,7251.84,350.00,550.01,850.03,100.00,350.00
7.8451,350.00,0.00,150.00,291789.62,9703.23,30732.47,100.00,350.00,10653.97,7752.11,700.02,500.01,1200.05,50.00,450.01
8.1452,450.01,0.00,50.00,317927.47,10703.94,31033.11,50.00,100.00,10603.94,9002.84,1100.04,400.01,1300.06,100.00,200.00
8.4452,450.01,50.00,100.00,279553.44,10603.86,29730.39,100.00,150.00,10303.72,9403.10,400.01,500.01,1300.06,100.00,400.01
8.7452,300.00,0.00,50.00,337868.29,7101.73,31433.97,100.00,0.00,9253.00,8902.78,650.01,300.00,1250.06,50.00,500.01
9.0452,300.00,0.00,50.00,337970.61,8202.31,31033.11,100.00,150.00,9903.43,9002.84,400.01,600.01,1550.09,0.00,500.01
9.3452,500.01,0.00,0.00,304546.44,7201.78,32937.30,50.00,200.00,9503.16,9553.20,700.02,350.00,900.03,100.00,300.00
9.6452,450.01,200.00,50.00,322629.03,7301.83,33939.60,0.00,200.00,10003.50,8802.72,400.01,250.00,1100.04,50.00,400.01
9.9452,350.00,50.00,50.00,275477.00,9002.78,34240.30,150.00,250.00,9603.23,8302.42,600.01,400.01,950.03,0.00,350.00
