D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_b30.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 12:55:56 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3448,150.00,0.00,0.00,232640.53,3300.37,33338.21,150.00,150.00,10804.09,7802.13,50.00,50.00,500.01,100.00,150.00
0.6448,350.00,0.00,100.00,254501.05,2600.23,32636.62,100.00,200.00,10954.20,8002.24,100.00,50.00,1200.05,0.00,150.00
0.9449,300.00,0.00,50.00,237823.12,5100.89,32035.28,50.00,50.00,11204.39,7952.22,0.00,0.00,950.03,200.00,250.00
1.2449,250.00,0.00,100.00,230100.73,3500.42,37047.18,100.00,50.00,9803.36,7151.79,100.00,0.00,1300.06,50.00,200.00
1.5449,300.00,0.00,0.00,254094.04,2400.20,30732.47,50.00,50.00,10603.94,8702.66,100.00,250.00,1650.10,50.00,0.00
1.8449,250.00,0.00,150.00,234266.24,2500.21,34340.54,0.00,100.00,10103.57,8602.59,100.00,0.00,650.01,0.00,350.00
2.1449,500.01,0.00,50.00,248397.17,3800.50,33739.13,50.00,100.00,10553.90,8602.59,100.00,100.00,1050.04,100.00,150.00
2.4449,350.00,50.00,50.00,238941.16,2800.27,30732.47,100.00,100.00,11304.47,8952.81,50.00,50.00,950.03,150.00,50.00
2.7450,300.00,0.00,0.00,236705.15,3400.40,32636.62,50.00,100.00,10503.86,9303.03,50.00,0.00,1100.04,50.00,150.00
3.0450,250.00,0.00,100.00,240465.92,2600.23,33839.36,200.00,50.00,10653.97,9202.97,50.00,50.00,1050.04,150.00,300.00
3.3450,300.00,50.00,100.00,233758.20,2300.18,29630.18,100.00,100.00,9653.26,9052.87,100.00,50.00,1350.06,50.00,100.00
3.6450,250.00,0.00,50.00,230710.23,3800.50,37147.43,100.00,100.00,10153.61,8452.50,150.00,0.00,900.03,150.00,200.00
3.9450,50.00,0.00,0.00,242600.83,3800.50,29730.39,150.00,150.00,9953.47,8402.47,50.00,100.00,800.02,100.00,50.00
4.2450,600.01,0.00,150.00,232132.54,3900.52,32035.28,0.00,100.00,9303.03,8302.42,50.00,0.00,1000.04,0.00,150.00
4.5450,400.01,0.00,0.00,223600.81,2100.15,34140.07,100.00,100.00,11404.55,8552.56,0.00,50.00,950.03,100.00,50.00
4.8451,350.00,0.00,100.00,217611.23,3100.33,30832.68,100.00,100.00,9853.40,9303.03,100.00,50.00,1000.04,50.00,100.00
5.1451,300.00,0.00,100.00,231015.01,2800.27,30431.84,0.00,200.00,11654.75,9453.13,100.00,50.00,1000.04,50.00,50.00
5.4451,250.00,50.00,100.00,240872.56,3300.37,30932.89,100.00,50.00,9903.43,8302.42,50.00,0.00,700.02,50.00,0.00
5.7451,150.00,0.00,100.00,228577.05,4200.61,33939.60,100.00,100.00,9753.33,8502.53,250.00,100.00,1000.04,100.00,150.00
6.0451,200.00,0.00,0.00,227561.35,3100.33,33037.52,250.00,150.00,11404.55,8352.45,100.00,150.00,1200.05,0.00,50.00
6.3451,300.00,0.00,0.00,234672.71,2900.29,33638.90,100.00,100.00,10203.64,9353.07,0.00,0.00,950.03,200.00,250.00
6.6451,350.00,0.00,0.00,240465.92,3200.35,33739.13,0.00,100.00,11104.32,9753.33,50.00,150.00,950.03,0.00,200.00
6.9452,300.00,0.00,0.00,235282.40,2800.27,31734.62,300.00,50.00,11054.28,8102.30,200.00,50.00,1250.06,0.00,150.00
7.2452,50.00,0.00,50.00,243312.55,3500.42,32536.39,0.00,100.00,9803.36,8202.36,50.00,100.00,1150.05,150.00,450.01
7.5452,350.00,50.00,150.00,233046.95,2600.23,30431.84,0.00,250.00,10754.05,9202.97,0.00,50.00,1100.04,0.00,100.00
7.8452,400.01,0.00,100.00,228983.35,3000.31,31834.84,50.00,50.00,11304.47,7952.22,50.00,50.00,1150.05,100.00,100.00
8.1452,300.00,0.00,0.00,247583.52,2700.25,35844.17,50.00,100.00,9803.36,8102.30,50.00,50.00,550.01,50.00,250.00
