D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_c19.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 13:50:13 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3449,350.00,0.00,50.00,243312.55,3200.35,30231.42,0.00,0.00,10653.97,9453.13,50.00,0.00,1200.05,0.00,150.00
0.6449,600.01,0.00,100.00,233758.20,3200.35,31935.06,100.00,50.00,9353.06,9753.33,50.00,0.00,850.03,0.00,50.00
0.9449,300.00,0.00,150.00,244227.64,2300.18,27926.82,50.00,200.00,7752.10,9503.17,0.00,0.00,600.01,100.00,200.00
1.2449,200.00,0.00,0.00,238128.03,2900.29,32436.17,100.00,200.00,8652.62,9653.27,50.00,0.00,750.02,0.00,50.00
1.5449,200.00,0.00,0.00,236501.90,2700.25,30532.05,100.00,50.00,9453.13,8952.81,0.00,0.00,1100.04,0.00,50.00
1.8449,250.00,0.00,50.00,236501.90,4200.61,31634.41,150.00,150.00,9303.03,9102.90,0.00,0.00,800.02,0.00,0.00
2.1450,350.00,0.00,0.00,225936.40,4100.58,32135.50,50.00,200.00,10003.50,9353.07,0.00,0.00,1150.05,0.00,50.00
2.4450,300.00,50.00,0.00,229694.38,2600.23,30231.42,100.00,50.00,9703.30,9102.90,50.00,0.00,550.01,0.00,0.00
2.7450,350.00,0.00,0.00,231319.80,3100.33,25923.11,150.00,250.00,10153.61,8452.50,50.00,0.00,1200.05,50.00,50.00
3.0450,650.01,50.00,50.00,233554.98,2900.29,26724.56,50.00,100.00,9303.03,9303.03,0.00,0.00,850.03,50.00,50.00
3.3450,150.00,0.00,50.00,237823.12,3400.40,31534.19,100.00,50.00,8602.59,9403.10,0.00,50.00,850.03,0.00,50.00
3.6450,600.01,0.00,0.00,231319.80,3600.45,28928.78,0.00,100.00,8902.77,8052.27,50.00,0.00,800.02,0.00,150.00
3.9451,100.00,50.00,0.00,241482.52,4000.55,28928.78,50.00,250.00,9603.23,7852.16,100.00,0.00,800.02,0.00,150.00
4.2451,250.00,50.00,0.00,237924.76,3900.52,32536.39,50.00,150.00,8602.59,9253.00,50.00,0.00,550.01,0.00,150.00
4.5451,150.00,0.00,0.00,233758.20,2100.15,29429.78,0.00,100.00,8402.47,8252.39,50.00,0.00,800.02,50.00,100.00
4.8451,200.00,50.00,50.00,240364.26,3100.33,31433.97,0.00,200.00,10203.64,9553.20,0.00,100.00,700.02,50.00,100.00
5.1451,350.00,0.00,0.00,238128.03,2600.23,28628.18,50.00,50.00,8552.56,8902.78,0.00,0.00,800.02,0.00,100.00
5.4451,200.00,0.00,0.00,235892.14,3600.45,29930.80,50.00,250.00,10904.16,8802.72,100.00,0.00,1050.04,0.00,150.00
5.7452,150.00,0.00,0.00,242499.17,3100.33,32135.50,100.00,200.00,8202.36,9253.00,50.00,0.00,1050.04,0.00,150.00
6.0452,200.00,0.00,50.00,232437.33,1800.11,29329.58,100.00,100.00,10003.50,9403.10,0.00,0.00,850.03,0.00,300.00
6.3452,300.00,50.00,50.00,240465.92,3600.45,29730.39,50.00,0.00,9102.90,7852.16,0.00,0.00,900.03,0.00,150.00
6.6452,150.00,50.00,100.00,231116.60,3200.35,33438.44,100.00,50.00,9803.36,9152.94,0.00,0.00,600.01,0.00,100.00
