Cu;1.370
Pb;2.320
K;30.000
Rb;0.855
Ag;0.420
Sr;45.800
Th;0.748
U;0.823
B;1.300
Co;0.730
Eu;0.990
Fe;13.300
La;0.830
Sc;0.590
Tl;0.269
Ti;3.100
Sb;1.060
Cd;0.550
Ga;1.300
Au;0.500
Ni;0.950
