Ag;268
As;340
Au;25
B;351
Ba;453
Cd;244
Co;390
Cr;415
Cu;444
Fe;458
K;461
Li;488
Mn;457
Ni;458.7
Pb;426
Rb;425.7
Sb;415.3
Se;115.2
Sr;515.5
Th;457.2
Ti;437
Tl;61.8
U;461.5
Zn;433
