Ag;23
Al;70916.4378187525
As;27
Au;4
B;50
Ba;67
Be;46
Bi;35
Ca;51457.9172610556
Cd;18
Ce;41.4
Co;40
Cr;42
Cs;32
Cu;42
Dy;51.2
Er;40.1
Eu;41
Fe;103382.741823243
Ga;54
Gd;50.7
Ge;32
Hf;39
Ho;49
In;38
Ir;12
K;24904.4585987261
La;39.1
Li;43
Lu;51.5
Mg;21710.7417514264
Mn;220
Mo;39
Na;26706.6795740562
Nb;42
Nd;44.7
Ni;58
P;860
Pb;50
Pr;45
Pt;6
Rb;37.3
Sb;43
Sc;52
Se;2
Si;248691.629222832
Sm;47.8
Sn;29
Sr;69.4
Ta;40
Tb;47
Th;41
Ti;7431.92688118192
Tl;1
Tm;49
U;41
V;44
W;43
Y;42
Yb;50.9
Zn;54
Zr;42
