Sb;415.3
As;340
Ba;453
Cd;244
Cr;415
Fe;458
Pb;426
Mn;457
Ni;458.7
Rb;425.7
Se;115.2
Ag;268
Sr;515.5
Th;457.2
U;461.5
Cu;444
Tl;61.8
B;351
Co;390
Au;25
Li;488
K;461
Ti;437
Zn;433
