Li;30.0
Be;0.33
B;0.06
Na;0.13
Al;154.0
Si;467427.848606904
K;0.4
Ca;0.5
Ti;57.0
Mn;0.34
Fe;2.2
Cu;0.015
Ga;0.02
Ge;1.7
Sr;0.001
Zr;0.004
Mo;0.001
Ag;0.001
