D:\0 ICPMS Data\User Data\Hakim, Fahmi\24_03_22_ap_ne_FIMI.b\24_03_22_a02.d
Intensity Vs Time,CPS
Acquired      : 22/03/2024 10:01:05 using Batch 24_03_22_ap_ne_FIMI.b
Time [Sec],Li7,B11,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca43,Ca44,Sc45,Ti49,V51,Mn55,Fe56,Fe57,Ni60,Cu63,Zn66,As75,Br81,Rb85,Sr88,Y89,Zr90,Nb93,Sb121,I127,Cs133,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Dy163,Er166,Yb172,Hf178,Ta181,Pb208
2.0785,2000.14,0.00,25021.44,0.00,500.01,14006.75,3000.31,1500.08,2500.22,57112.79,0.00,14006.82,0.00,0.00,0.00,4000.56,90284.72,6501.48,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.2585,500.01,0.00,21015.13,0.00,1000.03,16509.37,1000.03,2000.14,1500.08,59120.85,500.01,11004.21,0.00,0.00,0.00,2000.14,109921.76,3000.32,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.4385,500.01,500.01,24520.59,0.00,0.00,20514.47,2500.22,1500.08,1500.08,56108.87,0.00,11004.21,500.01,0.00,0.00,3000.32,100855.17,6001.26,0.00,0.00,0.00,500.01,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.6186,0.00,0.00,22517.37,0.00,500.01,14507.24,2500.22,2750.26,1000.03,57112.79,0.00,13005.88,500.01,0.00,0.00,4500.71,99344.63,5501.06,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.7986,500.01,500.01,21515.86,0.00,0.00,8502.49,2500.22,5250.95,1000.03,48079.96,1500.08,15007.83,0.00,500.01,0.00,1500.08,86259.94,5501.06,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.9787,1500.08,0.00,18011.11,0.00,1000.03,12004.96,4000.55,2500.22,2750.26,53097.51,0.00,11504.60,0.00,0.00,0.00,3500.43,102869.47,4500.71,500.01,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.1587,1500.08,0.00,26023.19,0.00,500.01,12004.96,4000.55,3000.31,2000.14,58116.79,0.00,7501.96,500.01,0.00,500.01,4500.71,84750.94,4500.71,0.00,0.00,0.00,0.00,1000.04,500.01,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.3388,500.01,0.00,23018.15,0.00,0.00,19012.43,3500.42,3500.42,2250.17,50086.77,500.01,10503.83,0.00,0.00,0.00,3500.43,98337.68,3500.43,0.00,0.00,0.00,500.01,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.5188,500.01,0.00,26023.19,0.00,500.01,15007.75,3000.31,3500.42,2750.26,54603.11,1000.03,9002.82,2000.14,0.00,1000.03,3500.43,106898.93,5501.06,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.6989,500.01,0.00,20514.42,0.00,500.01,11504.55,1000.03,2000.14,1750.11,59622.92,500.01,5000.87,0.00,0.00,0.00,3000.32,94813.96,6501.48,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.8789,500.01,0.00,17009.91,500.01,0.00,19012.43,4000.55,1750.11,1000.03,66653.57,500.01,10003.48,0.00,0.00,500.01,3500.43,98337.68,6501.48,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.0589,500.01,0.00,25021.44,0.00,500.01,15508.27,5000.86,2500.22,2500.22,55105.01,0.00,8502.51,0.00,0.00,0.00,5000.88,100351.64,4000.56,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,2000.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.2390,1000.03,0.00,17009.91,0.00,0.00,12505.38,2000.14,750.02,500.01,69165.35,500.01,12005.01,0.00,0.00,0.00,3500.43,109921.76,4000.56,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.4190,1500.08,0.00,24019.76,0.00,500.01,14507.24,2000.14,4000.55,750.02,52595.67,0.00,9503.14,0.00,0.00,0.00,4500.71,105891.46,2000.14,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,2000.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.5991,0.00,0.00,22016.60,0.00,0.00,15508.27,1000.03,2000.14,1000.03,56610.82,500.01,8002.23,0.00,0.00,0.00,2000.14,98841.15,5000.88,0.00,0.00,0.00,500.01,250.00,0.00,0.00,0.00,0.00,0.00,500.01,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.7791,2500.21,500.01,25522.31,0.00,1500.08,19012.43,500.01,1750.11,1500.08,64644.47,0.00,12505.43,0.00,0.00,0.00,2000.14,97834.24,2500.22,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.9592,1000.03,0.00,16509.34,0.00,0.00,18511.79,2000.14,1750.11,1000.03,58618.82,0.00,8502.51,500.01,0.00,0.00,6001.26,91794.31,8002.24,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.1392,2500.21,0.00,20514.42,0.00,0.00,15007.75,2000.14,1000.03,2250.17,56610.82,500.01,14507.31,1000.03,0.00,0.00,3500.43,99344.63,1500.08,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00
5.3193,0.00,500.01,25522.31,0.00,2000.14,14006.75,3500.42,2250.17,2250.17,51090.28,0.00,8502.51,500.01,0.00,0.00,2000.14,102869.47,2000.14,0.00,0.00,0.00,500.01,1500.08,0.00,0.00,0.00,0.00,0.00,500.01,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.4993,1500.08,0.00,22517.37,0.00,0.00,16008.82,1500.08,1500.08,2500.22,49083.33,500.01,8502.51,0.00,0.00,0.00,3000.32,100855.17,7501.97,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.6794,500.01,0.00,20013.72,0.00,500.01,14507.24,3000.31,2000.14,2000.14,56108.87,500.01,9503.14,0.00,0.00,0.00,3000.32,115969.35,6501.48,0.00,0.00,500.01,1000.04,750.02,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.8594,500.01,0.00,24520.59,0.00,1500.08,13005.82,2000.14,2750.26,1250.05,50588.52,0.00,10003.48,1000.03,0.00,0.00,3500.43,97834.24,500.01,0.00,500.01,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.0394,0.00,0.00,25522.31,0.00,1000.03,15007.75,3500.42,2250.17,2250.17,69667.76,500.01,11004.21,0.00,0.00,0.00,4000.56,96827.41,6001.26,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,500.01,250.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.2195,2000.14,0.00,24019.76,0.00,1000.03,15007.75,1500.08,2250.17,2750.26,60124.99,500.01,11004.21,0.00,0.00,0.00,4500.71,86762.98,4500.71,0.00,0.00,0.00,500.01,1000.04,500.01,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.3995,1000.03,500.01,19513.04,0.00,500.01,18011.16,1000.03,2250.17,1000.03,50086.77,1000.03,7501.96,0.00,0.00,0.00,2500.22,92800.79,6501.48,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,2250.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.5796,1500.08,0.00,21015.13,0.00,500.01,16008.82,1500.08,2250.17,2000.14,61631.33,0.00,12005.01,500.01,0.00,0.00,6001.26,91291.10,3000.32,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,500.01,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.7596,1500.08,0.00,23518.95,0.00,1000.03,15007.75,2500.22,2000.14,2500.22,51592.06,0.00,18511.91,500.01,0.00,0.00,5000.88,101358.72,4500.71,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.9397,1000.03,0.00,26023.19,0.00,500.01,12004.96,1500.08,1000.03,1500.08,50588.52,0.00,9002.82,500.01,0.00,0.00,3000.32,122523.78,1500.08,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.1197,1000.03,500.01,25522.31,0.00,0.00,21015.19,3000.31,3750.49,3250.37,53599.35,0.00,11004.21,0.00,0.00,0.00,2000.14,91291.10,2500.22,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.2998,1500.08,0.00,22517.37,0.00,500.01,13506.28,2000.14,1250.05,1500.08,44568.72,500.01,14006.82,0.00,0.00,0.00,3500.43,88775.30,6001.26,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.4798,500.01,0.00,33538.51,0.00,0.00,17009.95,2500.22,2250.17,1750.11,53599.35,500.01,9503.14,500.01,0.00,0.00,1500.08,97834.24,5000.88,0.00,0.00,0.00,500.01,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.6598,1500.08,0.00,17009.91,0.00,0.00,12505.38,500.01,4750.78,2250.17,64142.23,0.00,7501.96,0.00,0.00,0.00,4500.71,94813.96,6501.48,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,500.01,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.8399,500.01,0.00,22517.37,0.00,1000.03,18511.79,3000.31,3250.36,2000.14,60627.09,500.01,9002.82,0.00,0.00,0.00,5000.88,107402.69,4000.56,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.0199,3500.42,0.00,25522.31,0.00,0.00,15508.27,2500.22,2250.17,2750.26,52093.86,0.00,11004.21,0.00,0.00,0.00,500.01,94813.96,5000.88,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.2000,1500.08,0.00,19012.38,0.00,500.01,15508.27,2000.14,1750.11,250.00,54603.11,500.01,11004.21,0.00,0.00,0.00,6001.26,100351.64,4000.56,0.00,0.00,0.00,500.01,250.00,0.00,0.00,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.3800,1500.08,0.00,23518.95,0.00,1000.03,15508.27,1500.08,2500.22,1500.08,55606.93,1000.03,10503.83,0.00,0.00,0.00,3000.32,106898.93,2500.22,0.00,0.00,0.00,0.00,750.02,500.01,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.5601,1000.03,0.00,22517.37,0.00,0.00,14507.24,1500.08,2750.26,2250.17,53599.35,500.01,16509.47,500.01,0.00,0.00,4000.56,95820.65,3000.32,0.00,0.00,0.00,0.00,1250.06,500.01,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.7401,3000.31,0.00,25021.44,0.00,0.00,16008.82,3500.42,2500.22,1250.05,55105.01,1500.08,12505.43,0.00,0.00,0.00,2000.14,106395.18,3000.32,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.9202,1500.08,0.00,24520.59,0.00,0.00,18511.79,1500.08,1250.05,1750.11,49083.33,500.01,13506.34,500.01,0.00,0.00,2500.22,98841.15,3000.32,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.1002,1000.03,0.00,18511.74,0.00,500.01,14006.75,2000.14,1750.11,1750.11,55606.93,0.00,7501.96,0.00,0.00,0.00,5000.88,89781.56,5501.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.2803,2000.14,0.00,25522.31,0.00,1000.03,19012.43,2000.14,2750.26,2250.17,57112.79,500.01,6001.25,0.00,0.00,0.00,2000.14,90787.90,5000.88,0.00,0.00,0.00,0.00,1000.04,500.01,0.00,0.00,0.00,0.00,500.01,2000.15,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.4603,500.01,0.00,21515.86,0.00,1000.03,11004.17,2000.14,1000.03,2750.26,68160.59,0.00,14507.31,0.00,0.00,0.00,1500.08,95317.29,4000.56,0.00,0.00,0.00,1000.04,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.6403,500.01,0.00,22517.37,0.00,0.00,12505.38,5000.86,1750.11,1750.11,65146.71,500.01,7501.96,0.00,0.00,0.00,2500.22,86762.98,3000.32,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.8204,500.01,0.00,23518.95,0.00,500.01,13506.28,1500.08,1000.03,750.02,56610.82,500.01,10003.48,500.01,0.00,0.00,1000.04,87769.10,5000.88,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.0004,2000.14,0.00,23518.95,0.00,500.01,19513.10,500.01,1500.08,2250.17,54101.22,0.00,10003.48,0.00,0.00,0.00,5000.88,90787.90,2000.14,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1805,500.01,0.00,22517.37,0.00,500.01,16008.82,2500.22,2500.22,2500.22,63137.82,500.01,13506.34,0.00,0.00,0.00,2000.14,94310.64,3500.43,0.00,0.00,0.00,0.00,1000.04,500.01,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.3605,500.01,0.00,22016.60,0.00,1000.03,11504.55,1000.03,2500.22,1500.08,54101.22,1000.03,10503.83,500.01,0.00,0.00,1500.08,106395.18,4500.71,0.00,0.00,0.00,500.01,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,2250.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.5406,1000.03,0.00,24019.76,0.00,500.01,16008.82,1500.08,2750.26,2250.17,59120.85,500.01,10003.48,0.00,0.00,0.00,3500.43,93304.05,5501.06,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.7206,1000.03,0.00,29028.86,0.00,0.00,12505.38,4000.55,2000.14,2250.17,53599.35,500.01,7001.70,0.00,0.00,0.00,1000.04,97834.24,7501.97,0.00,0.00,0.00,500.01,750.02,500.01,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01
10.9007,1500.08,0.00,22517.37,0.00,1000.03,18011.16,3000.31,3000.31,2000.14,51090.28,0.00,5501.05,500.01,0.00,0.00,2500.22,108914.08,3000.32,0.00,0.00,0.00,500.01,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00
11.0807,500.01,0.00,24520.59,0.00,1000.03,16008.82,1500.08,2000.14,1500.08,48581.64,0.00,11004.21,0.00,500.01,0.00,2500.22,80727.71,5501.06,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00
11.2607,0.00,0.00,24520.59,0.00,0.00,16509.37,2500.22,1750.11,2500.22,52093.86,500.01,14006.82,0.00,0.00,0.00,3000.32,101358.72,5501.06,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.4408,500.01,0.00,28026.90,0.00,1000.03,12505.38,2000.14,2250.17,1250.05,64644.47,0.00,10503.83,0.00,0.00,0.00,5501.06,88272.19,4500.71,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,2500.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.6208,1000.03,0.00,21515.86,0.00,500.01,18511.79,3500.42,1750.11,1750.11,64142.23,500.01,17010.05,0.00,0.00,0.00,2500.22,102869.47,2000.14,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.8009,1000.03,0.00,23018.15,0.00,500.01,14507.24,1500.08,1500.08,2250.17,60124.99,1000.03,15007.83,500.01,0.00,0.00,3000.32,92297.54,4000.56,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.9809,1500.08,0.00,22016.60,0.00,500.01,16509.37,3500.42,1750.11,1500.08,58116.79,0.00,9503.14,0.00,0.00,0.00,4000.56,94310.64,4000.56,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.1610,500.01,500.01,22016.60,0.00,500.01,21015.19,1000.03,2750.26,4000.55,51592.06,500.01,8002.23,0.00,0.00,500.01,4000.56,107402.69,5501.06,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,500.01,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
