C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16apr18.b\16apr18_a09.d
Intensity Vs Time,CPS
Acquired      : 18/04/2016 14:02:11 using Batch PAM_FI_16apr18.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
147.8610,4000.52,1000.03,1996350.87,200.00,13070259.52,208534.18,31282.53,135409.11,33236.95,0.00,3200.35,0.00,0.00,0.00,400.01,44818.87,4800.79,55104.56,0.00,400.01,3400.41,0.00,0.00,0.00,400.01
148.1720,4400.63,800.02,1887467.43,1200.05,13048583.23,213046.70,29829.58,144493.36,23818.98,0.00,2400.19,0.00,0.00,200.00,1000.03,42762.70,4400.67,67557.09,50.00,400.01,3000.32,0.00,0.00,0.00,0.00
148.4830,4000.52,800.02,1783159.87,600.01,12033117.04,197891.99,29378.69,135610.91,24019.30,0.00,2000.14,200.00,0.00,200.00,800.02,36044.56,2600.23,61932.04,0.00,600.01,1000.04,0.00,0.00,0.00,200.00
148.7941,2800.26,800.02,1727277.59,0.00,12912010.20,212336.79,29428.79,136418.20,24419.95,0.00,1800.11,0.00,0.00,0.00,800.02,29028.91,5801.16,59722.80,0.00,200.00,2600.24,0.00,0.00,0.00,0.00
149.1051,2000.13,400.01,1989696.07,600.01,12756832.71,206405.15,30931.81,149138.55,21615.63,0.00,2000.14,0.00,0.00,0.00,1000.03,30381.66,2800.27,53297.83,0.00,400.01,1800.12,200.00,0.00,0.00,0.00
149.4161,4000.52,800.02,1877072.83,800.02,12433670.15,210511.43,29929.78,128347.35,18411.34,0.00,2800.26,0.00,0.00,200.00,1000.03,31133.25,2400.20,59120.34,100.00,600.01,800.02,0.00,0.00,0.00,200.00
149.7271,2800.26,200.00,1844736.58,400.01,13758376.53,210410.01,27124.46,129154.25,26824.07,0.00,2600.23,0.00,0.00,0.00,2200.17,27325.62,2400.20,45671.85,50.00,200.00,1400.07,0.00,0.00,16.67,0.00
150.0382,3800.47,200.00,1708341.34,400.01,12377832.02,208889.06,28076.21,109599.38,24419.95,0.00,2000.14,600.01,400.01,400.01,1000.03,22617.55,2400.20,36846.78,50.00,200.00,600.01,0.00,0.00,0.00,0.00
150.3492,3400.38,600.01,1719153.98,0.00,13643256.84,202806.75,24419.83,116450.77,19212.35,0.00,1800.11,200.00,0.00,200.00,400.01,24019.80,2400.20,43665.68,0.00,400.01,1600.09,0.00,0.00,0.00,0.00
150.6602,3800.47,400.01,1841392.23,200.00,13433801.92,212945.29,24720.32,120280.85,25221.28,0.00,2000.14,800.02,0.00,0.00,1200.05,19162.60,3800.50,43866.29,0.00,0.00,1400.07,0.00,0.00,0.00,0.00
150.9712,1400.06,400.01,1425280.54,800.02,13618880.30,206253.08,23919.02,101744.27,19813.14,0.00,2200.16,0.00,400.01,0.00,600.01,23719.30,1800.11,42261.53,0.00,0.00,1000.04,0.00,0.00,0.00,0.00
151.2823,1000.03,600.01,1400435.19,600.01,12337278.78,208077.93,21515.39,97315.00,15608.15,0.00,2400.19,0.00,0.00,0.00,600.01,22166.86,1600.09,34240.40,0.00,200.00,800.02,0.00,0.00,0.00,0.00
151.5933,2000.13,800.02,1079648.77,400.01,14390779.27,199310.52,18160.97,89466.30,19412.61,0.00,1000.03,600.01,0.00,0.00,200.00,20314.16,1200.05,23418.91,0.00,0.00,1400.07,0.00,0.00,16.67,200.00
151.9043,1800.11,200.00,890735.45,600.01,12322538.90,208838.35,15357.84,76595.28,15608.15,0.00,2000.14,400.01,0.00,0.00,800.02,25772.79,2800.27,26624.44,0.00,0.00,800.02,0.00,0.00,0.00,0.00
152.2153,1400.06,400.01,1149620.51,800.02,12766543.69,211677.59,18661.58,99328.14,22016.22,0.00,1600.09,200.00,0.00,0.00,400.01,27525.99,2000.14,45872.49,0.00,400.01,2600.24,200.00,0.00,0.00,200.00
152.5264,7201.69,400.01,3752337.90,1000.03,13008698.85,204276.42,33136.50,208642.60,20213.67,0.00,2800.26,200.00,200.00,400.01,600.01,34440.68,3000.31,66954.31,50.00,200.00,2000.14,0.00,0.00,0.00,200.00
152.8374,4800.75,1000.03,2054820.50,800.02,14049111.35,209801.61,22116.27,131373.41,25020.95,0.00,2000.14,400.01,400.01,0.00,1400.07,28377.63,3400.40,40857.51,0.00,200.00,1000.04,0.00,0.00,0.00,0.00
153.1484,3400.38,400.01,1420885.43,0.00,12507369.55,209142.53,23868.95,130162.92,19212.35,0.00,3000.30,0.00,200.00,200.00,0.00,31083.14,3000.31,46474.40,0.00,200.00,1000.04,0.00,0.00,0.00,200.00
153.4594,2800.26,800.02,1222235.57,1600.08,11947774.38,195865.75,19312.40,116450.77,26824.07,0.00,1600.09,0.00,0.00,0.00,1000.03,22717.71,1200.05,28828.64,50.00,200.00,400.01,0.00,0.00,0.00,200.00
153.7705,2200.16,600.01,862740.57,400.01,12196742.08,201539.89,14657.15,72776.31,19813.14,0.00,2600.23,0.00,0.00,0.00,1200.05,20614.58,1600.09,26424.07,100.00,0.00,600.01,0.00,0.00,0.00,200.00
154.0815,2600.22,200.00,607853.52,0.00,11664644.83,204023.01,13105.71,58313.25,11804.66,0.00,2200.16,400.01,0.00,200.00,0.00,23769.39,1800.11,18812.20,0.00,200.00,0.00,0.00,0.00,0.00,400.01
154.3925,1400.06,400.01,595372.31,400.01,11972027.05,211576.20,13556.11,62731.04,11204.20,0.00,2600.23,0.00,0.00,0.00,1400.07,25071.57,800.02,18211.43,0.00,200.00,600.01,0.00,0.00,0.00,0.00
154.7035,1400.06,600.01,625969.19,200.00,11815883.42,200475.83,14807.29,70766.72,24419.95,0.00,1400.07,200.00,0.00,0.00,1400.07,21966.56,3200.35,22217.02,50.00,0.00,600.01,0.00,0.00,16.67,0.00
155.0146,3800.47,200.00,1474411.23,1400.06,12661952.48,212641.04,24319.67,143483.73,22617.12,0.00,2000.14,0.00,200.00,0.00,1800.11,44919.18,4000.55,85853.55,0.00,200.00,1800.12,0.00,0.00,0.00,0.00
155.3256,6001.17,0.00,2714809.86,2200.16,12661729.53,216951.88,42710.62,272454.79,35842.97,0.00,1000.03,200.00,0.00,0.00,2600.23,76902.55,11404.48,180719.80,0.00,200.00,8002.28,400.01,200.00,33.33,0.00
155.6366,17409.88,600.01,8317318.91,3400.38,9676520.04,204529.82,110051.56,644572.41,93894.29,0.00,2400.19,200.00,200.00,0.00,5801.15,59370.79,12405.30,302320.75,0.00,0.00,7001.74,0.00,0.00,0.00,0.00
155.9476,13806.22,400.01,5849945.74,2400.19,10245058.23,206709.28,80816.76,435642.33,61526.50,0.00,2400.19,200.00,0.00,0.00,1800.11,62082.07,8402.43,180314.81,100.00,200.00,7001.74,200.00,0.00,0.00,0.00
156.2587,10403.53,600.01,4496986.76,1600.08,11225668.94,209041.14,58262.74,335514.87,41056.37,0.00,2200.16,0.00,200.00,0.00,2400.20,59621.82,6001.24,131998.40,0.00,400.01,5000.89,0.00,0.00,0.00,200.00
156.5697,6401.34,200.00,2968291.24,1400.06,10881201.68,209750.90,41056.02,217568.21,33236.95,0.00,1600.09,0.00,0.00,200.00,2200.17,49634.45,6201.32,78210.47,0.00,200.00,3600.46,0.00,0.00,16.67,0.00
156.8807,5601.02,600.01,2473033.71,800.02,11278460.00,205036.65,45518.84,255764.43,34038.75,0.00,2400.19,0.00,200.00,0.00,1200.05,54702.56,7401.89,117474.19,50.00,0.00,4400.69,0.00,0.00,66.67,0.00
157.1917,6001.17,200.00,3314985.07,1800.11,10783918.48,205391.43,47123.78,282437.08,28026.28,0.00,2000.14,200.00,400.01,0.00,1400.07,54250.88,4800.79,119692.24,0.00,200.00,4600.75,0.00,0.00,0.00,0.00
157.5028,6001.17,200.00,3696975.35,1200.05,11985974.20,213705.96,51889.45,300789.11,41658.03,200.00,3800.49,0.00,800.02,0.00,2200.17,78611.63,16409.27,313351.37,0.00,0.00,8602.63,200.00,0.00,0.00,200.00
157.8138,17810.35,1600.08,10361869.09,4200.58,10965825.93,218372.19,135003.81,858721.58,93290.52,200.00,2600.23,0.00,400.01,200.00,2400.20,89775.91,20214.06,404157.98,100.00,0.00,10003.55,0.00,0.00,0.00,0.00
158.1248,22616.68,2200.16,10242726.63,3600.43,11035214.84,214111.65,122396.51,747176.32,87656.54,0.00,3000.30,600.01,200.00,200.00,1400.07,82482.97,22617.60,383200.05,0.00,200.00,13606.58,200.00,0.00,16.67,400.01
158.4358,25220.74,2800.26,11666899.92,6401.35,11426205.61,217814.21,126530.54,802953.32,82024.67,0.00,3800.49,0.00,200.00,0.00,4000.55,92895.39,19412.97,386690.97,0.00,200.00,15208.22,200.00,0.00,0.00,0.00
158.7469,23217.58,2000.13,10064188.06,5801.11,10752481.66,224917.50,128396.26,836305.57,82426.88,0.00,5601.06,200.00,400.01,0.00,4200.60,92895.39,23418.87,419793.12,250.00,0.00,19613.66,600.01,0.00,0.00,0.00
159.0579,27624.88,4600.69,12519765.62,6401.35,10074372.91,222583.18,152419.19,956804.10,106579.00,0.00,2600.23,400.01,1400.07,0.00,2600.23,87310.99,21816.38,465972.66,0.00,0.00,12605.64,400.01,0.00,0.00,0.00
159.3689,33236.01,4200.58,16357486.12,6801.53,9711251.65,228115.06,221571.78,1379509.86,150959.25,0.00,5200.91,0.00,1000.03,0.00,4400.66,93398.59,28628.19,752228.32,0.00,0.00,19813.94,200.00,0.00,16.67,0.00
159.6799,48476.56,2800.26,19223096.78,9202.80,9737312.75,232074.88,218223.29,1356726.93,147525.18,0.00,4400.65,0.00,1000.03,0.00,5200.93,92543.16,31634.42,682291.50,0.00,0.00,17010.28,400.01,0.00,83.33,0.00
159.9910,33636.88,4000.52,17641659.96,8802.56,11182861.36,234461.45,214672.71,1342007.81,150959.25,200.00,2400.19,0.00,600.01,0.00,5801.15,99589.42,38851.90,807908.50,0.00,200.00,28228.29,800.02,0.00,16.67,0.00
160.3020,60720.07,6001.18,27409929.55,10403.57,11522745.63,244367.09,317009.33,2005664.86,248246.56,0.00,7201.75,200.00,1400.07,200.00,8802.65,114044.89,54301.34,1115758.50,0.00,0.00,28428.69,200.00,200.00,0.00,400.01
160.6130,54296.03,7201.70,23096961.12,11004.00,10863489.05,236797.56,268681.01,1569531.39,171580.18,0.00,5400.98,0.00,800.02,200.00,4800.79,107948.67,36245.18,761283.25,50.00,200.00,20615.09,400.01,0.00,0.00,0.00
160.9240,27023.81,4400.63,14897496.65,3600.43,11005462.58,227150.63,124261.72,768343.32,87656.54,0.00,3800.49,0.00,0.00,0.00,2800.27,81427.05,14807.55,317438.89,0.00,400.01,17811.27,400.01,0.00,0.00,200.00
161.2351,41857.09,6801.51,18554836.93,6001.19,10891705.39,227455.18,178655.87,1072454.69,122298.79,0.00,4200.60,400.01,0.00,0.00,4200.60,160580.63,19212.70,349565.63,50.00,0.00,10603.99,0.00,0.00,0.00,200.00
161.5461,10403.53,3000.29,4597757.90,3000.30,9747098.05,212235.35,49431.18,273676.76,31633.47,0.00,3600.44,0.00,0.00,200.00,1200.05,130734.29,5401.00,93299.36,50.00,400.01,3200.36,200.00,0.00,0.00,200.00
161.8571,5400.95,1400.06,2999045.70,1000.03,9264695.25,206455.83,32986.17,148936.56,19012.10,0.00,2200.16,0.00,0.00,200.00,800.02,64643.18,3000.31,60726.97,50.00,0.00,1200.05,0.00,0.00,16.67,0.00
162.1681,4000.52,800.02,1686377.10,600.01,10544612.21,210815.63,28376.77,151764.72,19412.61,0.00,2400.19,200.00,0.00,0.00,1400.07,39854.47,4400.67,61731.20,100.00,0.00,1400.07,0.00,0.00,0.00,0.00
162.4792,3600.42,1400.06,1364223.56,400.01,9553101.42,198094.63,30029.98,133189.34,15808.36,0.00,2000.14,0.00,0.00,200.00,1400.07,32335.87,4200.61,57112.31,0.00,200.00,2000.14,0.00,0.00,16.67,0.00
162.7902,3000.29,1000.03,1540389.45,200.00,10814636.88,204023.01,25171.07,134400.09,21815.93,0.00,3200.35,0.00,200.00,200.00,600.01,27976.85,1600.09,49685.02,0.00,200.00,1600.09,0.00,0.00,0.00,0.00
163.1012,3000.29,1600.08,1455142.42,600.01,10048163.17,204327.10,22066.19,113427.72,16809.46,0.00,1000.03,0.00,0.00,0.00,400.01,33939.51,3000.31,39453.63,0.00,200.00,600.01,0.00,0.00,0.00,0.00
163.4122,2800.26,2400.19,1338948.86,800.02,10387353.80,204175.05,22516.86,122901.99,22016.22,0.00,2600.23,0.00,200.00,0.00,600.01,31584.22,2200.17,38049.88,0.00,200.00,2400.20,0.00,0.00,0.00,0.00
163.7233,2200.16,1000.03,1129102.21,200.00,10187808.04,202604.04,18811.77,99932.14,19212.35,0.00,2000.14,200.00,0.00,0.00,600.01,31283.57,2200.17,35042.32,0.00,200.00,2000.14,0.00,0.00,33.33,0.00
164.0343,2200.16,400.01,1193744.53,800.02,11469929.79,206151.71,16208.74,107383.42,15207.74,0.00,2000.14,200.00,0.00,0.00,600.01,28578.02,1600.09,29029.04,0.00,0.00,600.01,200.00,0.00,0.00,600.01
164.3453,3000.29,600.01,1090958.55,400.01,10937312.31,202401.34,15207.69,94899.58,19813.14,0.00,2800.26,0.00,0.00,0.00,1600.09,37799.00,1600.09,32636.71,0.00,0.00,1400.07,400.01,0.00,0.00,200.00
164.6563,3200.33,200.00,916400.20,0.00,10437048.25,200475.83,15207.69,87253.31,21615.63,0.00,3000.30,0.00,0.00,200.00,800.02,35543.33,3000.31,30832.76,0.00,0.00,1200.05,0.00,0.00,0.00,0.00
164.9674,2600.22,200.00,799449.27,800.02,10048658.63,202604.04,14957.44,75188.18,14206.76,0.00,1600.09,0.00,0.00,200.00,800.02,33288.01,1000.03,27025.17,0.00,200.00,1400.07,0.00,0.00,0.00,0.00
165.2784,800.02,600.01,827285.55,800.02,11308014.08,206912.04,17610.31,80415.21,11204.20,0.00,2600.23,0.00,0.00,200.00,1200.05,36545.80,1000.03,33037.61,0.00,200.00,1400.07,0.00,0.00,0.00,0.00
165.5894,2200.16,600.01,764408.54,400.01,11615099.02,205036.65,17860.61,81018.45,12204.99,0.00,1200.05,0.00,0.00,0.00,1000.03,34290.33,1600.09,33238.07,0.00,200.00,0.00,0.00,0.00,16.67,0.00
165.9004,1400.06,600.01,660176.12,400.01,10679624.55,205492.80,12855.50,62731.04,25822.31,0.00,2200.16,0.00,0.00,0.00,200.00,34139.98,1600.09,23619.23,50.00,200.00,400.01,0.00,0.00,16.67,200.00
166.2115,1600.08,600.01,854008.69,200.00,12171919.63,210257.91,16459.01,81018.45,14607.14,0.00,2600.23,0.00,0.00,0.00,400.01,30882.71,2800.27,24821.24,0.00,0.00,600.01,0.00,0.00,33.33,0.00
166.5225,1600.08,200.00,787128.61,0.00,10529773.24,200475.83,12405.12,68154.65,11204.20,0.00,1400.07,200.00,0.00,200.00,400.01,28778.41,1600.09,16209.06,0.00,0.00,400.01,0.00,0.00,0.00,0.00
166.8335,600.01,0.00,603171.88,200.00,9853819.72,197942.65,14306.81,98925.49,12405.15,0.00,800.02,200.00,0.00,200.00,400.01,29279.41,1200.05,21816.41,0.00,600.01,1000.04,0.00,0.00,0.00,0.00
167.1445,1400.06,400.01,737838.77,0.00,10971845.74,206759.96,15257.74,65944.79,14006.57,0.00,2400.19,600.01,0.00,0.00,400.01,29980.83,1400.07,22817.95,50.00,200.00,1200.05,0.00,0.00,0.00,200.00
167.4556,1600.08,600.01,706601.32,0.00,10231829.50,205442.11,14156.67,66346.56,29228.58,0.00,2400.19,0.00,0.00,0.00,400.01,49032.42,1600.09,21015.23,0.00,200.00,1400.07,0.00,0.00,33.33,0.00
167.7666,600.01,600.01,630032.52,400.01,11348790.28,191763.45,15958.47,64940.43,12805.49,0.00,2200.16,200.00,0.00,0.00,400.01,29079.01,1000.03,21816.41,0.00,200.00,1200.05,0.00,0.00,16.67,0.00
168.0776,600.01,0.00,667068.36,200.00,10893637.68,205948.97,15257.74,65543.04,11204.20,0.00,2200.16,0.00,200.00,0.00,1000.03,26474.04,1600.09,19613.26,0.00,400.01,400.01,0.00,0.00,0.00,0.00
168.3886,600.01,400.01,701261.62,600.01,11768641.49,203769.62,14356.86,64136.98,21415.35,0.00,2400.19,0.00,0.00,0.00,400.01,27525.99,2200.17,23418.91,0.00,200.00,600.01,0.00,0.00,0.00,200.00
168.6997,1400.06,600.01,632325.15,0.00,10966569.12,205442.11,13806.34,71369.57,14607.14,0.00,2000.14,0.00,0.00,0.00,0.00,29580.01,1600.09,19813.53,0.00,0.00,1000.04,0.00,0.00,0.00,0.00
169.0107,1400.06,600.01,590486.57,400.01,10548303.37,200273.17,12154.91,67351.03,10803.91,0.00,2200.16,200.00,0.00,200.00,800.02,29229.31,1000.03,18411.69,0.00,0.00,1200.05,0.00,0.00,0.00,400.01
169.3217,600.01,0.00,651721.63,400.01,10278650.29,207672.39,15658.15,73982.20,12004.82,0.00,2400.19,200.00,0.00,0.00,400.01,27976.85,1800.11,24821.24,0.00,200.00,600.01,0.00,0.00,0.00,0.00
169.6327,1400.06,200.00,521420.41,400.01,8917899.34,196777.53,12605.29,55101.13,11204.20,0.00,2800.26,200.00,0.00,0.00,800.02,27626.18,1600.09,21015.23,0.00,400.01,600.01,0.00,0.00,16.67,200.00
169.9438,1200.05,600.01,669679.88,400.01,10677023.39,202046.63,14106.62,69561.10,15808.36,0.00,2600.23,200.00,0.00,0.00,400.01,27876.66,2800.27,20614.65,0.00,200.00,200.00,0.00,0.00,0.00,0.00
170.2548,1200.05,400.01,610350.98,200.00,10617072.96,201793.26,14006.52,69762.02,13606.20,0.00,2200.16,0.00,0.00,0.00,1000.03,27375.71,1200.05,23619.23,0.00,400.01,600.01,0.00,0.00,16.67,200.00
170.5658,800.02,400.01,532392.29,200.00,9526396.23,199057.20,12355.08,62329.37,15808.36,0.00,1400.07,0.00,0.00,0.00,2200.17,26574.23,1000.03,16409.28,0.00,400.01,800.02,0.00,0.00,16.67,200.00
170.8768,1000.03,400.01,584355.62,400.01,10878848.26,203769.62,14657.15,60120.37,14206.76,0.00,1800.11,400.01,0.00,200.00,400.01,26524.14,600.01,26424.07,50.00,400.01,800.02,0.00,0.00,0.00,0.00
171.1879,2600.22,1000.03,713304.74,600.01,12044140.98,206253.08,15608.10,73379.24,13005.66,0.00,2200.16,200.00,0.00,0.00,800.02,29479.81,1800.11,27626.31,0.00,0.00,800.02,0.00,0.00,0.00,0.00
171.4989,1200.05,400.01,655061.13,400.01,10403109.37,201083.87,12605.29,63333.57,15407.95,0.00,2600.23,400.01,0.00,200.00,200.00,26774.59,600.01,16209.06,0.00,200.00,400.01,0.00,0.00,0.00,0.00
171.8099,800.02,400.01,587368.85,200.00,10743910.24,204073.68,14356.86,76193.24,13406.02,0.00,2600.23,400.01,0.00,200.00,600.01,25572.44,800.02,20814.94,0.00,0.00,1200.05,0.00,0.00,0.00,0.00
172.1209,1400.06,200.00,585394.58,0.00,8864290.77,195257.93,13856.39,62128.54,13406.02,0.00,800.02,0.00,0.00,0.00,0.00,22116.78,0.00,17410.45,0.00,0.00,1000.04,0.00,0.00,16.67,0.00
172.4320,1200.05,200.00,573139.11,400.01,9543266.58,203212.16,15157.64,66748.34,17810.62,0.00,2000.14,0.00,0.00,200.00,1000.03,26724.50,1000.03,16409.28,50.00,0.00,1000.04,0.00,0.00,0.00,200.00
172.7430,600.01,200.00,474722.36,200.00,9291970.22,200374.51,13205.80,54298.21,22216.52,0.00,2200.16,0.00,0.00,0.00,200.00,25572.44,800.02,18611.94,0.00,200.00,800.02,0.00,0.00,0.00,200.00
173.0540,600.01,400.01,515523.68,400.01,10166106.98,196017.71,13005.63,60321.18,14807.34,0.00,2800.26,400.01,0.00,200.00,200.00,25672.61,2000.14,20814.94,0.00,0.00,400.01,0.00,0.00,16.67,200.00
173.3650,800.02,0.00,502806.88,200.00,9477048.60,206912.04,14156.67,56305.60,13606.20,0.00,2000.14,200.00,0.00,0.00,200.00,21866.41,600.01,19012.46,0.00,0.00,1400.07,0.00,0.00,16.67,200.00
173.6761,1000.03,600.01,545651.71,600.01,10255487.62,201894.60,13305.89,55904.10,9202.84,0.00,2600.23,0.00,0.00,0.00,1000.03,24220.13,1000.03,20814.94,0.00,0.00,200.00,0.00,0.00,16.67,400.01
173.9871,1200.05,400.01,485867.43,600.01,10084232.52,195663.15,12355.08,41858.39,13005.66,0.00,2800.26,200.00,0.00,0.00,1200.05,23168.42,1200.05,18611.94,0.00,0.00,1200.05,200.00,0.00,0.00,0.00
174.2981,1800.11,400.01,540988.87,200.00,10532275.30,203465.54,12555.24,63534.42,13205.84,0.00,2200.16,400.01,0.00,0.00,1200.05,22918.02,1000.03,17610.69,0.00,200.00,1600.09,0.00,0.00,0.00,200.00
174.6091,1800.11,1000.03,555603.76,200.00,10279195.29,200070.51,11654.52,57710.93,15407.95,0.00,3000.30,0.00,0.00,0.00,200.00,21165.37,1200.05,20214.09,50.00,0.00,1200.05,0.00,0.00,16.67,0.00
174.9202,1600.08,200.00,454001.61,0.00,9119179.20,200931.86,11604.48,46070.72,11804.66,0.00,2400.19,0.00,0.00,0.00,200.00,20063.81,800.02,17210.21,0.00,200.00,600.01,0.00,0.00,0.00,200.00
175.2312,400.01,1000.03,412438.23,400.01,8870880.36,196574.90,12204.95,54900.40,10803.91,0.00,1200.05,200.00,0.00,0.00,200.00,22617.55,1600.09,18011.18,0.00,600.01,600.01,0.00,0.00,0.00,0.00
175.5422,200.00,400.01,457813.82,200.00,9228303.85,199918.51,13155.76,51889.69,13005.66,0.00,2200.16,200.00,400.01,0.00,400.01,21015.15,1200.05,20214.09,50.00,0.00,1000.04,0.00,0.00,16.67,0.00
175.8532,800.02,200.00,571685.74,400.01,11622729.08,205898.29,13656.20,67351.03,15608.15,0.00,2200.16,0.00,0.00,0.00,600.01,24470.55,600.01,23018.26,0.00,200.00,1000.04,0.00,0.00,0.00,200.00
176.1643,800.02,800.02,531771.04,200.00,10107865.88,195561.84,15457.95,64739.56,10803.91,0.00,1800.11,200.00,0.00,400.01,0.00,25622.53,1200.05,18611.94,0.00,400.01,2000.14,0.00,0.00,0.00,0.00
176.4753,1400.06,600.01,451838.38,400.01,9157874.48,200171.83,12955.58,52692.49,7401.83,0.00,1000.03,0.00,0.00,0.00,200.00,24771.05,800.02,20013.81,0.00,200.00,800.02,0.00,0.00,16.67,0.00
176.7863,1000.03,400.01,467812.35,600.01,9671763.64,197993.31,14306.81,55703.35,11804.66,0.00,3000.30,200.00,400.01,0.00,600.01,24270.21,400.01,12205.14,100.00,1000.04,800.02,0.00,200.00,0.00,600.01
177.0973,400.01,200.00,449984.42,200.00,9627345.82,195105.99,13556.11,52090.39,12204.99,0.00,1800.11,200.00,0.00,200.00,200.00,26223.59,800.02,15808.62,0.00,0.00,800.02,0.00,0.00,0.00,200.00
177.4084,1600.08,800.02,478126.95,0.00,9658188.09,199513.17,12405.12,53495.32,11604.51,200.00,2400.19,0.00,0.00,200.00,400.01,24871.22,600.01,11204.33,0.00,0.00,400.01,0.00,0.00,0.00,0.00
177.7194,400.01,600.01,420865.23,0.00,8586586.49,196068.37,11254.21,45268.28,9803.22,0.00,2600.23,0.00,0.00,0.00,400.01,26123.41,0.00,11604.64,50.00,200.00,200.00,0.00,0.00,0.00,0.00
178.0304,400.01,0.00,329443.14,0.00,8620921.74,203262.84,13606.16,45268.28,10203.49,0.00,2200.16,200.00,0.00,0.00,600.01,23769.39,1000.03,13606.38,0.00,0.00,400.01,0.00,0.00,0.00,200.00
178.3414,1200.05,200.00,402783.64,0.00,9212622.60,198398.60,12104.87,56707.10,20013.40,200.00,2000.14,0.00,0.00,200.00,1400.07,22717.71,400.01,21015.23,0.00,600.01,800.02,0.00,0.00,16.67,0.00
178.6525,1200.05,600.01,506010.99,200.00,9732110.44,203820.29,12555.24,53093.90,11804.66,0.00,1600.09,400.01,0.00,0.00,600.01,21966.56,800.02,19012.46,0.00,0.00,600.01,0.00,0.00,16.67,0.00
178.9635,800.02,1000.03,385543.75,0.00,9908121.93,203161.47,14106.62,46070.72,14406.95,0.00,1200.05,400.01,0.00,0.00,400.01,23118.34,600.01,18611.94,0.00,0.00,1400.07,0.00,0.00,16.67,0.00
179.2745,600.01,600.01,471215.38,800.02,10553456.14,199259.86,11904.71,57911.70,11604.51,0.00,1800.11,0.00,0.00,0.00,800.02,21916.48,1400.07,15608.40,50.00,0.00,400.01,0.00,0.00,0.00,200.00
179.5855,1400.06,800.02,396316.41,400.01,9728493.59,193738.49,9953.30,49080.25,10003.35,0.00,1000.03,200.00,0.00,0.00,400.01,25121.65,600.01,17410.45,0.00,200.00,400.01,0.00,0.00,0.00,0.00
179.8966,600.01,400.01,353987.48,0.00,9078402.99,201742.59,11454.36,42660.64,9002.71,0.00,800.02,600.01,0.00,0.00,200.00,21365.66,800.02,7802.10,0.00,0.00,200.00,0.00,0.00,0.00,200.00
180.2076,400.01,400.01,317900.46,400.01,8773547.61,197588.05,11504.40,40053.46,6401.37,0.00,2000.14,0.00,200.00,0.00,400.01,20864.94,800.02,12004.97,0.00,400.01,400.01,0.00,0.00,0.00,0.00
180.5186,600.01,0.00,300857.69,0.00,8306826.06,204276.42,10603.74,37246.24,9603.09,0.00,2600.23,0.00,0.00,0.00,800.02,18912.27,200.00,14006.77,0.00,0.00,200.00,0.00,0.00,0.00,0.00
180.8296,800.02,800.02,449057.52,200.00,9277403.75,190244.36,11454.36,47073.83,11004.05,0.00,2200.16,0.00,0.00,0.00,0.00,20314.16,600.01,9603.18,0.00,400.01,1000.04,0.00,0.00,0.00,200.00
181.1407,600.01,200.00,300755.71,0.00,8681095.13,199563.84,10303.53,44465.88,10203.49,0.00,1200.05,200.00,0.00,0.00,400.01,20514.44,200.00,14407.16,0.00,0.00,200.00,0.00,0.00,0.00,0.00
181.4517,1000.03,600.01,335371.09,200.00,9587139.39,201641.25,10603.74,48678.95,7802.04,0.00,1000.03,0.00,0.00,0.00,800.02,19513.07,800.02,13606.38,150.00,800.02,1200.05,0.00,0.00,16.67,0.00
181.7627,600.01,0.00,360232.10,200.00,9573885.89,200577.17,11154.14,41056.17,8402.36,0.00,1800.11,200.00,0.00,0.00,600.01,19062.47,800.02,8402.44,0.00,0.00,200.00,0.00,0.00,0.00,0.00
182.0737,1000.03,0.00,406172.31,400.01,9974216.05,199057.20,10953.99,46873.20,11204.20,0.00,1600.09,0.00,0.00,0.00,200.00,19262.73,600.01,17410.45,0.00,0.00,200.00,0.00,0.00,16.67,0.00
182.3848,200.00,600.01,397240.11,200.00,8886586.38,195207.29,10653.78,44265.29,6601.46,0.00,2000.14,400.01,0.00,200.00,400.01,20814.87,600.01,8202.32,50.00,0.00,600.01,0.00,0.00,0.00,0.00
182.6958,600.01,400.01,321066.16,200.00,8134654.37,191307.70,11304.25,35842.82,10603.76,0.00,2000.14,200.00,0.00,0.00,400.01,19463.00,200.00,8402.44,0.00,200.00,200.00,0.00,0.00,0.00,0.00
183.0068,600.01,600.01,271103.96,0.00,7604192.13,182600.60,10953.99,34439.54,6601.46,0.00,2400.19,0.00,0.00,0.00,200.00,22667.63,400.01,7201.79,0.00,0.00,1600.09,0.00,0.00,0.00,0.00
183.3178,1000.03,0.00,319227.93,400.01,8007767.54,200931.86,10753.85,39852.93,13205.84,0.00,1800.11,400.01,0.00,200.00,400.01,18361.57,1000.03,10003.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00
183.6289,0.00,600.01,373241.38,200.00,9024943.06,196169.68,11254.21,38850.30,7201.74,0.00,2400.19,200.00,0.00,0.00,400.01,18011.13,800.02,8002.21,50.00,0.00,800.02,0.00,0.00,16.67,200.00
