Intensity Vs Time, Counts Per Second
Time in Seconds ,Li7,Na23,Al27,K39,Ca43,Ti47,Fe57,Cu63,Zn66,P31,Cs133,La139,Ce140,Ta181,Au197,Pb208,Th232,Nb93,Pr141,Eu153,Tb159,Ho165,Er166,Tm169,Lu175,Rb85,Sr88,Y89,Mg24,Ba137,Hf178,Nd146,Zr90,Sm147,Gd157,Dy163,Yb172,Si29,S33,B11,V51,Se77,Mn55,Mo95,As75
7.29,0.,1300.0591526914,300.00315003308,34140.746981522,100.00035000123,0.,300.00315003308,0.,0.,2600.2366215326,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,78615.721539905,6801.6187852709,0.,100.00035000123,0.,700.01715042019,0.,0
8.019,0.,200.0014000098,0.,34140.746981522,100.00035000123,0.,0.,0.,0.,2300.1851649058,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,78716.272959957,5601.0978151718,0.,0.,0.,1100.0423516305,0.,0
8.748,0.,1100.0423516305,100.00035000123,29730.905276034,300.00315003308,0.,0.,0.,0.,3500.4288025283,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,91995.258783064,8902.7732138561,0.,0.,0.,1200.0504021169,0.,0
9.477,0.,1100.0423516305,300.00315003308,33940.27013051,200.0014000098,0.,0.,0.,0.,4900.8404941447,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,80727.449589218,7401.917096528,0.,0.,0.,1500.0787541346,0.,0
10.206,0.,800.02240062722,200.0014000098,33338.856437178,400.0056000784,0.,200.0014000098,0.,0.,4400.6777043665,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,80526.319220168,6401.4339211983,0.,0.,0.,2000.1400098007,0.,0
10.935,0.,900.02835089305,300.00315003308,32236.330344298,300.00315003308,0.,0.,0.,20.00001400001,3600.4536571608,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,84147.097953139,8302.4118506426,0.,0.,0.,1100.0423516305,0.,0
11.664,0.,600.01260026461,100.00035000123,33138.390825772,300.00315003308,0.,400.0056000784,0.,0.,4200.6174907711,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,82236.017369851,6801.6187852709,0.,0.,0.,1000.035001225,0.,0
12.393,0.,1500.0787541346,100.00035000123,30231.955176622,0.,0.,100.00035000123,0.,0.,4300.6472474107,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,83241.817479779,7001.715420278,0.,100.00035000123,0.,1400.0686033616,0.,0
13.122,100.00035000123,500.00875015313,0.,31634.988297057,0.,0.,200.0014000098,0.,0.,2900.2943798796,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,78716.272959957,8102.2970011998,0.,0.,0.,1500.0787541346,0.,0
13.851,0.,1200.0504021169,0.,33639.560122704,0.,0.,400.0056000784,0.,0.,2600.2366215326,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,81632.571195336,7101.76478855,0.,0.,0.,1500.0787541346,0.,0
14.58,0.,800.02240062722,500.00875015313,33038.15907373,200.0014000098,0.,300.00315003308,0.,0.,3500.4288025283,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,75700.037348694,6901.6667525207,0.,0.,0.,1600.0896050179,0.,0
15.309,0.,1800.1134071446,100.00035000123,33038.15907373,200.0014000098,0.,200.0014000098,0.,0.,4000.560078411,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,86662.06608785,6201.3456920152,0.,0.,0.,900.02835089305,0.,0
16.038,0.,300.00315003308,300.00315003308,33238.623280252,0.,0.,100.00035000123,0.,0.,3400.4046481531,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,83342.401374397,6601.524952264,0.,0.,0.,1300.0591526914,0.,0
16.767,0.,2400.2016169358,300.00315003308,34942.682486657,100.00035000123,0.,100.00035000123,0.,20.00001400001,3800.5054672271,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,86159.037145177,6801.6187852709,0.,100.00035000123,0.,1300.0591526914,100.00035000123,100.0003500012
17.496,0.,600.01260026461,0.,32637.239089801,0.,0.,100.00035000123,0.,0.,4200.6174907711,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,79822.38516507,7802.1299814849,0.,0.,0.,1300.0591526914,0.,0
18.225,0.,1300.0591526914,100.00035000123,33238.623280252,0.,0.,400.0056000784,0.,20.00001400001,2500.2187691423,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,88372.496593245,5601.0978151718,0.,0.,0.,900.02835089305,0.,0
18.954,0.,1000.035001225,300.00315003308,32837.697676933,400.0056000784,0.,300.00315003308,0.,20.00001400001,2700.255174114,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,85052.435628947,7101.76478855,0.,0.,0.,700.01715042019,0.,0
19.683,0.,700.01715042019,0.,33639.560122704,0.,0.,0.,0.,0.,3200.3584401453,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,79922.945055232,5200.9465722762,0.,0.,0.,1300.0591526914,0.,0
20.412,0.,800.02240062722,100.00035000123,33940.27013051,100.00035000123,0.,200.0014000098,0.,0.,3100.3363864979,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,78515.170825648,5801.1776390607,0.,0.,0.,1300.0591526914,0.,0
21.141,0.,1200.0504021169,400.0056000784,32937.92802412,300.00315003308,0.,0.,0.,20.00001400001,2900.2943798796,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,92800.441429127,6901.6667525207,0.,0.,0.,1400.0686033616,0.,0
21.87,0.,600.01260026461,100.00035000123,30833.238230813,200.0014000098,0.,500.00875015313,0.,0.,3800.5054672271,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,82537.749988843,7201.8148573441,0.,0.,0.,1600.0896050179,100.00035000123,0
22.599,0.,400.0056000784,200.0014000098,34040.508204764,300.00315003308,0.,200.0014000098,0.,0.,3500.4288025283,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,82336.594203444,8302.4118506426,0.,0.,200.0014000098,1300.0591526914,0.,0
23.328,0.,900.02835089305,0.,35143.173388508,100.00035000123,0.,500.00875015313,0.,20.00001400001,3500.4288025283,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,79118.485698256,6101.3026281111,0.,0.,0.,800.02240062722,0.,0
24.057,0.,800.02240062722,200.0014000098,34341.226642584,100.00035000123,0.,600.01260026461,0.,0.,3800.5054672271,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,83342.401374397,7101.76478855,0.,0.,0.,1100.0423516305,0.,0
24.786,0.,1100.0423516305,0.,34441.467526902,200.0014000098,0.,500.00875015313,0.,20.00001400001,4100.5884344403,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,84046.508409164,7301.8656266676,0.,0.,0.,1100.0423516305,0.,0
25.515,0.,400.0056000784,400.0056000784,30031.533109765,0.,100.00035000123,0.,20.00001400001,40.000056000078,3300.3811940279,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,78615.721539905,6301.3894563751,0.,0.,0.,1700.1011560188,0.,0
26.244,0.,500.00875015313,0.,30733.022632819,200.0014000098,0.,200.0014000098,0.,0.,2900.2943798796,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,76504.304745824,6201.3456920152,0.,0.,0.,600.01260026461,0.,100.0003500012
26.973,0.,900.02835089305,100.00035000123,32236.330344298,100.00035000123,0.,100.00035000123,0.,0.,3700.479212058,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,82940.07003271,5801.1776390607,0.,0.,0.,1000.035001225,0.,0
27.702,0.,600.01260026461,0.,29730.905276034,100.00035000123,0.,400.0056000784,0.,0.,2700.255174114,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,82638.328940665,6001.2602646556,0.,100.00035000123,0.,1600.0896050179,0.,0
28.431,0.,1200.0504021169,0.,35243.419893309,0.,0.,400.0056000784,0.,0.,3200.3584401453,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,85253.629547905,7301.8656266676,0.,0.,0.,1500.0787541346,0.,0
29.16,0.,600.01260026461,100.00035000123,36747.201780687,0.,0.,200.0014000098,0.,0.,4200.6174907711,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,82437.171743105,7602.0221378887,0.,0.,0.,1200.0504021169,0.,100.0003500012
29.889,0.,500.00875015313,100.00035000123,31835.432836747,0.,0.,400.0056000784,0.,0.,2800.2744268938,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,89579.982234474,6201.3456920152,100.00035000123,0.,0.,1000.035001225,100.00035000123,0
30.618,0.,900.02835089305,0.,35243.419893309,100.00035000123,0.,300.00315003308,0.,0.,3000.3150330785,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,79319.596302363,7902.1849541398,0.,100.00035000123,0.,1000.035001225,0.,0
31.347,0.,500.00875015313,0.,34641.951403149,100.00035000123,0.,400.0056000784,20.00001400001,0.,3200.3584401453,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,82738.908598578,7001.715420278,0.,0.,0.,1200.0504021169,0.,0
32.076,0.,700.01715042019,0.,31033.671533614,0.,100.00035000123,100.00035000123,20.00001400001,0.,3300.3811940279,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,76504.304745824,6801.6187852709,100.00035000123,0.,0.,1200.0504021169,0.,0
32.805,0.,400.0056000784,200.0014000098,33539.324858396,200.0014000098,0.,300.00315003308,0.,0.,3900.5324226757,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,76805.916662572,6201.3456920152,0.,0.,0.,1000.035001225,0.,0
33.534,0.,600.01260026461,100.00035000123,35443.915010698,0.,0.,300.00315003308,0.,20.00001400001,3400.4046481531,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,85052.435628947,5401.0207929299,0.,0.,0.,1400.0686033616,0.,0
34.263,0.,400.0056000784,200.0014000098,31835.432836747,300.00315003308,0.,400.0056000784,0.,20.00001400001,3900.5324226757,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,81531.99930402,6801.6187852709,0.,0.,0.,800.02240062722,0.,0
34.992,0.,500.00875015313,0.,33238.623280252,300.00315003308,0.,300.00315003308,0.,0.,4100.5884344403,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,86058.433475728,6601.524952264,100.00035000123,100.00035000123,0.,1600.0896050179,0.,0
35.721,0.,700.01715042019,300.00315003308,33940.27013051,100.00035000123,0.,100.00035000123,0.,0.,3800.5054672271,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,86360.246603139,7201.8148573441,0.,0.,0.,1600.0896050179,0.,0
36.45,0.,400.0056000784,100.00035000123,33338.856437178,100.00035000123,0.,600.01260026461,0.,0.,3800.5054672271,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,80828.015832664,7401.917096528,0.,0.,0.,1300.0591526914,0.,0
37.179,0.,600.01260026461,100.00035000123,33439.090296557,100.00035000123,0.,700.01715042019,0.,0.,3700.479212058,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,80828.015832664,7501.9692669326,100.00035000123,0.,0.,1600.0896050179,0.,0
37.908,0.,600.01260026461,0.,31735.210215734,0.,0.,0.,0.,0.,3600.4536571608,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,84147.097953139,5801.1776390607,0.,0.,0.,1500.0787541346,0.,0
38.637,0.,600.01260026461,100.00035000123,32035.880185808,100.00035000123,0.,200.0014000098,0.,20.00001400001,3200.3584401453,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,87869.407603713,7301.8656266676,0.,0.,0.,1600.0896050179,0.,100.0003500012
39.366,0.,600.01260026461,100.00035000123,33038.15907373,200.0014000098,0.,400.0056000784,0.,0.,2900.2943798796,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,0.,82236.017369851,8002.2406273757,200.0014000098,0.,0.,800.02240062722,0.,0
40.095,0.,1000.035001225,100.00035000123,33038.15907373,100.00035000123,0.,200.0014000098,0.,20.00001400001,4300.6472474107,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,86159.037145177,7602.0221378887,0.,0.,0.,1500.0787541346,0.,0
40.824,0.,800.02240062722,100.00035000123,33539.324858396,0.,0.,200.0014000098,0.,0.,3500.4288025283,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,74192.157688413,7201.8148573441,0.,100.00035000123,0.,1700.1011560188,0.,0
41.553,0.,700.01715042019,100.00035000123,32937.92802412,0.,0.,100.00035000123,0.,20.00001400001,3100.3363864979,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,73186.992766518,8002.2406273757,0.,0.,0.,1600.0896050179,0.,0
42.282,0.,600.01260026461,200.0014000098,30131.743792085,0.,0.,200.0014000098,20.00001400001,0.,2900.2943798796,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,81431.428118713,7602.0221378887,0.,100.00035000123,0.,1000.035001225,0.,0
43.011,0.,700.01715042019,0.,29931.323129655,200.0014000098,0.,500.00875015313,0.,0.,2800.2744268938,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,84147.097953139,6301.3894563751,0.,0.,0.,1100.0423516305,0.,0
43.74,0.,700.01715042019,300.00315003308,28027.466917579,0.,0.,400.0056000784,0.,20.00001400001,3900.5324226757,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,78716.272959957,5801.1776390607,0.,0.,0.,1100.0423516305,0.,0
44.469,0.,2400.2016169358,1900.1263584028,31534.767080706,600.01260026461,100.00035000123,300.00315003308,160.00089600502,300.00315003308,3600.4536571608,6901.6667525207,4450.6931954652,4600.7407192558,8302.4118506426,250.00218751914,5300.9833324082,12605.559051542,3050.3256222602,7001.715420278,3100.3363864979,6801.6187852709,8302.4118506426,2700.255174114,8452.4998268238,8102.2970011998,2000.1400098007,8902.7732138561,4650.7569106872,0.,600.01260026461,2200.1694130448,1050.0385889181,2500.2187691423,700.01715042019,700.01715042019,1500.0787541346,2500.2187691423,80425.75509455,9102.8992734186,0.,0.,0.,1400.0686033616,700.01715042019,100.0003500012
45.198,2300.1851649058,11380909.317022,496686.88887012,41359.785570041,18211.600789703,100.00035000123,300.00315003308,1560.0851806509,1260.0555684506,3400.4046481531,12005.042117689,8052.2687267138,7151.7897353813,10103.571612565,266.66915557879,5601.0978151718,17110.240478927,5451.0397858391,9603.2266841659,4400.6777043665,9102.8992734186,9653.2603886963,4400.6777043665,10804.083943731,12905.826980882,4700.7732772041,13306.194033323,7251.8401544392,3800.5054672271,1000.035001225,4100.5884344403,1300.0591526914,5000.8751531518,1600.0896050179,1600.0896050179,2200.1694130448,2700.255174114,427399.22345489,5401.0207929299,200.0014000098,3800.5054672271,0.,4900.8404941447,900.02835089305,200.001400009
45.927,4000.560078411,17163717.498295,775597.88880426,51091.197788052,28528.457135993,500.00875015313,100.00035000123,1660.0964516038,620.01345429196,3600.4536571608,15808.742234456,9403.0936178003,9903.4315390283,11104.314025999,350.00428755252,7802.1299814849,13506.381765384,7001.715420278,12205.211625364,5801.1776390607,13456.334569499,10653.97126779,4250.6322815519,12255.254440341,13156.055074348,5401.0207929299,17260.420979166,10353.750646172,6901.6667525207,1100.0423516305,3800.5054672271,1850.1197952567,5300.9833324082,1800.1134071446,800.02240062722,2900.2943798796,2600.2366215326,561523.07653875,9102.8992734186,500.00875015313,5200.9465722762,0.,5300.9833324082,1100.0423516305,600.0126002646
46.656,4000.560078411,18050311.316812,749877.74847846,48181.112903573,25021.894157388,400.0056000784,700.01715042019,2140.1602980063,580.01177423902,4400.6777043665,13606.476682901,11104.314025999,10603.934059536,10303.714489073,550.01058770381,7902.1849541398,15007.879136547,7101.76478855,12505.471143625,5401.0207929299,11504.630613822,11904.95841518,3600.4536571608,13156.055074348,12905.826980882,6001.2602646556,19463.24960717,10353.750646172,4500.7088616457,1600.0896050179,3600.4536571608,2200.1694130448,4200.6174907711,1900.1263584028,1800.1134071446,2050.1470980543,3200.3584401453,570259.11550169,8002.2406273757,600.01260026461,6401.4339211983,100.00035000123,7702.0757094037,1500.0787541346,900.0283508930
47.385,4800.806535498,18775840.591631,780979.52214573,43666.635285446,23519.344660984,1100.0423516305,500.00875015313,1420.0705775077,660.01524635219,4200.6174907711,15608.52225315,10603.934059536,8752.6805084057,11904.95841518,133.33395555846,5701.1373769067,16209.190611076,8102.2970011998,12305.297430544,5551.0782969592,12355.340595973,11554.670975742,3550.4411423119,10003.501225429,11354.510579328,6601.524952264,18912.510625779,9403.0936178003,5000.8751531518,1200.0504021169,3300.3811940279,1850.1197952567,5501.0589538486,2000.1400098007,1300.0591526914,2900.2943798796,2500.2187691423,585559.79741141,6401.4339211983,200.0014000098,6301.3894563751,100.00035000123,6701.5715185211,1000.035001225,1300.059152691
48.114,2700.255174114,18311117.665092,763786.32258806,44770.042731854,26324.231455054,400.0056000784,300.00315003308,1800.1134071446,720.01814445724,5701.1373769067,16008.965020411,10253.678507164,10503.860168612,11104.314025999,200.0014000098,6601.524952264,15608.52225315,7201.8148573441,12605.559051542,4900.8404941447,12005.042117689,12355.340595973,3250.3697295567,12205.211625364,11704.79311278,5551.0782969592,17060.180662811,10854.121852774,4500.7088616457,1500.0787541346,3700.479212058,1650.0952930032,4100.5884344403,1400.0686033616,1600.0896050179,2200.1694130448,3400.4046481531,583268.87715639,6401.4339211983,600.01260026461,6001.2602646556,0.,7702.0757094037,1100.0423516305,900.0283508930
48.843,2800.2744268938,19276766.099093,731563.85748402,43365.720749796,26023.681550211,500.00875015313,200.0014000098,1820.1159413855,520.00946417225,3600.4536571608,11104.314025999,8752.6805084057,10003.501225429,11104.314025999,350.00428755252,7201.8148573441,12105.126521082,6301.3894563751,11504.630613822,4750.7898188074,11454.590427114,11104.314025999,3800.5054672271,10904.159937016,12605.559051542,5701.1373769067,17360.542189244,9803.3625533558,4400.6777043665,1300.0591526914,3200.3584401453,1350.0637905141,4300.6472474107,1000.035001225,1900.1263584028,1800.1134071446,1800.1134071446,580041.37322372,6401.4339211983,300.00315003308,5000.8751531518,0.,6801.6187852709,700.01715042019,600.0126002646
