D:\0 ICPMS Data\User Data\Hakim, Fahmi\24_03_22_ap_ne_FIMI.b\24_03_22_a04.d
Intensity Vs Time,CPS
Acquired      : 22/03/2024 10:05:35 using Batch 24_03_22_ap_ne_FIMI.b
Time [Sec],Li7,B11,Na23,Mg24,Al27,Si29,P31,S34,Cl35,K39,Ca43,Ca44,Sc45,Ti49,V51,Mn55,Fe56,Fe57,Ni60,Cu63,Zn66,As75,Br81,Rb85,Sr88,Y89,Zr90,Nb93,Sb121,I127,Cs133,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Dy163,Er166,Yb172,Hf178,Ta181,Pb208
2.0782,1500.08,0.00,21515.86,0.00,500.01,17510.55,1500.08,2500.22,750.02,49083.33,500.01,6501.47,0.00,0.00,0.00,2500.22,88272.19,4000.56,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.2583,1000.03,500.01,26524.09,0.00,500.01,15508.27,2500.22,2250.17,2750.26,57112.79,1500.08,10003.48,0.00,0.00,0.00,3500.43,99848.12,2000.14,0.00,500.01,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.4383,500.01,0.00,26023.19,0.00,0.00,15508.27,3000.31,2750.26,2750.26,58618.82,0.00,9002.82,0.00,0.00,0.00,2500.22,98337.68,3500.43,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.6184,1500.08,1000.03,24019.76,0.00,0.00,19513.10,2000.14,1500.08,1250.05,52093.86,0.00,10503.83,500.01,0.00,0.00,3500.43,98337.68,2500.22,500.01,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.7984,3000.31,0.00,21015.13,0.00,1000.03,18011.16,1500.08,3000.31,2000.14,54603.11,0.00,8502.51,500.01,0.00,0.00,2000.14,91291.10,1500.08,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2.9785,2500.21,0.00,28527.87,0.00,0.00,16008.82,2500.22,2750.26,1000.03,56108.87,0.00,8502.51,500.01,0.00,0.00,6001.26,95317.29,4000.56,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.1585,0.00,0.00,24019.76,0.00,0.00,12505.38,1500.08,2250.17,2000.14,50588.52,500.01,7501.96,0.00,0.00,0.00,4500.71,79722.08,4000.56,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.3386,1000.03,0.00,17510.50,0.00,500.01,12505.38,3000.31,1250.05,1500.08,46073.43,0.00,10503.83,0.00,0.00,0.00,5000.88,112945.23,4000.56,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.5186,3500.42,0.00,28026.90,0.00,0.00,17510.55,3500.42,2500.22,1750.11,51592.06,500.01,12005.01,0.00,0.00,0.00,3000.32,92297.54,5501.06,0.00,500.01,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.6986,500.01,0.00,27525.95,0.00,1000.03,17510.55,2000.14,2250.17,2750.26,52595.67,500.01,6501.47,0.00,0.00,0.00,3000.32,94813.96,4500.71,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3.8787,500.01,0.00,25021.44,0.00,0.00,14507.24,2000.14,2250.17,1750.11,48581.64,0.00,8002.23,0.00,0.00,0.00,5000.88,86259.94,1500.08,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.0587,2000.14,0.00,21015.13,0.00,500.01,11504.55,1500.08,1000.03,1250.05,58116.79,0.00,7501.96,0.00,0.00,0.00,2000.14,98841.15,4000.56,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.2388,1000.03,0.00,24019.76,0.00,1000.03,13005.82,1500.08,3000.31,500.01,56108.87,0.00,7501.96,0.00,500.01,0.00,4000.56,91291.10,4500.71,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.4188,2000.14,0.00,22016.60,0.00,0.00,8502.49,500.01,500.01,1000.03,50086.77,0.00,5501.05,0.00,0.00,0.00,4000.56,105387.74,5501.06,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,1000.04,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.5989,1000.03,0.00,22517.37,0.00,0.00,12505.38,2000.14,2000.14,2250.17,57614.78,0.00,12505.43,1000.03,0.00,0.00,3500.43,83242.10,1000.04,0.00,0.00,0.00,500.01,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.7789,500.01,0.00,20514.42,0.00,500.01,12505.38,2000.14,1500.08,1750.11,62635.64,0.00,9503.14,0.00,0.00,0.00,2000.14,82739.18,4000.56,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,2000.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4.9590,1500.08,0.00,17009.91,0.00,0.00,15007.75,3500.42,1500.08,1750.11,53599.35,500.01,7001.70,0.00,0.00,0.00,3000.32,91794.31,4500.71,0.00,0.00,0.00,0.00,250.00,500.01,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.1390,1000.03,0.00,24520.59,0.00,500.01,17009.95,1500.08,1250.05,1250.05,46073.43,0.00,10503.83,0.00,1000.03,0.00,1500.08,106395.18,3500.43,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,500.01,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.3191,3500.42,500.01,29028.86,500.01,0.00,13506.28,3000.31,4500.70,500.01,56610.82,0.00,12005.01,0.00,0.00,0.00,3000.32,82236.29,5000.88,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.4991,1000.03,0.00,28527.87,0.00,500.01,15508.27,1000.03,2250.17,1250.05,57112.79,500.01,10503.83,1000.03,0.00,0.00,3000.32,98841.15,6501.48,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.6791,1500.08,0.00,25021.44,0.00,1000.03,16008.82,3500.42,750.02,2000.14,59120.85,0.00,8002.23,0.00,0.00,0.00,2000.14,85756.92,8502.53,0.00,500.01,0.00,500.01,750.02,500.01,0.00,0.00,0.00,0.00,0.00,750.02,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5.8592,500.01,0.00,20514.42,1000.03,1000.03,17510.55,2000.14,4500.70,2000.14,53599.35,500.01,5501.05,0.00,0.00,0.00,2500.22,100855.17,2000.14,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.0392,0.00,0.00,22016.60,0.00,500.01,13506.28,0.00,1750.11,1000.03,58116.79,500.01,11504.60,0.00,0.00,0.00,4500.71,96324.02,1500.08,0.00,0.00,0.00,1000.04,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.2193,1500.08,0.00,23018.15,0.00,1500.08,16008.82,1500.08,2500.22,1250.05,47578.30,1000.03,6001.25,0.00,0.00,0.00,1500.08,97330.82,1000.04,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.3993,3000.31,0.00,21515.86,0.00,500.01,16008.82,2000.14,1250.05,1000.03,67155.90,500.01,12005.01,500.01,0.00,0.00,2000.14,88272.19,3500.43,0.00,0.00,0.00,500.01,250.00,0.00,0.00,0.00,0.00,0.00,1000.04,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.5794,2000.14,0.00,19012.38,0.00,1000.03,16509.37,2000.14,4000.55,1500.08,63640.01,0.00,11504.60,0.00,0.00,0.00,4500.71,83745.03,2000.14,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.7594,1000.03,0.00,16509.34,0.00,0.00,12505.38,1000.03,2000.14,2000.14,48581.64,0.00,7501.96,0.00,0.00,0.00,5501.06,100855.17,3500.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6.9395,0.00,0.00,29529.86,0.00,1500.08,12505.38,2000.14,1750.11,500.01,60124.99,0.00,15007.83,500.01,0.00,0.00,1500.08,97834.24,3500.43,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,500.01,750.02,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.1195,1500.08,0.00,19513.04,0.00,500.01,15508.27,1000.03,2250.17,2250.17,54101.22,500.01,11504.60,0.00,0.00,0.00,2000.14,85253.92,7001.72,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.2995,1500.08,0.00,18511.74,0.00,1000.03,13506.28,2500.22,2500.22,2500.22,57112.79,500.01,9002.82,0.00,0.00,0.00,2500.22,97330.82,4000.56,0.00,0.00,0.00,1000.04,750.02,0.00,0.00,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.4796,1000.03,0.00,24520.59,500.01,500.01,16008.82,2500.22,1750.11,1250.05,55105.01,500.01,8502.51,0.00,0.00,0.00,6001.26,93807.33,2000.14,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01
7.6596,1000.03,0.00,24520.59,0.00,0.00,13506.28,2500.22,2500.22,1250.05,51090.28,500.01,8502.51,0.00,500.01,1000.03,3000.32,99848.12,2500.22,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7.8397,500.01,0.00,22517.37,0.00,0.00,17510.55,1000.03,1500.08,1750.11,54101.22,500.01,9503.14,500.01,0.00,0.00,2000.14,99344.63,2000.14,0.00,500.01,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,500.01,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.0197,2000.14,0.00,30531.92,0.00,0.00,159874.88,1000.03,2250.17,3250.37,46073.43,0.00,10503.83,1000.03,0.00,0.00,3000.32,84247.98,2000.14,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.1998,1000.03,0.00,22016.60,0.00,1000.03,13506.28,1500.08,1000.03,1750.11,48581.64,0.00,8002.23,500.01,0.00,0.00,2500.22,96827.41,6001.26,500.01,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.3798,1000.03,0.00,23018.15,0.00,0.00,13005.82,2000.14,2000.14,500.01,52595.67,0.00,11504.60,500.01,0.00,0.00,2000.14,90787.90,4000.56,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,500.01,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.5599,1000.03,500.01,21015.13,0.00,1000.03,9503.11,3000.31,1250.05,2250.17,53599.35,0.00,9002.82,0.00,0.00,0.00,2500.22,92297.54,3500.43,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.7399,1500.08,0.00,19513.04,0.00,1000.03,17009.95,2000.14,1750.11,2500.22,46575.04,0.00,8002.23,0.00,0.00,0.00,4000.56,83242.10,500.01,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8.9200,1500.08,0.00,29529.86,0.00,0.00,17009.95,2000.14,4000.55,1500.08,52093.86,500.01,8002.23,500.01,0.00,0.00,5000.88,83242.10,3000.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.1000,500.01,0.00,22517.37,0.00,0.00,19513.10,3500.42,2500.22,2750.26,50588.52,500.01,9503.14,0.00,0.00,0.00,2000.14,95820.65,500.01,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1750.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.2800,500.01,0.00,21015.13,0.00,500.01,12004.96,2500.22,2000.14,1750.11,49585.04,0.00,5501.05,0.00,500.01,0.00,3500.43,96827.41,5501.06,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.4601,500.01,0.00,24019.76,0.00,500.01,14006.75,2500.22,750.02,2750.26,47076.66,0.00,12005.01,0.00,0.00,0.00,2500.22,85756.92,7001.72,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.6401,1500.08,0.00,21515.86,0.00,0.00,8502.49,2000.14,1750.11,1750.11,57112.79,1000.03,9503.14,0.00,0.00,0.00,2500.22,78213.77,1500.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
9.8202,1500.08,0.00,23018.15,0.00,2500.21,14507.24,2500.22,3250.36,1500.08,54603.11,500.01,10003.48,0.00,0.00,0.00,2000.14,85756.92,4500.71,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.0002,500.01,0.00,20514.42,0.00,500.01,14006.75,5501.04,500.01,500.01,50588.52,0.00,5501.05,0.00,0.00,0.00,3500.43,88272.19,7001.72,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,2250.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.1803,1500.08,0.00,25021.44,0.00,1000.03,13005.82,1500.08,3500.42,1000.03,55105.01,0.00,8002.23,500.01,0.00,0.00,4000.56,91794.31,3500.43,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.3603,2000.14,0.00,24019.76,0.00,0.00,9503.11,1500.08,1750.11,1250.05,63640.01,500.01,10003.48,0.00,0.00,0.00,2000.14,97330.82,3500.43,0.00,0.00,0.00,500.01,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.5404,1000.03,0.00,29028.86,0.00,500.01,13005.82,3500.42,3500.42,1750.11,47578.30,500.01,8002.23,0.00,0.00,0.00,1000.04,94813.96,2500.22,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.7204,500.01,0.00,20514.42,0.00,0.00,16008.82,4000.55,1500.08,1000.03,53599.35,0.00,12005.01,500.01,0.00,0.00,3500.43,97330.82,2000.14,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
10.9004,1000.03,0.00,24520.59,0.00,500.01,19012.43,1000.03,2500.22,1750.11,44568.72,0.00,11004.21,0.00,0.00,0.00,5501.06,96827.41,4000.56,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,1500.08,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.0805,0.00,500.01,28026.90,0.00,0.00,12004.96,2000.14,2000.14,1750.11,49585.04,500.01,10003.48,0.00,0.00,0.00,2000.14,96324.02,1500.08,0.00,0.00,0.00,500.01,750.02,0.00,0.00,0.00,0.00,0.00,0.00,750.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.2605,1000.03,0.00,19513.04,0.00,0.00,8502.49,1000.03,500.01,1000.03,54603.11,1500.08,6001.25,0.00,0.00,0.00,1500.08,91291.10,4000.56,0.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.4406,0.00,0.00,21515.86,0.00,500.01,13506.28,4500.70,1250.05,1750.11,51090.28,500.01,9503.14,500.01,500.01,0.00,3500.43,94310.64,3000.32,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00
11.6206,1500.08,0.00,23518.95,0.00,500.01,12505.38,500.01,2500.22,1250.05,53599.35,0.00,10003.48,0.00,0.00,500.01,2500.22,82739.18,3000.32,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.8007,1500.08,0.00,24019.76,0.00,1000.03,13005.82,2000.14,1250.05,2250.17,52595.67,0.00,9002.82,0.00,0.00,1000.03,2500.22,101358.72,2500.22,0.00,0.00,0.00,0.00,1250.06,0.00,0.00,0.00,0.00,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11.9807,1000.03,0.00,26524.09,0.00,500.01,13506.28,4000.55,1250.05,500.01,52093.86,1000.03,12505.43,500.01,0.00,0.00,2500.22,88775.30,2500.22,0.00,500.01,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,500.01,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
12.1608,2500.21,0.00,23518.95,0.00,500.01,17510.55,3000.31,3000.31,1500.08,56610.82,0.00,7001.70,0.00,0.00,0.00,2000.14,94813.96,2000.14,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,0.00,0.00,0.00,0.00,1000.04,0.00,0.00,500.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
