Intensity Vs Time, Counts Per Second
Time in Seconds ,Li7,Na23,Al27,K39,Ca43,Ti47,Fe57,Cu63,Zn66,P31,Cs133,La139,Ce140,Ta181,Au197,Pb208,Th232,Nb93,Pr141,Eu153,Tb159,Ho165,Er166,Tm169,Lu175,Rb85,Sr88,Y89,Mg24,Ba137,Hf178,Nd146,Zr90,Sm147,Gd157,Dy163,Yb172,Si29,S33,B11,V51,Se77,Mn55,Mo95,As75
7.29,0.,100.00035000123,100.00035000123,39153.581676524,0.,0.,200.0014000098,20.00001400001,20.00001400001,2400.2016169358,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,81029.150437437,7401.917096528,0.,0.,0.,1100.0423516305,0.,0
8.019,0.,300.00315003308,100.00035000123,38551.948750942,200.0014000098,0.,200.0014000098,0.,20.00001400001,4100.5884344403,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,83543.571282073,7902.1849541398,100.00035000123,0.,0.,1800.1134071446,0.,0
8.748,0.,400.0056000784,100.00035000123,38351.410065192,200.0014000098,0.,300.00315003308,0.,20.00001400001,3600.4536571608,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,86561.458886567,6301.3894563751,0.,200.0014000098,0.,1500.0787541346,0.,0
9.477,0.,100.00035000123,0.,40657.774697846,0.,0.,400.0056000784,0.,0.,3600.4536571608,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,93001.744158924,6901.6667525207,0.,0.,0.,1200.0504021169,0.,0
10.206,0.,300.00315003308,100.00035000123,38251.141776555,500.00875015313,0.,100.00035000123,20.00001400001,0.,3800.5054672271,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,80526.319220168,7902.1849541398,0.,0.,0.,1100.0423516305,0.,0
10.935,100.00035000123,300.00315003308,100.00035000123,42162.125892503,100.00035000123,0.,400.0056000784,0.,20.00001400001,3300.3811940279,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,87165.112690247,8002.2406273757,0.,0.,0.,1500.0787541346,100.00035000123,0
11.664,0.,500.00875015313,0.,35744.662956364,200.0014000098,0.,200.0014000098,0.,20.00001400001,3500.4288025283,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,200.0014000098,0.,0.,0.,0.,74493.720921256,5401.0207929299,0.,0.,0.,900.02835089305,0.,0
12.393,0.,700.01715042019,0.,38852.762050865,200.0014000098,0.,100.00035000123,0.,0.,2000.1400098007,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,84247.688203318,5300.9833324082,0.,100.00035000123,100.00035000123,1600.0896050179,0.,0
13.122,0.,200.0014000098,100.00035000123,40958.632282112,200.0014000098,0.,0.,0.,0.,2200.1694130448,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,82437.171743105,6801.6187852709,0.,0.,0.,900.02835089305,0.,0
13.851,0.,400.0056000784,100.00035000123,37950.341127506,0.,0.,0.,0.,0.,3200.3584401453,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,79822.38516507,5200.9465722762,0.,200.0014000098,0.,900.02835089305,0.,0
14.58,0.,500.00875015313,0.,36847.459527872,100.00035000123,0.,0.,0.,0.,3500.4288025283,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,81733.143792669,5701.1373769067,0.,0.,0.,1400.0686033616,0.,0
15.309,0.,600.01260026461,0.,38852.762050865,200.0014000098,0.,100.00035000123,0.,0.,3400.4046481531,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,79922.945055232,5701.1373769067,0.,100.00035000123,0.,1900.1263584028,0.,0
16.038,0.,500.00875015313,100.00035000123,36546.688394424,0.,0.,500.00875015313,0.,20.00001400001,3300.3811940279,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,81632.571195336,7602.0221378887,0.,300.00315003308,0.,800.02240062722,0.,0
16.767,0.,400.0056000784,200.0014000098,40356.923440513,400.0056000784,0.,300.00315003308,0.,0.,3800.5054672271,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,85555.425723497,5801.1776390607,0.,0.,0.,1200.0504021169,0.,0
17.496,100.00035000123,200.0014000098,0.,40657.774697846,200.0014000098,0.,0.,0.,20.00001400001,4100.5884344403,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,83141.234291296,6301.3894563751,0.,0.,0.,800.02240062722,0.,0
18.225,0.,500.00875015313,100.00035000123,37047.977130384,200.0014000098,0.,100.00035000123,0.,0.,3300.3811940279,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,80425.75509455,6101.3026281111,0.,0.,0.,900.02835089305,0.,0
18.954,0.,500.00875015313,0.,38251.141776555,100.00035000123,0.,600.01260026461,0.,0.,2700.255174114,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,86863.28260959,7501.9692669326,0.,100.00035000123,0.,1200.0504021169,0.,0
19.683,0.,300.00315003308,300.00315003308,40457.206489977,0.,0.,400.0056000784,0.,0.,4200.6174907711,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,82537.749988843,8802.7112350604,100.00035000123,0.,0.,1200.0504021169,0.,0
20.412,0.,400.0056000784,100.00035000123,38050.607307719,400.0056000784,0.,200.0014000098,20.00001400001,0.,2900.2943798796,0.,50.000087500153,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,80928.582782068,6501.4790864922,0.,0.,0.,1000.035001225,0.,0
21.141,0.,400.0056000784,0.,37850.075650085,300.00315003308,0.,100.00035000123,0.,0.,3100.3363864979,0.,0.,0.,0.,16.666676388895,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,84851.244535068,7501.9692669326,0.,0.,0.,2000.1400098007,0.,0
21.87,0.,400.0056000784,200.0014000098,39955.798272287,100.00035000123,100.00035000123,200.0014000098,0.,0.,3500.4288025283,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,82638.328940665,6001.2602646556,0.,0.,0.,700.01715042019,0.,0
22.599,0.,300.00315003308,300.00315003308,37047.977130384,500.00875015313,0.,100.00035000123,0.,0.,3400.4046481531,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,82236.017369851,6101.3026281111,0.,0.,0.,1100.0423516305,0.,0
23.328,0.,700.01715042019,100.00035000123,38953.034556549,100.00035000123,0.,0.,0.,0.,2600.2366215326,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,84247.688203318,6201.3456920152,0.,0.,0.,1000.035001225,0.,0
24.057,0.,100.00035000123,0.,38050.607307719,200.0014000098,0.,200.0014000098,0.,0.,3800.5054672271,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,80425.75509455,8302.4118506426,0.,0.,0.,2000.1400098007,0.,0
24.786,0.,500.00875015313,100.00035000123,37850.075650085,0.,0.,400.0056000784,20.00001400001,20.00001400001,4000.560078411,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,90385.029189549,5501.0589538486,0.,0.,0.,1400.0686033616,0.,0
25.515,0.,500.00875015313,200.0014000098,37148.236985726,0.,0.,300.00315003308,0.,0.,3400.4046481531,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,81431.428118713,6401.4339211983,0.,100.00035000123,0.,900.02835089305,0.,0
26.244,0.,700.01715042019,300.00315003308,38451.679056652,100.00035000123,100.00035000123,200.0014000098,0.,0.,3100.3363864979,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,85454.826292003,5701.1373769067,0.,0.,0.,800.02240062722,0.,0
26.973,0.,400.0056000784,0.,36045.417225704,100.00035000123,0.,200.0014000098,0.,0.,3600.4536571608,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,85957.830512623,5701.1373769067,100.00035000123,0.,0.,1400.0686033616,0.,100.0003500012
27.702,0.,500.00875015313,0.,39153.581676524,100.00035000123,0.,500.00875015313,0.,0.,3700.479212058,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,81632.571195336,5701.1373769067,100.00035000123,0.,100.00035000123,1400.0686033616,0.,0
28.431,0.,400.0056000784,0.,37248.497543802,200.0014000098,0.,400.0056000784,0.,0.,2800.2744268938,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,87970.023988633,7201.8148573441,0.,0.,0.,1000.035001225,0.,0
29.16,0.,400.0056000784,0.,40156.359450489,200.0014000098,0.,400.0056000784,0.,0.,3000.3150330785,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,81230.2878661,6101.3026281111,0.,200.0014000098,0.,1200.0504021169,0.,0
29.889,0.,300.00315003308,200.0014000098,40557.490242419,0.,0.,600.01260026461,0.,0.,3800.5054672271,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,86863.28260959,7101.76478855,0.,0.,0.,1100.0423516305,0.,0
30.618,0.,200.0014000098,200.0014000098,39253.856290831,200.0014000098,100.00035000123,100.00035000123,0.,0.,4600.7407192558,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,88573.737134615,6301.3894563751,0.,0.,0.,900.02835089305,0.,0
31.347,0.,400.0056000784,100.00035000123,39755.239905849,300.00315003308,0.,200.0014000098,80.000224000627,40.000056000078,2800.2744268938,200.0014000098,0.,0.,0.,0.,200.0014000098,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,250.00218751914,50.000087500153,0.,0.,0.,0.,0.,200.0014000098,0.,0.,0.,0.,79721.825980792,6101.3026281111,0.,0.,0.,1400.0686033616,0.,0
32.076,100.00035000123,35945.165099948,16609.65020677,89479.354544889,200.0014000098,400.0056000784,600.01260026461,780.02129458134,540.0102061929,3000.3150330785,0.,99495.273472769,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,300.00315003308,100.00035000123,0.,200.0014000098,100.00035000123,0.,0.,200.0014000098,0.,0.,0.,0.,322295.04002395,6801.6187852709,0.,0.,0.,5401.0207929299,0.,0
32.805,100.00035000123,19613.454830013,12805.736970163,150286.37344907,0.,700.01715042019,400.0056000784,120.00050400212,220.00169401304,4100.5884344403,0.,0.,0.,0.,0.,200.0014000098,0.,0.,0.,0.,0.,0.,0.,0.,0.,200.0014000098,50.000087500153,0.,10904.159937016,0.,0.,0.,100.00035000123,0.,0.,0.,0.,454620.49347912,8302.4118506426,0.,100.00035000123,0.,3500.4288025283,0.,0
33.534,200.0014000098,34040.508204764,12805.736970163,62837.897766649,200.0014000098,400.0056000784,200.0014000098,60.000126000265,180.00113400714,4200.6174907711,100.00035000123,50.000087500153,0.,0.,0.,400.0056000784,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,150.00078750413,50.000087500153,0.,4900.8404941447,100.00035000123,0.,0.,0.,0.,0.,0.,0.,568490.68476916,7001.715420278,0.,0.,0.,3400.4046481531,100.00035000123,0
34.263,100.00035000123,8302.4118506426,12005.042117689,58720.435613443,200.0014000098,800.02240062722,200.0014000098,60.000126000265,60.000126000265,3800.5054672271,100.00035000123,500.00875015313,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,100.00035000123,0.,0.,1000.035001225,0.,0.,0.,0.,0.,0.,0.,0.,615061.4984884,7101.76478855,0.,0.,0.,1500.0787541346,0.,100.0003500012
34.992,100.00035000123,6101.3026281111,11804.875413546,52596.646337645,0.,300.00315003308,200.0014000098,0.,200.0014000098,4200.6174907711,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,550298.71975791,7001.715420278,0.,0.,0.,1200.0504021169,0.,100.0003500012
35.721,200.0014000098,4700.7732772041,10003.501225429,53299.243190821,100.00035000123,600.01260026461,400.0056000784,0.,0.,3700.479212058,0.,59573.958514178,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,528290.85635164,6201.3456920152,100.00035000123,0.,0.,1200.0504021169,0.,100.0003500012
36.45,300.00315003308,5901.2186016412,12105.126521082,51994.447914637,100.00035000123,700.01715042019,300.00315003308,0.,0.,3900.5324226757,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,538148.75605315,5901.2186016412,0.,0.,0.,1200.0504021169,0.,0
37.179,200.0014000098,3900.5324226757,12405.383936628,54202.632684989,200.0014000098,300.00315003308,0.,0.,40.000056000078,3900.5324226757,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,200.0014000098,0.,0.,0.,0.,0.,0.,0.,0.,482513.34029902,6801.6187852709,100.00035000123,0.,0.,1700.1011560188,0.,0
37.908,100.00035000123,4300.6472474107,11004.236631103,50689.771585478,400.0056000784,200.0014000098,500.00875015313,20.00001400001,20.00001400001,3100.3363864979,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,508595.07353865,6301.3894563751,0.,0.,100.00035000123,500.00875015313,0.,0
38.637,200.0014000098,3800.5054672271,9303.0281356582,53901.496517943,400.0056000784,600.01260026461,100.00035000123,0.,20.00001400001,3300.3811940279,100.00035000123,0.,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,487167.36080388,5501.0589538486,0.,0.,0.,700.01715042019,100.00035000123,0
39.366,0.,3600.4536571608,9303.0281356582,49987.302824383,100.00035000123,500.00875015313,100.00035000123,0.,20.00001400001,4300.6472474107,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,487788.00952794,6401.4339211983,0.,0.,0.,1300.0591526914,0.,0
40.095,100.00035000123,4000.560078411,9603.2266841659,47679.433936939,100.00035000123,500.00875015313,100.00035000123,0.,0.,4000.560078411,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,472796.41646543,7201.8148573441,0.,0.,0.,1300.0591526914,0.,0
40.824,200.0014000098,3000.3150330785,9303.0281356582,42563.31292798,500.00875015313,700.01715042019,100.00035000123,0.,0.,3700.479212058,0.,0.,0.,0.,0.,200.0014000098,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,477757.43769912,6401.4339211983,0.,0.,0.,1100.0423516305,0.,0
41.553,200.0014000098,42463.01511443,8602.5893794032,319840.79754927,200.0014000098,300.00315003308,3300.3811940279,20.00001400001,320.00358404014,4200.6174907711,0.,0.,50.000087500153,0.,0.,800.02240062722,0.,0.,0.,0.,0.,0.,0.,0.,0.,1550.084092062,0.,0.,100.00035000123,100.00035000123,0.,0.,0.,0.,0.,0.,0.,495651.85543894,8602.5893794032,0.,0.,0.,64244.13170949,0.,0
42.282,200.0014000098,239287.40151327,9803.3625533558,506730.53975097,200.0014000098,700.01715042019,6701.5715185211,0.,560.01097621513,1500.0787541346,0.,0.,0.,0.,0.,1600.0896050179,0.,0.,0.,0.,0.,0.,0.,0.,0.,1850.1197952567,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,481169.12301538,6001.2602646556,0.,100.00035000123,0.,126457.23380074,0.,0
43.011,200.0014000098,622472.35556536,5501.0589538486,744086.40103097,200.0014000098,400.0056000784,8702.6499569119,40.000056000078,1220.0520962245,3200.3584401453,300.00315003308,100.00035000123,50.000087500153,0.,0.,5000.8751531518,0.,0.,0.,0.,0.,0.,0.,0.,0.,4550.7247029089,400.0056000784,0.,100.00035000123,400.0056000784,0.,0.,0.,0.,0.,0.,0.,425236.08721907,7001.715420278,100.00035000123,0.,0.,165857.24509004,300.00315003308,0
43.74,100.00035000123,1502793.8576709,7802.1299814849,1044647.8641108,200.0014000098,200.0014000098,13606.476682901,0.,3140.3451239291,4300.6472474107,700.01715042019,200.0014000098,350.00428755252,0.,0.,43967.556150025,0.,0.,200.0014000098,0.,0.,0.,0.,0.,50.000087500153,6201.3456920152,1800.1134071446,0.,900.02835089305,1600.0896050179,0.,0.,0.,0.,0.,0.,0.,448223.02879119,8002.2406273757,0.,0.,0.,233492.6917594,1000.035001225,0
44.469,100.00035000123,1706702.5563448,11504.630613822,1216587.248093,400.0056000784,300.00315003308,16309.304458193,40.000056000078,5681.1294085264,3200.3584401453,1100.0423516305,450.00708761163,700.01715042019,0.,16.666676388895,59724.585485322,0.,0.,100.00035000123,50.000087500153,0.,0.,0.,0.,0.,9553.193154812,9503.1598006337,0.,600.01260026461,6701.5715185211,0.,0.,0.,0.,0.,0.,0.,463912.15648016,7001.715420278,200.0014000098,400.0056000784,0.,256583.72343039,100.00035000123,0
45.198,400.0056000784,1338718.3561862,14507.362486462,1286098.0295749,200.0014000098,900.02835089305,14207.060909272,40.000056000078,7241.8350810095,3800.5054672271,900.02835089305,250.00218751914,250.00218751914,0.,0.,35644.412938521,0.,0.,0.,0.,0.,0.,0.,0.,0.,6801.6187852709,7902.1849541398,0.,1500.0787541346,4500.7088616457,0.,0.,100.00035000123,0.,0.,0.,0.,470523.18132219,6201.3456920152,0.,100.00035000123,0.,190866.59069586,100.00035000123,0
45.927,100.00035000123,755355.30901669,8902.7732138561,730301.67376611,300.00315003308,100.00035000123,9202.9633542001,0.,6621.5342094763,3800.5054672271,500.00875015313,250.00218751914,350.00428755252,0.,0.,19112.776891352,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,4400.6777043665,4000.560078411,0.,1200.0504021169,2600.2366215326,0.,0.,0.,0.,0.,0.,0.,418027.96322977,5901.2186016412,100.00035000123,0.,0.,112239.19195813,100.00035000123,0
46.656,0.,452040.5312746,9603.2266841659,476517.02351221,300.00315003308,100.00035000123,4900.8404941447,0.,8482.517611227,3700.479212058,300.00315003308,150.00078750413,200.0014000098,0.,0.,9903.4315390283,0.,0.,0.,0.,0.,0.,0.,0.,0.,1950.1330965838,2000.1400098007,100.00035000123,600.01260026461,1300.0591526914,0.,0.,0.,0.,0.,0.,0.,417307.34792708,6001.2602646556,0.,0.,0.,71377.873661164,0.,100.0003500012
47.385,200.0014000098,253835.27341772,8202.3540756197,265137.80959028,400.0056000784,200.0014000098,3100.3363864979,20.00001400001,6481.4699973954,4100.5884344403,200.0014000098,50.000087500153,100.00035000123,0.,0.,4400.6777043665,0.,0.,0.,0.,0.,0.,0.,0.,0.,1500.0787541346,1150.0462893631,0.,800.02240062722,600.01260026461,0.,0.,100.00035000123,0.,0.,0.,0.,377112.64644524,6301.3894563751,100.00035000123,0.,0.,44770.042731854,0.,0
48.114,100.00035000123,163024.92189437,9202.9633542001,181546.28323233,0.,200.0014000098,1500.0787541346,0.,4860.8268266432,2900.2943798796,100.00035000123,150.00078750413,50.000087500153,0.,0.,2200.1694130448,0.,0.,0.,0.,0.,0.,0.,0.,0.,850.02528825233,450.00708761163,0.,300.00315003308,100.00035000123,0.,0.,0.,0.,0.,0.,0.,399406.41656193,6701.5715185211,0.,0.,0.,22417.575379097,0.,0
48.843,100.00035000123,87466.949128741,7702.0757094037,132007.10065592,0.,400.0056000784,1100.0423516305,20.00001400001,2560.2293965539,4200.6174907711,0.,50.000087500153,0.,0.,0.,1100.0423516305,0.,0.,0.,0.,0.,0.,0.,0.,0.,450.00708761163,200.0014000098,0.,200.0014000098,200.0014000098,0.,0.,0.,0.,0.,0.,0.,392108.36301855,6701.5715185211,0.,0.,0.,14907.774404352,0.,0
49.572,0.,52094.812558857,8302.4118506426,86863.28260959,100.00035000123,600.01260026461,1400.0686033616,20.00001400001,1460.0746098126,4200.6174907711,100.00035000123,0.,0.,0.,0.,600.01260026461,0.,0.,0.,0.,0.,0.,0.,0.,0.,250.00218751914,400.0056000784,0.,100.00035000123,500.00875015313,0.,0.,0.,0.,0.,0.,0.,381630.26857002,6901.6667525207,0.,100.00035000123,0.,12205.211625364,0.,0
50.301,100.00035000123,34641.951403149,8202.3540756197,76303.233662861,200.0014000098,500.00875015313,900.02835089305,0.,540.0102061929,3500.4288025283,100.00035000123,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,200.0014000098,300.00315003308,0.,0.,200.0014000098,0.,0.,0.,0.,0.,0.,0.,368184.22378713,8302.4118506426,0.,0.,0.,7602.0221378887,0.,0
