Intensity Vs Time, Counts Per Second
Time in Seconds ,Li7,Na23,Al27,K39,Ca43,Ti47,Fe57,Cu63,Zn66,P31,Cs133,La139,Ce140,Ta181,Au197,Pb208,Th232,Nb93,Pr141,Eu153,Tb159,Ho165,Er166,Tm169,Lu175,Rb85,Sr88,Y89,Mg24,Ba137,Hf178,Nd146,Zr90,Sm147,Gd157,Dy163,Yb172,Si29,S33,B11,V51,Se77,Mn55,Mo95,As75
43.011,0.,500.00875015313,1700.1011560188,40457.206489977,300.00315003308,0.,400.0056000784,0.,0.,3800.5054672271,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,338360.16739924,7501.9692669326,0.,0.,0.,1400.0686033616,0.,0
43.74,0.,200.0014000098,1000.035001225,39454.407628119,300.00315003308,100.00035000123,100.00035000123,0.,0.,5000.8751531518,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,317182.50531713,7401.917096528,0.,0.,0.,800.02240062722,0.,0
44.469,100.00035000123,500.00875015313,800.02240062722,42262.421596698,300.00315003308,200.0014000098,300.00315003308,0.,20.00001400001,3300.3811940279,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,314729.13124953,7602.0221378887,0.,300.00315003308,0.,1000.035001225,0.,0
45.198,0.,4900.8404941447,1900.1263584028,43566.329737025,0.,0.,300.00315003308,40.000056000078,20.00001400001,3800.5054672271,100.00035000123,0.,0.,0.,0.,200.0014000098,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,336722.13948067,6001.2602646556,0.,0.,0.,2300.1851649058,0.,0
45.927,0.,19413.181550273,1600.0896050179,46676.128766017,100.00035000123,300.00315003308,300.00315003308,160.00089600502,40.000056000078,4900.8404941447,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,315546.8763033,8202.3540756197,0.,100.00035000123,0.,3500.4288025283,0.,100.0003500012
46.656,100.00035000123,28929.261948461,1000.035001225,45773.214256203,200.0014000098,0.,500.00875015313,400.0056000784,60.000126000265,4400.6777043665,0.,0.,0.,0.,0.,300.00315003308,0.,0.,0.,0.,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,286749.28426308,7401.917096528,0.,200.0014000098,0.,3500.4288025283,0.,0
47.385,0.,34842.438089593,1600.0896050179,52094.812558857,300.00315003308,0.,400.0056000784,220.00169401304,120.00050400212,2400.2016169358,0.,0.,0.,0.,0.,200.0014000098,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,282975.13717023,6501.4790864922,0.,0.,0.,3400.4046481531,0.,0
48.114,0.,22818.208930727,1500.0787541346,48582.468740687,0.,100.00035000123,500.00875015313,360.00453605715,100.00035000123,4100.5884344403,0.,0.,50.000087500153,0.,0.,300.00315003308,0.,0.,0.,0.,0.,0.,0.,0.,0.,100.00035000123,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,265137.80959028,8102.2970011998,100.00035000123,0.,0.,3000.3150330785,0.,0
48.843,100.00035000123,18912.510625779,1200.0504021169,44368.79381481,100.00035000123,300.00315003308,400.0056000784,340.00404604815,120.00050400212,4900.8404941447,0.,50.000087500153,50.000087500153,0.,0.,600.01260026461,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,267582.76670083,6701.5715185211,0.,0.,0.,3400.4046481531,0.,0
49.572,100.00035000123,19212.911076243,1200.0504021169,47779.768323216,0.,100.00035000123,400.0056000784,420.00617409076,100.00035000123,3300.3811940279,0.,0.,0.,0.,0.,600.01260026461,0.,0.,0.,0.,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,241829.67647465,7702.0757094037,0.,0.,0.,4000.560078411,0.,0
50.301,0.,16910.002266341,1100.0423516305,49686.255339269,100.00035000123,0.,400.0056000784,480.00806413548,80.000224000627,5000.8751531518,0.,0.,0.,0.,0.,400.0056000784,0.,0.,0.,0.,0.,0.,0.,0.,0.,100.00035000123,50.000087500153,0.,200.0014000098,100.00035000123,0.,50.000087500153,0.,0.,0.,0.,0.,222214.943829,5801.1776390607,0.,0.,0.,3400.4046481531,0.,100.0003500012
51.03,0.,15308.197539783,1700.1011560188,44168.173575914,600.01260026461,0.,700.01715042019,280.00274402689,40.000056000078,3900.5324226757,0.,50.000087500153,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,267379.00443966,9303.0281356582,0.,0.,0.,3600.4536571608,0.,0
51.759,300.00315003308,11804.875413546,800.02240062722,46375.150932085,200.0014000098,0.,600.01260026461,240.00201601693,140.00068600336,2300.1851649058,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,241219.48956665,6801.6187852709,0.,0.,0.,3300.3811940279,0.,100.0003500012
52.488,0.,11104.314025999,1000.035001225,45070.986804217,100.00035000123,0.,100.00035000123,80.000224000627,140.00068600336,3800.5054672271,0.,0.,0.,0.,0.,200.0014000098,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,212062.36950735,7401.917096528,0.,0.,0.,2700.255174114,0.,0
53.217,0.,8402.4703262759,1000.035001225,42362.718004005,300.00315003308,200.0014000098,200.0014000098,120.00050400212,0.,3200.3584401453,0.,0.,50.000087500153,0.,0.,300.00315003308,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,209423.87281051,5401.0207929299,0.,0.,0.,2800.2744268938,0.,0
53.946,100.00035000123,8202.3540756197,700.01715042019,42362.718004005,100.00035000123,0.,700.01715042019,80.000224000627,100.00035000123,3800.5054672271,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,204655.50998703,6501.4790864922,0.,0.,0.,2400.2016169358,0.,0
54.675,0.,7501.9692669326,400.0056000784,42162.125892503,0.,0.,300.00315003308,40.000056000078,40.000056000078,4400.6777043665,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,183369.34632149,7702.0757094037,0.,0.,0.,1700.1011560188,0.,0
55.404,0.,6201.3456920152,500.00875015313,42061.83089141,100.00035000123,0.,0.,100.00035000123,20.00001400001,4300.6472474107,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,180938.64690497,6501.4790864922,0.,0.,0.,2400.2016169358,0.,0
56.133,100.00035000123,3900.5324226757,1100.0423516305,40557.490242419,100.00035000123,100.00035000123,100.00035000123,140.00068600336,80.000224000627,3100.3363864979,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,196948.30811737,7201.8148573441,100.00035000123,0.,0.,1800.1134071446,0.,0
56.862,0.,4400.6777043665,500.00875015313,40557.490242419,400.0056000784,100.00035000123,100.00035000123,20.00001400001,40.000056000078,2500.2187691423,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,183774.5028477,6901.6667525207,0.,100.00035000123,0.,2300.1851649058,0.,0
57.591,100.00035000123,3100.3363864979,800.02240062722,39755.239905849,100.00035000123,100.00035000123,0.,140.00068600336,20.00001400001,3900.5324226757,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,206278.60504093,7001.715420278,0.,100.00035000123,0.,1900.1263584028,0.,0
58.32,0.,3200.3584401453,1000.035001225,41560.366432243,100.00035000123,100.00035000123,100.00035000123,60.000126000265,0.,3500.4288025283,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,200294.34911134,8302.4118506426,0.,0.,0.,1600.0896050179,0.,0
59.049,0.,2600.2366215326,600.01260026461,42763.910664488,0.,0.,100.00035000123,40.000056000078,40.000056000078,3500.4288025283,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,158979.7142488,6501.4790864922,0.,0.,0.,1200.0504021169,0.,0
59.778,0.,1100.0423516305,300.00315003308,41259.496193511,100.00035000123,0.,400.0056000784,20.00001400001,20.00001400001,3500.4288025283,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,129585.07662094,7301.8656266676,0.,0.,0.,1400.0686033616,0.,0
60.507,0.,1500.0787541346,200.0014000098,41460.075649616,100.00035000123,0.,200.0014000098,20.00001400001,20.00001400001,4100.5884344403,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,132309.88240294,5501.0589538486,0.,0.,0.,800.02240062722,0.,0
61.236,0.,900.02835089305,300.00315003308,38050.607307719,100.00035000123,0.,100.00035000123,20.00001400001,0.,3500.4288025283,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,133722.94835491,6101.3026281111,100.00035000123,0.,0.,1900.1263584028,0.,0
61.965,0.,1000.035001225,300.00315003308,42563.31292798,0.,0.,0.,40.000056000078,20.00001400001,2000.1400098007,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,128172.41801887,6401.4339211983,100.00035000123,0.,0.,1500.0787541346,0.,0
62.694,0.,900.02835089305,300.00315003308,39354.131608027,100.00035000123,0.,200.0014000098,40.000056000078,20.00001400001,2800.2744268938,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,120707.81778944,7101.76478855,0.,100.00035000123,0.,1200.0504021169,0.,0
63.423,0.,500.00875015313,500.00875015313,39755.239905849,300.00315003308,100.00035000123,300.00315003308,20.00001400001,20.00001400001,3800.5054672271,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,125448.39767042,8002.2406273757,0.,0.,0.,1400.0686033616,0.,0
64.152,0.,1000.035001225,400.0056000784,34140.746981522,100.00035000123,0.,200.0014000098,20.00001400001,20.00001400001,1800.1134071446,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,106898.46402465,5200.9465722762,0.,100.00035000123,0.,1500.0787541346,0.,0
64.881,0.,800.02240062722,200.0014000098,41660.657917929,0.,0.,300.00315003308,20.00001400001,20.00001400001,4000.560078411,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,113045.51236423,6401.4339211983,0.,0.,0.,900.02835089305,0.,0
65.61,0.,600.01260026461,0.,38150.874190733,100.00035000123,0.,100.00035000123,20.00001400001,0.,3800.5054672271,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,103977.02067697,6601.524952264,0.,0.,0.,1500.0787541346,0.,100.0003500012
66.339,0.,1000.035001225,200.0014000098,40156.359450489,200.0014000098,0.,200.0014000098,20.00001400001,20.00001400001,4400.6777043665,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,109518.19522848,7001.715420278,0.,0.,0.,1400.0686033616,0.,0
67.068,0.,1000.035001225,100.00035000123,41159.207520018,0.,0.,300.00315003308,20.00001400001,20.00001400001,3700.479212058,0.,0.,0.,0.,0.,200.0014000098,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,106394.72442763,9202.9633542001,0.,0.,0.,800.02240062722,0.,0
67.797,0.,900.02835089305,200.0014000098,38251.141776555,100.00035000123,0.,300.00315003308,20.00001400001,0.,4000.560078411,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,101660.43707967,7201.8148573441,0.,0.,0.,1300.0591526914,0.,0
68.526,0.,500.00875015313,200.0014000098,40156.359450489,100.00035000123,0.,500.00875015313,80.000224000627,0.,3600.4536571608,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,103574.10968418,9202.9633542001,0.,0.,0.,1000.035001225,0.,0
69.255,0.,900.02835089305,100.00035000123,34641.951403149,200.0014000098,100.00035000123,400.0056000784,40.000056000078,0.,3000.3150330785,0.,0.,0.,0.,16.666676388895,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,98740.060769289,7001.715420278,0.,0.,0.,1200.0504021169,0.,0
69.984,0.,400.0056000784,200.0014000098,39554.684351115,100.00035000123,0.,300.00315003308,40.000056000078,20.00001400001,3600.4536571608,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,95518.266865195,8602.5893794032,0.,0.,0.,1500.0787541346,0.,0
70.713,0.,600.01260026461,300.00315003308,36045.417225704,100.00035000123,100.00035000123,0.,0.,0.,4000.560078411,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,93706.325979627,6501.4790864922,0.,0.,0.,1700.1011560188,0.,0
71.442,0.,500.00875015313,100.00035000123,40758.059856265,100.00035000123,100.00035000123,100.00035000123,0.,0.,3500.4288025283,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,89378.727561902,7501.9692669326,0.,100.00035000123,0.,1400.0686033616,0.,0
72.171,100.00035000123,700.01715042019,200.0014000098,39454.407628119,0.,0.,100.00035000123,20.00001400001,0.,3400.4046481531,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,86259.641520978,6201.3456920152,0.,100.00035000123,0.,800.02240062722,0.,0
72.9,0.,800.02240062722,100.00035000123,40657.774697846,100.00035000123,0.,200.0014000098,0.,0.,2900.2943798796,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,93605.669313142,6001.2602646556,0.,0.,0.,1200.0504021169,0.,0
73.629,0.,200.0014000098,0.,39654.961777023,100.00035000123,0.,400.0056000784,20.00001400001,20.00001400001,2900.2943798796,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,89177.475715689,6301.3894563751,0.,0.,0.,1300.0591526914,0.,0
74.358,0.,600.01260026461,0.,37950.341127506,200.0014000098,0.,400.0056000784,0.,0.,4200.6174907711,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,89378.727561902,8002.2406273757,0.,0.,0.,1800.1134071446,0.,0
75.087,0.,1000.035001225,300.00315003308,40758.059856265,200.0014000098,0.,100.00035000123,0.,0.,3700.479212058,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,88271.877382338,5701.1373769067,0.,0.,0.,1100.0423516305,0.,0
75.816,0.,300.00315003308,100.00035000123,38752.490248041,0.,0.,200.0014000098,0.,0.,3600.4536571608,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,91089.482374988,7001.715420278,0.,0.,0.,900.02835089305,0.,0
76.545,0.,800.02240062722,100.00035000123,37148.236985726,0.,0.,200.0014000098,0.,0.,2600.2366215326,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,81934.291105416,8102.2970011998,0.,0.,0.,1200.0504021169,0.,0
77.274,0.,500.00875015313,0.,43766.941537081,200.0014000098,0.,200.0014000098,20.00001400001,20.00001400001,4000.560078411,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,83040.651808942,6701.5715185211,0.,0.,0.,1700.1011560188,0.,0
78.003,0.,600.01260026461,0.,38852.762050865,300.00315003308,0.,300.00315003308,20.00001400001,0.,2700.255174114,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,78816.825085811,6601.524952264,0.,0.,0.,1600.0896050179,0.,0
78.732,0.,600.01260026461,200.0014000098,39253.856290831,0.,0.,100.00035000123,0.,0.,3600.4536571608,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,84951.839728876,8102.2970011998,0.,0.,0.,2100.1543613456,0.,0
79.461,0.,300.00315003308,200.0014000098,38752.490248041,0.,0.,300.00315003308,0.,0.,2800.2744268938,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,81129.718798779,5701.1373769067,0.,0.,0.,1400.0686033616,0.,0
80.19,0.,200.0014000098,200.0014000098,37850.075650085,100.00035000123,0.,0.,0.,40.000056000078,4000.560078411,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,83945.919571384,6701.5715185211,0.,0.,0.,1500.0787541346,0.,0
80.919,0.,200.0014000098,100.00035000123,40256.641094019,100.00035000123,0.,100.00035000123,0.,0.,2700.255174114,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,81129.718798779,6701.5715185211,0.,0.,0.,1500.0787541346,0.,0
81.648,0.,500.00875015313,0.,38852.762050865,200.0014000098,0.,600.01260026461,20.00001400001,0.,3600.4536571608,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,100.00035000123,0.,0.,0.,84549.463191145,7902.1849541398,0.,0.,0.,900.02835089305,0.,0
82.377,0.,300.00315003308,300.00315003308,37549.283434508,200.0014000098,0.,100.00035000123,0.,0.,4800.806535498,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,87869.407603713,7001.715420278,0.,0.,0.,1400.0686033616,0.,0
83.106,0.,700.01715042019,300.00315003308,36546.688394424,300.00315003308,0.,100.00035000123,20.00001400001,20.00001400001,4100.5884344403,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,82638.328940665,7501.9692669326,0.,0.,100.00035000123,1400.0686033616,0.,0
83.835,100.00035000123,300.00315003308,200.0014000098,38351.410065192,100.00035000123,0.,400.0056000784,0.,0.,3400.4046481531,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,81833.717096026,7501.9692669326,0.,100.00035000123,0.,1500.0787541346,0.,0
84.564,0.,500.00875015313,0.,42763.910664488,100.00035000123,0.,100.00035000123,20.00001400001,0.,3700.479212058,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,88473.116510668,8302.4118506426,0.,0.,0.,1400.0686033616,0.,0
85.293,0.,700.01715042019,200.0014000098,40256.641094019,200.0014000098,0.,100.00035000123,0.,0.,3600.4536571608,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,88573.737134615,8102.2970011998,0.,0.,0.,2000.1400098007,0.,0
86.022,0.,300.00315003308,300.00315003308,38050.607307719,100.00035000123,0.,200.0014000098,0.,0.,4000.560078411,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,75498.977555347,5501.0589538486,0.,200.0014000098,0.,1900.1263584028,0.,0
86.751,0.,600.01260026461,0.,36747.201780687,100.00035000123,0.,300.00315003308,20.00001400001,20.00001400001,4100.5884344403,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,90284.395846918,6301.3894563751,0.,0.,0.,1600.0896050179,0.,0
87.48,0.,500.00875015313,200.0014000098,36747.201780687,400.0056000784,0.,0.,0.,20.00001400001,3100.3363864979,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,91290.761074021,8802.7112350604,0.,0.,0.,1700.1011560188,0.,0
88.209,0.,400.0056000784,0.,35544.163623302,0.,0.,200.0014000098,0.,0.,2800.2744268938,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,81129.718798779,6201.3456920152,0.,0.,0.,1700.1011560188,0.,0
88.938,0.,600.01260026461,0.,44469.104989153,200.0014000098,0.,100.00035000123,0.,40.000056000078,4100.5884344403,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,86058.433475728,7702.0757094037,0.,0.,0.,600.01260026461,0.,100.0003500012
89.667,0.,500.00875015313,100.00035000123,37649.546803594,100.00035000123,0.,400.0056000784,0.,0.,3000.3150330785,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,80526.319220168,7301.8656266676,0.,0.,100.00035000123,1400.0686033616,0.,0
90.396,0.,0.,500.00875015313,39755.239905849,200.0014000098,0.,200.0014000098,0.,20.00001400001,4100.5884344403,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,92699.791124497,7201.8148573441,0.,100.00035000123,0.,1500.0787541346,0.,0
91.125,0.,300.00315003308,100.00035000123,39955.798272287,100.00035000123,0.,800.02240062722,20.00001400001,20.00001400001,3200.3584401453,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,90586.297994813,7902.1849541398,100.00035000123,0.,0.,1500.0787541346,0.,0
91.854,0.,700.01715042019,200.0014000098,34541.709113755,200.0014000098,0.,300.00315003308,20.00001400001,0.,3600.4536571608,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,85857.228255855,6701.5715185211,0.,100.00035000123,0.,1200.0504021169,0.,0
92.583,0.,200.0014000098,0.,41660.657917929,100.00035000123,0.,500.00875015313,0.,20.00001400001,3600.4536571608,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,88372.496593245,7301.8656266676,0.,0.,100.00035000123,700.01715042019,0.,0
93.312,0.,700.01715042019,100.00035000123,36646.944736207,0.,0.,200.0014000098,0.,0.,3100.3363864979,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,87668.1769533,7001.715420278,0.,100.00035000123,100.00035000123,1000.035001225,0.,0
94.041,0.,200.0014000098,0.,40156.359450489,200.0014000098,0.,400.0056000784,40.000056000078,0.,3100.3363864979,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,0.,0.,83543.571282073,7201.8148573441,0.,0.,0.,2200.1694130448,0.,0
94.77,0.,200.0014000098,0.,40356.923440513,100.00035000123,0.,200.0014000098,0.,20.00001400001,3700.479212058,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,79721.825980792,7501.9692669326,0.,0.,0.,1000.035001225,0.,0
95.499,0.,700.01715042019,200.0014000098,43265.417310974,100.00035000123,0.,0.,0.,0.,3400.4046481531,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,87265.724129976,5901.2186016412,0.,0.,0.,1400.0686033616,0.,0
96.228,0.,300.00315003308,0.,41660.657917929,200.0014000098,0.,200.0014000098,0.,20.00001400001,3900.5324226757,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,83543.571282073,7501.9692669326,100.00035000123,0.,0.,1400.0686033616,0.,0
