Intensity Vs Time, Counts Per Second
Time in Seconds ,Li7,Na23,Al27,K39,Ca43,Ti47,Fe57,Cu63,Zn66,P31,Cs133,La139,Ce140,Ta181,Au197,Pb208,Th232,Nb93,Pr141,Eu153,Tb159,Ho165,Er166,Tm169,Lu175,Rb85,Sr88,Y89,Mg24,Ba137,Hf178,Nd146,Zr90,Sm147,Gd157,Dy163,Yb172,Si29,S33,B11,V51,Se77,Mn55,Mo95,As75
32.076,300.00315003308,51894.083974245,61733.096556175,157260.84587029,200.0014000098,500.00875015313,800.02240062722,120.00050400212,160.00089600502,3900.5324226757,100.00035000123,50.000087500153,100.00035000123,0.,16.666676388895,100.00035000123,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,550.01058770381,200.0014000098,0.,400.0056000784,200.0014000098,0.,50.000087500153,0.,0.,0.,0.,0.,382451.80590419,6101.3026281111,100.00035000123,0.,0.,1500.0787541346,0.,0
32.805,200.0014000098,68463.662384931,108712.07311314,204858.38685603,0.,600.01260026461,300.00315003308,60.000126000265,60.000126000265,3400.4046481531,200.0014000098,0.,50.000087500153,0.,16.666676388895,0.,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,1050.0385889181,350.00428755252,0.,500.00875015313,500.00875015313,0.,0.,0.,0.,0.,0.,0.,494823.88176314,7401.917096528,200.0014000098,0.,0.,2600.2366215326,0.,0
33.534,200.0014000098,62837.897766649,111130.57541444,196238.64189569,300.00315003308,600.01260026461,500.00875015313,40.000056000078,0.,5100.9105125265,100.00035000123,0.,0.,0.,0.,1200.0504021169,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,550.01058770381,200.0014000098,50.000087500153,400.0056000784,0.,0.,50.000087500153,0.,0.,0.,0.,0.,528394.58894608,7401.917096528,0.,0.,0.,1300.0591526914,0.,0
34.263,100.00035000123,69870.448960239,67458.899437625,158373.03133524,600.01260026461,300.00315003308,800.02240062722,80.000224000627,280.00274402689,3700.479212058,0.,50.000087500153,50.000087500153,0.,0.,1600.0896050179,0.,150.00078750413,0.,0.,0.,0.,0.,0.,0.,850.02528825233,100.00035000123,0.,1100.0423516305,200.0014000098,0.,0.,0.,0.,0.,0.,0.,523727.35424,5901.2186016412,100.00035000123,0.,0.,6301.3894563751,0.,0
34.992,100.00035000123,73086.480154113,37649.546803594,138669.77501331,200.0014000098,900.02835089305,600.01260026461,40.000056000078,240.00201601693,3700.479212058,0.,50.000087500153,50.000087500153,0.,0.,1100.0423516305,0.,0.,0.,0.,0.,0.,0.,0.,0.,350.00428755252,200.0014000098,0.,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,495341.35978274,5401.0207929299,0.,0.,0.,9202.9633542001,0.,0
35.721,300.00315003308,48080.775703181,23920.009087602,96524.999673902,500.00875015313,600.01260026461,800.02240062722,40.000056000078,80.000224000627,3900.5324226757,0.,0.,0.,0.,0.,700.01715042019,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,250.00218751914,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,0.,513568.33283707,6901.6667525207,0.,100.00035000123,0.,6101.3026281111,0.,0
36.45,300.00315003308,31634.988297057,22016.953053851,74895.815108601,100.00035000123,800.02240062722,600.01260026461,60.000126000265,180.00113400714,2300.1851649058,0.,50.000087500153,0.,0.,0.,700.01715042019,0.,0.,0.,0.,0.,0.,0.,0.,0.,150.00078750413,200.0014000098,0.,500.00875015313,0.,0.,0.,0.,0.,0.,0.,0.,475070.00750779,6501.4790864922,0.,0.,0.,6001.2602646556,0.,0
37.179,300.00315003308,19112.776891352,32637.239089801,117178.61605729,100.00035000123,900.02835089305,1600.0896050179,40.000056000078,380.00505406722,3600.4536571608,100.00035000123,0.,0.,0.,0.,1100.0423516305,0.,0.,0.,0.,0.,0.,0.,0.,0.,800.02240062722,100.00035000123,50.000087500153,400.0056000784,0.,0.,0.,0.,0.,0.,0.,0.,463292.52721043,7301.8656266676,0.,200.0014000098,100.00035000123,9703.2942684041,0.,0
37.908,0.,22217.262813206,39955.798272287,142002.27223735,100.00035000123,1100.0423516305,1700.1011560188,60.000126000265,480.00806413548,4400.6777043665,0.,50.000087500153,0.,0.,0.,4000.560078411,0.,0.,0.,0.,0.,0.,0.,0.,0.,850.02528825233,300.00315003308,50.000087500153,400.0056000784,500.00875015313,0.,0.,0.,0.,0.,0.,0.,479618.25762425,6601.524952264,0.,0.,0.,14507.362486462,0.,0
38.637,0.,43265.417310974,51894.083974245,156452.03779785,100.00035000123,700.01715042019,1900.1263584028,20.00001400001,300.00315003308,3600.4536571608,0.,0.,150.00078750413,0.,0.,3800.5054672271,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,750.01968801681,450.00708761163,0.,1000.035001225,500.00875015313,0.,0.,0.,100.00035000123,0.,0.,0.,447707.22709969,6701.5715185211,200.0014000098,0.,0.,16008.965020411,0.,0
39.366,200.0014000098,81632.571195336,63440.552544162,175167.38244493,100.00035000123,1000.035001225,1100.0423516305,120.00050400212,280.00274402689,2600.2366215326,0.,50.000087500153,0.,0.,0.,2000.1400098007,0.,0.,0.,0.,0.,0.,0.,0.,0.,900.02835089305,450.00708761163,0.,700.01715042019,500.00875015313,0.,0.,0.,0.,0.,0.,0.,470419.86090697,7702.0757094037,100.00035000123,100.00035000123,0.,13506.381765384,0.,0
40.095,300.00315003308,103372.65843365,56210.369059649,152206.54246854,200.0014000098,1100.0423516305,1600.0896050179,100.00035000123,360.00453605715,3800.5054672271,100.00035000123,50.000087500153,150.00078750413,0.,0.,2400.2016169358,0.,0.,0.,0.,0.,0.,0.,0.,0.,750.01968801681,400.0056000784,0.,900.02835089305,200.0014000098,0.,0.,0.,0.,0.,0.,0.,454723.70150782,5601.0978151718,0.,100.00035000123,0.,13706.572301419,0.,0
40.824,0.,92095.904140002,55005.693439945,144830.45238661,300.00315003308,900.02835089305,900.02835089305,120.00050400212,520.00946417225,3900.5324226757,0.,150.00078750413,0.,0.,0.,600.01260026461,0.,100.00035000123,100.00035000123,0.,0.,0.,0.,0.,0.,250.00218751914,350.00428755252,0.,300.00315003308,200.0014000098,0.,0.,0.,0.,0.,0.,0.,458129.97825178,8802.7112350604,0.,0.,0.,10704.00865124,0.,0
41.553,200.0014000098,85354.227566808,75197.393157037,160294.28179815,100.00035000123,1600.0896050179,600.01260026461,80.000224000627,280.00274402689,3800.5054672271,100.00035000123,50.000087500153,50.000087500153,0.,0.,2500.2187691423,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,700.01715042019,250.00218751914,0.,900.02835089305,0.,0.,0.,0.,0.,0.,0.,0.,442756.46363507,7201.8148573441,0.,0.,0.,7902.1849541398,0.,0
42.282,400.0056000784,131603.40159632,77208.075764184,243050.12782823,300.00315003308,1200.0504021169,1300.0591526914,1920.129032671,1120.0439057211,3300.3811940279,100.00035000123,0.,50.000087500153,0.,0.,1800.1134071446,0.,0.,0.,0.,0.,0.,0.,0.,0.,850.02528825233,250.00218751914,0.,1000.035001225,400.0056000784,0.,0.,0.,0.,0.,0.,0.,443168.96273684,6201.3456920152,0.,0.,100.00035000123,16109.077465152,0.,0
43.011,100.00035000123,188130.65669074,68061.748745895,191373.30226663,100.00035000123,1200.0504021169,1700.1011560188,2180.1663466923,1220.0520962245,3600.4536571608,100.00035000123,50.000087500153,50.000087500153,0.,0.,2900.2943798796,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,1000.035001225,200.0014000098,0.,800.02240062722,400.0056000784,0.,0.,0.,0.,0.,0.,0.,411235.01360809,7401.917096528,0.,0.,0.,20014.009806865,0.,0
43.74,300.00315003308,190967.93158174,72382.911617658,249967.97222309,100.00035000123,900.02835089305,2600.2366215326,2580.2329950395,740.01916649641,4200.6174907711,0.,0.,100.00035000123,0.,0.,3800.5054672271,0.,50.000087500153,0.,0.,0.,0.,0.,0.,0.,1200.0504021169,400.0056000784,0.,1700.1011560188,700.01715042019,0.,0.,0.,0.,0.,0.,0.,417101.46442082,8102.2970011998,100.00035000123,0.,0.,22117.107582715,0.,0
44.469,200.0014000098,132814.53284347,60126.265156829,198976.11883788,200.0014000098,900.02835089305,2300.1851649058,1960.1344652243,760.02021653776,3300.3811940279,100.00035000123,50.000087500153,150.00078750413,0.,0.,2400.2016169358,0.,0.,0.,0.,0.,0.,0.,0.,0.,650.01478783642,550.01058770381,0.,2100.1543613456,400.0056000784,0.,0.,0.,0.,0.,0.,0.,402285.53348974,6601.524952264,0.,0.,0.,21816.646100975,0.,0
45.198,0.,85354.227566808,55407.240714403,158777.48376402,300.00315003308,1100.0423516305,1700.1011560188,1100.0423516305,440.00677610435,3400.4046481531,0.,100.00035000123,50.000087500153,0.,0.,1800.1134071446,0.,0.,0.,0.,0.,0.,0.,0.,0.,750.01968801681,250.00218751914,0.,1700.1011560188,200.0014000098,0.,0.,0.,0.,0.,0.,0.,422661.34576793,7501.9692669326,0.,100.00035000123,0.,17410.603057262,0.,0
45.927,200.0014000098,90787.569626793,46375.150932085,179014.63462248,100.00035000123,1500.0787541346,2100.1543613456,580.01177423902,1320.0609868176,3800.5054672271,200.0014000098,100.00035000123,100.00035000123,0.,0.,2500.2187691423,0.,0.,0.,0.,0.,0.,0.,0.,0.,550.01058770381,350.00428755252,0.,500.00875015313,300.00315003308,0.,0.,0.,0.,0.,0.,0.,411029.21634622,6201.3456920152,0.,200.0014000098,0.,21315.890996738,0.,0
46.656,300.00315003308,98135.919251598,39955.798272287,169600.81440581,200.0014000098,700.01715042019,1800.1134071446,300.00315003308,740.01916649641,4100.5884344403,100.00035000123,150.00078750413,200.0014000098,0.,0.,2100.1543613456,0.,100.00035000123,0.,0.,0.,0.,0.,0.,0.,600.01260026461,150.00078750413,0.,1000.035001225,300.00315003308,0.,0.,0.,0.,0.,0.,0.,377009.98959955,6701.5715185211,100.00035000123,0.,0.,21816.646100975,0.,0
47.385,0.,87768.791925271,44268.483343733,151094.83437624,100.00035000123,900.02835089305,2000.1400098007,180.00113400714,520.00946417225,3900.5324226757,200.0014000098,0.,550.01058770381,0.,0.,1200.0504021169,0.,0.,0.,0.,0.,0.,0.,0.,0.,800.02240062722,250.00218751914,0.,1200.0504021169,200.0014000098,0.,0.,100.00035000123,0.,100.00035000123,0.,0.,367055.734942,8202.3540756197,0.,100.00035000123,0.,15408.305076436,0.,0
48.114,200.0014000098,59825.004346582,49987.302824383,142911.26938774,200.0014000098,1200.0504021169,700.01715042019,140.00068600336,260.00236602153,4300.6472474107,100.00035000123,0.,50.000087500153,0.,0.,1400.0686033616,0.,0.,0.,0.,0.,0.,0.,0.,0.,700.01715042019,400.0056000784,0.,200.0014000098,200.0014000098,0.,0.,0.,0.,0.,0.,0.,357518.39103561,6501.4790864922,0.,0.,0.,10904.159937016,0.,0
48.843,0.,31334.32675496,59724.585485322,121918.02970823,100.00035000123,800.02240062722,600.01260026461,20.00001400001,200.0014000098,3200.3584401453,100.00035000123,0.,50.000087500153,0.,0.,700.01715042019,0.,0.,0.,0.,0.,0.,0.,0.,0.,600.01260026461,150.00078750413,0.,1200.0504021169,200.0014000098,0.,50.000087500153,0.,0.,0.,0.,0.,360081.57528601,7301.8656266676,0.,0.,0.,6501.4790864922,0.,0
