D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_d03.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 15:10:11 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3470,300.00,0.00,150.00,211015.38,3600.45,67355.79,200.00,50.00,17961.29,7852.16,300.00,300.00,1550.09,50.00,400.01
0.6470,500.01,0.00,50.00,225530.15,5901.20,67154.85,50.00,200.00,19062.72,7902.19,300.00,400.01,1350.06,100.00,350.00
0.9470,200.00,50.00,50.00,226444.17,5300.97,76400.37,50.00,150.00,17360.55,6751.60,50.00,150.00,1300.06,50.00,450.01
1.2470,300.00,0.00,50.00,188814.21,11904.87,66451.63,0.00,50.00,18461.93,7552.00,250.00,250.00,1150.05,100.00,450.01
1.5470,400.01,0.00,100.00,214668.12,4600.73,71374.91,0.00,150.00,15508.42,7852.16,250.00,100.00,950.03,150.00,300.00
1.8470,400.01,0.00,250.00,203509.86,6401.41,65145.74,100.00,150.00,17110.24,8652.62,450.01,50.00,1150.05,100.00,300.00
2.1471,200.00,0.00,100.00,267531.13,4900.83,67255.32,100.00,50.00,17911.23,7752.11,400.01,300.00,1200.05,100.00,550.01
2.4471,200.00,0.00,100.00,197325.76,4300.64,67355.79,50.00,100.00,17410.61,7301.87,350.00,300.00,1350.06,100.00,200.00
2.7471,200.00,0.00,0.00,201177.84,4800.79,71274.41,0.00,200.00,18011.35,8252.39,200.00,300.00,1000.04,150.00,350.00
3.0471,400.01,0.00,0.00,241075.88,5701.12,63438.21,50.00,150.00,17811.10,7051.74,250.00,200.00,1850.12,50.00,200.00
3.3471,250.00,50.00,200.00,209290.80,3700.47,70470.51,100.00,150.00,17811.10,8152.33,500.01,0.00,1300.06,150.00,50.00
3.6471,50.00,0.00,100.00,236197.02,6801.59,69264.73,50.00,50.00,17210.37,7351.90,100.00,350.00,1500.08,200.00,200.00
3.9471,300.00,0.00,100.00,220961.04,4000.55,68460.93,150.00,100.00,16008.97,8002.24,150.00,250.00,1550.09,100.00,50.00
4.2472,350.00,0.00,200.00,223296.19,4100.58,65748.44,50.00,200.00,16359.37,7602.03,100.00,150.00,1250.06,200.00,250.00
4.5472,500.01,50.00,50.00,198947.57,3900.52,66853.47,50.00,50.00,16409.42,7101.77,100.00,100.00,1550.09,50.00,400.01
4.8472,200.00,50.00,100.00,219742.82,5300.97,64944.84,250.00,150.00,16159.14,7501.97,50.00,100.00,1850.12,50.00,300.00
5.1472,300.00,50.00,100.00,232030.93,5200.93,67958.58,200.00,50.00,16609.65,6801.62,200.00,200.00,1250.06,150.00,250.00
5.4472,250.00,50.00,50.00,214566.63,5401.00,67355.79,250.00,150.00,20014.02,8702.66,200.00,250.00,1800.11,200.00,200.00
5.7472,100.00,0.00,150.00,235993.77,4200.61,68259.99,150.00,100.00,18111.48,8002.24,300.00,250.00,1650.10,250.00,200.00
6.0472,250.00,0.00,150.00,222585.45,6401.41,64844.39,0.00,50.00,16709.77,6851.65,150.00,100.00,1200.05,200.00,250.00
6.3473,350.00,50.00,0.00,236806.79,2600.23,67556.71,0.00,100.00,16709.77,7652.05,100.00,50.00,1500.08,0.00,300.00
6.6473,300.00,0.00,0.00,301892.11,4700.76,73887.42,100.00,100.00,18061.42,7952.22,200.00,200.00,1400.07,50.00,200.00
6.9473,350.00,50.00,50.00,212131.40,4100.58,65949.35,150.00,50.00,17310.49,7351.90,450.01,200.00,1700.10,200.00,350.00
7.2473,250.00,0.00,0.00,214566.63,4100.58,66451.63,250.00,150.00,17610.85,8252.39,200.00,150.00,1050.04,50.00,100.00
7.5473,300.00,0.00,50.00,206653.61,3800.50,64342.17,200.00,150.00,17861.16,8502.53,200.00,200.00,1250.06,0.00,200.00
7.8473,400.01,50.00,0.00,220554.96,3800.50,64442.61,100.00,100.00,16859.95,7501.97,200.00,100.00,1700.10,50.00,200.00
8.1474,200.00,50.00,50.00,219641.33,2800.27,67757.65,0.00,250.00,17360.55,6801.62,100.00,250.00,1150.05,0.00,350.00
8.4474,300.00,50.00,50.00,235993.77,4800.79,66652.55,150.00,50.00,17861.16,6451.46,150.00,150.00,1750.11,100.00,350.00
8.7474,100.00,50.00,150.00,249312.60,9803.30,70269.53,50.00,200.00,16059.03,7001.72,250.00,150.00,1450.07,150.00,50.00
9.0474,200.00,0.00,250.00,212943.09,4900.83,66853.47,100.00,250.00,16659.71,7451.95,150.00,250.00,1400.07,50.00,150.00
9.3474,250.00,50.00,0.00,208580.74,6701.54,60827.08,50.00,150.00,17410.61,7151.79,300.00,250.00,1550.09,50.00,350.00
9.6474,300.00,0.00,100.00,197427.11,5300.97,64241.72,0.00,250.00,18862.45,7652.05,50.00,0.00,1250.06,150.00,300.00
9.9474,200.00,0.00,300.00,241787.50,4400.67,63237.34,200.00,50.00,18662.19,7151.79,200.00,50.00,1350.06,150.00,600.01
10.2475,200.00,100.00,50.00,219438.31,7301.83,68963.30,200.00,100.00,19663.53,6951.69,350.00,100.00,1550.09,50.00,50.00
10.5475,150.00,0.00,50.00,231726.17,3800.50,66351.17,100.00,50.00,18562.06,7451.95,700.02,200.00,1750.11,50.00,0.00
10.8475,200.00,50.00,50.00,239754.35,6101.28,72279.36,100.00,100.00,17210.37,6851.65,400.01,0.00,1750.11,100.00,150.00
11.1475,250.00,250.00,200.00,234367.87,2100.15,64643.51,150.00,150.00,18061.42,8402.47,500.01,150.00,1450.07,150.00,200.00
11.4475,50.00,50.00,50.00,211827.03,5200.93,65647.99,50.00,150.00,17710.98,7652.05,450.01,200.00,1100.04,150.00,100.00
11.7475,150.00,50.00,50.00,195906.82,4400.67,65246.19,200.00,50.00,16910.01,8002.24,250.00,250.00,1550.09,100.00,150.00
12.0475,150.00,50.00,50.00,224819.31,5100.89,66351.17,50.00,150.00,17460.67,7101.77,0.00,200.00,1650.10,100.00,250.00
12.3476,350.00,50.00,150.00,256332.71,5701.12,64643.51,0.00,200.00,17911.23,7001.72,200.00,100.00,1250.06,0.00,250.00
12.6476,200.00,0.00,100.00,186079.39,4400.67,70068.57,200.00,0.00,17260.43,5851.20,200.00,0.00,1700.10,100.00,150.00
12.9476,300.00,0.00,150.00,229694.38,2900.29,68360.46,50.00,200.00,17761.04,7552.00,150.00,250.00,1450.07,100.00,100.00
13.2476,300.00,0.00,50.00,197021.68,5701.12,69164.25,50.00,150.00,16910.01,7552.00,300.00,300.00,1750.11,150.00,150.00
13.5476,350.00,50.00,100.00,199251.67,5300.97,66552.09,100.00,50.00,16609.65,7552.00,250.00,150.00,1300.06,0.00,150.00
13.8476,300.00,0.00,100.00,276190.28,5300.97,69063.77,0.00,50.00,17110.24,7001.72,50.00,100.00,1300.06,50.00,100.00
14.1477,300.00,100.00,100.00,228780.20,2800.27,64543.05,200.00,50.00,17560.79,8052.27,200.00,150.00,850.03,50.00,100.00
14.4477,300.00,0.00,50.00,191853.48,3700.47,67757.65,50.00,200.00,17710.98,8152.33,500.01,100.00,1700.10,300.00,350.00
