D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_d16.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 15:53:11 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3447,150.00,0.00,50.00,214465.16,5701.12,61530.03,50.00,100.00,16459.48,6601.53,200.00,100.00,1650.10,550.01,200.00
0.6447,200.00,50.00,0.00,216494.80,9102.85,65145.74,50.00,50.00,16109.08,7902.19,200.00,200.00,1150.05,100.00,350.00
0.9448,300.00,50.00,50.00,204118.27,6701.54,64944.84,50.00,100.00,16109.08,6751.60,200.00,0.00,1750.11,100.00,350.00
1.2448,250.00,150.00,150.00,203611.25,6301.36,64543.05,100.00,100.00,17961.29,8602.59,100.00,200.00,1700.10,100.00,150.00
1.5448,500.01,0.00,50.00,213348.95,6001.24,70169.06,350.00,100.00,17610.85,6801.62,150.00,300.00,1350.06,100.00,250.00
1.8448,350.00,0.00,0.00,213247.49,3100.33,60726.65,50.00,200.00,17360.55,8252.39,400.01,150.00,1100.04,0.00,300.00
2.1448,100.00,100.00,100.00,239246.09,5300.97,60525.82,100.00,100.00,15808.75,6901.67,100.00,0.00,1250.06,100.00,150.00
2.4448,250.00,0.00,100.00,248804.03,3900.52,67456.25,150.00,50.00,15908.86,6701.57,150.00,200.00,1400.07,100.00,150.00
2.7448,200.00,50.00,150.00,240059.30,5801.16,70872.45,50.00,300.00,16209.19,7501.97,300.00,250.00,1250.06,0.00,300.00
3.0449,150.00,50.00,50.00,210812.48,3800.50,135731.12,50.00,50.00,16159.14,7201.82,300.00,300.00,1100.04,100.00,200.00
3.3449,200.00,0.00,150.00,203814.06,4100.58,65045.29,50.00,100.00,16008.97,6651.55,150.00,150.00,1600.09,100.00,200.00
3.6449,300.00,0.00,150.00,264577.98,5000.86,62032.15,50.00,50.00,15958.91,6751.60,150.00,50.00,1350.06,50.00,300.00
3.9449,500.01,0.00,100.00,227967.63,4800.79,63839.96,100.00,150.00,16559.60,7552.00,350.00,200.00,1050.04,50.00,200.00
4.2449,400.01,0.00,150.00,244329.32,3600.45,60726.65,0.00,100.00,17210.37,6851.65,50.00,350.00,1950.13,150.00,150.00
4.5449,350.00,0.00,50.00,239144.46,4500.70,60525.82,250.00,50.00,17310.49,7752.11,200.00,200.00,1350.06,150.00,200.00
4.8450,200.00,0.00,50.00,218423.24,5401.00,65547.54,150.00,100.00,17610.85,6501.48,200.00,150.00,1450.07,100.00,200.00
5.1450,350.00,0.00,100.00,220047.39,3100.33,66250.72,0.00,150.00,17560.79,8352.45,250.00,400.01,1250.06,50.00,250.00
5.4450,250.00,0.00,200.00,216596.29,3600.45,62132.58,200.00,100.00,17861.16,8552.56,300.00,150.00,1900.13,200.00,0.00
5.7450,50.00,0.00,100.00,226545.73,3100.33,63337.77,100.00,50.00,17660.91,7752.11,250.00,200.00,1550.09,50.00,150.00
6.0450,250.00,0.00,50.00,217712.72,6701.54,67757.65,100.00,150.00,17310.49,7201.82,200.00,350.00,1300.06,100.00,200.00
6.3450,500.01,100.00,100.00,193981.35,4700.76,62233.01,150.00,0.00,16259.25,8252.39,600.01,250.00,1150.05,50.00,150.00
6.6451,100.00,0.00,50.00,239042.80,6301.36,62132.58,100.00,100.00,17510.73,7702.08,200.00,300.00,1400.07,50.00,150.00
6.9451,250.00,0.00,50.00,242092.50,4900.83,65848.90,50.00,150.00,15608.53,6351.41,400.01,100.00,1600.09,200.00,500.01
7.2451,200.00,0.00,50.00,197021.68,6901.64,63839.96,150.00,100.00,15308.20,7251.84,250.00,200.00,1550.09,0.00,200.00
7.5451,300.00,100.00,100.00,222991.58,7501.93,64543.05,50.00,250.00,15408.31,8902.78,500.01,50.00,1000.04,0.00,100.00
7.8451,400.01,0.00,100.00,239347.75,7501.93,62936.03,0.00,300.00,15508.42,6801.62,100.00,350.00,1600.09,100.00,250.00
8.1451,50.00,0.00,250.00,225936.40,4200.61,61027.91,100.00,50.00,17911.23,7051.74,150.00,200.00,1550.09,0.00,100.00
8.4451,200.00,0.00,200.00,236806.79,5901.20,63739.52,50.00,100.00,16159.14,6551.50,450.01,100.00,1050.04,50.00,250.00
8.7451,200.00,0.00,150.00,199758.53,3500.42,63036.46,100.00,250.00,17010.13,6501.48,250.00,50.00,1650.10,100.00,350.00
9.0452,400.01,50.00,50.00,239856.01,6101.28,62032.15,150.00,100.00,17811.10,8852.75,650.01,250.00,850.03,50.00,300.00
9.3452,450.01,100.00,100.00,236501.90,5300.97,61831.30,50.00,100.00,16008.97,7201.82,150.00,150.00,1800.11,200.00,350.00
9.6452,350.00,50.00,50.00,238331.32,4600.73,60525.82,100.00,250.00,16409.42,7401.92,450.01,100.00,1400.07,50.00,50.00
9.9452,150.00,0.00,50.00,205436.57,2500.21,60224.57,0.00,100.00,16059.03,7952.22,400.01,100.00,1150.05,150.00,100.00
10.2452,150.00,0.00,50.00,229999.15,5401.00,62333.44,100.00,50.00,15708.64,7501.97,650.01,50.00,1500.08,150.00,550.01
10.5452,200.00,0.00,200.00,196818.98,5000.86,64944.84,100.00,150.00,15708.64,6801.62,250.00,150.00,1300.06,100.00,350.00
