D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_d17.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 15:55:24 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,100.00,0.00,50.00,240974.19,3500.42,64241.72,150.00,100.00,15458.36,7852.16,350.00,250.00,1550.09,250.00,450.01
0.6446,50.00,0.00,200.00,285670.26,7501.93,62233.01,100.00,50.00,15308.20,8352.45,100.00,300.00,1850.12,100.00,300.00
0.9446,150.00,0.00,0.00,263865.26,6901.64,63438.21,100.00,150.00,15358.26,7752.11,50.00,250.00,2150.16,100.00,300.00
1.2447,300.00,0.00,100.00,224413.13,4900.83,65748.44,50.00,250.00,16559.60,6651.55,350.00,300.00,1850.12,150.00,350.00
1.5447,250.00,50.00,50.00,248600.59,10904.08,60827.08,100.00,50.00,16960.07,8202.36,400.01,500.01,1050.04,0.00,150.00
1.8447,150.00,0.00,50.00,229389.65,7601.99,65246.19,0.00,300.00,16709.77,7251.84,350.00,200.00,1850.12,200.00,450.01
2.1447,250.00,0.00,100.00,214465.16,8902.72,64543.05,200.00,50.00,16559.60,7301.87,500.01,0.00,1700.10,50.00,100.00
2.4447,600.01,0.00,100.00,243719.26,4000.55,65748.44,150.00,100.00,16759.83,7752.11,400.01,100.00,1050.04,100.00,150.00
2.7447,400.01,0.00,50.00,281999.88,3400.40,59320.86,50.00,0.00,18111.48,6001.26,350.00,200.00,1800.11,300.00,250.00
3.0447,300.00,50.00,150.00,224413.13,6701.54,66049.80,100.00,150.00,16259.25,8052.27,450.01,50.00,1350.06,200.00,200.00
3.3448,300.00,0.00,150.00,245956.32,6001.24,66552.09,0.00,150.00,14557.42,8002.24,300.00,300.00,1550.09,100.00,100.00
3.6448,250.00,50.00,100.00,228069.19,6201.32,66853.47,100.00,250.00,14056.92,7401.92,500.01,250.00,1050.04,100.00,350.00
3.9448,200.00,0.00,50.00,240364.26,6601.50,62534.30,100.00,50.00,16109.08,6801.62,150.00,150.00,1500.08,250.00,200.00
4.2448,550.01,200.00,50.00,228170.78,12905.72,66753.01,0.00,150.00,15858.80,7852.16,250.00,250.00,1850.12,200.00,150.00
4.5448,300.00,50.00,0.00,235790.53,3900.52,66652.55,50.00,50.00,14357.21,7251.84,300.00,150.00,1400.07,0.00,250.00
4.8448,400.01,50.00,150.00,218829.25,5100.89,62433.87,0.00,50.00,16159.14,7602.03,200.00,50.00,1450.07,50.00,150.00
5.1449,150.00,100.00,0.00,231015.01,8602.54,58316.82,0.00,150.00,17911.23,7501.97,300.00,150.00,1000.04,250.00,250.00
5.4449,350.00,0.00,0.00,203611.25,7201.78,62735.16,100.00,200.00,16559.60,6901.67,300.00,150.00,1600.09,50.00,200.00
5.7449,150.00,0.00,150.00,292809.77,5901.20,66953.93,100.00,200.00,16409.42,7101.77,400.01,150.00,1600.09,50.00,200.00
6.0449,500.01,50.00,250.00,201076.46,6501.45,62634.73,50.00,50.00,18111.48,8652.62,250.00,100.00,1150.05,250.00,100.00
6.3449,100.00,0.00,100.00,242092.50,9503.10,63538.65,100.00,150.00,16559.60,8002.24,150.00,100.00,1300.06,0.00,200.00
6.6449,250.00,50.00,200.00,222179.35,6901.64,64844.39,50.00,100.00,17660.91,7752.11,250.00,150.00,1100.04,50.00,250.00
6.9449,600.01,0.00,100.00,217306.74,5501.04,66250.72,150.00,100.00,17210.37,6701.57,300.00,150.00,1700.10,50.00,200.00
7.2450,250.00,0.00,150.00,214363.67,5601.08,64141.28,0.00,0.00,16359.37,7001.72,650.01,400.01,1600.09,100.00,100.00
7.5450,250.00,50.00,50.00,227764.50,8102.26,62032.15,50.00,100.00,16759.83,7051.74,400.01,250.00,1700.10,100.00,100.00
7.8450,150.00,0.00,0.00,230202.32,5601.08,60927.49,0.00,200.00,16609.65,7001.72,850.03,300.00,1450.07,350.00,200.00
8.1450,250.00,0.00,0.00,191954.80,5901.20,60827.08,50.00,100.00,16509.54,6751.60,550.01,150.00,1100.04,150.00,650.02
8.4450,350.00,0.00,50.00,222382.40,5801.16,67456.25,150.00,150.00,15908.86,8152.33,500.01,200.00,1500.08,200.00,150.00
8.7450,350.00,50.00,0.00,202901.48,6001.24,62936.03,50.00,100.00,15308.20,7151.79,250.00,250.00,2050.15,0.00,100.00
9.0450,200.00,0.00,200.00,255111.57,6001.24,61228.76,300.00,200.00,16159.14,6851.65,300.00,50.00,1350.06,200.00,250.00
9.3451,200.00,0.00,0.00,234367.87,8302.37,65748.44,50.00,300.00,16259.25,7802.13,100.00,350.00,1250.06,100.00,50.00
9.6451,350.00,0.00,150.00,236501.90,6201.32,63839.96,0.00,250.00,18411.86,6501.48,150.00,100.00,1500.08,200.00,600.01
9.9451,250.00,0.00,150.00,223803.88,3900.52,71676.39,100.00,50.00,16209.19,7602.03,700.02,300.00,1400.07,250.00,150.00
10.2451,400.01,0.00,0.00,234063.01,4600.73,61931.73,250.00,0.00,16910.01,8152.33,400.01,400.01,1300.06,50.00,250.00
10.5451,350.00,50.00,50.00,252771.36,6101.28,64241.72,150.00,0.00,16309.31,7301.87,400.01,50.00,1400.07,200.00,150.00
10.8451,300.00,0.00,50.00,254399.29,3300.37,65346.64,100.00,250.00,16659.71,8252.39,250.00,150.00,1600.09,200.00,300.00
11.1452,350.00,0.00,50.00,219641.33,6101.28,64743.95,100.00,250.00,18511.99,6251.37,250.00,200.00,1400.07,50.00,200.00
11.4452,200.00,0.00,150.00,230202.32,7601.99,63036.46,0.00,350.00,16159.14,6701.57,400.01,200.00,1500.08,250.00,150.00
11.7452,250.00,0.00,150.00,216291.82,8202.31,62433.87,50.00,150.00,16459.48,7602.03,300.00,250.00,1750.11,0.00,250.00
12.0452,100.00,50.00,50.00,217915.72,6201.32,65246.19,200.00,200.00,16809.89,6351.41,150.00,50.00,950.03,50.00,100.00
12.3452,200.00,0.00,50.00,258978.83,6601.50,65045.29,100.00,200.00,16709.77,7201.82,300.00,250.00,1300.06,50.00,100.00
12.6452,250.00,0.00,0.00,238636.23,7201.78,64743.95,100.00,150.00,17160.31,7251.84,450.01,150.00,1350.06,200.00,200.00
12.9452,300.00,0.00,100.00,247583.52,6701.54,63739.52,150.00,250.00,15558.47,7802.13,300.00,200.00,1350.06,50.00,1200.05
13.2453,650.01,0.00,100.00,201988.94,5100.89,64141.28,100.00,100.00,15908.86,7251.84,100.00,1300.06,1200.05,150.00,50.00
13.5453,100.00,0.00,100.00,239957.64,4800.79,63237.34,0.00,150.00,15808.75,5801.18,100.00,1000.04,900.03,150.00,200.00
