D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_d08.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 15:32:48 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,150.00,0.00,0.00,172210.62,1700.10,68661.88,100.00,50.00,16559.60,6551.50,0.00,50.00,600.01,0.00,50.00
0.6446,50.00,0.00,50.00,164927.16,1300.06,67054.39,100.00,100.00,14557.42,7251.84,0.00,0.00,1250.06,0.00,0.00
0.9447,150.00,0.00,0.00,178687.83,1700.10,70570.99,50.00,50.00,16309.31,7902.19,50.00,0.00,850.03,50.00,50.00
1.2447,100.00,0.00,0.00,174335.64,1500.08,64543.05,250.00,50.00,14507.37,7802.13,0.00,0.00,1700.10,100.00,50.00
1.5447,150.00,0.00,50.00,174133.24,1800.11,73083.37,100.00,200.00,16960.07,6701.57,100.00,50.00,1150.05,50.00,200.00
1.8447,50.00,50.00,0.00,161286.80,1700.10,70269.53,100.00,100.00,15708.64,6201.35,150.00,0.00,1350.06,0.00,50.00
2.1447,150.00,0.00,200.00,165736.27,1500.08,66652.55,150.00,250.00,17360.55,7101.77,0.00,0.00,1000.04,0.00,0.00
2.4447,100.00,0.00,100.00,165129.44,2000.14,70169.06,200.00,200.00,16259.25,7001.72,50.00,0.00,1100.04,0.00,150.00
2.7448,100.00,0.00,150.00,155827.94,1800.11,69465.68,100.00,50.00,17310.49,7251.84,250.00,0.00,750.02,0.00,100.00
3.0448,100.00,0.00,100.00,178485.38,2000.14,66853.47,50.00,300.00,16359.37,6901.67,50.00,0.00,1200.05,0.00,0.00
3.3448,150.00,50.00,150.00,168770.76,2500.21,66049.80,50.00,150.00,15408.31,6251.37,100.00,0.00,1500.08,0.00,200.00
3.6448,100.00,0.00,50.00,168264.97,1600.09,66150.26,50.00,50.00,16459.48,6751.60,100.00,0.00,1000.04,50.00,100.00
3.9448,100.00,0.00,0.00,171603.53,1500.08,67054.39,100.00,0.00,17310.49,6201.35,150.00,0.00,1550.09,0.00,50.00
4.2448,250.00,50.00,150.00,162399.05,1700.10,71073.43,50.00,200.00,16910.01,7501.97,100.00,0.00,1450.07,0.00,50.00
4.5448,200.00,0.00,150.00,167354.59,2000.14,74591.00,200.00,0.00,14957.83,5951.24,50.00,0.00,950.03,0.00,100.00
4.8449,300.00,0.00,50.00,166747.69,2100.15,69566.16,150.00,100.00,14757.62,7001.72,0.00,0.00,900.03,0.00,50.00
5.1449,50.00,50.00,0.00,171502.36,2100.15,64342.17,150.00,100.00,17060.19,8052.27,0.00,0.00,1100.04,0.00,100.00
5.4449,200.00,0.00,50.00,168669.60,700.02,66953.93,0.00,50.00,14807.67,6901.67,0.00,0.00,1300.06,100.00,0.00
5.7449,150.00,0.00,0.00,169377.73,900.03,66049.80,150.00,0.00,17310.49,6151.33,0.00,0.00,800.02,50.00,50.00
6.0449,0.00,0.00,50.00,170187.07,1100.04,68661.88,0.00,200.00,16008.97,6851.65,0.00,0.00,1250.06,0.00,100.00
6.3449,50.00,0.00,0.00,176056.13,1200.05,72681.35,0.00,0.00,17911.23,6851.65,100.00,0.00,1150.05,50.00,50.00
6.6449,250.00,0.00,50.00,164219.25,1000.03,66652.55,100.00,50.00,14507.37,7501.97,100.00,0.00,1100.04,0.00,150.00
6.9450,50.00,0.00,50.00,165331.71,1600.09,72882.36,150.00,200.00,16309.31,7552.00,0.00,0.00,1250.06,0.00,50.00
7.2450,100.00,0.00,0.00,172008.25,1100.04,66853.47,100.00,250.00,16960.07,8052.27,0.00,0.00,1450.07,50.00,0.00
7.5450,150.00,50.00,0.00,171704.71,1700.10,65246.19,100.00,150.00,17160.31,6101.31,150.00,0.00,900.03,0.00,100.00
7.8450,0.00,0.00,50.00,167658.03,1600.09,73083.37,50.00,100.00,15107.99,6651.55,0.00,0.00,1400.07,0.00,150.00
8.1450,50.00,0.00,0.00,165534.00,2000.14,67054.39,100.00,50.00,17660.91,6851.65,200.00,0.00,850.03,0.00,0.00
8.4450,150.00,0.00,0.00,173424.88,1000.03,70370.02,100.00,0.00,16109.08,6801.62,0.00,0.00,950.03,0.00,0.00
8.7450,150.00,50.00,100.00,167152.28,1100.04,67456.25,0.00,150.00,16759.83,7351.90,0.00,0.00,1050.04,50.00,100.00
9.0451,100.00,0.00,50.00,175246.45,2000.14,65949.35,50.00,100.00,16059.03,7902.19,0.00,0.00,700.02,100.00,50.00
9.3451,300.00,0.00,100.00,159163.67,2300.18,67355.79,150.00,200.00,16209.19,8002.24,0.00,0.00,950.03,0.00,0.00
9.6451,100.00,0.00,50.00,173526.07,2100.15,67958.58,50.00,50.00,14907.78,7351.90,0.00,0.00,600.01,50.00,150.00
9.9451,150.00,0.00,150.00,173020.12,1500.08,68259.99,0.00,100.00,14957.83,7001.72,0.00,0.00,1150.05,0.00,100.00
10.2451,150.00,0.00,150.00,166545.41,1900.12,69264.73,150.00,200.00,16359.37,8202.36,0.00,0.00,1050.04,50.00,100.00
10.5451,200.00,0.00,0.00,167354.59,1800.11,67958.58,0.00,50.00,16809.89,7401.92,100.00,0.00,1800.11,0.00,100.00
10.8451,150.00,50.00,50.00,167961.50,1800.11,67858.11,0.00,150.00,13456.34,7451.95,100.00,0.00,650.01,0.00,300.00
11.1452,300.00,0.00,100.00,163713.61,2200.17,75194.10,0.00,100.00,15358.26,8002.24,50.00,0.00,1250.06,50.00,150.00
11.4452,100.00,50.00,50.00,166343.12,2000.14,68360.46,150.00,250.00,14807.67,6901.67,0.00,0.00,500.01,50.00,100.00
11.7452,50.00,0.00,0.00,178687.83,1400.07,66753.01,100.00,0.00,15107.99,6451.46,100.00,0.00,650.01,0.00,250.00
12.0452,150.00,0.00,50.00,171300.00,2300.18,69767.13,0.00,50.00,15858.80,8402.47,0.00,0.00,1600.09,0.00,250.00
12.3452,0.00,0.00,100.00,169984.74,2300.18,67154.85,50.00,50.00,14607.47,6701.57,50.00,50.00,1250.06,0.00,250.00
12.6452,250.00,0.00,50.00,163511.36,1400.07,67355.79,150.00,200.00,15558.47,7702.08,100.00,0.00,700.02,50.00,250.00
12.9453,150.00,0.00,50.00,169478.89,1600.09,66753.01,50.00,100.00,14907.78,7101.77,0.00,0.00,800.02,0.00,50.00
13.2453,50.00,50.00,50.00,155423.67,1200.05,72480.36,100.00,0.00,15258.15,6801.62,150.00,0.00,1300.06,0.00,100.00
13.5453,50.00,0.00,50.00,164623.77,1700.10,68862.82,50.00,50.00,17060.19,7351.90,0.00,0.00,1150.05,50.00,50.00
13.8453,100.00,0.00,50.00,177270.70,1400.07,69465.68,100.00,100.00,16910.01,8152.33,0.00,0.00,1250.06,0.00,250.00
14.1453,100.00,50.00,100.00,167152.28,1700.10,64543.05,100.00,100.00,16809.89,7001.72,50.00,0.00,1600.09,0.00,200.00
14.4453,150.00,0.00,150.00,178080.47,2100.15,67958.58,100.00,100.00,17160.31,7151.79,100.00,0.00,1100.04,50.00,100.00
14.7453,100.00,0.00,50.00,173020.12,1500.08,69867.60,0.00,50.00,16109.08,8852.75,50.00,0.00,1050.04,0.00,50.00
15.0454,100.00,0.00,100.00,165736.27,800.02,68360.46,100.00,200.00,15558.47,8552.56,150.00,0.00,1550.09,50.00,100.00
15.3454,150.00,0.00,100.00,170490.60,1300.06,71676.39,100.00,150.00,15057.94,6751.60,0.00,0.00,1050.04,0.00,0.00
15.6454,150.00,0.00,200.00,178789.06,1300.06,62233.01,50.00,200.00,16459.48,6801.62,0.00,0.00,1150.05,50.00,50.00
15.9454,100.00,0.00,150.00,175448.88,1700.10,66250.72,0.00,50.00,17560.79,7552.00,0.00,0.00,1400.07,0.00,150.00
16.2454,100.00,0.00,0.00,170996.46,1300.06,72580.85,0.00,50.00,14457.32,7201.82,100.00,0.00,1000.04,0.00,300.00
16.5454,50.00,0.00,150.00,168568.44,1200.05,65547.54,0.00,0.00,16059.03,8502.53,0.00,0.00,1450.07,0.00,0.00
16.8454,250.00,0.00,150.00,163511.36,900.03,64442.61,100.00,150.00,17761.04,7301.87,100.00,0.00,650.01,100.00,100.00
17.1455,0.00,0.00,150.00,169681.23,1300.06,68259.99,0.00,50.00,16659.71,6601.53,100.00,0.00,1150.05,50.00,150.00
17.4455,250.00,0.00,50.00,163511.36,1700.10,66953.93,0.00,100.00,18361.80,7001.72,100.00,0.00,1000.04,0.00,50.00
17.7455,200.00,50.00,50.00,169175.42,1300.06,69767.13,100.00,200.00,17811.10,6601.53,150.00,0.00,1450.07,0.00,50.00
18.0455,200.00,0.00,0.00,160983.48,1600.09,61530.03,50.00,0.00,16109.08,7802.13,0.00,0.00,900.03,50.00,50.00
18.3455,200.00,0.00,50.00,168467.29,1200.05,68762.35,150.00,300.00,16559.60,6151.33,150.00,50.00,1550.09,50.00,50.00
18.6455,100.00,0.00,50.00,165432.85,2100.15,69365.20,0.00,150.00,15458.36,7001.72,0.00,0.00,850.03,0.00,150.00
18.9456,150.00,0.00,150.00,172615.36,800.02,66552.09,100.00,150.00,16609.65,6851.65,50.00,0.00,1500.08,0.00,100.00
19.2456,150.00,0.00,0.00,160579.06,1800.11,74691.52,150.00,50.00,15558.47,7001.72,100.00,0.00,1250.06,50.00,250.00
19.5456,200.00,0.00,0.00,165635.12,1200.05,66049.80,50.00,100.00,17010.13,6751.60,0.00,0.00,1200.05,50.00,100.00
19.8456,300.00,0.00,150.00,167658.03,1200.05,67556.71,50.00,200.00,15358.26,7852.16,0.00,50.00,1200.05,0.00,150.00
20.1456,100.00,0.00,0.00,162702.39,1500.08,62634.73,0.00,100.00,15958.91,6601.53,50.00,0.00,2050.15,0.00,100.00
20.4456,100.00,0.00,50.00,165331.71,900.03,69063.77,50.00,100.00,16509.54,7251.84,0.00,0.00,1050.04,50.00,0.00
