D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_d14.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 15:47:22 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3449,250.00,0.00,100.00,168568.44,1800.11,67858.11,200.00,50.00,16259.25,6801.62,50.00,0.00,950.03,0.00,150.00
0.6449,300.00,50.00,0.00,174639.23,1500.08,62132.58,100.00,200.00,15158.04,6851.65,50.00,0.00,1200.05,0.00,250.00
0.9449,50.00,0.00,100.00,167961.50,2000.14,60626.24,50.00,100.00,15458.36,7752.11,50.00,0.00,1450.07,0.00,100.00
1.2449,100.00,0.00,150.00,158961.49,1500.08,65848.90,100.00,100.00,17060.19,8452.50,0.00,0.00,950.03,0.00,100.00
1.5449,250.00,0.00,50.00,169681.23,900.03,65246.19,0.00,150.00,15658.58,6501.48,50.00,50.00,1050.04,50.00,0.00
1.8449,50.00,0.00,100.00,178789.06,1400.07,68762.35,100.00,100.00,16008.97,7552.00,100.00,0.00,1000.04,50.00,50.00
2.1449,150.00,0.00,150.00,158961.49,1200.05,63940.41,100.00,100.00,16309.31,6851.65,50.00,0.00,1000.04,100.00,150.00
2.4450,200.00,0.00,50.00,170389.42,1100.04,65547.54,0.00,50.00,16759.83,7752.11,0.00,0.00,1750.11,50.00,150.00
2.7450,250.00,0.00,0.00,165534.00,1200.05,59622.09,50.00,100.00,16960.07,7201.82,0.00,0.00,1250.06,100.00,0.00
3.0450,250.00,0.00,100.00,178384.14,2100.15,67757.65,150.00,100.00,17210.37,6501.48,0.00,50.00,1100.04,0.00,150.00
3.3450,100.00,0.00,100.00,166241.97,1300.06,61027.91,100.00,150.00,15858.80,7852.16,50.00,0.00,550.01,0.00,50.00
3.6450,100.00,0.00,50.00,164623.77,1400.07,66250.72,50.00,50.00,17010.13,6951.69,0.00,0.00,1200.05,0.00,50.00
3.9450,200.00,0.00,50.00,159972.45,1800.11,65145.74,50.00,200.00,14807.67,7101.77,0.00,0.00,1350.06,100.00,50.00
4.2451,200.00,0.00,50.00,170288.26,2400.20,65748.44,50.00,200.00,17510.73,7101.77,0.00,0.00,900.03,0.00,50.00
