D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_d11.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 15:39:45 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3443,150.00,0.00,0.00,169883.57,1800.11,61228.76,0.00,150.00,15858.80,6651.55,0.00,0.00,850.03,0.00,150.00
0.6443,50.00,0.00,0.00,164016.99,1300.06,61027.91,50.00,50.00,14907.78,7952.22,350.00,50.00,1400.07,50.00,200.00
0.9443,200.00,50.00,50.00,166140.83,1900.12,66953.93,100.00,100.00,16409.42,6951.69,50.00,0.00,1000.04,50.00,250.00
1.2443,50.00,0.00,150.00,160376.86,1800.11,66049.80,50.00,250.00,16709.77,5751.16,50.00,0.00,1250.06,50.00,200.00
1.5443,150.00,0.00,100.00,174538.04,1300.06,60224.57,0.00,200.00,15908.86,6401.44,0.00,0.00,700.02,50.00,150.00
1.8443,150.00,0.00,50.00,166646.55,900.03,64543.05,150.00,50.00,16509.54,7802.13,0.00,0.00,1650.10,100.00,0.00
2.1444,50.00,0.00,50.00,180712.55,1500.08,68661.88,100.00,250.00,17660.91,7952.22,0.00,0.00,1000.04,0.00,100.00
2.4444,50.00,0.00,100.00,173323.69,1400.07,68059.05,0.00,50.00,15558.47,7151.79,0.00,0.00,950.03,0.00,100.00
2.7444,250.00,0.00,50.00,168163.82,1400.07,65748.44,50.00,50.00,17410.61,6451.46,50.00,0.00,1300.06,0.00,100.00
3.0444,150.00,0.00,0.00,165331.71,1500.08,66853.47,100.00,150.00,16709.77,7301.87,100.00,0.00,800.02,0.00,150.00
3.3444,400.01,0.00,50.00,171805.88,1400.07,70972.94,50.00,150.00,16509.54,6751.60,100.00,0.00,1400.07,150.00,50.00
3.6444,50.00,0.00,0.00,174032.04,1700.10,59622.09,50.00,150.00,17110.24,7451.95,50.00,0.00,1150.05,0.00,150.00
