D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_d15.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 15:49:36 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,0.00,0.00,50.00,167556.88,1800.11,65045.29,50.00,100.00,16309.31,7552.00,0.00,0.00,1300.06,0.00,100.00
0.6446,50.00,0.00,100.00,164826.04,1000.03,63839.96,0.00,100.00,18161.54,6501.48,0.00,0.00,1600.09,0.00,150.00
0.9446,250.00,0.00,100.00,167152.28,1200.05,66753.01,0.00,100.00,16309.31,8202.36,0.00,0.00,1150.05,0.00,200.00
1.2446,150.00,0.00,50.00,170187.07,1800.11,64743.95,50.00,150.00,16509.54,7351.90,0.00,0.00,1100.04,0.00,200.00
1.5446,150.00,0.00,0.00,169580.07,1600.09,67355.79,50.00,100.00,16159.14,7301.87,100.00,0.00,1000.04,0.00,0.00
1.8446,250.00,50.00,0.00,164118.12,1700.10,63136.90,100.00,50.00,14907.78,7351.90,0.00,0.00,1650.10,100.00,200.00
2.1447,250.00,0.00,0.00,171704.71,2000.14,63237.34,100.00,100.00,16008.97,7702.08,0.00,0.00,1250.06,0.00,150.00
2.4447,0.00,0.00,50.00,169580.07,1600.09,64543.05,50.00,50.00,16759.83,7602.03,50.00,0.00,1350.06,0.00,50.00
2.7447,100.00,0.00,50.00,175145.25,1200.05,66753.01,50.00,100.00,15558.47,7652.05,0.00,0.00,1100.04,100.00,100.00
3.0447,300.00,0.00,50.00,166545.41,1500.08,59120.05,0.00,0.00,16910.01,7101.77,100.00,0.00,1000.04,0.00,50.00
3.3447,100.00,0.00,0.00,165331.71,2000.14,68661.88,50.00,100.00,15858.80,7451.95,0.00,0.00,1300.06,50.00,0.00
3.6447,150.00,0.00,50.00,173222.50,600.01,63337.77,0.00,200.00,16609.65,8052.27,50.00,50.00,650.01,0.00,100.00
3.9447,150.00,0.00,50.00,172716.55,1400.07,59019.64,100.00,0.00,15658.58,6951.69,50.00,0.00,1000.04,0.00,50.00
4.2448,100.00,0.00,100.00,172311.80,1300.06,67355.79,150.00,200.00,15658.58,6401.44,50.00,50.00,650.01,0.00,100.00
4.5448,150.00,0.00,0.00,173424.88,1600.09,62333.44,50.00,100.00,16509.54,9553.20,0.00,0.00,950.03,0.00,50.00
4.8448,150.00,0.00,50.00,167759.19,1100.04,65246.19,50.00,100.00,14907.78,8102.30,0.00,0.00,1700.10,0.00,200.00
5.1448,200.00,0.00,100.00,167051.14,1000.03,64844.39,0.00,100.00,15608.53,6251.37,50.00,0.00,1200.05,50.00,50.00
5.4448,50.00,0.00,50.00,166949.99,1700.10,63538.65,150.00,50.00,15758.69,7101.77,50.00,0.00,1050.04,0.00,50.00
5.7448,450.01,0.00,50.00,164421.51,1200.05,64040.84,0.00,0.00,15758.69,7802.13,100.00,0.00,900.03,0.00,100.00
6.0448,100.00,0.00,0.00,175145.25,1100.04,60927.49,0.00,0.00,15858.80,7652.05,0.00,0.00,1350.06,100.00,50.00
6.3449,0.00,0.00,50.00,169883.57,1800.11,60023.74,150.00,50.00,15858.80,6851.65,50.00,0.00,1300.06,0.00,50.00
6.6449,150.00,0.00,0.00,176865.83,1100.04,60425.40,0.00,150.00,17010.13,6851.65,50.00,0.00,1350.06,0.00,150.00
6.9449,200.00,0.00,50.00,171198.82,2000.14,64241.72,0.00,50.00,18562.06,7351.90,100.00,0.00,1100.04,0.00,150.00
7.2449,250.00,0.00,0.00,166039.69,1000.03,58417.22,50.00,100.00,15658.58,8202.36,100.00,0.00,1050.04,0.00,150.00
7.5449,250.00,0.00,0.00,172615.36,1600.09,57915.21,100.00,150.00,16309.31,7852.16,0.00,0.00,1050.04,50.00,50.00
7.8449,50.00,0.00,50.00,165432.85,2000.14,67456.25,100.00,100.00,16459.48,8152.33,50.00,50.00,550.01,0.00,200.00
8.1450,150.00,0.00,100.00,175954.91,2700.25,66049.80,50.00,50.00,15858.80,7251.84,0.00,0.00,1500.08,100.00,50.00
8.4450,150.00,0.00,0.00,172109.44,2300.18,63136.90,150.00,50.00,15808.75,6151.33,0.00,0.00,1150.05,0.00,200.00
8.7450,100.00,0.00,0.00,166848.84,1800.11,66250.72,50.00,250.00,16259.25,7351.90,50.00,0.00,1000.04,0.00,100.00
9.0450,250.00,0.00,100.00,169782.40,1800.11,65145.74,200.00,100.00,16259.25,8152.33,50.00,50.00,850.03,200.00,150.00
9.3450,100.00,0.00,0.00,169883.57,1800.11,63036.46,0.00,150.00,16659.71,8502.53,100.00,0.00,1300.06,0.00,100.00
9.6450,50.00,0.00,0.00,171300.00,2300.18,60827.08,0.00,100.00,15808.75,7702.08,50.00,0.00,1400.07,0.00,200.00
9.9450,0.00,0.00,100.00,172817.74,1500.08,63639.08,50.00,150.00,16609.65,6901.67,100.00,0.00,1100.04,0.00,0.00
10.2451,100.00,0.00,50.00,170085.90,1500.08,63136.90,0.00,200.00,16159.14,6501.48,100.00,0.00,1100.04,0.00,50.00
10.5451,200.00,0.00,0.00,168669.60,1800.11,62936.03,50.00,50.00,16960.07,8052.27,50.00,0.00,1250.06,0.00,50.00
10.8451,100.00,0.00,0.00,175954.91,2400.20,63337.77,50.00,50.00,17360.55,7201.82,0.00,0.00,750.02,0.00,0.00
11.1451,50.00,0.00,50.00,164522.63,1200.05,64241.72,200.00,100.00,15808.75,8102.30,50.00,0.00,1550.09,0.00,50.00
11.4451,350.00,0.00,0.00,164826.04,1900.12,68159.52,100.00,200.00,16659.71,7602.03,150.00,0.00,1700.10,50.00,0.00
11.7451,250.00,50.00,50.00,173020.12,1800.11,64241.72,50.00,50.00,14607.47,6901.67,100.00,0.00,1050.04,0.00,300.00
12.0451,100.00,0.00,0.00,177169.48,1000.03,65949.35,0.00,100.00,15758.69,7852.16,100.00,0.00,850.03,0.00,200.00
12.3452,200.00,0.00,0.00,172615.36,1300.06,62735.16,100.00,100.00,18812.39,7101.77,50.00,50.00,1000.04,50.00,50.00
12.6452,250.00,0.00,150.00,168770.76,1000.03,68460.93,200.00,50.00,16209.19,7101.77,100.00,0.00,1350.06,0.00,50.00
12.9452,100.00,0.00,200.00,164219.25,1100.04,59120.05,100.00,0.00,16209.19,7101.77,0.00,0.00,900.03,0.00,150.00
13.2452,150.00,0.00,0.00,172615.36,900.03,61429.60,0.00,100.00,16759.83,6801.62,50.00,0.00,1400.07,0.00,250.00
13.5452,100.00,0.00,100.00,174032.04,1300.06,62433.87,250.00,100.00,16109.08,7702.08,50.00,0.00,750.02,0.00,0.00
13.8452,350.00,0.00,100.00,173829.65,1800.11,63036.46,50.00,150.00,15808.75,6401.44,50.00,0.00,1200.05,50.00,250.00
14.1453,150.00,50.00,0.00,169175.42,1200.05,66853.47,50.00,50.00,15808.75,8902.78,50.00,0.00,1050.04,0.00,0.00
14.4453,50.00,0.00,50.00,175044.04,1600.09,59722.50,200.00,0.00,17761.04,8002.24,0.00,0.00,1450.07,50.00,100.00
14.7453,150.00,0.00,0.00,172817.74,1200.05,63337.77,0.00,150.00,14757.62,6101.31,50.00,50.00,1100.04,0.00,300.00
15.0453,200.00,50.00,100.00,167961.50,1300.06,61128.34,150.00,50.00,16910.01,8002.24,0.00,0.00,1200.05,100.00,200.00
15.3453,150.00,0.00,100.00,173020.12,1100.04,63438.21,0.00,50.00,16159.14,7602.03,0.00,0.00,1400.07,50.00,50.00
15.6453,100.00,0.00,0.00,174032.04,1200.05,61228.76,50.00,200.00,15908.86,6851.65,0.00,0.00,1250.06,0.00,250.00
15.9453,150.00,0.00,50.00,172311.80,1600.09,63438.21,150.00,100.00,16359.37,7251.84,0.00,0.00,1050.04,0.00,0.00
