D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_d01.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 15:01:32 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3454,250.00,0.00,0.00,179193.98,1800.11,71977.87,0.00,150.00,19313.05,8902.78,50.00,0.00,1750.11,50.00,150.00
0.6454,400.01,0.00,50.00,179801.39,1600.09,74591.00,50.00,100.00,17260.43,7802.13,50.00,0.00,900.03,0.00,150.00
0.9454,100.00,0.00,50.00,177979.25,1000.03,78913.75,50.00,100.00,17710.98,8302.42,50.00,0.00,1050.04,100.00,200.00
1.2455,50.00,0.00,50.00,177979.25,1500.08,76299.84,100.00,150.00,17761.04,7301.87,100.00,0.00,1150.05,150.00,100.00
1.5455,0.00,0.00,50.00,175954.91,900.03,71073.43,100.00,150.00,19613.46,7051.74,100.00,0.00,1750.11,0.00,200.00
1.8455,100.00,0.00,50.00,185471.73,2000.14,74188.95,100.00,100.00,17460.67,7902.19,0.00,0.00,1100.04,0.00,50.00
2.1455,200.00,50.00,50.00,175145.25,1400.07,68460.93,50.00,100.00,18562.06,8102.30,50.00,0.00,1250.06,100.00,150.00
2.4455,50.00,0.00,0.00,182433.78,1100.04,67456.25,150.00,150.00,17260.43,7902.19,0.00,0.00,1100.04,50.00,150.00
2.7455,250.00,0.00,100.00,181421.26,1000.03,70169.06,0.00,150.00,17410.61,7902.19,0.00,0.00,900.03,0.00,100.00
3.0455,100.00,0.00,200.00,181421.26,2000.14,71274.41,50.00,100.00,19012.65,7752.11,50.00,50.00,1100.04,100.00,250.00
3.3456,150.00,0.00,50.00,175347.66,1200.05,70068.57,0.00,50.00,17110.24,8252.39,50.00,0.00,1350.06,0.00,250.00
3.6456,100.00,0.00,150.00,176663.40,1500.08,70269.53,50.00,50.00,17210.37,7051.74,50.00,50.00,900.03,0.00,100.00
3.9456,300.00,50.00,100.00,170895.29,1200.05,70671.48,50.00,200.00,17660.91,8002.24,250.00,0.00,1350.06,0.00,250.00
4.2456,150.00,0.00,50.00,168264.97,1900.12,68661.88,100.00,50.00,17110.24,7251.84,150.00,0.00,1750.11,100.00,150.00
4.5456,0.00,0.00,50.00,175246.45,2100.15,71173.92,150.00,150.00,17160.31,7802.13,0.00,0.00,1200.05,0.00,50.00
4.8456,150.00,0.00,50.00,172615.36,2100.15,73786.91,0.00,50.00,17060.19,7902.19,50.00,0.00,1100.04,50.00,300.00
5.1456,250.00,0.00,350.00,182838.81,1300.06,72379.86,200.00,100.00,17811.10,8002.24,50.00,0.00,1550.09,0.00,0.00
5.4457,200.00,0.00,100.00,173424.88,1400.07,73083.37,100.00,100.00,16609.65,7251.84,0.00,0.00,900.03,100.00,250.00
5.7457,200.00,50.00,50.00,180105.10,1300.06,70470.51,0.00,50.00,18612.12,6851.65,0.00,0.00,1400.07,0.00,250.00
6.0457,300.00,0.00,50.00,179497.68,1400.07,65145.74,100.00,50.00,16960.07,6751.60,100.00,0.00,1500.08,100.00,250.00
6.3457,50.00,0.00,200.00,178586.60,1400.07,72480.36,100.00,100.00,17310.49,7301.87,100.00,0.00,1250.06,50.00,50.00
6.6457,100.00,0.00,50.00,177371.91,1800.11,74993.06,0.00,50.00,17610.85,8202.36,0.00,0.00,1650.10,0.00,300.00
6.9457,200.00,0.00,150.00,177979.25,1500.08,67355.79,150.00,100.00,16709.77,8052.27,0.00,0.00,1000.04,50.00,100.00
7.2458,100.00,0.00,250.00,182332.52,1800.11,71676.39,50.00,150.00,17961.29,8302.42,0.00,0.00,1000.04,100.00,100.00
7.5458,250.00,0.00,50.00,172817.74,1600.09,72078.36,200.00,100.00,18612.12,7652.05,200.00,0.00,1150.05,0.00,0.00
7.8458,100.00,0.00,50.00,172210.62,2400.20,69767.13,150.00,100.00,18461.93,6651.55,0.00,0.00,1000.04,50.00,300.00
8.1458,50.00,0.00,100.00,164320.37,1600.09,71475.40,50.00,50.00,17360.55,7251.84,50.00,0.00,1400.07,50.00,100.00
8.4458,150.00,0.00,0.00,178991.52,700.02,72078.36,150.00,150.00,16409.42,6801.62,50.00,0.00,1100.04,0.00,200.00
8.7458,150.00,0.00,50.00,172918.93,1600.09,72781.86,50.00,50.00,17060.19,8202.36,0.00,0.00,1850.12,100.00,50.00
9.0458,100.00,0.00,0.00,178586.60,800.02,70771.97,0.00,100.00,16759.83,7351.90,0.00,0.00,1200.05,0.00,250.00
9.3459,0.00,0.00,200.00,175044.04,1800.11,74892.55,100.00,100.00,17610.85,6551.50,0.00,0.00,750.02,0.00,150.00
9.6459,50.00,0.00,0.00,183041.32,1400.07,77506.20,0.00,100.00,16609.65,7251.84,50.00,0.00,1050.04,100.00,200.00
9.9459,150.00,0.00,100.00,177169.48,900.03,72580.85,0.00,100.00,15958.91,7051.74,100.00,0.00,1350.06,100.00,400.01
10.2459,200.00,0.00,0.00,170794.10,1300.06,70269.53,200.00,50.00,17210.37,7401.92,50.00,0.00,900.03,50.00,100.00
10.5459,150.00,0.00,100.00,165432.85,2100.15,70470.51,50.00,200.00,18261.67,8152.33,0.00,0.00,1250.06,100.00,250.00
10.8459,50.00,0.00,100.00,173222.50,2000.14,73786.91,200.00,50.00,18261.67,6851.65,0.00,0.00,1200.05,50.00,150.00
11.1459,250.00,0.00,50.00,175044.04,1200.05,75194.10,0.00,0.00,16859.95,7401.92,50.00,0.00,950.03,200.00,200.00
11.4460,150.00,0.00,50.00,178485.38,1600.09,68059.05,50.00,150.00,16159.14,6901.67,50.00,0.00,1400.07,0.00,100.00
11.7460,0.00,50.00,50.00,171805.88,2000.14,70370.02,50.00,100.00,17861.16,6951.69,0.00,0.00,1750.11,50.00,150.00
12.0460,250.00,0.00,50.00,176967.04,1700.10,76701.95,100.00,100.00,15808.75,6501.48,0.00,0.00,1100.04,50.00,150.00
12.3460,100.00,0.00,50.00,183851.40,1800.11,71676.39,100.00,50.00,18111.48,7752.11,0.00,0.00,1400.07,0.00,150.00
12.6460,300.00,0.00,100.00,178181.69,1400.07,74591.00,150.00,200.00,18812.39,7552.00,150.00,0.00,650.01,0.00,250.00
12.9460,50.00,0.00,150.00,171401.17,1400.07,76098.79,100.00,0.00,16159.14,8552.56,0.00,0.00,950.03,50.00,150.00
13.2461,300.00,0.00,50.00,175954.91,2200.17,69767.13,0.00,100.00,17660.91,6801.62,0.00,0.00,1000.04,0.00,100.00
13.5461,100.00,0.00,50.00,178384.14,1300.06,73485.39,50.00,0.00,18011.35,7602.03,100.00,0.00,1000.04,0.00,50.00
13.8461,200.00,100.00,250.00,173526.07,1700.10,69666.64,250.00,150.00,19262.99,7552.00,150.00,0.00,1150.05,150.00,250.00
14.1461,250.00,0.00,50.00,173424.88,1500.08,70771.97,0.00,50.00,17360.55,7552.00,100.00,0.00,1350.06,0.00,100.00
14.4461,300.00,0.00,50.00,177979.25,1600.09,71977.87,150.00,50.00,16709.77,8652.62,0.00,0.00,1000.04,0.00,150.00
14.7461,200.00,0.00,50.00,177675.59,1000.03,66150.26,50.00,100.00,18712.25,7251.84,0.00,50.00,1300.06,0.00,100.00
15.0461,250.00,0.00,150.00,179902.62,1000.03,71575.89,150.00,100.00,17660.91,7351.90,50.00,0.00,1650.10,100.00,250.00
15.3462,200.00,0.00,100.00,182332.52,1400.07,70269.53,0.00,150.00,17060.19,7552.00,0.00,100.00,950.03,50.00,50.00
15.6462,50.00,0.00,300.00,183142.57,1700.10,72982.86,100.00,0.00,16559.60,7752.11,50.00,0.00,1700.10,100.00,150.00
15.9462,150.00,0.00,0.00,175347.66,1500.08,69968.08,100.00,0.00,18161.54,7952.22,50.00,0.00,1200.05,50.00,250.00
16.2462,100.00,0.00,0.00,182130.02,1700.10,70068.57,250.00,150.00,15808.75,8302.42,0.00,0.00,1050.04,0.00,200.00
16.5462,250.00,0.00,0.00,181421.26,1200.05,69968.08,50.00,150.00,17510.73,7351.90,50.00,0.00,1050.04,200.00,100.00
16.8462,300.00,0.00,0.00,177878.03,2000.14,68661.88,0.00,200.00,18361.80,7101.77,0.00,0.00,1050.04,50.00,50.00
