D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_d09.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 15:35:10 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3452,300.00,0.00,0.00,171603.53,1000.03,69365.20,150.00,0.00,14857.73,7802.13,0.00,0.00,600.01,0.00,100.00
0.6452,250.00,0.00,250.00,171805.88,1400.07,69264.73,0.00,50.00,16759.83,7301.87,50.00,0.00,1000.04,50.00,50.00
0.9452,250.00,0.00,150.00,174234.44,1300.06,71274.41,0.00,100.00,15758.69,7001.72,50.00,0.00,900.03,50.00,0.00
1.2453,250.00,0.00,0.00,160882.37,1800.11,71475.40,0.00,50.00,16209.19,6601.53,0.00,0.00,1550.09,0.00,50.00
1.5453,200.00,0.00,0.00,168062.66,1700.10,96116.91,100.00,100.00,16509.54,7401.92,0.00,0.00,1250.06,0.00,150.00
1.8453,50.00,0.00,50.00,163410.24,1700.10,72982.86,50.00,50.00,15708.64,8052.27,50.00,0.00,1350.06,0.00,0.00
2.1453,150.00,0.00,50.00,164016.99,2000.14,65547.54,0.00,200.00,16259.25,7351.90,0.00,0.00,650.01,0.00,50.00
2.4453,250.00,0.00,100.00,169074.24,1500.08,72681.35,50.00,300.00,14707.57,6951.69,50.00,0.00,1550.09,100.00,50.00
2.7453,350.00,0.00,50.00,165129.44,1400.07,69566.16,100.00,100.00,15308.20,7251.84,50.00,0.00,1300.06,0.00,200.00
3.0453,100.00,0.00,50.00,177675.59,1200.05,71575.89,50.00,50.00,16659.71,7501.97,0.00,0.00,1250.06,0.00,100.00
3.3454,250.00,0.00,150.00,170692.94,1900.12,68259.99,150.00,100.00,16559.60,7301.87,0.00,50.00,1000.04,0.00,150.00
3.6454,250.00,0.00,100.00,169681.23,2100.15,72781.86,200.00,50.00,15558.47,7702.08,100.00,0.00,800.02,0.00,200.00
3.9454,50.00,0.00,50.00,173121.30,800.02,66451.63,150.00,50.00,16359.37,6501.48,0.00,0.00,1600.09,100.00,0.00
4.2454,100.00,100.00,200.00,170187.07,1600.09,70169.06,100.00,100.00,16559.60,6551.50,0.00,0.00,1000.04,0.00,100.00
4.5454,200.00,0.00,0.00,171805.88,2000.14,70771.97,50.00,50.00,16709.77,6551.50,50.00,0.00,1000.04,100.00,0.00
4.8454,200.00,0.00,50.00,164118.12,1000.03,70671.48,250.00,0.00,16910.01,6501.48,0.00,0.00,1150.05,0.00,0.00
5.1454,100.00,0.00,50.00,169175.42,2100.15,70068.57,200.00,200.00,16059.03,7151.79,0.00,0.00,1200.05,0.00,150.00
5.4455,100.00,0.00,50.00,166444.26,2200.17,60425.40,0.00,50.00,16059.03,6801.62,0.00,0.00,850.03,50.00,50.00
5.7455,250.00,50.00,150.00,172514.17,1400.07,68661.88,50.00,50.00,17110.24,5751.16,0.00,0.00,900.03,50.00,50.00
6.0455,0.00,0.00,100.00,161994.58,1800.11,67054.39,50.00,50.00,15208.09,7902.19,50.00,0.00,900.03,100.00,100.00
6.3455,50.00,0.00,100.00,173627.26,1500.08,73485.39,200.00,50.00,15908.86,7351.90,50.00,0.00,1100.04,0.00,50.00
6.6455,300.00,0.00,0.00,163915.87,1100.04,65145.74,100.00,100.00,15558.47,6701.57,50.00,0.00,1750.11,0.00,50.00
6.9455,150.00,0.00,0.00,166949.99,900.03,64643.51,100.00,100.00,15308.20,6901.67,50.00,50.00,1100.04,200.00,0.00
7.2456,100.00,0.00,150.00,176157.32,1300.06,66853.47,100.00,150.00,15708.64,7501.97,50.00,50.00,1000.04,0.00,150.00
7.5456,150.00,0.00,100.00,170288.26,1900.12,63739.52,100.00,300.00,15908.86,7001.72,0.00,0.00,1100.04,0.00,200.00
7.8456,200.00,0.00,0.00,174740.44,1600.09,70269.53,150.00,0.00,16159.14,8002.24,50.00,0.00,850.03,50.00,100.00
8.1456,100.00,0.00,150.00,167152.28,1700.10,67255.32,150.00,100.00,16809.89,7952.22,50.00,0.00,1000.04,0.00,100.00
8.4456,250.00,0.00,150.00,161691.25,1600.09,64643.51,50.00,100.00,16359.37,6701.57,50.00,0.00,1550.09,50.00,300.00
8.7456,150.00,0.00,50.00,166241.97,1700.10,74892.55,200.00,100.00,15158.04,6501.48,50.00,0.00,750.02,0.00,150.00
9.0456,150.00,0.00,50.00,170996.46,1300.06,68360.46,50.00,0.00,15458.36,8002.24,50.00,0.00,1050.04,0.00,0.00
9.3457,200.00,0.00,150.00,164826.04,1900.12,65848.90,0.00,50.00,15658.58,7401.92,0.00,0.00,1300.06,0.00,100.00
9.6457,350.00,0.00,50.00,160579.06,1800.11,66853.47,100.00,150.00,15658.58,7902.19,0.00,0.00,1100.04,0.00,150.00
9.9457,100.00,0.00,50.00,175044.04,1900.12,67858.11,50.00,100.00,14106.97,7101.77,0.00,0.00,1150.05,0.00,100.00
10.2457,300.00,0.00,0.00,170996.46,1300.06,72078.36,100.00,100.00,16209.19,6951.69,0.00,0.00,800.02,0.00,200.00
10.5457,250.00,0.00,150.00,175044.04,1500.08,73183.87,0.00,100.00,16609.65,7602.03,50.00,50.00,1050.04,0.00,200.00
10.8457,300.00,0.00,0.00,168366.13,1900.12,68762.35,0.00,0.00,16309.31,7151.79,0.00,0.00,650.01,0.00,100.00
11.1458,150.00,0.00,100.00,172412.99,2500.21,66753.01,100.00,50.00,15508.42,7501.97,0.00,0.00,1300.06,50.00,150.00
