D:\0 ICPMS Data\User Data\M Beeskow\21_08_24_Qtz.b\21_08_24_d07.d
Intensity Vs Time,CPS
Acquired      : 24/08/2021 15:30:27 using Batch 21_08_24_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3446,150.00,0.00,0.00,160680.16,1900.12,70872.45,50.00,250.00,17660.91,7501.97,100.00,0.00,1200.05,0.00,50.00
0.6446,50.00,0.00,0.00,163208.00,2100.15,69968.08,50.00,0.00,16008.97,6401.44,0.00,0.00,1000.04,50.00,100.00
0.9446,200.00,0.00,100.00,173526.07,1200.05,61228.76,0.00,50.00,14857.73,7351.90,50.00,0.00,950.03,100.00,150.00
1.2447,400.01,0.00,0.00,171097.64,1800.11,70872.45,150.00,50.00,15057.94,5851.20,0.00,0.00,950.03,100.00,0.00
1.5447,150.00,0.00,0.00,173627.26,1900.12,71575.89,0.00,50.00,15308.20,7401.92,50.00,0.00,1150.05,0.00,0.00
1.8447,100.00,0.00,100.00,165129.44,1800.11,67456.25,50.00,150.00,15308.20,7251.84,100.00,0.00,700.02,0.00,0.00
2.1447,50.00,0.00,50.00,154413.01,1800.11,67858.11,150.00,50.00,15107.99,7852.16,0.00,0.00,800.02,50.00,150.00
2.4447,50.00,0.00,100.00,162904.63,1400.07,70169.06,0.00,100.00,17560.79,7251.84,0.00,0.00,1050.04,0.00,50.00
2.7447,100.00,0.00,100.00,164118.12,1300.06,68561.40,0.00,50.00,15908.86,8152.33,0.00,0.00,1050.04,150.00,100.00
3.0447,200.00,0.00,100.00,163309.12,1400.07,60827.08,100.00,150.00,16559.60,7451.95,0.00,0.00,500.01,200.00,100.00
3.3447,150.00,0.00,50.00,166444.26,1900.12,67456.25,100.00,50.00,16109.08,6101.31,200.00,0.00,750.02,0.00,0.00
3.6448,200.00,0.00,0.00,171805.88,2600.23,65246.19,50.00,50.00,14707.57,6701.57,100.00,0.00,1050.04,50.00,150.00
3.9448,50.00,50.00,0.00,166747.69,1400.07,67154.85,0.00,200.00,16359.37,8002.24,150.00,0.00,750.02,50.00,150.00
4.2448,100.00,0.00,100.00,163713.61,1600.09,71475.40,0.00,50.00,16159.14,7351.90,50.00,0.00,1400.07,50.00,50.00
4.5448,50.00,0.00,150.00,167759.19,1700.10,70269.53,50.00,0.00,15508.42,6551.50,150.00,0.00,1300.06,0.00,0.00
4.8448,200.00,0.00,150.00,164623.77,1700.10,67556.71,200.00,150.00,14357.21,7802.13,50.00,0.00,1250.06,50.00,0.00
5.1448,100.00,0.00,0.00,167253.43,1900.12,66552.09,50.00,250.00,15758.69,7201.82,0.00,0.00,1000.04,0.00,150.00
5.4449,350.00,0.00,0.00,171502.36,1700.10,64944.84,50.00,200.00,14857.73,6651.55,0.00,0.00,900.03,0.00,0.00
5.7449,200.00,50.00,250.00,173627.26,1300.06,68561.40,100.00,50.00,15858.80,7802.13,0.00,0.00,1200.05,0.00,50.00
6.0449,50.00,0.00,100.00,172008.25,1300.06,58919.23,50.00,100.00,16459.48,7351.90,100.00,0.00,1200.05,100.00,150.00
6.3449,150.00,0.00,200.00,159365.86,1900.12,66351.17,50.00,50.00,16359.37,7251.84,0.00,0.00,1050.04,100.00,100.00
6.6449,200.00,0.00,50.00,170187.07,1800.11,64944.84,100.00,200.00,14907.78,6451.46,50.00,0.00,1150.05,100.00,50.00
6.9449,200.00,0.00,50.00,170389.42,1700.10,63839.96,50.00,200.00,15758.69,7351.90,0.00,0.00,1100.04,0.00,100.00
7.2449,100.00,0.00,50.00,167658.03,2400.20,61429.60,0.00,50.00,16059.03,7001.72,0.00,0.00,950.03,0.00,50.00
7.5450,100.00,0.00,0.00,163915.87,2100.15,72580.85,0.00,0.00,16059.03,7051.74,100.00,0.00,1300.06,0.00,100.00
7.8450,200.00,0.00,0.00,165736.27,700.02,64141.28,100.00,150.00,14907.78,7301.87,50.00,0.00,1050.04,50.00,50.00
8.1450,50.00,0.00,50.00,168770.76,1200.05,62233.01,0.00,200.00,14557.42,8052.27,0.00,0.00,1400.07,0.00,200.00
8.4450,500.01,0.00,0.00,168871.92,1600.09,62032.15,0.00,100.00,17310.49,7451.95,50.00,0.00,1550.09,100.00,400.01
8.7450,200.00,0.00,0.00,161792.36,1800.11,68059.05,100.00,0.00,16609.65,5951.24,50.00,0.00,1350.06,0.00,0.00
9.0450,50.00,0.00,0.00,174942.85,1700.10,67154.85,0.00,0.00,15658.58,7902.19,50.00,0.00,1150.05,0.00,50.00
9.3450,300.00,0.00,150.00,163208.00,1500.08,64643.51,100.00,50.00,16159.14,7051.74,100.00,0.00,850.03,50.00,50.00
9.6451,0.00,0.00,50.00,170490.60,1800.11,63639.08,100.00,200.00,14757.62,6851.65,100.00,0.00,1050.04,0.00,50.00
9.9451,150.00,0.00,100.00,167759.19,1300.06,66351.17,150.00,50.00,15958.91,7251.84,100.00,0.00,700.02,0.00,150.00
10.2451,250.00,0.00,0.00,162095.69,1800.11,70269.53,100.00,0.00,16659.71,6901.67,100.00,0.00,1400.07,0.00,50.00
10.5451,200.00,0.00,50.00,171907.07,1900.12,63136.90,50.00,0.00,17460.67,6701.57,100.00,0.00,1100.04,100.00,100.00
10.8451,150.00,0.00,0.00,179396.45,1900.12,64442.61,50.00,100.00,14207.06,7051.74,0.00,0.00,1050.04,100.00,100.00
11.1451,150.00,0.00,0.00,175954.91,1600.09,67154.85,150.00,100.00,15608.53,6251.37,0.00,0.00,1150.05,0.00,100.00
11.4452,250.00,0.00,0.00,168467.29,800.02,62936.03,150.00,0.00,16559.60,7151.79,150.00,0.00,1100.04,0.00,0.00
11.7452,50.00,0.00,0.00,175246.45,1800.11,66753.01,100.00,0.00,16259.25,8002.24,100.00,0.00,950.03,100.00,100.00
12.0452,100.00,0.00,50.00,170187.07,1500.08,67556.71,0.00,150.00,15107.99,7451.95,100.00,0.00,1100.04,0.00,50.00
12.3452,150.00,0.00,50.00,174234.44,2200.17,62936.03,100.00,50.00,15858.80,6751.60,0.00,0.00,1300.06,0.00,50.00
12.6452,250.00,0.00,50.00,165331.71,1300.06,63940.41,0.00,150.00,13956.82,7151.79,100.00,0.00,1400.07,50.00,100.00
12.9452,200.00,0.00,50.00,163208.00,1800.11,66150.26,50.00,50.00,15508.42,7702.08,0.00,0.00,1000.04,0.00,150.00
13.2452,100.00,0.00,100.00,160781.27,1600.09,63538.65,0.00,100.00,16809.89,6901.67,150.00,0.00,1050.04,0.00,150.00
13.5453,200.00,0.00,0.00,170591.76,1700.10,68259.99,0.00,0.00,16609.65,7752.11,100.00,0.00,1000.04,0.00,200.00
13.8453,200.00,0.00,50.00,174234.44,1300.06,76601.42,100.00,150.00,18111.48,7101.77,50.00,0.00,1150.05,50.00,50.00
14.1453,250.00,0.00,0.00,170794.10,1800.11,71173.92,50.00,300.00,15908.86,7251.84,50.00,0.00,1100.04,50.00,50.00
14.4453,150.00,0.00,150.00,161994.58,1800.11,63136.90,50.00,0.00,15007.88,6701.57,50.00,0.00,1300.06,0.00,50.00
14.7453,100.00,0.00,0.00,162095.69,1000.03,70570.99,200.00,250.00,16609.65,7151.79,50.00,0.00,1150.05,0.00,100.00
