C:\Agilent\ICPMH\1\DATA\User Batches\Tobias_F\Orogenic Gold\PAM_FI_16may17.b\16may17_a17.d
Intensity Vs Time,CPS
Acquired      : 17/05/2016 12:07:49 using Batch PAM_FI_16may17.b
Time [Sec],Li7,B11,Na23,Mg24,Si29,S32,Cl35,K39,Ca44,Ti49,Mn55,Fe57,Cu63,Zn66,As75,Br81,Rb85,Sr88,Ag107,Sb121,Cs133,Ba137,W182,Au197,Pb208
35.1141,0.00,0.00,8702.50,0.00,6001.19,104813.56,3300.36,13205.82,2000.13,0.00,1200.05,0.00,0.00,0.00,0.00,3100.33,0.00,0.00,150.00,0.00,0.00,0.00,0.00,0.00,0.00
35.4111,0.00,0.00,8702.50,0.00,6801.53,109849.27,3350.37,12805.47,2000.13,0.00,1200.05,0.00,0.00,0.00,200.00,3850.51,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
35.7081,0.00,0.00,7701.96,0.00,3000.30,109597.44,3350.37,11404.34,1400.07,0.00,2600.23,200.00,0.00,0.00,200.00,4100.58,0.00,0.00,150.00,200.00,0.00,0.00,0.00,0.00,0.00
36.0052,0.00,0.00,9502.98,0.00,5601.04,110655.13,2950.29,13005.64,2000.13,0.00,2600.23,200.00,0.00,0.00,0.00,2850.28,200.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00
36.3022,0.00,200.00,6601.44,0.00,5801.12,115894.32,3800.48,9803.21,2000.13,0.00,2400.19,400.01,0.00,0.00,0.00,2950.30,0.00,0.00,150.00,0.00,0.00,200.00,0.00,16.67,0.00
36.5992,0.00,0.00,8602.44,0.00,5000.83,106626.22,3750.47,11004.04,1400.07,0.00,2800.26,0.00,0.00,0.00,0.00,2050.14,200.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
36.8962,0.00,0.00,7601.91,0.00,5000.83,109093.80,2950.29,14006.54,1400.07,0.00,3800.49,200.00,0.00,0.00,0.00,3500.42,0.00,0.00,50.00,200.00,0.00,0.00,0.00,16.67,0.00
37.1933,0.00,0.00,7802.01,0.00,5200.90,101792.94,3050.31,9803.21,3400.39,0.00,2000.14,400.01,0.00,200.00,0.00,4250.62,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
37.4903,0.00,0.00,8602.44,0.00,4400.64,113828.66,3550.42,10803.89,2800.26,0.00,2200.16,800.02,0.00,0.00,0.00,2550.22,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00
37.7873,0.00,0.00,7601.91,0.00,5000.83,109144.17,3100.32,12805.47,3400.39,0.00,3400.39,200.00,0.00,0.00,0.00,2650.24,0.00,0.00,50.00,200.00,0.00,0.00,0.00,0.00,0.00
38.0844,0.00,0.00,8702.50,0.00,4200.58,109849.27,3400.38,15007.51,1800.11,0.00,3200.35,200.00,0.00,0.00,0.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
38.3814,0.00,0.00,7301.76,0.00,4400.64,104410.78,3400.38,13806.36,1400.07,0.00,2000.14,200.00,0.00,0.00,200.00,3050.32,0.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
38.6784,0.00,0.00,7101.66,0.00,5801.12,111763.27,3200.34,10003.34,2600.23,0.00,2800.26,0.00,0.00,0.00,400.01,3150.34,0.00,0.00,100.00,200.00,0.00,0.00,0.00,0.00,0.00
38.9754,0.00,0.00,8702.50,0.00,5601.04,107834.78,4100.56,11604.49,1200.05,0.00,2800.26,400.01,0.00,0.00,200.00,3300.37,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
39.2724,0.00,0.00,9903.24,0.00,5200.90,105719.86,3850.49,11804.65,3000.30,0.00,1800.11,0.00,0.00,0.00,200.00,2550.22,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
39.5695,0.00,0.00,9002.67,0.00,4400.64,104410.78,3550.42,13205.82,1400.07,0.00,2400.19,400.01,0.00,0.00,0.00,3100.33,0.00,0.00,50.00,400.01,0.00,0.00,0.00,0.00,0.00
39.8665,0.00,0.00,8602.44,0.00,6401.36,103856.96,3650.44,11804.65,2000.13,0.00,2200.16,0.00,0.00,0.00,0.00,3350.39,0.00,0.00,50.00,200.00,0.00,0.00,0.00,33.33,0.00
40.1635,0.00,0.00,9703.11,0.00,6401.36,112518.87,3050.31,12204.97,1600.09,0.00,2400.19,0.00,0.00,0.00,400.01,2400.20,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
40.4605,0.00,0.00,9102.73,0.00,4600.70,110554.41,3500.41,12605.30,1000.03,0.00,2200.16,0.00,0.00,0.00,200.00,3600.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40.7576,0.00,0.00,7902.06,0.00,6401.36,109295.25,3600.43,15608.13,1000.03,0.00,2400.19,0.00,0.00,0.00,0.00,3000.31,200.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
41.0546,0.00,0.00,6301.31,0.00,5200.90,111461.05,3550.42,12204.97,1000.03,0.00,1600.09,200.00,0.00,0.00,200.00,3250.36,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00
41.3516,0.00,0.00,8502.38,0.00,6401.36,103605.24,3000.30,16208.76,2800.26,0.00,2200.16,600.01,0.00,0.00,400.01,3250.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41.6486,0.00,0.00,6801.53,0.00,6601.44,113274.50,3200.34,11604.49,1800.11,0.00,2000.14,400.01,0.00,0.00,200.00,3000.31,200.00,0.00,0.00,200.00,0.00,0.00,0.00,16.67,0.00
41.9457,0.00,200.00,7902.06,0.00,6201.27,108036.22,3300.36,13606.18,1400.07,0.00,2200.16,0.00,0.00,0.00,0.00,3650.46,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00
42.2427,0.00,0.00,11304.22,0.00,5200.90,107885.14,3400.38,11404.34,3400.39,0.00,2000.14,200.00,0.00,200.00,0.00,3000.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
42.5397,0.00,0.00,8402.33,0.00,4600.70,105166.00,3050.31,8602.47,2200.16,0.00,3000.30,0.00,0.00,0.00,400.01,22817.86,16209.04,957413.57,400.01,1600.09,4000.57,53100.27,0.00,33.33,128613.56
42.8368,11003.95,4000.52,58607718.75,59115.18,4975173.44,1292057.71,385841.36,32629359.38,2841230.08,1600.09,418013.43,53496.51,12004.89,6201.31,17410.36,56208.28,29229.39,2967134.57,1450.07,1400.07,2400.20,85459.44,800.02,33.33,64153.02
43.1478,11404.24,1800.11,70740144.43,39250.81,3252757.04,707870.22,185842.26,16351117.78,1790087.37,1000.03,264133.08,36043.84,4200.60,1800.11,3200.35,40706.82,21415.78,2252049.78,450.01,800.02,200.00,59124.29,200.00,83.33,47483.89
43.4588,10203.40,1200.05,57325543.11,30630.95,3046699.37,611157.03,181236.51,16317858.31,1870400.06,1200.05,220427.22,37246.81,3400.39,800.02,1400.07,39353.11,17410.43,1947559.29,200.00,600.01,1000.04,54304.88,200.00,0.00,37452.21
43.7698,6601.42,1200.05,47003023.41,27825.55,2778219.93,550482.52,155551.05,14725773.97,1746029.55,400.01,213730.20,37246.81,3600.44,1400.07,1600.09,37147.33,18812.18,1884694.79,200.00,400.01,200.00,50691.40,0.00,0.00,35647.30
44.0808,7401.79,1200.05,50973377.11,29829.35,3044822.58,522149.66,149742.48,13332950.17,1720939.67,600.01,215962.21,34840.96,3200.35,2000.14,1200.05,38851.76,20814.91,1977630.19,100.00,1000.04,0.00,56312.76,0.00,16.67,33842.63
44.3919,6801.51,2400.19,46351804.18,28627.04,2974333.01,576374.90,152116.15,15590520.29,1857478.77,1000.03,223878.37,45068.52,3400.39,800.02,1000.03,36746.31,18611.92,1962140.95,50.00,400.01,0.00,54104.10,200.00,0.00,41664.60
44.7029,6601.42,600.01,55405216.40,37646.75,2873619.71,524840.82,143683.75,15924275.53,1964361.65,600.01,257619.90,40856.32,2400.20,1200.05,1000.03,34591.04,21415.78,2021677.69,100.00,0.00,400.01,53100.27,200.00,0.00,31637.26
45.0139,4400.63,400.01,44277052.36,23618.41,2217398.91,441530.42,133591.27,13630433.57,1809908.37,600.01,220224.24,34239.56,2400.20,1000.03,1000.03,32285.75,15408.17,1744051.34,0.00,600.01,200.00,49687.81,0.00,0.00,34444.16
45.3249,6401.34,1000.03,48441514.61,30630.95,2594854.44,518941.50,163332.97,15237950.11,1864629.39,2400.19,251923.22,37046.31,2400.20,800.02,600.01,34641.16,15608.38,2270261.73,50.00,0.00,200.00,60731.13,0.00,33.33,43069.02
45.6360,7801.99,600.01,50937781.34,25421.32,2346020.43,596953.91,168388.32,16257117.18,1939071.05,200.00,203791.65,30230.84,2000.14,800.02,1200.05,37347.84,22817.91,2102512.13,100.00,600.01,400.01,51293.57,1600.09,0.00,32439.17
45.9470,6401.34,1200.05,47509384.86,24620.00,2233144.50,451983.84,146207.92,15078689.83,1666946.26,1800.11,188997.53,22016.36,3200.35,400.01,1000.03,45922.30,22016.68,2392511.72,50.00,0.00,200.00,48684.30,0.00,0.00,31637.26
46.2580,7401.79,1600.08,40429715.08,29228.18,3234476.55,518320.70,154742.76,14318981.22,1811037.41,1200.05,215962.21,26623.93,2000.14,1800.11,400.01,34190.09,20414.34,1952187.91,250.00,400.01,200.00,47680.87,0.00,0.00,39056.77
46.5690,7801.99,600.01,43785494.86,21815.71,2757550.79,516820.41,144440.97,13225023.55,1552084.81,1000.03,191631.03,27826.14,3800.49,600.01,800.02,37748.87,18411.66,1994026.99,200.00,200.00,0.00,43266.60,0.00,16.67,35246.24
46.8801,8602.41,600.01,50068016.00,33436.88,3142147.90,529706.88,134549.76,12551834.03,1649182.63,600.01,235862.13,31633.77,2200.16,800.02,1000.03,34741.40,16209.04,1920392.63,150.00,200.00,600.01,56312.76,0.00,0.00,32038.21
47.1911,7601.89,600.01,50916205.13,24820.33,2439933.39,460382.62,112418.99,13866978.31,1527822.90,200.00,229158.18,29429.23,3800.49,400.01,600.01,32636.54,14206.95,1556819.19,50.00,0.00,0.00,48082.24,0.00,16.67,27428.01
47.5021,4200.58,800.02,40185019.01,24219.36,2459164.47,433913.72,137576.99,13963077.69,1884350.03,1200.05,228955.05,36845.81,3800.49,200.00,1600.09,28828.51,15408.17,1897884.84,200.00,400.01,0.00,51895.78,0.00,16.67,34444.16
47.8131,6001.17,800.02,46131335.76,27424.82,2520757.53,450438.53,142169.45,14878293.47,1836905.08,1200.05,220833.20,30631.67,4400.66,1400.07,0.00,30531.98,15808.60,1869901.36,300.00,200.00,400.01,53702.56,0.00,16.67,37452.21
48.1242,9202.76,400.01,44780905.98,22016.00,2162776.81,477245.65,164242.81,14986096.64,1713588.34,800.02,202372.40,25822.51,3200.35,1000.03,200.00,30331.56,15007.75,1716582.16,100.00,0.00,0.00,42263.55,0.00,0.00,30234.03
48.4352,7601.89,1000.03,40097233.78,21815.71,2026379.99,436280.66,150853.52,14570538.40,1711405.52,1000.03,203183.39,28828.05,2600.23,800.02,200.00,36395.43,16809.72,2086599.36,50.00,0.00,400.01,41661.75,0.00,0.00,38856.19
48.7462,6601.42,200.00,46143101.59,25020.66,2601532.91,511182.76,147520.65,13463173.24,1515303.05,400.01,204197.18,27225.02,2400.20,1000.03,800.02,36445.56,17410.43,2069627.76,50.00,0.00,200.00,37249.37,0.00,0.00,27428.01
49.0572,4600.69,600.01,36659225.78,21815.71,2222127.46,436949.61,139343.15,12323536.26,1480026.68,1000.03,188592.42,22216.66,4400.66,400.01,200.00,36746.31,21215.49,1899427.71,250.00,200.00,0.00,37249.37,0.00,0.00,36850.54
49.3683,5000.82,200.00,42212950.56,27424.82,2983522.01,524167.97,136113.76,13536704.57,1542625.92,1000.03,201764.20,31232.92,1400.07,800.02,0.00,35693.70,16209.04,1680249.01,200.00,200.00,0.00,51695.04,0.00,0.00,31236.32
49.6793,6201.25,1200.05,45630719.13,27825.55,2716748.74,476007.37,109950.83,10161670.46,1380194.07,200.00,164710.27,26223.21,2200.16,800.02,0.00,30381.66,17210.19,1572308.42,100.00,200.00,0.00,50089.24,0.00,0.00,27227.60
49.9903,7001.60,1800.11,51859758.23,28226.28,2774125.10,456105.32,122547.73,13641199.07,1627680.60,800.02,223472.31,34239.56,2400.20,1600.09,200.00,29730.32,10804.02,1391822.55,50.00,200.00,0.00,49487.11,0.00,16.67,33642.13
50.3013,4200.58,400.01,36993463.67,23418.10,2232388.91,412062.50,124816.28,14159819.70,1880034.57,1200.05,233017.65,34239.56,3600.44,200.00,800.02,29379.61,13206.00,1527465.82,250.00,400.01,0.00,48082.24,0.00,0.00,34845.19
50.6124,6801.51,1400.06,46285694.59,24219.36,2377950.35,428203.66,131876.22,12372376.08,1584902.36,600.01,184339.40,30832.08,3400.39,800.02,0.00,30531.98,14006.75,1587979.17,100.00,0.00,0.00,37249.37,0.00,16.67,37251.65
50.9234,7201.69,1200.05,46087078.58,23618.41,2478590.53,466104.69,157925.62,15107825.82,1726459.44,400.01,192644.03,28627.66,2600.23,800.02,1000.03,30030.94,12405.30,1879521.63,200.00,0.00,200.00,45874.86,0.00,16.67,43670.96
51.2344,6601.42,400.01,41525715.75,18411.19,2232535.15,478380.86,172130.36,15222616.68,1657487.37,400.01,184541.91,34640.49,2000.14,800.02,200.00,29930.73,17410.43,1676406.96,150.00,200.00,0.00,40458.24,0.00,0.00,35045.72
51.5454,7601.89,1000.03,38878426.61,22016.00,2457994.51,486690.92,143582.79,14470735.29,1551357.20,800.02,175432.26,24820.80,2200.16,600.01,800.02,32836.99,15408.17,1643341.07,100.00,0.00,200.00,35845.72,0.00,33.33,32439.17
51.8565,3600.42,800.02,35485172.94,27825.55,2610356.30,482612.74,149136.50,13099862.25,1510485.79,400.01,189200.09,26223.21,2800.27,400.01,600.01,34591.04,17210.19,1786253.45,250.00,400.01,200.00,42062.95,0.00,16.67,28430.09
52.1675,5000.82,400.01,39786671.17,27825.55,2767105.39,480857.91,122346.11,11083799.87,1257429.31,600.01,181504.74,27425.39,1800.11,1000.03,400.01,31584.22,17610.67,1600443.16,0.00,400.01,1600.09,38653.16,0.00,0.00,29031.38
52.4785,3600.42,1200.05,40232701.00,25822.00,2434887.98,423729.74,128950.99,10986539.98,1478722.01,800.02,194467.63,29429.23,4000.54,1000.03,200.00,31734.55,13406.19,1623192.97,150.00,0.00,0.00,47480.19,0.00,0.00,32038.21
52.7895,8002.09,800.02,44440359.84,22817.18,2413414.50,441736.33,112670.87,10548808.76,1325849.40,600.01,154804.35,23218.20,2600.23,600.01,0.00,28928.71,10804.02,1478253.68,100.00,200.00,200.00,43266.60,0.00,0.00,32038.21
53.1006,8402.30,800.02,48558001.82,29829.35,2450974.81,423112.74,112167.13,10943823.66,1279859.65,200.00,162890.32,23418.52,2800.27,200.00,200.00,29179.21,16008.82,1613926.17,200.00,0.00,0.00,47680.87,0.00,0.00,40059.72
53.4116,8202.19,1200.05,52122683.05,27024.10,2368834.48,427226.46,143936.15,14680662.57,1672491.12,1200.05,176039.40,26022.86,2400.20,400.01,0.00,28127.14,12605.47,1565078.09,50.00,200.00,2400.20,37850.98,0.00,0.00,38655.61
53.7226,5400.95,200.00,43921912.18,22216.29,2030060.46,445546.14,162625.35,15062739.11,1739481.09,600.01,206833.37,27225.02,3400.39,800.02,600.01,32536.31,16809.72,1822586.59,50.00,0.00,0.00,40458.24,0.00,16.67,35045.72
54.0336,7401.79,400.01,40258353.81,20213.48,2340926.27,449974.95,151207.03,13355468.84,1497539.42,600.01,179277.88,23218.20,1000.03,1200.05,200.00,39603.78,16809.72,2021284.41,0.00,200.00,0.00,46276.18,0.00,0.00,31035.86
54.3447,5801.10,1000.03,37590758.95,20413.75,2338025.76,445134.23,126429.70,11673457.99,1416950.74,400.01,173408.65,25822.51,2200.16,600.01,400.01,25422.17,11604.63,1446367.64,150.00,400.01,0.00,33439.79,0.00,0.00,28630.52
54.6557,4200.58,200.00,38095584.77,20213.48,2169016.55,443074.76,132077.98,12297239.79,1422696.32,600.01,191225.84,25622.16,2400.20,1200.05,200.00,41158.09,16209.04,1955148.83,0.00,400.01,0.00,41260.57,0.00,0.00,28630.52
54.9667,5400.95,1000.03,41683874.98,22016.00,2529970.89,448481.35,124967.54,10647722.98,1205819.43,400.01,155006.43,21415.48,1200.05,200.00,200.00,29279.41,12205.13,1514980.11,100.00,200.00,0.00,45674.21,0.00,16.67,34845.19
55.2777,4400.63,400.01,44530807.57,27424.82,2650768.36,459764.11,130564.83,11018194.51,1340375.78,200.00,191023.25,30030.44,3200.35,0.00,0.00,30181.25,17610.67,1508808.61,0.00,0.00,0.00,45674.21,0.00,0.00,26025.22
55.5888,6001.17,200.00,39626479.15,23818.72,2180667.31,405128.10,120077.91,12966750.28,1665691.76,1400.07,205211.04,33237.28,2800.27,800.02,200.00,28828.51,13206.00,1475028.52,100.00,0.00,0.00,37449.91,200.00,16.67,26025.22
55.8998,3600.42,400.01,40212991.85,23017.48,2184225.92,416533.06,126177.59,13491815.40,1561342.97,1200.05,204197.18,28627.66,2600.23,600.01,0.00,29630.12,12605.47,1612588.77,250.00,200.00,200.00,43667.84,0.00,0.00,30634.94
56.2108,5801.10,200.00,41750945.73,23618.41,1996448.74,403895.65,146258.41,13673372.12,1623992.39,600.01,193454.49,24620.46,2600.23,400.01,400.01,29028.91,14407.14,1802317.48,650.01,200.00,0.00,42062.95,0.00,0.00,30835.40
56.5218,4600.69,400.01,44587095.73,19412.44,1893005.54,420542.24,151560.57,13734409.55,1643637.76,1400.07,182314.59,25221.47,2800.27,800.02,0.00,27325.62,9603.17,1422044.71,50.00,0.00,0.00,33840.76,0.00,16.67,31035.86
56.8329,4800.75,600.01,39131154.38,16609.10,2189125.09,462135.06,157723.51,13955349.25,1587235.72,1000.03,180492.48,29629.63,2200.16,600.01,400.01,34691.28,19012.44,1821048.63,150.00,200.00,0.00,38252.07,0.00,0.00,37051.09
57.1439,3800.47,1600.08,36827968.74,27625.18,2461382.50,483180.52,145198.21,12280449.56,1450897.34,800.02,156623.30,26423.57,2200.16,400.01,200.00,31233.46,12605.47,1448273.55,0.00,200.00,0.00,38452.61,0.00,16.67,27628.42
57.4549,5000.82,600.01,37469057.21,27625.18,2721160.43,484987.21,134953.36,11903953.30,1350864.00,600.01,151975.28,21415.48,2200.16,600.01,0.00,31884.87,15007.75,1529682.23,300.00,200.00,200.00,36848.32,0.00,0.00,28830.94
57.7659,5400.95,1800.11,43702868.92,29428.57,2817218.31,458887.99,123152.65,11234739.11,1315562.55,600.01,209064.33,29429.23,3200.35,1200.05,400.01,32085.31,14607.34,1503907.72,350.00,200.00,200.00,44069.09,0.00,16.67,27027.20
58.0770,6601.42,400.01,32693412.70,21615.42,1974560.90,390499.10,104210.13,10284115.70,1172575.35,600.01,168957.68,24620.46,3000.31,600.01,200.00,28578.02,12805.64,1440170.51,0.00,200.00,200.00,38252.07,0.00,0.00,30634.94
58.3880,6401.34,1000.03,45023436.70,23618.41,2466574.16,421159.08,116802.25,12482376.79,1595963.67,600.01,204197.18,32635.94,2200.16,800.02,400.01,29079.01,15608.38,1375080.96,200.00,400.01,0.00,33439.79,0.00,0.00,36248.90
58.6990,5601.02,1800.11,48571811.48,21014.57,2270046.72,403792.94,123253.47,13057145.93,1515579.04,600.01,192644.03,26423.57,1000.03,1200.05,1000.03,25322.00,13206.00,1531899.12,50.00,0.00,0.00,46276.18,0.00,0.00,35647.30
59.0100,5200.88,1200.05,39738514.14,21214.85,1945872.72,380292.80,134146.18,12805810.97,1512091.54,1000.03,182719.53,21816.07,2400.20,200.00,0.00,25171.74,12205.13,1678524.63,50.00,200.00,200.00,35645.21,0.00,0.00,33040.64
59.3211,7801.99,1200.05,41443708.48,21014.57,1943289.07,457857.32,160148.97,14062535.12,1537081.06,400.01,175027.53,25021.13,2600.23,400.01,200.00,32937.21,13406.19,1784771.08,300.00,600.01,200.00,31234.72,0.00,0.00,33642.13
59.6321,4200.58,0.00,35610255.29,24219.36,2215400.24,461619.63,137425.61,12421610.96,1455538.96,400.01,174825.15,24820.80,1800.11,400.01,0.00,32536.31,16809.72,1688507.92,100.00,200.00,0.00,34642.71,0.00,16.67,29432.25
59.9431,6401.34,1200.05,36076082.64,17009.55,1785930.63,386343.95,101491.63,11975879.69,1251106.66,800.02,139049.29,22216.66,1800.11,1000.03,200.00,28427.73,14006.75,1482761.29,100.00,200.00,200.00,35043.70,0.00,0.00,30434.48
60.2541,4200.58,0.00,34605420.46,20413.75,2360986.05,454714.21,131624.01,11771952.45,1436309.86,1000.03,162890.32,23618.83,1400.07,600.01,400.01,30982.93,14006.75,1591653.03,200.00,400.01,0.00,43667.84,0.00,0.00,28430.09
60.5652,5000.82,600.01,43657120.29,30230.15,2828820.32,451108.11,120380.32,11252442.93,1379993.35,200.00,167137.21,28427.28,1000.03,600.01,0.00,32536.31,16008.82,1453597.97,150.00,200.00,200.00,50289.95,0.00,0.00,24822.94
60.8762,5601.02,200.00,43228888.36,22016.00,2437764.11,437309.86,112519.75,11024169.85,1417653.25,1400.07,177860.96,25622.16,1400.07,200.00,200.00,26373.86,8602.55,1278403.22,0.00,0.00,0.00,41461.16,0.00,0.00,30835.40
61.1872,5000.82,600.01,47472021.45,24419.68,2213133.46,390858.25,120884.34,12853761.90,1542776.46,400.01,196291.43,26824.29,2800.27,400.01,0.00,28978.81,11604.63,1348553.52,50.00,400.01,200.00,40057.09,0.00,16.67,28029.25
61.4982,4400.63,200.00,38937090.03,17009.55,1825148.37,372604.10,128244.98,12924083.34,1529830.09,1200.05,201966.93,29830.03,2000.14,600.01,0.00,26173.50,15007.75,1631098.44,250.00,0.00,0.00,42263.55,0.00,0.00,28229.67
61.8093,6001.17,600.01,37280638.25,16408.89,1774499.23,403895.65,140958.11,13769273.97,1585830.69,600.01,184946.90,21816.07,2400.20,200.00,800.02,24771.05,14206.95,1608490.30,0.00,0.00,0.00,36848.32,0.00,0.00,34644.67
62.1203,4200.58,1600.08,35800209.88,20614.02,1796411.44,410932.28,139242.22,13258554.63,1512467.89,1200.05,161474.96,20213.80,2200.16,800.02,200.00,23268.58,12004.96,1258227.92,50.00,200.00,0.00,29831.67,0.00,0.00,26826.80
62.4313,5000.82,1200.05,36464542.76,20213.48,2253838.02,478896.88,146662.32,12537982.08,1385237.13,600.01,166934.95,22016.36,1800.11,1000.03,200.00,32987.32,20414.34,1634892.29,50.00,0.00,400.01,38051.52,0.00,0.00,21617.40
62.7423,2800.26,800.02,31983607.38,21615.42,2453558.45,476471.73,139898.28,11731063.30,1301738.03,600.01,147126.72,24420.13,2200.16,200.00,400.01,33939.51,12205.13,1534008.87,150.00,0.00,0.00,30232.53,0.00,0.00,29432.25
63.0534,5801.10,800.02,35718710.81,29829.35,2860993.98,470900.49,126782.65,11374912.86,1212443.16,400.01,168553.11,25221.47,2600.23,600.01,200.00,28377.63,13005.82,1404740.33,150.00,0.00,0.00,39856.52,0.00,0.00,26225.61
63.3644,3600.42,600.01,41098886.87,26623.39,2523804.27,435560.25,115592.94,10019126.34,1206229.30,400.01,166732.69,24420.13,2400.20,800.02,200.00,27475.90,12004.96,1317262.60,200.00,400.01,0.00,43266.60,0.00,16.67,27428.01
63.6754,3600.42,800.02,41856937.61,26423.04,2569261.76,422752.83,109396.81,10329325.87,1315067.09,200.00,165519.21,27225.02,2200.16,800.02,200.00,26323.77,10403.73,1284291.11,250.00,400.01,200.00,45874.86,0.00,16.67,25824.83
63.9865,7601.89,1200.05,45440643.01,21415.14,2216180.21,397991.53,105116.42,11060836.76,1442718.04,200.00,186567.03,26022.86,1400.07,400.01,600.01,26774.59,11404.48,1233337.89,100.00,0.00,0.00,50089.24,0.00,0.00,29031.38
64.2975,4200.58,400.01,36738603.69,21615.42,2005199.00,378857.28,128547.55,12776749.06,1534371.35,800.02,169159.97,23218.20,2200.16,200.00,0.00,28578.02,12004.96,1376178.13,100.00,0.00,200.00,41862.35,0.00,16.67,37853.33
64.6085,7601.89,2000.13,42992544.36,23618.41,2128360.74,413809.47,142219.92,14465945.13,1604999.35,800.02,177860.96,25822.51,2200.16,600.01,400.01,26423.95,13005.82,1562302.25,150.00,200.00,0.00,32437.45,0.00,16.67,33642.13
64.9195,5601.02,200.00,38337099.10,20013.22,2014899.84,422701.42,142421.81,13098948.66,1450571.17,200.00,178468.19,23618.83,3000.31,1000.03,0.00,30281.46,15007.75,1636625.04,0.00,200.00,0.00,37850.98,0.00,0.00,29432.25
65.2305,4200.58,400.01,32666765.58,18611.43,2015338.57,427535.06,127387.73,11411653.83,1359494.92,800.02,160059.73,18811.95,2000.14,400.01,1000.03,25071.57,14006.75,1390793.97,0.00,400.01,0.00,30633.40,0.00,16.67,27428.01
65.5416,3000.29,600.01,36301401.00,24820.33,2524145.51,463990.87,126782.65,11208442.65,1226393.13,400.01,153591.82,22617.27,2000.14,400.01,200.00,27375.71,12004.96,1392645.21,50.00,200.00,0.00,29631.25,0.00,0.00,22819.39
65.8526,1800.11,200.00,39398862.86,22416.58,2658178.05,428975.15,108087.39,10586241.10,1210992.68,800.02,164710.27,23218.20,3000.31,400.01,0.00,31834.76,15608.38,1564523.83,50.00,0.00,0.00,34642.71,0.00,0.00,24822.94
66.1636,5000.82,1000.03,40735096.31,24820.33,2728643.24,432061.57,111411.54,9834532.55,1223340.92,1000.03,185959.46,30230.84,3200.35,800.02,200.00,29079.01,13806.56,1342450.62,350.00,0.00,0.00,46677.50,0.00,16.67,24422.21
66.4746,6601.42,1200.05,46682506.79,24419.68,2298149.92,404974.05,99981.55,10254066.12,1262399.71,800.02,184339.40,31032.50,1400.07,800.02,400.01,29780.42,9403.04,1267069.82,150.00,0.00,0.00,41461.16,0.00,0.00,24021.49
66.7857,2600.22,600.01,34423110.89,16609.10,1989892.13,385215.60,125270.04,13547297.23,1583983.11,200.00,198926.21,27024.65,1400.07,800.02,600.01,30030.94,13606.37,1487181.54,200.00,400.01,200.00,44871.63,0.00,0.00,25023.32
67.0967,4400.63,1000.03,34604393.02,22817.18,1824490.27,362512.16,115492.18,11119059.35,1308537.38,800.02,166934.95,24219.80,3200.35,400.01,0.00,25522.35,14607.34,1637571.00,150.00,200.00,200.00,41862.35,0.00,0.00,32238.69
67.4077,4800.75,400.01,38282799.53,22016.00,1798190.74,398094.17,132330.18,12462351.97,1414717.74,800.02,176241.78,23218.20,1800.11,200.00,600.01,23569.06,13606.37,1516008.69,0.00,0.00,200.00,36447.27,0.00,0.00,30234.03
67.7188,4800.75,800.02,36299025.74,16609.10,1745372.32,435148.58,139847.80,12277214.97,1348806.63,800.02,161070.59,22016.36,2200.16,600.01,200.00,26273.68,10003.44,1572308.42,250.00,0.00,0.00,34041.24,0.00,0.00,27828.83
68.0298,6201.25,600.01,41300187.48,21415.14,2286986.64,467496.88,133692.16,11931731.26,1272081.79,600.01,156421.18,20814.63,2200.16,600.01,0.00,29028.91,12405.30,1446881.93,50.00,0.00,0.00,32236.99,0.00,0.00,24021.49
68.3408,4200.58,800.02,32794532.53,17009.55,2050510.23,409647.95,114736.41,10202806.53,1153632.49,200.00,147530.70,23218.20,2000.14,400.01,400.01,35643.57,9803.31,1520153.61,0.00,0.00,0.00,39254.83,200.00,16.67,29632.69
68.6518,5601.02,1400.06,35853934.97,21214.85,2410928.35,421878.81,105418.52,9181688.84,1056284.57,1000.03,153995.98,20213.80,2400.20,800.02,200.00,33087.55,12004.96,1432602.80,50.00,200.00,0.00,31435.17,0.00,0.00,25023.32
68.9628,4800.75,400.01,36902021.65,23818.72,2335710.23,408569.24,100887.58,9144873.78,1089981.74,1400.07,148136.71,27826.14,3400.39,1200.05,600.01,27225.43,10603.87,1372667.48,150.00,0.00,200.00,43868.47,0.00,0.00,18813.18
