D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_d20.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 15:52:19 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3440,100.00,0.00,50.00,239246.09,3400.40,22417.28,100.00,150.00,7151.79,8702.66,50.00,0.00,800.02,0.00,0.00
0.6440,200.00,0.00,0.00,235688.89,3400.40,22817.90,50.00,100.00,8752.68,8402.47,150.00,0.00,1000.04,0.00,100.00
0.9440,400.01,0.00,0.00,227561.35,3200.35,23619.18,50.00,50.00,7251.84,9603.23,0.00,50.00,900.03,100.00,200.00
1.2440,250.00,0.00,100.00,227662.92,2500.21,24220.17,50.00,250.00,9253.00,9353.07,0.00,0.00,1150.05,0.00,50.00
1.5440,200.00,0.00,100.00,237010.03,3200.35,28027.01,0.00,100.00,7852.16,9603.23,0.00,0.00,700.02,50.00,0.00
1.8441,150.00,0.00,50.00,230710.23,3300.37,25221.88,300.00,100.00,7852.16,9353.07,0.00,0.00,1000.04,0.00,0.00
2.1441,150.00,100.00,50.00,240872.56,3400.40,23819.51,100.00,50.00,8152.33,9303.03,0.00,0.00,650.01,0.00,200.00
2.4441,250.00,0.00,0.00,236095.39,3000.31,23519.02,100.00,200.00,8002.24,9753.33,50.00,0.00,950.03,50.00,50.00
2.7441,200.00,0.00,50.00,231624.56,2500.21,25822.93,0.00,250.00,8002.24,10053.54,0.00,0.00,1400.07,0.00,150.00
3.0441,300.00,50.00,0.00,240567.58,2800.27,25622.58,50.00,250.00,8002.24,8852.75,0.00,0.00,850.03,0.00,0.00
3.3441,250.00,0.00,0.00,240465.92,2600.23,21916.52,0.00,200.00,8852.74,8352.45,0.00,0.00,500.01,100.00,50.00
3.6442,450.01,0.00,50.00,243210.86,4000.55,24120.01,0.00,100.00,8552.56,8052.27,50.00,0.00,900.03,0.00,50.00
3.9442,250.00,50.00,50.00,234875.93,2200.17,25322.05,50.00,0.00,8052.27,7902.19,0.00,0.00,850.03,0.00,200.00
4.2442,250.00,0.00,50.00,228678.61,2200.17,25121.70,150.00,100.00,8702.65,8902.78,0.00,0.00,1150.05,100.00,100.00
4.5442,150.00,0.00,0.00,240160.96,2800.27,21916.52,50.00,250.00,9953.47,10153.61,50.00,0.00,1000.04,0.00,100.00
4.8442,100.00,0.00,0.00,228069.19,3000.31,26624.37,0.00,150.00,8702.65,8402.47,0.00,0.00,700.02,0.00,50.00
5.1442,250.00,0.00,100.00,233758.20,3200.35,25622.58,50.00,250.00,8102.30,9002.84,0.00,0.00,750.02,50.00,100.00
5.4442,450.01,50.00,100.00,233961.43,3900.52,26223.65,50.00,50.00,6851.64,8352.45,50.00,50.00,750.02,50.00,250.00
5.7443,450.01,0.00,0.00,241584.18,3100.33,26824.74,0.00,0.00,7401.92,8702.66,50.00,0.00,900.03,50.00,150.00
6.0443,150.00,0.00,50.00,243820.92,3400.40,23519.02,50.00,50.00,8352.44,9253.00,0.00,0.00,1150.05,0.00,50.00
6.3443,300.00,0.00,0.00,245956.32,1600.09,23819.51,200.00,250.00,8602.59,9303.03,50.00,0.00,1150.05,50.00,150.00
6.6443,200.00,0.00,0.00,240872.56,3700.47,25322.05,100.00,0.00,8252.38,7952.22,50.00,0.00,800.02,50.00,200.00
6.9443,350.00,0.00,50.00,234774.32,2500.21,26123.47,100.00,50.00,8702.65,8302.42,0.00,0.00,900.03,0.00,50.00
7.2443,400.01,0.00,0.00,239449.39,3300.37,22016.67,100.00,50.00,8352.44,7852.16,0.00,0.00,1000.04,50.00,100.00
7.5443,350.00,0.00,150.00,236705.15,4100.58,24220.17,100.00,100.00,7451.94,9403.10,0.00,0.00,900.03,0.00,150.00
7.8444,150.00,0.00,0.00,227866.04,2700.25,25522.40,50.00,0.00,9953.47,7852.16,150.00,0.00,1050.04,0.00,0.00
8.1444,250.00,0.00,100.00,241482.52,2600.23,24921.36,50.00,100.00,8902.77,8752.69,0.00,0.00,1450.07,0.00,50.00
8.4444,150.00,0.00,0.00,235384.03,3200.35,26223.65,200.00,100.00,8402.47,9052.87,0.00,0.00,650.01,0.00,50.00
