D:\0 ICPMS Data\User Data\M Beeskow\21_08_25_Qtz.b\21_08_25_d21.d
Intensity Vs Time,CPS
Acquired      : 25/08/2021 15:54:25 using Batch 21_08_25_Qtz.b
Time [Sec],Li7,Be9,B11,Na23,Al27,Si29,Ti47,Ti49,Mn55,Fe57,Ga69,Ga71,Ge72,Ge73,Sn118
0.3449,350.00,0.00,100.00,238941.16,2900.29,22717.75,50.00,100.00,7552.00,8902.78,50.00,0.00,1000.04,0.00,50.00
0.6449,350.00,0.00,100.00,231726.17,3600.45,25722.75,150.00,350.00,8702.65,9253.00,0.00,0.00,700.02,0.00,50.00
0.9449,200.00,0.00,200.00,230303.88,2500.21,26524.19,50.00,50.00,8702.65,8852.75,0.00,0.00,800.02,0.00,0.00
1.2449,150.00,0.00,50.00,228881.76,2800.27,23418.86,0.00,100.00,7602.02,9303.03,50.00,0.00,1000.04,0.00,200.00
1.5450,350.00,0.00,50.00,235688.89,2700.25,25121.70,150.00,150.00,7552.00,8552.56,50.00,0.00,1050.04,0.00,0.00
1.8450,350.00,0.00,0.00,243820.92,2400.20,25121.70,100.00,150.00,8902.77,7652.05,0.00,0.00,550.01,50.00,50.00
2.1450,250.00,0.00,100.00,230710.23,3700.47,23418.86,50.00,0.00,9052.87,9353.07,50.00,0.00,900.03,50.00,0.00
2.4450,50.00,0.00,50.00,235180.79,2800.27,24320.34,0.00,150.00,7852.16,8552.56,50.00,0.00,1000.04,50.00,0.00
2.7450,400.01,0.00,0.00,243820.92,2400.20,25021.53,100.00,350.00,7151.79,9253.00,50.00,0.00,850.03,0.00,100.00
3.0450,350.00,50.00,50.00,238737.89,3400.40,24420.51,200.00,50.00,8752.68,9703.30,100.00,0.00,900.03,0.00,0.00
3.3450,250.00,100.00,50.00,239856.01,3200.35,26223.65,50.00,50.00,9703.30,8102.30,200.00,0.00,900.03,0.00,100.00
3.6451,100.00,0.00,50.00,227561.35,2700.25,25221.88,100.00,0.00,7552.00,8852.75,50.00,0.00,1050.04,50.00,50.00
3.9451,300.00,0.00,0.00,240465.92,4300.64,26824.74,150.00,200.00,7652.05,7952.22,0.00,0.00,600.01,0.00,50.00
4.2451,500.01,0.00,50.00,239856.01,3300.37,24921.36,0.00,100.00,8352.44,8502.53,100.00,0.00,1150.05,100.00,200.00
4.5451,350.00,0.00,50.00,232640.53,3200.35,23919.67,0.00,150.00,7251.84,8552.56,50.00,0.00,800.02,0.00,50.00
